"< Measurement Data Text Output >"
""
"Date/Time"	"@date()"	"ch.1"	"ch.2"	"ch.3"	"ch.4"	"ch.5"	"ch.6"	"ch.7"	"ch.8"
""	""	"°C"	"°C"	""	""	""	""	""	""
"05/28/2017 15:40'00"	"42883.6527777778"	"  27.8000"	"  21.9000"	""	""	""	""	""	""	
"05/28/2017 15:50'00"	"42883.6597222222"	"  28.3000"	"  22.5000"	""	""	""	""	""	""	
"05/28/2017 16:00'00"	"42883.6666666667"	"  27.4000"	"  23.0000"	""	""	""	""	""	""	
"05/28/2017 16:10'00"	"42883.6736111111"	"  27.2000"	"  23.3000"	""	""	""	""	""	""	
"05/28/2017 16:20'00"	"42883.6805555556"	"  26.2000"	"  23.5000"	""	""	""	""	""	""	
"05/28/2017 16:30'00"	"42883.6875000000"	"  26.5000"	"  23.6000"	""	""	""	""	""	""	
"05/28/2017 16:40'00"	"42883.6944444444"	"  26.9000"	"  23.7000"	""	""	""	""	""	""	
"05/28/2017 16:50'00"	"42883.7013888889"	"  25.8000"	"  23.7000"	""	""	""	""	""	""	
"05/28/2017 17:00'00"	"42883.7083333333"	"  25.8000"	"  23.7000"	""	""	""	""	""	""	
"05/28/2017 17:10'00"	"42883.7152777778"	"  25.0000"	"  23.6000"	""	""	""	""	""	""	
"05/28/2017 17:20'00"	"42883.7222222222"	"  24.6000"	"  23.5000"	""	""	""	""	""	""	
"05/28/2017 17:30'00"	"42883.7291666667"	"  24.5000"	"  23.4000"	""	""	""	""	""	""	
"05/28/2017 17:40'00"	"42883.7361111111"	"  24.5000"	"  23.3000"	""	""	""	""	""	""	
"05/28/2017 17:50'00"	"42883.7430555556"	"  24.0000"	"  23.2000"	""	""	""	""	""	""	
"05/28/2017 18:00'00"	"42883.7500000000"	"  23.8000"	"  23.2000"	""	""	""	""	""	""	
"05/28/2017 18:10'00"	"42883.7569444444"	"  23.0000"	"  23.0000"	""	""	""	""	""	""	
"05/28/2017 18:20'00"	"42883.7638888889"	"  23.2000"	"  22.9000"	""	""	""	""	""	""	
"05/28/2017 18:30'00"	"42883.7708333333"	"  22.6000"	"  22.8000"	""	""	""	""	""	""	
"05/28/2017 18:40'00"	"42883.7777777778"	"  22.5000"	"  22.7000"	""	""	""	""	""	""	
"05/28/2017 18:50'00"	"42883.7847222222"	"  22.1000"	"  22.5000"	""	""	""	""	""	""	
"05/28/2017 19:00'00"	"42883.7916666667"	"  21.8000"	"  22.3000"	""	""	""	""	""	""	
"05/28/2017 19:10'00"	"42883.7986111111"	"  21.9000"	"  22.2000"	""	""	""	""	""	""	
"05/28/2017 19:20'00"	"42883.8055555556"	"  21.3000"	"  22.1000"	""	""	""	""	""	""	
"05/28/2017 19:30'00"	"42883.8125000000"	"  21.2000"	"  21.9000"	""	""	""	""	""	""	
"05/28/2017 19:40'00"	"42883.8194444444"	"  21.1000"	"  21.9000"	""	""	""	""	""	""	
"05/28/2017 19:50'00"	"42883.8263888889"	"  20.9000"	"  21.8000"	""	""	""	""	""	""	
"05/28/2017 20:00'00"	"42883.8333333333"	"  21.0000"	"  21.7000"	""	""	""	""	""	""	
"05/28/2017 20:10'00"	"42883.8402777778"	"  21.0000"	"  21.7000"	""	""	""	""	""	""	
"05/28/2017 20:20'00"	"42883.8472222222"	"  20.6000"	"  21.5000"	""	""	""	""	""	""	
"05/28/2017 20:30'00"	"42883.8541666667"	"  20.5000"	"  21.5000"	""	""	""	""	""	""	
"05/28/2017 20:40'00"	"42883.8611111111"	"  20.2000"	"  21.4000"	""	""	""	""	""	""	
"05/28/2017 20:50'00"	"42883.8680555556"	"  20.0000"	"  21.4000"	""	""	""	""	""	""	
"05/28/2017 21:00'00"	"42883.8750000000"	"  19.5000"	"  21.4000"	""	""	""	""	""	""	
"05/28/2017 21:10'00"	"42883.8819444444"	"  19.4000"	"  21.3000"	""	""	""	""	""	""	
"05/28/2017 21:20'00"	"42883.8888888889"	"  19.4000"	"  21.3000"	""	""	""	""	""	""	
"05/28/2017 21:30'00"	"42883.8958333333"	"  19.1000"	"  21.2000"	""	""	""	""	""	""	
"05/28/2017 21:40'00"	"42883.9027777778"	"  18.9000"	"  21.2000"	""	""	""	""	""	""	
"05/28/2017 21:50'00"	"42883.9097222222"	"  18.3000"	"  21.1000"	""	""	""	""	""	""	
"05/28/2017 22:00'00"	"42883.9166666667"	"  17.7000"	"  21.0000"	""	""	""	""	""	""	
"05/28/2017 22:10'00"	"42883.9236111111"	"  17.5000"	"  20.9000"	""	""	""	""	""	""	
"05/28/2017 22:20'00"	"42883.9305555556"	"  17.4000"	"  20.8000"	""	""	""	""	""	""	
"05/28/2017 22:30'00"	"42883.9375000000"	"  17.1000"	"  20.7000"	""	""	""	""	""	""	
"05/28/2017 22:40'00"	"42883.9444444444"	"  17.9000"	"  20.6000"	""	""	""	""	""	""	
"05/28/2017 22:50'00"	"42883.9513888889"	"  17.5000"	"  20.6000"	""	""	""	""	""	""	
"05/28/2017 23:00'00"	"42883.9583333333"	"  17.1000"	"  20.5000"	""	""	""	""	""	""	
"05/28/2017 23:10'00"	"42883.9652777778"	"  17.7000"	"  20.4000"	""	""	""	""	""	""	
"05/28/2017 23:20'00"	"42883.9722222222"	"  17.0000"	"  20.4000"	""	""	""	""	""	""	
"05/28/2017 23:30'00"	"42883.9791666667"	"  17.0000"	"  20.3000"	""	""	""	""	""	""	
"05/28/2017 23:40'00"	"42883.9861111111"	"  16.8000"	"  20.2000"	""	""	""	""	""	""	
"05/28/2017 23:50'00"	"42883.9930555556"	"  16.1000"	"  20.2000"	""	""	""	""	""	""	
"05/29/2017 00:00'00"	"42884.0000000000"	"  16.9000"	"  20.1000"	""	""	""	""	""	""	
"05/29/2017 00:10'00"	"42884.0069444444"	"  16.3000"	"  20.0000"	""	""	""	""	""	""	
"05/29/2017 00:20'00"	"42884.0138888889"	"  16.1000"	"  19.9000"	""	""	""	""	""	""	
"05/29/2017 00:30'00"	"42884.0208333333"	"  16.4000"	"  19.8000"	""	""	""	""	""	""	
"05/29/2017 00:40'00"	"42884.0277777778"	"  16.0000"	"  19.8000"	""	""	""	""	""	""	
"05/29/2017 00:50'00"	"42884.0347222222"	"  16.3000"	"  19.7000"	""	""	""	""	""	""	
"05/29/2017 01:00'00"	"42884.0416666667"	"  16.1000"	"  19.7000"	""	""	""	""	""	""	
"05/29/2017 01:10'00"	"42884.0486111111"	"  15.7000"	"  19.7000"	""	""	""	""	""	""	
"05/29/2017 01:20'00"	"42884.0555555556"	"  16.1000"	"  19.6000"	""	""	""	""	""	""	
"05/29/2017 01:30'00"	"42884.0625000000"	"  16.1000"	"  19.6000"	""	""	""	""	""	""	
"05/29/2017 01:40'00"	"42884.0694444444"	"  16.3000"	"  19.6000"	""	""	""	""	""	""	
"05/29/2017 01:50'00"	"42884.0763888889"	"  15.9000"	"  19.6000"	""	""	""	""	""	""	
"05/29/2017 02:00'00"	"42884.0833333333"	"  15.9000"	"  19.4000"	""	""	""	""	""	""	
"05/29/2017 02:10'00"	"42884.0902777778"	"  16.0000"	"  19.4000"	""	""	""	""	""	""	
"05/29/2017 02:20'00"	"42884.0972222222"	"  16.0000"	"  19.4000"	""	""	""	""	""	""	
"05/29/2017 02:30'00"	"42884.1041666667"	"  15.9000"	"  19.3000"	""	""	""	""	""	""	
"05/29/2017 02:40'00"	"42884.1111111111"	"  15.8000"	"  19.3000"	""	""	""	""	""	""	
"05/29/2017 02:50'00"	"42884.1180555556"	"  15.5000"	"  19.3000"	""	""	""	""	""	""	
"05/29/2017 03:00'00"	"42884.1250000000"	"  15.6000"	"  19.2000"	""	""	""	""	""	""	
"05/29/2017 03:10'00"	"42884.1319444444"	"  15.2000"	"  19.1000"	""	""	""	""	""	""	
"05/29/2017 03:20'00"	"42884.1388888889"	"  15.4000"	"  19.1000"	""	""	""	""	""	""	
"05/29/2017 03:30'00"	"42884.1458333333"	"  15.6000"	"  19.1000"	""	""	""	""	""	""	
"05/29/2017 03:40'00"	"42884.1527777778"	"  15.7000"	"  19.0000"	""	""	""	""	""	""	
"05/29/2017 03:50'00"	"42884.1597222222"	"  15.7000"	"  19.0000"	""	""	""	""	""	""	
"05/29/2017 04:00'00"	"42884.1666666667"	"  15.5000"	"  18.9000"	""	""	""	""	""	""	
"05/29/2017 04:10'00"	"42884.1736111111"	"  15.3000"	"  18.9000"	""	""	""	""	""	""	
"05/29/2017 04:20'00"	"42884.1805555556"	"  14.7000"	"  18.8000"	""	""	""	""	""	""	
"05/29/2017 04:30'00"	"42884.1875000000"	"  15.0000"	"  18.8000"	""	""	""	""	""	""	
"05/29/2017 04:40'00"	"42884.1944444444"	"  15.1000"	"  18.8000"	""	""	""	""	""	""	
"05/29/2017 04:50'00"	"42884.2013888889"	"  14.7000"	"  18.7000"	""	""	""	""	""	""	
"05/29/2017 05:00'00"	"42884.2083333333"	"  14.7000"	"  18.7000"	""	""	""	""	""	""	
"05/29/2017 05:10'00"	"42884.2152777778"	"  15.1000"	"  18.6000"	""	""	""	""	""	""	
"05/29/2017 05:20'00"	"42884.2222222222"	"  15.2000"	"  18.6000"	""	""	""	""	""	""	
"05/29/2017 05:30'00"	"42884.2291666667"	"  15.5000"	"  18.6000"	""	""	""	""	""	""	
"05/29/2017 05:40'00"	"42884.2361111111"	"  16.1000"	"  18.7000"	""	""	""	""	""	""	
"05/29/2017 05:50'00"	"42884.2430555556"	"  16.0000"	"  18.7000"	""	""	""	""	""	""	
"05/29/2017 06:00'00"	"42884.2500000000"	"  16.6000"	"  18.7000"	""	""	""	""	""	""	
"05/29/2017 06:10'00"	"42884.2569444444"	"  17.1000"	"  18.7000"	""	""	""	""	""	""	
"05/29/2017 06:20'00"	"42884.2638888889"	"  18.0000"	"  18.8000"	""	""	""	""	""	""	
"05/29/2017 06:30'00"	"42884.2708333333"	"  18.6000"	"  18.9000"	""	""	""	""	""	""	
"05/29/2017 06:40'00"	"42884.2777777778"	"  19.7000"	"  19.0000"	""	""	""	""	""	""	
"05/29/2017 06:50'00"	"42884.2847222222"	"  19.6000"	"  19.1000"	""	""	""	""	""	""	
"05/29/2017 07:00'00"	"42884.2916666667"	"  21.1000"	"  19.3000"	""	""	""	""	""	""	
"05/29/2017 07:10'00"	"42884.2986111111"	"  23.0000"	"  19.5000"	""	""	""	""	""	""	
"05/29/2017 07:20'00"	"42884.3055555556"	"  25.0000"	"  19.6000"	""	""	""	""	""	""	
"05/29/2017 07:30'00"	"42884.3125000000"	"  25.8000"	"  20.1000"	""	""	""	""	""	""	
"05/29/2017 07:40'00"	"42884.3194444444"	"  24.2000"	"  20.7000"	""	""	""	""	""	""	
"05/29/2017 07:50'00"	"42884.3263888889"	"  24.1000"	"  21.3000"	""	""	""	""	""	""	
"05/29/2017 08:00'00"	"42884.3333333333"	"  25.3000"	"  21.9000"	""	""	""	""	""	""	
"05/29/2017 08:10'00"	"42884.3402777778"	"  25.6000"	"  22.6000"	""	""	""	""	""	""	
"05/29/2017 08:20'00"	"42884.3472222222"	"  26.6000"	"  23.3000"	""	""	""	""	""	""	
"05/29/2017 08:30'00"	"42884.3541666667"	"  24.6000"	"  23.7000"	""	""	""	""	""	""	
"05/29/2017 08:40'00"	"42884.3611111111"	"  25.3000"	"  23.7000"	""	""	""	""	""	""	
"05/29/2017 08:50'00"	"42884.3680555556"	"  26.4000"	"  21.8000"	""	""	""	""	""	""	
"05/29/2017 09:00'00"	"42884.3750000000"	"  26.1000"	"  22.4000"	""	""	""	""	""	""	
"05/29/2017 09:10'00"	"42884.3819444444"	"  27.1000"	"  22.8000"	""	""	""	""	""	""	
"05/29/2017 09:20'00"	"42884.3888888889"	"  27.8000"	"  23.2000"	""	""	""	""	""	""	
"05/29/2017 09:30'00"	"42884.3958333333"	"  29.1000"	"  23.6000"	""	""	""	""	""	""	
"05/29/2017 09:40'00"	"42884.4027777778"	"  27.1000"	"  24.0000"	""	""	""	""	""	""	
"05/29/2017 09:50'00"	"42884.4097222222"	"  27.2000"	"  24.4000"	""	""	""	""	""	""	
"05/29/2017 10:00'00"	"42884.4166666667"	"  26.9000"	"  24.8000"	""	""	""	""	""	""	
"05/29/2017 10:10'00"	"42884.4236111111"	"  27.7000"	"  25.3000"	""	""	""	""	""	""	
"05/29/2017 10:20'00"	"42884.4305555556"	"  28.7000"	"  25.8000"	""	""	""	""	""	""	
"05/29/2017 10:30'00"	"42884.4375000000"	"  28.3000"	"  26.3000"	""	""	""	""	""	""	
"05/29/2017 10:40'00"	"42884.4444444444"	"  27.4000"	"  26.9000"	""	""	""	""	""	""	
"05/29/2017 10:50'00"	"42884.4513888889"	"  27.4000"	"  27.4000"	""	""	""	""	""	""	
"05/29/2017 11:00'00"	"42884.4583333333"	"  28.6000"	"  27.9000"	""	""	""	""	""	""	
"05/29/2017 11:10'00"	"42884.4652777778"	"  28.6000"	"  28.3000"	""	""	""	""	""	""	
"05/29/2017 11:20'00"	"42884.4722222222"	"  30.1000"	"  28.4000"	""	""	""	""	""	""	
"05/29/2017 11:30'00"	"42884.4791666667"	"  30.2000"	"  28.8000"	""	""	""	""	""	""	
"05/29/2017 11:40'00"	"42884.4861111111"	"  29.0000"	"  29.3000"	""	""	""	""	""	""	
"05/29/2017 11:50'00"	"42884.4930555556"	"  28.5000"	"  29.8000"	""	""	""	""	""	""	
"05/29/2017 12:00'00"	"42884.5000000000"	"  28.8000"	"  30.1000"	""	""	""	""	""	""	
"05/29/2017 12:10'00"	"42884.5069444444"	"  28.4000"	"  30.0000"	""	""	""	""	""	""	
"05/29/2017 12:20'00"	"42884.5138888889"	"  28.7000"	"  29.6000"	""	""	""	""	""	""	
"05/29/2017 12:30'00"	"42884.5208333333"	"  30.5000"	"  29.8000"	""	""	""	""	""	""	
"05/29/2017 12:40'00"	"42884.5277777778"	"  29.7000"	"  29.9000"	""	""	""	""	""	""	
"05/29/2017 12:50'00"	"42884.5347222222"	"  29.6000"	"  29.7000"	""	""	""	""	""	""	
"05/29/2017 13:00'00"	"42884.5416666667"	"  31.2000"	"  29.7000"	""	""	""	""	""	""	
"05/29/2017 13:10'00"	"42884.5486111111"	"  30.6000"	"  30.3000"	""	""	""	""	""	""	
"05/29/2017 13:20'00"	"42884.5555555556"	"  29.6000"	"  30.4000"	""	""	""	""	""	""	
"05/29/2017 13:30'00"	"42884.5625000000"	"  30.7000"	"  30.1000"	""	""	""	""	""	""	
"05/29/2017 13:40'00"	"42884.5694444444"	"  29.9000"	"  29.9000"	""	""	""	""	""	""	
"05/29/2017 13:50'00"	"42884.5763888889"	"  29.6000"	"  29.6000"	""	""	""	""	""	""	
"05/29/2017 14:00'00"	"42884.5833333333"	"  29.8000"	"  29.0000"	""	""	""	""	""	""	
"05/29/2017 14:10'00"	"42884.5902777778"	"  29.9000"	"  28.5000"	""	""	""	""	""	""	
"05/29/2017 14:20'00"	"42884.5972222222"	"  30.1000"	"  28.2000"	""	""	""	""	""	""	
"05/29/2017 14:30'00"	"42884.6041666667"	"  29.0000"	"  28.0000"	""	""	""	""	""	""	
"05/29/2017 14:40'00"	"42884.6111111111"	"  28.4000"	"  27.7000"	""	""	""	""	""	""	
"05/29/2017 14:50'00"	"42884.6180555556"	"  28.7000"	"  27.4000"	""	""	""	""	""	""	
"05/29/2017 15:00'00"	"42884.6250000000"	"  29.2000"	"  27.2000"	""	""	""	""	""	""	
"05/29/2017 15:10'00"	"42884.6319444444"	"  28.2000"	"  26.9000"	""	""	""	""	""	""	
"05/29/2017 15:20'00"	"42884.6388888889"	"  28.2000"	"  26.8000"	""	""	""	""	""	""	
"05/29/2017 15:30'00"	"42884.6458333333"	"  28.5000"	"  26.7000"	""	""	""	""	""	""	
"05/29/2017 15:40'00"	"42884.6527777778"	"  28.9000"	"  26.7000"	""	""	""	""	""	""	
"05/29/2017 15:50'00"	"42884.6597222222"	"  28.1000"	"  26.7000"	""	""	""	""	""	""	
"05/29/2017 16:00'00"	"42884.6666666667"	"  28.0000"	"  26.6000"	""	""	""	""	""	""	
"05/29/2017 16:10'00"	"42884.6736111111"	"  27.6000"	"  26.6000"	""	""	""	""	""	""	
"05/29/2017 16:20'00"	"42884.6805555556"	"  28.1000"	"  26.6000"	""	""	""	""	""	""	
"05/29/2017 16:30'00"	"42884.6875000000"	"  27.6000"	"  26.5000"	""	""	""	""	""	""	
"05/29/2017 16:40'00"	"42884.6944444444"	"  26.4000"	"  26.4000"	""	""	""	""	""	""	
"05/29/2017 16:50'00"	"42884.7013888889"	"  26.3000"	"  26.3000"	""	""	""	""	""	""	
"05/29/2017 17:00'00"	"42884.7083333333"	"  26.0000"	"  26.0000"	""	""	""	""	""	""	
"05/29/2017 17:10'00"	"42884.7152777778"	"  25.2000"	"  25.8000"	""	""	""	""	""	""	
"05/29/2017 17:20'00"	"42884.7222222222"	"  25.4000"	"  25.6000"	""	""	""	""	""	""	
"05/29/2017 17:30'00"	"42884.7291666667"	"  25.1000"	"  25.4000"	""	""	""	""	""	""	
"05/29/2017 17:40'00"	"42884.7361111111"	"  24.2000"	"  25.1000"	""	""	""	""	""	""	
"05/29/2017 17:50'00"	"42884.7430555556"	"  24.2000"	"  24.9000"	""	""	""	""	""	""	
"05/29/2017 18:00'00"	"42884.7500000000"	"  23.4000"	"  24.7000"	""	""	""	""	""	""	
"05/29/2017 18:10'00"	"42884.7569444444"	"  22.7000"	"  24.5000"	""	""	""	""	""	""	
"05/29/2017 18:20'00"	"42884.7638888889"	"  22.6000"	"  24.2000"	""	""	""	""	""	""	
"05/29/2017 18:30'00"	"42884.7708333333"	"  22.2000"	"  24.0000"	""	""	""	""	""	""	
"05/29/2017 18:40'00"	"42884.7777777778"	"  22.0000"	"  23.9000"	""	""	""	""	""	""	
"05/29/2017 18:50'00"	"42884.7847222222"	"  21.8000"	"  23.7000"	""	""	""	""	""	""	
"05/29/2017 19:00'00"	"42884.7916666667"	"  21.7000"	"  23.6000"	""	""	""	""	""	""	
"05/29/2017 19:10'00"	"42884.7986111111"	"  21.1000"	"  23.5000"	""	""	""	""	""	""	
"05/29/2017 19:20'00"	"42884.8055555556"	"  20.9000"	"  23.4000"	""	""	""	""	""	""	
"05/29/2017 19:30'00"	"42884.8125000000"	"  21.0000"	"  23.3000"	""	""	""	""	""	""	
"05/29/2017 19:40'00"	"42884.8194444444"	"  20.6000"	"  23.2000"	""	""	""	""	""	""	
"05/29/2017 19:50'00"	"42884.8263888889"	"  20.4000"	"  23.1000"	""	""	""	""	""	""	
"05/29/2017 20:00'00"	"42884.8333333333"	"  20.2000"	"  23.1000"	""	""	""	""	""	""	
"05/29/2017 20:10'00"	"42884.8402777778"	"  20.2000"	"  22.9000"	""	""	""	""	""	""	
"05/29/2017 20:20'00"	"42884.8472222222"	"  20.1000"	"  22.9000"	""	""	""	""	""	""	
"05/29/2017 20:30'00"	"42884.8541666667"	"  20.3000"	"  22.9000"	""	""	""	""	""	""	
"05/29/2017 20:40'00"	"42884.8611111111"	"  20.1000"	"  22.7000"	""	""	""	""	""	""	
"05/29/2017 20:50'00"	"42884.8680555556"	"  19.8000"	"  22.7000"	""	""	""	""	""	""	
"05/29/2017 21:00'00"	"42884.8750000000"	"  19.6000"	"  22.6000"	""	""	""	""	""	""	
"05/29/2017 21:10'00"	"42884.8819444444"	"  19.5000"	"  22.5000"	""	""	""	""	""	""	
"05/29/2017 21:20'00"	"42884.8888888889"	"  19.5000"	"  22.4000"	""	""	""	""	""	""	
"05/29/2017 21:30'00"	"42884.8958333333"	"  19.4000"	"  22.4000"	""	""	""	""	""	""	
"05/29/2017 21:40'00"	"42884.9027777778"	"  19.3000"	"  22.3000"	""	""	""	""	""	""	
"05/29/2017 21:50'00"	"42884.9097222222"	"  19.2000"	"  22.2000"	""	""	""	""	""	""	
"05/29/2017 22:00'00"	"42884.9166666667"	"  19.2000"	"  22.1000"	""	""	""	""	""	""	
"05/29/2017 22:10'00"	"42884.9236111111"	"  18.9000"	"  22.0000"	""	""	""	""	""	""	
"05/29/2017 22:20'00"	"42884.9305555556"	"  19.1000"	"  21.9000"	""	""	""	""	""	""	
"05/29/2017 22:30'00"	"42884.9375000000"	"  18.8000"	"  21.8000"	""	""	""	""	""	""	
"05/29/2017 22:40'00"	"42884.9444444444"	"  18.7000"	"  21.7000"	""	""	""	""	""	""	
"05/29/2017 22:50'00"	"42884.9513888889"	"  18.5000"	"  21.6000"	""	""	""	""	""	""	
"05/29/2017 23:00'00"	"42884.9583333333"	"  18.6000"	"  21.5000"	""	""	""	""	""	""	
"05/29/2017 23:10'00"	"42884.9652777778"	"  18.3000"	"  21.5000"	""	""	""	""	""	""	
"05/29/2017 23:20'00"	"42884.9722222222"	"  18.6000"	"  21.4000"	""	""	""	""	""	""	
"05/29/2017 23:30'00"	"42884.9791666667"	"  18.5000"	"  21.3000"	""	""	""	""	""	""	
"05/29/2017 23:40'00"	"42884.9861111111"	"  18.2000"	"  21.3000"	""	""	""	""	""	""	
"05/29/2017 23:50'00"	"42884.9930555556"	"  18.5000"	"  21.2000"	""	""	""	""	""	""	
"05/30/2017 00:00'00"	"42885.0000000000"	"  18.3000"	"  21.2000"	""	""	""	""	""	""	
"05/30/2017 00:10'00"	"42885.0069444444"	"  18.2000"	"  21.1000"	""	""	""	""	""	""	
"05/30/2017 00:20'00"	"42885.0138888889"	"  18.1000"	"  21.1000"	""	""	""	""	""	""	
"05/30/2017 00:30'00"	"42885.0208333333"	"  18.2000"	"  21.0000"	""	""	""	""	""	""	
"05/30/2017 00:40'00"	"42885.0277777778"	"  18.1000"	"  20.9000"	""	""	""	""	""	""	
"05/30/2017 00:50'00"	"42885.0347222222"	"  17.7000"	"  20.9000"	""	""	""	""	""	""	
"05/30/2017 01:00'00"	"42885.0416666667"	"  17.9000"	"  20.8000"	""	""	""	""	""	""	
"05/30/2017 01:10'00"	"42885.0486111111"	"  17.8000"	"  20.8000"	""	""	""	""	""	""	
"05/30/2017 01:20'00"	"42885.0555555556"	"  17.7000"	"  20.7000"	""	""	""	""	""	""	
"05/30/2017 01:30'00"	"42885.0625000000"	"  17.8000"	"  20.7000"	""	""	""	""	""	""	
"05/30/2017 01:40'00"	"42885.0694444444"	"  17.6000"	"  20.6000"	""	""	""	""	""	""	
"05/30/2017 01:50'00"	"42885.0763888889"	"  17.5000"	"  20.6000"	""	""	""	""	""	""	
"05/30/2017 02:00'00"	"42885.0833333333"	"  17.9000"	"  20.5000"	""	""	""	""	""	""	
"05/30/2017 02:10'00"	"42885.0902777778"	"  17.8000"	"  20.5000"	""	""	""	""	""	""	
"05/30/2017 02:20'00"	"42885.0972222222"	"  17.7000"	"  20.4000"	""	""	""	""	""	""	
"05/30/2017 02:30'00"	"42885.1041666667"	"  17.5000"	"  20.4000"	""	""	""	""	""	""	
"05/30/2017 02:40'00"	"42885.1111111111"	"  17.2000"	"  20.3000"	""	""	""	""	""	""	
"05/30/2017 02:50'00"	"42885.1180555556"	"  17.3000"	"  20.3000"	""	""	""	""	""	""	
"05/30/2017 03:00'00"	"42885.1250000000"	"  17.1000"	"  20.3000"	""	""	""	""	""	""	
"05/30/2017 03:10'00"	"42885.1319444444"	"  16.9000"	"  20.2000"	""	""	""	""	""	""	
"05/30/2017 03:20'00"	"42885.1388888889"	"  16.8000"	"  20.2000"	""	""	""	""	""	""	
"05/30/2017 03:30'00"	"42885.1458333333"	"  16.6000"	"  20.1000"	""	""	""	""	""	""	
"05/30/2017 03:40'00"	"42885.1527777778"	"  16.6000"	"  20.0000"	""	""	""	""	""	""	
"05/30/2017 03:50'00"	"42885.1597222222"	"  16.3000"	"  20.0000"	""	""	""	""	""	""	
"05/30/2017 04:00'00"	"42885.1666666667"	"  16.5000"	"  19.9000"	""	""	""	""	""	""	
"05/30/2017 04:10'00"	"42885.1736111111"	"  16.6000"	"  19.9000"	""	""	""	""	""	""	
"05/30/2017 04:20'00"	"42885.1805555556"	"  16.3000"	"  19.8000"	""	""	""	""	""	""	
"05/30/2017 04:30'00"	"42885.1875000000"	"  16.3000"	"  19.8000"	""	""	""	""	""	""	
"05/30/2017 04:40'00"	"42885.1944444444"	"  16.3000"	"  19.7000"	""	""	""	""	""	""	
"05/30/2017 04:50'00"	"42885.2013888889"	"  16.4000"	"  19.7000"	""	""	""	""	""	""	
"05/30/2017 05:00'00"	"42885.2083333333"	"  16.2000"	"  19.6000"	""	""	""	""	""	""	
"05/30/2017 05:10'00"	"42885.2152777778"	"  16.7000"	"  19.6000"	""	""	""	""	""	""	
"05/30/2017 05:20'00"	"42885.2222222222"	"  17.0000"	"  19.6000"	""	""	""	""	""	""	
"05/30/2017 05:30'00"	"42885.2291666667"	"  17.4000"	"  19.7000"	""	""	""	""	""	""	
"05/30/2017 05:40'00"	"42885.2361111111"	"  17.8000"	"  19.7000"	""	""	""	""	""	""	
"05/30/2017 05:50'00"	"42885.2430555556"	"  18.5000"	"  19.7000"	""	""	""	""	""	""	
"05/30/2017 06:00'00"	"42885.2500000000"	"  18.8000"	"  19.8000"	""	""	""	""	""	""	
"05/30/2017 06:10'00"	"42885.2569444444"	"  19.5000"	"  19.8000"	""	""	""	""	""	""	
"05/30/2017 06:20'00"	"42885.2638888889"	"  19.9000"	"  19.9000"	""	""	""	""	""	""	
"05/30/2017 06:30'00"	"42885.2708333333"	"  21.3000"	"  20.0000"	""	""	""	""	""	""	
"05/30/2017 06:40'00"	"42885.2777777778"	"  21.8000"	"  20.2000"	""	""	""	""	""	""	
"05/30/2017 06:50'00"	"42885.2847222222"	"  23.2000"	"  20.3000"	""	""	""	""	""	""	
"05/30/2017 07:00'00"	"42885.2916666667"	"  23.9000"	"  20.5000"	""	""	""	""	""	""	
"05/30/2017 07:10'00"	"42885.2986111111"	"  26.3000"	"  20.7000"	""	""	""	""	""	""	
"05/30/2017 07:20'00"	"42885.3055555556"	"  24.6000"	"  20.9000"	""	""	""	""	""	""	
"05/30/2017 07:30'00"	"42885.3125000000"	"  24.7000"	"  21.3000"	""	""	""	""	""	""	
"05/30/2017 07:40'00"	"42885.3194444444"	"  25.7000"	"  21.9000"	""	""	""	""	""	""	
"05/30/2017 07:50'00"	"42885.3263888889"	"  26.1000"	"  22.5000"	""	""	""	""	""	""	
"05/30/2017 08:00'00"	"42885.3333333333"	"  27.6000"	"  23.0000"	""	""	""	""	""	""	
"05/30/2017 08:10'00"	"42885.3402777778"	"  26.2000"	"  23.6000"	""	""	""	""	""	""	
"05/30/2017 08:20'00"	"42885.3472222222"	"  26.3000"	"  24.1000"	""	""	""	""	""	""	
"05/30/2017 08:30'00"	"42885.3541666667"	"  26.2000"	"  23.0000"	""	""	""	""	""	""	
"05/30/2017 08:40'00"	"42885.3611111111"	"  26.5000"	"  23.4000"	""	""	""	""	""	""	
"05/30/2017 08:50'00"	"42885.3680555556"	"  27.2000"	"  23.5000"	""	""	""	""	""	""	
"05/30/2017 09:00'00"	"42885.3750000000"	"  27.3000"	"  23.3000"	""	""	""	""	""	""	
"05/30/2017 09:10'00"	"42885.3819444444"	"  27.1000"	"  23.3000"	""	""	""	""	""	""	
"05/30/2017 09:20'00"	"42885.3888888889"	"  26.0000"	"  23.4000"	""	""	""	""	""	""	
"05/30/2017 09:30'00"	"42885.3958333333"	"  25.8000"	"  23.5000"	""	""	""	""	""	""	
"05/30/2017 09:40'00"	"42885.4027777778"	"  25.1000"	"  23.6000"	""	""	""	""	""	""	
"05/30/2017 09:50'00"	"42885.4097222222"	"  27.1000"	"  23.9000"	""	""	""	""	""	""	
"05/30/2017 10:00'00"	"42885.4166666667"	"  27.8000"	"  24.1000"	""	""	""	""	""	""	
"05/30/2017 10:10'00"	"42885.4236111111"	"  29.4000"	"  24.4000"	""	""	""	""	""	""	
"05/30/2017 10:20'00"	"42885.4305555556"	"  28.6000"	"  24.8000"	""	""	""	""	""	""	
