date,T20_mean,ST_mean,T60_mean,H_mean,T20_min,ST_min,T60_min,H_min,T20_max,ST_max,T60_max,H_max
2018-11-23,17.57847222222223,18.404166666666672,17.872916666666665,85.33333333333333,14.0,17.0,13.8,45,24.7,20.4,25.5,100
2018-11-24,17.07222222222223,18.011111111111124,17.50069444444445,84.4375,13.3,16.5,13.0,48,24.6,19.8,26.7,100
2018-11-25,17.08541666666667,17.925694444444435,17.44166666666667,85.375,13.2,16.4,12.7,52,23.3,19.6,24.6,100
2018-11-26,17.311111111111106,18.10277777777778,17.838888888888874,92.56944444444444,13.6,16.6,13.3,57,23.5,19.9,24.6,100
2018-11-27,17.82361111111112,18.545833333333352,18.30138888888889,89.71527777777777,14.1,17.1,14.1,58,23.9,20.0,25.5,100
2018-11-28,17.804861111111112,18.47013888888889,18.34513888888889,93.36111111111111,13.8,16.8,13.5,55,24.2,20.0,26.0,100
2018-11-29,18.002777777777773,18.64513888888888,18.450000000000003,86.80555555555556,14.2,17.2,14.2,40,25.2,20.3,26.1,100
2018-11-30,17.58125,18.373611111111106,17.91388888888889,87.45833333333333,14.0,17.0,13.7,51,24.2,20.3,25.2,100
2018-12-01,16.989583333333336,17.94097222222222,17.45833333333334,92.42361111111111,13.4,16.4,13.1,58,23.6,19.8,24.9,100
2018-12-02,16.980555555555537,18.05347222222222,17.463194444444422,93.0625,14.1,16.9,14.0,57,22.9,19.8,24.5,100
2018-12-03,18.22569444444444,18.61874999999999,18.856249999999992,95.33333333333333,15.1,17.3,15.2,64,25.5,20.1,27.6,100
2018-12-04,19.509027777777796,19.613194444444442,20.456944444444442,100.0,17.1,18.6,17.6,100,23.7,20.7,25.5,100
2018-12-05,19.631249999999998,19.963194444444433,20.25,85.47222222222223,16.7,19.0,16.7,43,25.5,21.1,26.4,100
2018-12-06,17.511805555555558,18.956944444444435,18.038194444444443,99.53472222222223,16.0,18.3,16.3,96,20.2,19.8,21.6,100
2018-12-07,17.138194444444444,18.563888888888894,17.65138888888889,96.5,14.2,17.4,14.2,63,22.3,19.9,23.4,100
2018-12-08,16.373611111111114,17.7361111111111,16.66458333333333,88.09722222222223,13.4,16.7,13.3,51,23.3,19.6,25.8,100
2018-12-09,16.311111111111103,17.496527777777786,16.56041666666666,88.24305555555556,13.4,16.3,13.3,51,23.0,19.4,23.7,100
2018-12-10,15.316666666666656,16.945833333333336,15.830555555555556,94.59722222222223,13.0,15.6,12.9,66,21.5,18.7,22.5,100
2018-12-11,15.500694444444447,16.926388888888884,15.984027777777776,93.85416666666667,13.0,15.9,12.7,67,22.0,18.5,23.4,100
2018-12-12,15.931249999999999,17.28125,16.699305555555554,93.19444444444444,13.3,16.2,13.7,50,22.3,19.1,24.0,100
2018-12-13,16.178472222222226,17.427777777777766,16.956944444444453,91.11111111111111,13.1,16.2,13.1,47,22.7,19.2,24.6,100
2018-12-14,16.18263888888887,17.327777777777776,16.788194444444443,89.25694444444444,13.4,16.3,13.5,51,22.4,19.0,23.5,100
2018-12-15,16.01319444444444,17.177083333333332,16.51944444444444,86.34722222222223,13.2,16.1,13.3,50,22.1,19.0,23.2,100
2018-12-16,15.506249999999994,17.054166666666667,16.282638888888904,94.75694444444444,13.0,15.9,13.1,72,22.4,18.9,24.0,100
2018-12-17,16.331944444444453,17.4236111111111,17.12222222222222,91.26388888888889,13.2,16.3,13.7,56,23.5,19.2,24.3,100
2018-12-18,15.616666666666658,17.1625,16.351388888888895,93.53472222222223,13.2,16.3,13.7,59,21.9,18.6,22.6,100
2018-12-19,15.347222222222232,17.049305555555563,16.275694444444447,92.78472222222223,12.8,15.9,13.0,61,23.1,18.5,24.5,100
2018-12-20,15.079861111111107,16.739583333333336,16.201388888888893,98.14583333333333,12.7,15.2,13.2,72,22.1,18.2,23.9,100
2018-12-21,15.5825,16.593750000000007,16.592499999999998,91.1,13.1,16.0,13.4,55,22.0,18.3,23.4,100
