"Date/Time","Date/Time","No.1","No.2"
"Date/Time","Date/Time","TR-72 temp","TR-72 hum"
"","","°C","%"
"2017-08-02 08:50:00","42949.3680555556","32.7","100"
"2017-08-02 09:00:00","42949.3750000000","32.8","100"
"2017-08-02 09:10:00","42949.3819444444","33.5","100"
"2017-08-02 09:20:00","42949.3888888889","33.4","100"
"2017-08-02 09:30:00","42949.3958333333","32.7","100"
"2017-08-02 09:40:00","42949.4027777778","32.8","100"
"2017-08-02 09:50:00","42949.4097222222","33.7","100"
"2017-08-02 10:00:00","42949.4166666667","33.7","100"
"2017-08-02 10:10:00","42949.4236111111","33.3","100"
"2017-08-02 10:20:00","42949.4305555556","32.9","100"
"2017-08-02 10:30:00","42949.4375000000","32.7","100"
"2017-08-02 10:40:00","42949.4444444444","33.1","100"
"2017-08-02 10:50:00","42949.4513888889","34.1","100"
"2017-08-02 11:00:00","42949.4583333333","35.1","100"
"2017-08-02 11:10:00","42949.4652777778","35.0","100"
"2017-08-02 11:20:00","42949.4722222222","34.6","100"
"2017-08-02 11:30:00","42949.4791666667","34.5","100"
"2017-08-02 11:40:00","42949.4861111111","34.3","100"
"2017-08-02 11:50:00","42949.4930555556","34.3","100"
"2017-08-02 12:00:00","42949.5000000000","34.3","99"
"2017-08-02 12:10:00","42949.5069444444","33.5","98"
"2017-08-02 12:20:00","42949.5138888889","33.0","97"
"2017-08-02 12:30:00","42949.5208333333","32.3","97"
"2017-08-02 12:40:00","42949.5277777778","32.3","97"
"2017-08-02 12:50:00","42949.5347222222","30.4","97"
"2017-08-02 13:00:00","42949.5416666667","28.3","99"
"2017-08-02 13:10:00","42949.5486111111","28.7","98"
"2017-08-02 13:20:00","42949.5555555556","28.3","97"
"2017-08-02 13:30:00","42949.5625000000","28.8","91"
"2017-08-02 13:40:00","42949.5694444444","29.4","85"
"2017-08-02 13:50:00","42949.5763888889","29.1","83"
"2017-08-02 14:00:00","42949.5833333333","29.2","82"
"2017-08-02 14:10:00","42949.5902777778","29.0","75"
"2017-08-02 14:20:00","42949.5972222222","28.5","76"
"2017-08-02 14:30:00","42949.6041666667","28.1","77"
"2017-08-02 14:40:00","42949.6111111111","27.9","78"
"2017-08-02 14:50:00","42949.6180555556","28.7","78"
"2017-08-02 15:00:00","42949.6250000000","29.2","76"
"2017-08-02 15:10:00","42949.6319444444","28.9","76"
"2017-08-02 15:20:00","42949.6388888889","28.2","77"
"2017-08-02 15:30:00","42949.6458333333","27.7","77"
"2017-08-02 15:40:00","42949.6527777778","27.3","78"
"2017-08-02 15:50:00","42949.6597222222","27.1","78"
"2017-08-02 16:00:00","42949.6666666667","26.9","79"
"2017-08-02 16:10:00","42949.6736111111","26.8","79"
"2017-08-02 16:20:00","42949.6805555556","26.8","80"
"2017-08-02 16:30:00","42949.6875000000","26.8","80"
"2017-08-02 16:40:00","42949.6944444444","26.7","80"
"2017-08-02 16:50:00","42949.7013888889","26.6","80"
"2017-08-02 17:00:00","42949.7083333333","26.4","80"
"2017-08-02 17:10:00","42949.7152777778","26.1","81"
"2017-08-02 17:20:00","42949.7222222222","26.0","81"
"2017-08-02 17:30:00","42949.7291666667","26.1","81"
"2017-08-02 17:40:00","42949.7361111111","26.2","80"
"2017-08-02 17:50:00","42949.7430555556","26.0","80"
"2017-08-02 18:00:00","42949.7500000000","25.9","78"
"2017-08-02 18:10:00","42949.7569444444","25.8","79"
"2017-08-02 18:20:00","42949.7638888889","25.7","79"
"2017-08-02 18:30:00","42949.7708333333","25.7","79"
"2017-08-02 18:40:00","42949.7777777778","25.6","77"
"2017-08-02 18:50:00","42949.7847222222","25.5","79"
"2017-08-02 19:00:00","42949.7916666667","25.4","79"
"2017-08-02 19:10:00","42949.7986111111","25.3","78"
"2017-08-02 19:20:00","42949.8055555556","25.4","78"
"2017-08-02 19:30:00","42949.8125000000","25.3","79"
"2017-08-02 19:40:00","42949.8194444444","25.2","79"
"2017-08-02 19:50:00","42949.8263888889","25.2","80"
"2017-08-02 20:00:00","42949.8333333333","25.2","80"
"2017-08-02 20:10:00","42949.8402777778","25.2","78"
"2017-08-02 20:20:00","42949.8472222222","25.2","79"
"2017-08-02 20:30:00","42949.8541666667","25.1","79"
"2017-08-02 20:40:00","42949.8611111111","25.1","79"
"2017-08-02 20:50:00","42949.8680555556","25.1","81"
"2017-08-02 21:00:00","42949.8750000000","25.1","80"
"2017-08-02 21:10:00","42949.8819444444","25.1","78"
"2017-08-02 21:20:00","42949.8888888889","25.1","80"
"2017-08-02 21:30:00","42949.8958333333","25.0","80"
"2017-08-02 21:40:00","42949.9027777778","25.0","80"
"2017-08-02 21:50:00","42949.9097222222","25.0","80"
"2017-08-02 22:00:00","42949.9166666667","25.0","81"
"2017-08-02 22:10:00","42949.9236111111","25.0","81"
"2017-08-02 22:20:00","42949.9305555556","25.0","82"
"2017-08-02 22:30:00","42949.9375000000","25.0","84"
"2017-08-02 22:40:00","42949.9444444444","24.9","80"
"2017-08-02 22:50:00","42949.9513888889","24.8","80"
"2017-08-02 23:00:00","42949.9583333333","24.9","82"
"2017-08-02 23:10:00","42949.9652777778","24.7","82"
"2017-08-02 23:20:00","42949.9722222222","24.7","81"
"2017-08-02 23:30:00","42949.9791666667","24.7","82"
"2017-08-02 23:40:00","42949.9861111111","24.7","80"
"2017-08-02 23:50:00","42949.9930555556","24.8","83"
"2017-08-03 00:00:00","42950.0000000000","24.7","83"
"2017-08-03 00:10:00","42950.0069444444","24.7","82"
"2017-08-03 00:20:00","42950.0138888889","24.7","85"
"2017-08-03 00:30:00","42950.0208333333","24.7","85"
"2017-08-03 00:40:00","42950.0277777778","24.6","85"
"2017-08-03 00:50:00","42950.0347222222","24.7","86"
"2017-08-03 01:00:00","42950.0416666667","24.6","86"
"2017-08-03 01:10:00","42950.0486111111","24.6","86"
"2017-08-03 01:20:00","42950.0555555556","24.5","86"
"2017-08-03 01:30:00","42950.0625000000","24.6","87"
"2017-08-03 01:40:00","42950.0694444444","24.6","87"
"2017-08-03 01:50:00","42950.0763888889","24.7","90"
"2017-08-03 02:00:00","42950.0833333333","24.6","89"
"2017-08-03 02:10:00","42950.0902777778","24.7","90"
"2017-08-03 02:20:00","42950.0972222222","24.4","89"
"2017-08-03 02:30:00","42950.1041666667","24.5","90"
"2017-08-03 02:40:00","42950.1111111111","24.4","90"
"2017-08-03 02:50:00","42950.1180555556","24.3","90"
"2017-08-03 03:00:00","42950.1250000000","24.3","90"
"2017-08-03 03:10:00","42950.1319444444","24.4","92"
"2017-08-03 03:20:00","42950.1388888889","24.3","92"
"2017-08-03 03:30:00","42950.1458333333","24.2","92"
"2017-08-03 03:40:00","42950.1527777778","24.0","90"
"2017-08-03 03:50:00","42950.1597222222","24.1","92"
"2017-08-03 04:00:00","42950.1666666667","24.2","92"
"2017-08-03 04:10:00","42950.1736111111","24.1","91"
"2017-08-03 04:20:00","42950.1805555556","24.1","91"
"2017-08-03 04:30:00","42950.1875000000","24.3","92"
"2017-08-03 04:40:00","42950.1944444444","24.2","92"
"2017-08-03 04:50:00","42950.2013888889","24.3","92"
"2017-08-03 05:00:00","42950.2083333333","24.3","93"
"2017-08-03 05:10:00","42950.2152777778","24.2","93"
"2017-08-03 05:20:00","42950.2222222222","24.1","92"
"2017-08-03 05:30:00","42950.2291666667","24.2","92"
"2017-08-03 05:40:00","42950.2361111111","24.4","92"
"2017-08-03 05:50:00","42950.2430555556","24.7","93"
"2017-08-03 06:00:00","42950.2500000000","24.9","94"
"2017-08-03 06:10:00","42950.2569444444","24.9","90"
"2017-08-03 06:20:00","42950.2638888889","25.3","92"
"2017-08-03 06:30:00","42950.2708333333","25.6","92"
"2017-08-03 06:40:00","42950.2777777778","25.8","92"
"2017-08-03 06:50:00","42950.2847222222","25.7","90"
"2017-08-03 07:00:00","42950.2916666667","25.7","90"
"2017-08-03 07:10:00","42950.2986111111","25.9","90"
"2017-08-03 07:20:00","42950.3055555556","25.9","89"
"2017-08-03 07:30:00","42950.3125000000","26.1","88"
"2017-08-03 07:40:00","42950.3194444444","26.4","87"
"2017-08-03 07:50:00","42950.3263888889","27.3","85"
"2017-08-03 08:00:00","42950.3333333333","28.1","82"
"2017-08-03 08:10:00","42950.3402777778","28.2","81"
"2017-08-03 08:20:00","42950.3472222222","28.6","80"
"2017-08-03 08:30:00","42950.3541666667","28.6","73"
"2017-08-03 08:40:00","42950.3611111111","28.7","67"
"2017-08-03 08:50:00","42950.3680555556","29.0","68"
"2017-08-03 09:00:00","42950.3750000000","29.1","62"
"2017-08-03 09:10:00","42950.3819444444","29.1","66"
"2017-08-03 09:20:00","42950.3888888889","29.5","73"
"2017-08-03 09:30:00","42950.3958333333","29.6","69"
"2017-08-03 09:40:00","42950.4027777778","29.6","72"
"2017-08-03 09:50:00","42950.4097222222","29.0","70"
"2017-08-03 10:00:00","42950.4166666667","28.6","68"
"2017-08-03 10:10:00","42950.4236111111","28.8","77"
"2017-08-03 10:20:00","42950.4305555556","29.4","63"
"2017-08-03 10:30:00","42950.4375000000","30.0","65"
"2017-08-03 10:40:00","42950.4444444444","31.2","60"
"2017-08-03 10:50:00","42950.4513888889","31.1","62"
"2017-08-03 11:00:00","42950.4583333333","33.3","58"
"2017-08-03 11:10:00","42950.4652777778","35.5","50"
"2017-08-03 11:20:00","42950.4722222222","35.9","45"
"2017-08-03 11:30:00","42950.4791666667","35.3","50"
"2017-08-03 11:40:00","42950.4861111111","35.5","49"
"2017-08-03 11:50:00","42950.4930555556","35.3","51"
"2017-08-03 12:00:00","42950.5000000000","35.5","48"
"2017-08-03 12:10:00","42950.5069444444","36.3","50"
"2017-08-03 12:20:00","42950.5138888889","35.3","53"
"2017-08-03 12:30:00","42950.5208333333","34.1","55"
"2017-08-03 12:40:00","42950.5277777778","33.9","55"
"2017-08-03 12:50:00","42950.5347222222","33.6","49"
"2017-08-03 13:00:00","42950.5416666667","33.4","53"
"2017-08-03 13:10:00","42950.5486111111","34.5","54"
"2017-08-03 13:20:00","42950.5555555556","35.0","59"
"2017-08-03 13:30:00","42950.5625000000","33.3","58"
"2017-08-03 13:40:00","42950.5694444444","34.2","52"
