date,T20_mean,ST_mean,T60_mean,H_mean,T20_min,ST_min,T60_min,H_min,T20_max,ST_max,T60_max,H_max
2018-11-10,20.731250000000006,20.684027777777775,20.97222222222222,90.48541666666664,17.3,19.8,17.2,59.2,27.6,21.9,29.1,100.0
2018-11-11,19.36875,20.042361111111134,19.592361111111114,87.10416666666669,14.8,18.7,14.6,57.2,26.8,21.4,27.6,99.6
2018-11-12,19.73263888888889,20.081249999999997,19.899305555555564,91.23125000000005,16.0,18.9,15.9,63.1,25.5,21.1,26.6,100.0
2018-11-13,19.205555555555563,20.09375,19.343055555555573,94.91597222222221,17.2,19.5,17.2,77.0,23.7,21.0,24.3,100.0
2018-11-14,18.8625,19.65555555555555,19.052083333333336,88.48888888888892,14.9,18.5,14.7,57.1,25.8,20.9,26.8,99.5
2018-11-15,17.792361111111095,18.901388888888874,18.02638888888889,86.32430555555551,13.5,17.6,13.3,52.6,24.1,20.1,25.0,99.6
2018-11-16,18.384027777777774,18.92430555555556,18.602777777777774,87.34305555555557,13.6,17.5,13.5,58.6,26.4,20.4,27.2,98.9
2018-11-17,19.10694444444444,19.422916666666655,19.32222222222223,87.7076388888889,15.4,18.3,15.3,53.0,25.3,20.6,25.9,100.0
2018-11-18,18.465972222222206,19.204861111111114,18.618055555555554,87.43124999999998,14.5,18.0,14.5,57.0,25.5,20.5,26.4,100.0
2018-11-19,17.910416666666663,19.029166666666672,18.02499999999999,96.52916666666668,15.6,18.5,15.4,89.1,21.8,19.8,22.7,99.7
2018-11-20,17.215972222222227,18.457638888888894,17.67916666666667,88.50138888888887,14.1,17.5,13.9,53.1,22.8,19.6,24.9,99.9
2018-11-21,17.671527777777765,18.311805555555548,17.90694444444444,88.33819444444444,13.1,16.9,13.1,48.0,26.1,19.8,28.1,100.0
2018-11-22,17.37569444444444,18.472222222222218,17.501388888888883,94.69166666666668,14.8,17.7,14.7,69.6,22.9,19.7,23.7,99.5
2018-11-23,17.193055555555556,18.213888888888892,17.398611111111105,88.23194444444442,13.5,17.0,13.4,56.8,24.7,19.9,25.6,98.5
2018-11-24,16.73541666666667,17.78750000000001,16.97569444444445,84.96666666666665,12.7,16.6,12.7,52.9,24.6,19.2,26.2,97.3
2018-11-25,16.826388888888875,17.691666666666674,17.05208333333333,84.63680555555555,12.6,16.4,12.8,53.6,23.3,19.1,24.0,97.1
2018-11-26,17.215277777777786,17.782638888888894,17.47222222222222,91.93680555555551,13.4,16.7,13.4,68.4,23.0,19.2,24.2,99.5
2018-11-27,17.73680555555555,18.297222222222235,17.97083333333334,89.42986111111105,14.3,17.2,14.2,60.2,24.5,19.4,25.8,100.0
2018-11-28,17.770138888888894,18.234722222222214,17.993750000000002,93.2131944444444,13.6,17.0,13.6,57.0,24.5,19.3,25.2,100.0
2018-11-29,17.73819444444444,18.432638888888885,18.03333333333332,89.07152777777782,14.0,17.2,13.9,50.1,24.6,19.7,25.8,99.8
2018-11-30,17.174305555555556,18.187499999999996,17.45208333333333,88.91944444444447,13.4,17.1,13.5,57.6,23.8,19.6,25.1,98.5
2018-12-01,16.795833333333327,17.68402777777778,17.084027777777784,92.17569444444443,13.1,15.8,13.0,62.0,23.4,19.4,24.9,100.0
2018-12-02,16.849999999999998,17.848611111111104,17.068749999999994,92.9625,13.9,16.9,13.8,59.3,23.0,19.2,24.1,100.0
2018-12-03,18.368750000000006,18.353472222222244,18.588888888888903,95.07013888888886,15.0,17.2,15.0,60.3,26.1,19.5,27.3,100.0
2018-12-04,19.886805555555554,19.35625,20.208333333333336,99.41388888888889,17.3,17.9,17.3,87.4,24.3,20.2,25.3,100.0
2018-12-05,19.58263888888888,19.865277777777763,19.840972222222216,89.7395833333333,16.4,19.0,16.4,54.5,25.1,20.8,26.2,100.0
2018-12-06,17.672916666666666,18.952083333333338,17.78263888888889,98.8131944444444,16.0,18.4,15.9,94.3,20.8,19.6,21.4,100.0
2018-12-07,17.252083333333324,18.604861111111106,17.410416666666666,96.5,14.0,17.0,14.0,71.6,21.9,19.6,22.7,100.0
2018-12-08,16.127083333333335,17.834722222222222,16.286805555555553,90.29305555555557,13.4,17.0,13.3,60.2,23.2,19.3,24.0,99.8
2018-12-09,16.03611111111111,17.46944444444445,16.20972222222222,89.40555555555557,13.3,16.6,13.3,60.8,22.7,19.0,23.6,96.7
2018-12-10,15.313194444444443,16.83124999999999,15.559722222222222,92.85625,12.8,14.6,12.8,75.2,21.8,18.1,22.7,99.2
2018-12-11,15.516666666666659,16.794444444444455,15.693749999999998,92.34166666666664,12.7,15.8,12.6,61.9,22.4,18.0,23.4,100.0
2018-12-12,16.165277777777774,17.245138888888878,16.441666666666666,95.1965277777778,13.6,16.4,13.6,61.3,21.7,18.6,23.2,100.0
2018-12-13,16.145833333333332,17.367361111111105,16.461805555555564,92.61250000000001,13.2,16.4,13.1,56.7,22.2,18.7,23.7,100.0
2018-12-14,16.14791666666666,17.166666666666675,16.409722222222218,89.45277777777777,13.4,15.2,13.4,59.7,22.3,18.5,23.3,98.4
2018-12-15,15.981250000000008,17.084722222222222,16.184027777777786,87.42569444444443,13.1,16.2,13.1,59.5,22.5,18.5,23.2,96.6
2018-12-16,15.735416666666667,16.924305555555552,15.945138888888899,93.32569444444444,13.0,16.0,12.9,71.1,22.7,18.3,23.5,100.0
2018-12-17,16.50069444444444,17.277083333333323,16.713194444444436,92.4006944444444,13.6,16.4,13.7,60.0,23.7,18.6,24.7,100.0
2018-12-18,15.822222222222223,16.699305555555558,16.00277777777778,92.44722222222217,13.6,13.5,13.6,65.6,21.4,19.0,22.3,99.5
2018-12-19,15.729166666666664,16.800000000000004,15.845138888888881,91.88194444444444,13.0,14.8,12.9,64.0,23.3,20.2,24.3,100.0
2018-12-20,15.673611111111105,16.60555555555554,15.886805555555561,95.9326388888889,13.3,13.0,13.2,78.1,22.6,17.6,23.5,100.0
2018-12-21,16.008750000000006,16.662499999999987,16.3225,87.8775,13.3,16.2,13.3,53.5,22.3,17.9,23.5,99.9
