"< Measurement Data Text Output >"
""
"Date/Time"	"@date()"	"ch.1"	"ch.2"	"ch.3"	"ch.4"	"ch.5"	"ch.6"	"ch.7"	"ch.8"
""	""	"°C"	"%RH"	""	""	""	""	""	""
"09/05/2017 14:10'00"	"42983.5902777778"	"  29.5000"	"  59.0000"	""	""	""	""	""	""	
"09/05/2017 14:20'00"	"42983.5972222222"	"  29.2000"	"  61.0000"	""	""	""	""	""	""	
"09/05/2017 14:30'00"	"42983.6041666667"	"  29.3000"	"  62.0000"	""	""	""	""	""	""	
"09/05/2017 14:40'00"	"42983.6111111111"	"  29.5000"	"  63.0000"	""	""	""	""	""	""	
"09/05/2017 14:50'00"	"42983.6180555556"	"  29.7000"	"  62.0000"	""	""	""	""	""	""	
"09/05/2017 15:00'00"	"42983.6250000000"	"  28.7000"	"  64.0000"	""	""	""	""	""	""	
"09/05/2017 15:10'00"	"42983.6319444444"	"  28.3000"	"  64.0000"	""	""	""	""	""	""	
"09/05/2017 15:20'00"	"42983.6388888889"	"  27.8000"	"  65.0000"	""	""	""	""	""	""	
"09/05/2017 15:30'00"	"42983.6458333333"	"  27.7000"	"  66.0000"	""	""	""	""	""	""	
"09/05/2017 15:40'00"	"42983.6527777778"	"  27.3000"	"  68.0000"	""	""	""	""	""	""	
"09/05/2017 15:50'00"	"42983.6597222222"	"  27.3000"	"  70.0000"	""	""	""	""	""	""	
"09/05/2017 16:00'00"	"42983.6666666667"	"  27.1000"	"  70.0000"	""	""	""	""	""	""	
"09/05/2017 16:10'00"	"42983.6736111111"	"  27.2000"	"  71.0000"	""	""	""	""	""	""	
"09/05/2017 16:20'00"	"42983.6805555556"	"  27.0000"	"  74.0000"	""	""	""	""	""	""	
"09/05/2017 16:30'00"	"42983.6875000000"	"  26.7000"	"  72.0000"	""	""	""	""	""	""	
"09/05/2017 16:40'00"	"42983.6944444444"	"  26.4000"	"  77.0000"	""	""	""	""	""	""	
"09/05/2017 16:50'00"	"42983.7013888889"	"  26.3000"	"  74.0000"	""	""	""	""	""	""	
"09/05/2017 17:00'00"	"42983.7083333333"	"  26.2000"	"  76.0000"	""	""	""	""	""	""	
"09/05/2017 17:10'00"	"42983.7152777778"	"  26.0000"	"  77.0000"	""	""	""	""	""	""	
"09/05/2017 17:20'00"	"42983.7222222222"	"  25.8000"	"  80.0000"	""	""	""	""	""	""	
"09/05/2017 17:30'00"	"42983.7291666667"	"  25.6000"	"  83.0000"	""	""	""	""	""	""	
"09/05/2017 17:40'00"	"42983.7361111111"	"  25.3000"	"  83.0000"	""	""	""	""	""	""	
"09/05/2017 17:50'00"	"42983.7430555556"	"  25.1000"	"  84.0000"	""	""	""	""	""	""	
"09/05/2017 18:00'00"	"42983.7500000000"	"  25.0000"	"  83.0000"	""	""	""	""	""	""	
"09/05/2017 18:10'00"	"42983.7569444444"	"  24.9000"	"  85.0000"	""	""	""	""	""	""	
"09/05/2017 18:20'00"	"42983.7638888889"	"  24.7000"	"  85.0000"	""	""	""	""	""	""	
"09/05/2017 18:30'00"	"42983.7708333333"	"  24.5000"	"  87.0000"	""	""	""	""	""	""	
"09/05/2017 18:40'00"	"42983.7777777778"	"  24.4000"	"  88.0000"	""	""	""	""	""	""	
"09/05/2017 18:50'00"	"42983.7847222222"	"  24.3000"	"  89.0000"	""	""	""	""	""	""	
"09/05/2017 19:00'00"	"42983.7916666667"	"  24.2000"	"  90.0000"	""	""	""	""	""	""	
"09/05/2017 19:10'00"	"42983.7986111111"	"  24.2000"	"  90.0000"	""	""	""	""	""	""	
"09/05/2017 19:20'00"	"42983.8055555556"	"  24.2000"	"  91.0000"	""	""	""	""	""	""	
"09/05/2017 19:30'00"	"42983.8125000000"	"  24.3000"	"  91.0000"	""	""	""	""	""	""	
"09/05/2017 19:40'00"	"42983.8194444444"	"  24.3000"	"  90.0000"	""	""	""	""	""	""	
"09/05/2017 19:50'00"	"42983.8263888889"	"  24.3000"	"  91.0000"	""	""	""	""	""	""	
"09/05/2017 20:00'00"	"42983.8333333333"	"  24.3000"	"  91.0000"	""	""	""	""	""	""	
"09/05/2017 20:10'00"	"42983.8402777778"	"  24.3000"	"  91.0000"	""	""	""	""	""	""	
"09/05/2017 20:20'00"	"42983.8472222222"	"  24.3000"	"  90.0000"	""	""	""	""	""	""	
"09/05/2017 20:30'00"	"42983.8541666667"	"  24.3000"	"  91.0000"	""	""	""	""	""	""	
"09/05/2017 20:40'00"	"42983.8611111111"	"  24.2000"	"  91.0000"	""	""	""	""	""	""	
"09/05/2017 20:50'00"	"42983.8680555556"	"  24.2000"	"  91.0000"	""	""	""	""	""	""	
"09/05/2017 21:00'00"	"42983.8750000000"	"  24.2000"	"  91.0000"	""	""	""	""	""	""	
"09/05/2017 21:10'00"	"42983.8819444444"	"  24.2000"	"  92.0000"	""	""	""	""	""	""	
"09/05/2017 21:20'00"	"42983.8888888889"	"  24.2000"	"  91.0000"	""	""	""	""	""	""	
"09/05/2017 21:30'00"	"42983.8958333333"	"  24.2000"	"  91.0000"	""	""	""	""	""	""	
"09/05/2017 21:40'00"	"42983.9027777778"	"  24.2000"	"  92.0000"	""	""	""	""	""	""	
"09/05/2017 21:50'00"	"42983.9097222222"	"  24.2000"	"  94.0000"	""	""	""	""	""	""	
"09/05/2017 22:00'00"	"42983.9166666667"	"  24.1000"	"  94.0000"	""	""	""	""	""	""	
"09/05/2017 22:10'00"	"42983.9236111111"	"  24.2000"	"  94.0000"	""	""	""	""	""	""	
"09/05/2017 22:20'00"	"42983.9305555556"	"  24.1000"	"  95.0000"	""	""	""	""	""	""	
"09/05/2017 22:30'00"	"42983.9375000000"	"  24.1000"	"  96.0000"	""	""	""	""	""	""	
"09/05/2017 22:40'00"	"42983.9444444444"	"  24.1000"	"  96.0000"	""	""	""	""	""	""	
"09/05/2017 22:50'00"	"42983.9513888889"	"  24.1000"	"  96.0000"	""	""	""	""	""	""	
"09/05/2017 23:00'00"	"42983.9583333333"	"  24.0000"	"  96.0000"	""	""	""	""	""	""	
"09/05/2017 23:10'00"	"42983.9652777778"	"  24.1000"	"  96.0000"	""	""	""	""	""	""	
"09/05/2017 23:20'00"	"42983.9722222222"	"  24.1000"	"  97.0000"	""	""	""	""	""	""	
"09/05/2017 23:30'00"	"42983.9791666667"	"  24.1000"	"  94.0000"	""	""	""	""	""	""	
"09/05/2017 23:40'00"	"42983.9861111111"	"  24.2000"	"  93.0000"	""	""	""	""	""	""	
"09/05/2017 23:50'00"	"42983.9930555556"	"  24.2000"	"  93.0000"	""	""	""	""	""	""	
"09/06/2017 00:00'00"	"42984.0000000000"	"  24.1000"	"  92.0000"	""	""	""	""	""	""	
"09/06/2017 00:10'00"	"42984.0069444444"	"  24.2000"	"  93.0000"	""	""	""	""	""	""	
"09/06/2017 00:20'00"	"42984.0138888889"	"  24.2000"	"  93.0000"	""	""	""	""	""	""	
"09/06/2017 00:30'00"	"42984.0208333333"	"  24.2000"	"  94.0000"	""	""	""	""	""	""	
"09/06/2017 00:40'00"	"42984.0277777778"	"  24.2000"	"  94.0000"	""	""	""	""	""	""	
"09/06/2017 00:50'00"	"42984.0347222222"	"  24.2000"	"  94.0000"	""	""	""	""	""	""	
"09/06/2017 01:00'00"	"42984.0416666667"	"  24.1000"	"  96.0000"	""	""	""	""	""	""	
"09/06/2017 01:10'00"	"42984.0486111111"	"  24.0000"	"  97.0000"	""	""	""	""	""	""	
"09/06/2017 01:20'00"	"42984.0555555556"	"  23.8000"	"  97.0000"	""	""	""	""	""	""	
"09/06/2017 01:30'00"	"42984.0625000000"	"  23.7000"	"  98.0000"	""	""	""	""	""	""	
"09/06/2017 01:40'00"	"42984.0694444444"	"  23.7000"	"  98.0000"	""	""	""	""	""	""	
"09/06/2017 01:50'00"	"42984.0763888889"	"  23.7000"	"  99.0000"	""	""	""	""	""	""	
"09/06/2017 02:00'00"	"42984.0833333333"	"  23.6000"	"  99.0000"	""	""	""	""	""	""	
"09/06/2017 02:10'00"	"42984.0902777778"	"  23.6000"	"  99.0000"	""	""	""	""	""	""	
"09/06/2017 02:20'00"	"42984.0972222222"	"  23.3000"	"  99.0000"	""	""	""	""	""	""	
"09/06/2017 02:30'00"	"42984.1041666667"	"  23.2000"	"  98.0000"	""	""	""	""	""	""	
"09/06/2017 02:40'00"	"42984.1111111111"	"  23.3000"	"  99.0000"	""	""	""	""	""	""	
"09/06/2017 02:50'00"	"42984.1180555556"	"  23.3000"	"  99.0000"	""	""	""	""	""	""	
"09/06/2017 03:00'00"	"42984.1250000000"	"  23.3000"	"  98.0000"	""	""	""	""	""	""	
"09/06/2017 03:10'00"	"42984.1319444444"	"  23.4000"	"  98.0000"	""	""	""	""	""	""	
"09/06/2017 03:20'00"	"42984.1388888889"	"  23.5000"	"  98.0000"	""	""	""	""	""	""	
"09/06/2017 03:30'00"	"42984.1458333333"	"  23.5000"	"  98.0000"	""	""	""	""	""	""	
"09/06/2017 03:40'00"	"42984.1527777778"	"  23.5000"	"  97.0000"	""	""	""	""	""	""	
"09/06/2017 03:50'00"	"42984.1597222222"	"  23.4000"	"  97.0000"	""	""	""	""	""	""	
"09/06/2017 04:00'00"	"42984.1666666667"	"  23.3000"	"  98.0000"	""	""	""	""	""	""	
"09/06/2017 04:10'00"	"42984.1736111111"	"  23.3000"	"  97.0000"	""	""	""	""	""	""	
"09/06/2017 04:20'00"	"42984.1805555556"	"  23.1000"	"  96.0000"	""	""	""	""	""	""	
"09/06/2017 04:30'00"	"42984.1875000000"	"  23.0000"	"  95.0000"	""	""	""	""	""	""	
"09/06/2017 04:40'00"	"42984.1944444444"	"  22.9000"	"  95.0000"	""	""	""	""	""	""	
"09/06/2017 04:50'00"	"42984.2013888889"	"  22.9000"	"  96.0000"	""	""	""	""	""	""	
"09/06/2017 05:00'00"	"42984.2083333333"	"  22.9000"	"  96.0000"	""	""	""	""	""	""	
"09/06/2017 05:10'00"	"42984.2152777778"	"  22.8000"	"  97.0000"	""	""	""	""	""	""	
"09/06/2017 05:20'00"	"42984.2222222222"	"  22.7000"	"  97.0000"	""	""	""	""	""	""	
"09/06/2017 05:30'00"	"42984.2291666667"	"  22.7000"	"  97.0000"	""	""	""	""	""	""	
"09/06/2017 05:40'00"	"42984.2361111111"	"  22.8000"	"  98.0000"	""	""	""	""	""	""	
"09/06/2017 05:50'00"	"42984.2430555556"	"  22.7000"	"  98.0000"	""	""	""	""	""	""	
"09/06/2017 06:00'00"	"42984.2500000000"	"  22.9000"	"  95.0000"	""	""	""	""	""	""	
"09/06/2017 06:10'00"	"42984.2569444444"	"  22.9000"	"  94.0000"	""	""	""	""	""	""	
"09/06/2017 06:20'00"	"42984.2638888889"	"  22.9000"	"  93.0000"	""	""	""	""	""	""	
"09/06/2017 06:30'00"	"42984.2708333333"	"  22.9000"	"  92.0000"	""	""	""	""	""	""	
"09/06/2017 06:40'00"	"42984.2777777778"	"  22.8000"	"  93.0000"	""	""	""	""	""	""	
"09/06/2017 06:50'00"	"42984.2847222222"	"  22.7000"	"  94.0000"	""	""	""	""	""	""	
"09/06/2017 07:00'00"	"42984.2916666667"	"  22.7000"	"  95.0000"	""	""	""	""	""	""	
"09/06/2017 07:10'00"	"42984.2986111111"	"  22.6000"	"  97.0000"	""	""	""	""	""	""	
"09/06/2017 07:20'00"	"42984.3055555556"	"  22.5000"	"  98.0000"	""	""	""	""	""	""	
"09/06/2017 07:30'00"	"42984.3125000000"	"  22.6000"	"  98.0000"	""	""	""	""	""	""	
"09/06/2017 07:40'00"	"42984.3194444444"	"  23.3000"	"  97.0000"	""	""	""	""	""	""	
"09/06/2017 07:50'00"	"42984.3263888889"	"  23.6000"	"  96.0000"	""	""	""	""	""	""	
"09/06/2017 08:00'00"	"42984.3333333333"	"  23.7000"	"  94.0000"	""	""	""	""	""	""	
"09/06/2017 08:10'00"	"42984.3402777778"	"  23.6000"	"  93.0000"	""	""	""	""	""	""	
"09/06/2017 08:20'00"	"42984.3472222222"	"  23.9000"	"  92.0000"	""	""	""	""	""	""	
"09/06/2017 08:30'00"	"42984.3541666667"	"  23.8000"	"  96.0000"	""	""	""	""	""	""	
"09/06/2017 08:40'00"	"42984.3611111111"	"  23.0000"	"  99.0000"	""	""	""	""	""	""	
"09/06/2017 08:50'00"	"42984.3680555556"	"  23.1000"	"  99.0000"	""	""	""	""	""	""	
"09/06/2017 09:00'00"	"42984.3750000000"	"  23.1000"	"  99.0000"	""	""	""	""	""	""	
"09/06/2017 09:10'00"	"42984.3819444444"	"  23.3000"	"  99.0000"	""	""	""	""	""	""	
"09/06/2017 09:20'00"	"42984.3888888889"	"  23.7000"	"  98.0000"	""	""	""	""	""	""	
"09/06/2017 09:30'00"	"42984.3958333333"	"  23.8000"	"  95.0000"	""	""	""	""	""	""	
"09/06/2017 09:40'00"	"42984.4027777778"	"  24.2000"	"  94.0000"	""	""	""	""	""	""	
"09/06/2017 09:50'00"	"42984.4097222222"	"  24.2000"	"  90.0000"	""	""	""	""	""	""	
"09/06/2017 10:00'00"	"42984.4166666667"	"  24.4000"	"  89.0000"	""	""	""	""	""	""	
"09/06/2017 10:10'00"	"42984.4236111111"	"  24.3000"	"  87.0000"	""	""	""	""	""	""	
"09/06/2017 10:20'00"	"42984.4305555556"	"  24.9000"	"  87.0000"	""	""	""	""	""	""	
"09/06/2017 10:30'00"	"42984.4375000000"	"  24.3000"	"  86.0000"	""	""	""	""	""	""	
"09/06/2017 10:40'00"	"42984.4444444444"	"  24.0000"	"  88.0000"	""	""	""	""	""	""	
"09/06/2017 10:50'00"	"42984.4513888889"	"  25.1000"	"  88.0000"	""	""	""	""	""	""	
"09/06/2017 11:00'00"	"42984.4583333333"	"  25.2000"	"  86.0000"	""	""	""	""	""	""	
"09/06/2017 11:10'00"	"42984.4652777778"	"  25.1000"	"  87.0000"	""	""	""	""	""	""	
"09/06/2017 11:20'00"	"42984.4722222222"	"  25.5000"	"  87.0000"	""	""	""	""	""	""	
"09/06/2017 11:30'00"	"42984.4791666667"	"  25.1000"	"  85.0000"	""	""	""	""	""	""	
"09/06/2017 11:40'00"	"42984.4861111111"	"  24.6000"	"  85.0000"	""	""	""	""	""	""	
"09/06/2017 11:50'00"	"42984.4930555556"	"  24.6000"	"  86.0000"	""	""	""	""	""	""	
"09/06/2017 12:00'00"	"42984.5000000000"	"  25.1000"	"  86.0000"	""	""	""	""	""	""	
"09/06/2017 12:10'00"	"42984.5069444444"	"  26.1000"	"  82.0000"	""	""	""	""	""	""	
"09/06/2017 12:20'00"	"42984.5138888889"	"  26.3000"	"  79.0000"	""	""	""	""	""	""	
"09/06/2017 12:30'00"	"42984.5208333333"	"  26.3000"	"  80.0000"	""	""	""	""	""	""	
"09/06/2017 12:40'00"	"42984.5277777778"	"  26.1000"	"  79.0000"	""	""	""	""	""	""	
"09/06/2017 12:50'00"	"42984.5347222222"	"  27.3000"	"  79.0000"	""	""	""	""	""	""	
"09/06/2017 13:00'00"	"42984.5416666667"	"  28.6000"	"  74.0000"	""	""	""	""	""	""	
"09/06/2017 13:10'00"	"42984.5486111111"	"  29.4000"	"  72.0000"	""	""	""	""	""	""	
"09/06/2017 13:20'00"	"42984.5555555556"	"  29.0000"	"  71.0000"	""	""	""	""	""	""	
"09/06/2017 13:30'00"	"42984.5625000000"	"  29.2000"	"  71.0000"	""	""	""	""	""	""	
"09/06/2017 13:40'00"	"42984.5694444444"	"  30.2000"	"  70.0000"	""	""	""	""	""	""	
"09/06/2017 13:50'00"	"42984.5763888889"	"  30.5000"	"  68.0000"	""	""	""	""	""	""	
"09/06/2017 14:00'00"	"42984.5833333333"	"  30.2000"	"  68.0000"	""	""	""	""	""	""	
"09/06/2017 14:10'00"	"42984.5902777778"	"  29.5000"	"  70.0000"	""	""	""	""	""	""	
"09/06/2017 14:20'00"	"42984.5972222222"	"  28.9000"	"  72.0000"	""	""	""	""	""	""	
"09/06/2017 14:30'00"	"42984.6041666667"	"  27.7000"	"  75.0000"	""	""	""	""	""	""	
"09/06/2017 14:40'00"	"42984.6111111111"	"  27.7000"	"  75.0000"	""	""	""	""	""	""	
"09/06/2017 14:50'00"	"42984.6180555556"	"  27.6000"	"  75.0000"	""	""	""	""	""	""	
"09/06/2017 15:00'00"	"42984.6250000000"	"  28.0000"	"  74.0000"	""	""	""	""	""	""	
"09/06/2017 15:10'00"	"42984.6319444444"	"  28.3000"	"  75.0000"	""	""	""	""	""	""	
"09/06/2017 15:20'00"	"42984.6388888889"	"  28.7000"	"  72.0000"	""	""	""	""	""	""	
"09/06/2017 15:30'00"	"42984.6458333333"	"  29.2000"	"  70.0000"	""	""	""	""	""	""	
"09/06/2017 15:40'00"	"42984.6527777778"	"  29.7000"	"  65.0000"	""	""	""	""	""	""	
"09/06/2017 15:50'00"	"42984.6597222222"	"  29.1000"	"  67.0000"	""	""	""	""	""	""	
"09/06/2017 16:00'00"	"42984.6666666667"	"  28.8000"	"  67.0000"	""	""	""	""	""	""	
"09/06/2017 16:10'00"	"42984.6736111111"	"  28.9000"	"  70.0000"	""	""	""	""	""	""	
"09/06/2017 16:20'00"	"42984.6805555556"	"  28.5000"	"  70.0000"	""	""	""	""	""	""	
"09/06/2017 16:30'00"	"42984.6875000000"	"  28.4000"	"  70.0000"	""	""	""	""	""	""	
"09/06/2017 16:40'00"	"42984.6944444444"	"  28.0000"	"  70.0000"	""	""	""	""	""	""	
"09/06/2017 16:50'00"	"42984.7013888889"	"  27.5000"	"  73.0000"	""	""	""	""	""	""	
"09/06/2017 17:00'00"	"42984.7083333333"	"  27.2000"	"  72.0000"	""	""	""	""	""	""	
"09/06/2017 17:10'00"	"42984.7152777778"	"  27.0000"	"  73.0000"	""	""	""	""	""	""	
"09/06/2017 17:20'00"	"42984.7222222222"	"  26.8000"	"  75.0000"	""	""	""	""	""	""	
"09/06/2017 17:30'00"	"42984.7291666667"	"  26.4000"	"  75.0000"	""	""	""	""	""	""	
"09/06/2017 17:40'00"	"42984.7361111111"	"  26.0000"	"  79.0000"	""	""	""	""	""	""	
"09/06/2017 17:50'00"	"42984.7430555556"	"  25.6000"	"  82.0000"	""	""	""	""	""	""	
"09/06/2017 18:00'00"	"42984.7500000000"	"  25.3000"	"  82.0000"	""	""	""	""	""	""	
"09/06/2017 18:10'00"	"42984.7569444444"	"  25.2000"	"  82.0000"	""	""	""	""	""	""	
"09/06/2017 18:20'00"	"42984.7638888889"	"  25.1000"	"  83.0000"	""	""	""	""	""	""	
"09/06/2017 18:30'00"	"42984.7708333333"	"  24.9000"	"  82.0000"	""	""	""	""	""	""	
"09/06/2017 18:40'00"	"42984.7777777778"	"  24.8000"	"  82.0000"	""	""	""	""	""	""	
"09/06/2017 18:50'00"	"42984.7847222222"	"  24.7000"	"  84.0000"	""	""	""	""	""	""	
"09/06/2017 19:00'00"	"42984.7916666667"	"  24.5000"	"  84.0000"	""	""	""	""	""	""	
"09/06/2017 19:10'00"	"42984.7986111111"	"  24.4000"	"  87.0000"	""	""	""	""	""	""	
"09/06/2017 19:20'00"	"42984.8055555556"	"  24.2000"	"  89.0000"	""	""	""	""	""	""	
"09/06/2017 19:30'00"	"42984.8125000000"	"  23.9000"	"  91.0000"	""	""	""	""	""	""	
"09/06/2017 19:40'00"	"42984.8194444444"	"  23.8000"	"  93.0000"	""	""	""	""	""	""	
"09/06/2017 19:50'00"	"42984.8263888889"	"  23.7000"	"  93.0000"	""	""	""	""	""	""	
"09/06/2017 20:00'00"	"42984.8333333333"	"  23.9000"	"  92.0000"	""	""	""	""	""	""	
"09/06/2017 20:10'00"	"42984.8402777778"	"  23.9000"	"  93.0000"	""	""	""	""	""	""	
"09/06/2017 20:20'00"	"42984.8472222222"	"  24.2000"	"  91.0000"	""	""	""	""	""	""	
"09/06/2017 20:30'00"	"42984.8541666667"	"  24.3000"	"  88.0000"	""	""	""	""	""	""	
"09/06/2017 20:40'00"	"42984.8611111111"	"  24.4000"	"  87.0000"	""	""	""	""	""	""	
"09/06/2017 20:50'00"	"42984.8680555556"	"  24.4000"	"  87.0000"	""	""	""	""	""	""	
"09/06/2017 21:00'00"	"42984.8750000000"	"  24.4000"	"  87.0000"	""	""	""	""	""	""	
"09/06/2017 21:10'00"	"42984.8819444444"	"  24.4000"	"  88.0000"	""	""	""	""	""	""	
"09/06/2017 21:20'00"	"42984.8888888889"	"  24.4000"	"  88.0000"	""	""	""	""	""	""	
"09/06/2017 21:30'00"	"42984.8958333333"	"  24.3000"	"  88.0000"	""	""	""	""	""	""	
"09/06/2017 21:40'00"	"42984.9027777778"	"  24.3000"	"  88.0000"	""	""	""	""	""	""	
"09/06/2017 21:50'00"	"42984.9097222222"	"  24.3000"	"  88.0000"	""	""	""	""	""	""	
"09/06/2017 22:00'00"	"42984.9166666667"	"  24.3000"	"  89.0000"	""	""	""	""	""	""	
"09/06/2017 22:10'00"	"42984.9236111111"	"  24.3000"	"  89.0000"	""	""	""	""	""	""	
"09/06/2017 22:20'00"	"42984.9305555556"	"  24.3000"	"  88.0000"	""	""	""	""	""	""	
"09/06/2017 22:30'00"	"42984.9375000000"	"  24.4000"	"  87.0000"	""	""	""	""	""	""	
"09/06/2017 22:40'00"	"42984.9444444444"	"  24.5000"	"  86.0000"	""	""	""	""	""	""	
"09/06/2017 22:50'00"	"42984.9513888889"	"  24.5000"	"  86.0000"	""	""	""	""	""	""	
"09/06/2017 23:00'00"	"42984.9583333333"	"  24.5000"	"  86.0000"	""	""	""	""	""	""	
"09/06/2017 23:10'00"	"42984.9652777778"	"  24.3000"	"  87.0000"	""	""	""	""	""	""	
"09/06/2017 23:20'00"	"42984.9722222222"	"  24.3000"	"  88.0000"	""	""	""	""	""	""	
"09/06/2017 23:30'00"	"42984.9791666667"	"  24.1000"	"  90.0000"	""	""	""	""	""	""	
"09/06/2017 23:40'00"	"42984.9861111111"	"  24.0000"	"  91.0000"	""	""	""	""	""	""	
"09/06/2017 23:50'00"	"42984.9930555556"	"  24.1000"	"  91.0000"	""	""	""	""	""	""	
"09/07/2017 00:00'00"	"42985.0000000000"	"  24.1000"	"  90.0000"	""	""	""	""	""	""	
"09/07/2017 00:10'00"	"42985.0069444444"	"  24.1000"	"  89.0000"	""	""	""	""	""	""	
"09/07/2017 00:20'00"	"42985.0138888889"	"  24.1000"	"  89.0000"	""	""	""	""	""	""	
"09/07/2017 00:30'00"	"42985.0208333333"	"  24.2000"	"  88.0000"	""	""	""	""	""	""	
"09/07/2017 00:40'00"	"42985.0277777778"	"  24.0000"	"  90.0000"	""	""	""	""	""	""	
"09/07/2017 00:50'00"	"42985.0347222222"	"  23.9000"	"  91.0000"	""	""	""	""	""	""	
"09/07/2017 01:00'00"	"42985.0416666667"	"  24.0000"	"  91.0000"	""	""	""	""	""	""	
"09/07/2017 01:10'00"	"42985.0486111111"	"  24.1000"	"  91.0000"	""	""	""	""	""	""	
"09/07/2017 01:20'00"	"42985.0555555556"	"  24.0000"	"  93.0000"	""	""	""	""	""	""	
"09/07/2017 01:30'00"	"42985.0625000000"	"  23.7000"	"  94.0000"	""	""	""	""	""	""	
"09/07/2017 01:40'00"	"42985.0694444444"	"  23.6000"	"  95.0000"	""	""	""	""	""	""	
"09/07/2017 01:50'00"	"42985.0763888889"	"  23.3000"	"  95.0000"	""	""	""	""	""	""	
"09/07/2017 02:00'00"	"42985.0833333333"	"  23.2000"	"  96.0000"	""	""	""	""	""	""	
"09/07/2017 02:10'00"	"42985.0902777778"	"  23.3000"	"  97.0000"	""	""	""	""	""	""	
"09/07/2017 02:20'00"	"42985.0972222222"	"  23.2000"	"  97.0000"	""	""	""	""	""	""	
"09/07/2017 02:30'00"	"42985.1041666667"	"  23.0000"	"  97.0000"	""	""	""	""	""	""	
"09/07/2017 02:40'00"	"42985.1111111111"	"  23.2000"	"  98.0000"	""	""	""	""	""	""	
"09/07/2017 02:50'00"	"42985.1180555556"	"  23.1000"	"  98.0000"	""	""	""	""	""	""	
"09/07/2017 03:00'00"	"42985.1250000000"	"  22.8000"	"  99.0000"	""	""	""	""	""	""	
"09/07/2017 03:10'00"	"42985.1319444444"	"  22.9000"	"  99.0000"	""	""	""	""	""	""	
"09/07/2017 03:20'00"	"42985.1388888889"	"  22.8000"	"  99.0000"	""	""	""	""	""	""	
"09/07/2017 03:30'00"	"42985.1458333333"	"  22.7000"	"  98.0000"	""	""	""	""	""	""	
"09/07/2017 03:40'00"	"42985.1527777778"	"  22.7000"	"  98.0000"	""	""	""	""	""	""	
"09/07/2017 03:50'00"	"42985.1597222222"	"  22.7000"	"  99.0000"	""	""	""	""	""	""	
"09/07/2017 04:00'00"	"42985.1666666667"	"  22.9000"	"  99.0000"	""	""	""	""	""	""	
"09/07/2017 04:10'00"	"42985.1736111111"	"  22.8000"	"  99.0000"	""	""	""	""	""	""	
"09/07/2017 04:20'00"	"42985.1805555556"	"  22.9000"	"  99.0000"	""	""	""	""	""	""	
"09/07/2017 04:30'00"	"42985.1875000000"	"  23.0000"	"  99.0000"	""	""	""	""	""	""	
"09/07/2017 04:40'00"	"42985.1944444444"	"  23.1000"	"  99.0000"	""	""	""	""	""	""	
"09/07/2017 04:50'00"	"42985.2013888889"	"  23.0000"	"  99.0000"	""	""	""	""	""	""	
"09/07/2017 05:00'00"	"42985.2083333333"	"  23.1000"	"  99.0000"	""	""	""	""	""	""	
"09/07/2017 05:10'00"	"42985.2152777778"	"  23.0000"	"  99.0000"	""	""	""	""	""	""	
"09/07/2017 05:20'00"	"42985.2222222222"	"  23.0000"	"  99.0000"	""	""	""	""	""	""	
"09/07/2017 05:30'00"	"42985.2291666667"	"  23.0000"	"  99.0000"	""	""	""	""	""	""	
"09/07/2017 05:40'00"	"42985.2361111111"	"  23.0000"	"  99.0000"	""	""	""	""	""	""	
"09/07/2017 05:50'00"	"42985.2430555556"	"  23.1000"	"  99.0000"	""	""	""	""	""	""	
"09/07/2017 06:00'00"	"42985.2500000000"	"  23.0000"	"  98.0000"	""	""	""	""	""	""	
"09/07/2017 06:10'00"	"42985.2569444444"	"  23.3000"	"  97.0000"	""	""	""	""	""	""	
"09/07/2017 06:20'00"	"42985.2638888889"	"  23.4000"	"  97.0000"	""	""	""	""	""	""	
"09/07/2017 06:30'00"	"42985.2708333333"	"  23.6000"	"  96.0000"	""	""	""	""	""	""	
"09/07/2017 06:40'00"	"42985.2777777778"	"  23.9000"	"  94.0000"	""	""	""	""	""	""	
"09/07/2017 06:50'00"	"42985.2847222222"	"  24.0000"	"  92.0000"	""	""	""	""	""	""	
"09/07/2017 07:00'00"	"42985.2916666667"	"  24.2000"	"  91.0000"	""	""	""	""	""	""	
"09/07/2017 07:10'00"	"42985.2986111111"	"  24.3000"	"  91.0000"	""	""	""	""	""	""	
"09/07/2017 07:20'00"	"42985.3055555556"	"  24.7000"	"  90.0000"	""	""	""	""	""	""	
"09/07/2017 07:30'00"	"42985.3125000000"	"  25.2000"	"  85.0000"	""	""	""	""	""	""	
"09/07/2017 07:40'00"	"42985.3194444444"	"  25.8000"	"  83.0000"	""	""	""	""	""	""	
"09/07/2017 07:50'00"	"42985.3263888889"	"  26.0000"	"  83.0000"	""	""	""	""	""	""	
"09/07/2017 08:00'00"	"42985.3333333333"	"  26.2000"	"  83.0000"	""	""	""	""	""	""	
"09/07/2017 08:10'00"	"42985.3402777778"	"  26.6000"	"  81.0000"	""	""	""	""	""	""	
"09/07/2017 08:20'00"	"42985.3472222222"	"  26.4000"	"  81.0000"	""	""	""	""	""	""	
"09/07/2017 08:30'00"	"42985.3541666667"	"  27.3000"	"  79.0000"	""	""	""	""	""	""	
"09/07/2017 08:40'00"	"42985.3611111111"	"  27.7000"	"  77.0000"	""	""	""	""	""	""	
"09/07/2017 08:50'00"	"42985.3680555556"	"  28.6000"	"  75.0000"	""	""	""	""	""	""	
