Date/Time,T20,ST
2017/8/28 19:50,26,27.8
2017/8/28 20:00,25.9,27.8
2017/8/28 20:10,25.9,27.7
2017/8/28 20:20,25.7,27.6
2017/8/28 20:30,26,27.7
2017/8/28 20:40,25.9,27.6
2017/8/28 20:50,25.8,27.6
2017/8/28 21:00,25.7,27.5
2017/8/28 21:10,25.8,27.6
2017/8/28 21:20,25.9,27.5
2017/8/28 21:30,25.9,27.5
2017/8/28 21:40,26,27.4
2017/8/28 21:50,26,27.5
2017/8/28 22:00,26,27.5
2017/8/28 22:10,26,27.5
2017/8/28 22:20,26,27.5
2017/8/28 22:30,26.2,27.5
2017/8/28 22:40,26,27.4
2017/8/28 22:50,26,27.5
2017/8/28 23:00,25.9,27.4
2017/8/28 23:10,25.7,27.4
2017/8/28 23:20,25.7,27.4
2017/8/28 23:30,25.7,27.4
2017/8/28 23:40,25.8,27.3
2017/8/28 23:50,25.8,27.3
2017/8/29 0:00,25.8,27.3
2017/8/29 0:10,25.8,27.3
2017/8/29 0:20,25.6,27.3
2017/8/29 0:30,25.7,27.3
2017/8/29 0:40,25.6,27.2
2017/8/29 0:50,25.6,27.3
2017/8/29 1:00,25.4,27.3
2017/8/29 1:10,25.5,27.2
2017/8/29 1:20,25.5,27.1
2017/8/29 1:30,25.6,27.2
2017/8/29 1:40,25.6,27.2
2017/8/29 1:50,25.2,27.1
2017/8/29 2:00,25.3,27.2
2017/8/29 2:10,25.2,27.1
2017/8/29 2:20,25.1,27.1
2017/8/29 2:30,25,27.1
2017/8/29 2:40,25.2,27.1
2017/8/29 2:50,25.4,27.1
2017/8/29 3:00,25.4,27.1
2017/8/29 3:10,25.1,27
2017/8/29 3:20,25.1,27
2017/8/29 3:30,24.9,27
2017/8/29 3:40,24.7,27
2017/8/29 3:50,24.8,27
2017/8/29 4:00,24.8,27
2017/8/29 4:10,24.5,26.9
2017/8/29 4:20,24.5,26.9
2017/8/29 4:30,24.7,26.9
2017/8/29 4:40,25,26.9
2017/8/29 4:50,24.8,26.9
2017/8/29 5:00,24.7,26.9
2017/8/29 5:10,24.8,26.9
2017/8/29 5:20,25.1,26.8
2017/8/29 5:30,24.8,26.9
2017/8/29 5:40,25,26.8
2017/8/29 5:50,25.2,26.8
2017/8/29 6:00,25.3,26.8
2017/8/29 6:10,25.3,26.8
2017/8/29 6:20,25.6,26.8
2017/8/29 6:30,25.9,26.8
2017/8/29 6:40,26.3,26.8
2017/8/29 6:50,27.2,26.8
2017/8/29 7:00,27.5,26.8
2017/8/29 7:10,28,26.8
2017/8/29 7:20,28.8,26.9
2017/8/29 7:30,28.9,26.9
2017/8/29 7:40,28.9,27
2017/8/29 7:50,29.2,27
2017/8/29 8:00,29.6,27
2017/8/29 8:10,31.3,27.1
2017/8/29 8:20,29.4,27.1
2017/8/29 8:30,30.3,27.2
2017/8/29 8:40,30.7,27.2
2017/8/29 8:50,29.6,27.2
2017/8/29 9:00,31.8,27.3
2017/8/29 9:10,33.6,27.3
2017/8/29 9:20,31.9,27.4
2017/8/29 9:30,34.4,27.4
2017/8/29 9:40,34.1,27.5
2017/8/29 9:50,34,27.6
2017/8/29 10:00,34.3,27.8
2017/8/29 10:10,35.5,27.9
2017/8/29 10:20,36,28
2017/8/29 10:30,34.3,28.1
2017/8/29 10:40,34.4,28.2
2017/8/29 10:50,35.2,28.3
2017/8/29 11:00,31.8,28.4
2017/8/29 11:10,34.4,28.5
2017/8/29 11:20,34.7,28.6
2017/8/29 11:30,35.2,28.7
2017/8/29 11:40,35,28.8
2017/8/29 11:50,35.1,28.9
2017/8/29 12:00,33.7,28.9
2017/8/29 12:10,36.7,29.1
2017/8/29 12:20,35.4,29.1
2017/8/29 12:30,37.6,29.2
2017/8/29 12:40,37.4,29.3
2017/8/29 12:50,35.6,29.3
2017/8/29 13:00,35.5,29.4
2017/8/29 13:10,34.9,29.5
2017/8/29 13:20,34,29.5
2017/8/29 13:30,34.9,29.5
2017/8/29 13:40,34.4,29.5
2017/8/29 13:50,34.2,29.6
2017/8/29 14:00,34.2,29.6
2017/8/29 14:10,33.7,29.6
2017/8/29 14:20,34.5,29.6
2017/8/29 14:30,34.3,29.7
2017/8/29 14:40,34.9,29.7
2017/8/29 14:50,34.4,29.8
2017/8/29 15:00,34.2,29.8
2017/8/29 15:10,33.4,29.9
2017/8/29 15:20,33.4,29.8
2017/8/29 15:30,33.3,29.9
2017/8/29 15:40,33.3,29.8
2017/8/29 15:50,33,29.8
2017/8/29 16:00,31.9,29.9
2017/8/29 16:10,31.2,29.8
2017/8/29 16:20,32.3,29.8
2017/8/29 16:30,31.3,29.7
2017/8/29 16:40,31.2,29.7
2017/8/29 16:50,30.9,29.7
2017/8/29 17:00,30.6,29.6
2017/8/29 17:10,30.1,29.6
2017/8/29 17:20,29.7,29.5
2017/8/29 17:30,29.7,29.5
2017/8/29 17:40,29.5,29.4
2017/8/29 17:50,29,29.4
2017/8/29 18:00,28.7,29.3
2017/8/29 18:10,28.5,29.3
2017/8/29 18:20,28.4,29.2
2017/8/29 18:30,28.2,29.1
2017/8/29 18:40,28.2,29.1
2017/8/29 18:50,27.9,29.1
2017/8/29 19:00,27.8,29.1
2017/8/29 19:10,27.7,28.9
2017/8/29 19:20,27.6,28.9
2017/8/29 19:30,27.5,28.9
2017/8/29 19:40,27.5,28.9
2017/8/29 19:50,27.5,28.8
2017/8/29 20:00,27.2,28.8
2017/8/29 20:10,27.1,28.8
2017/8/29 20:20,27.4,28.7
2017/8/29 20:30,27.5,28.7
2017/8/29 20:40,27.3,28.6
2017/8/29 20:50,27.4,28.6
2017/8/29 21:00,27.3,28.6
2017/8/29 21:10,27.2,28.6
2017/8/29 21:20,27.1,28.6
2017/8/29 21:30,27.1,28.6
2017/8/29 21:40,26.5,28.5
2017/8/29 21:50,26.5,28.5
2017/8/29 22:00,26.3,28.5
2017/8/29 22:10,26.3,28.4
2017/8/29 22:20,26.3,28.4
2017/8/29 22:30,26.3,28.4
2017/8/29 22:40,26.1,28.4
2017/8/29 22:50,26.1,28.3
2017/8/29 23:00,26,28.4
2017/8/29 23:10,25.9,28.2
2017/8/29 23:20,26,28.2
2017/8/29 23:30,26,28.2
2017/8/29 23:40,25.8,28.2
2017/8/29 23:50,26,28.2
2017/8/30 0:00,25.9,28.1
2017/8/30 0:10,26.2,28.1
2017/8/30 0:20,26.1,28.1
2017/8/30 0:30,26.4,28.1
2017/8/30 0:40,26,28
2017/8/30 0:50,26.1,28
2017/8/30 1:00,25.9,28
2017/8/30 1:10,26.1,28
2017/8/30 1:20,26,28
2017/8/30 1:30,25.7,27.9
2017/8/30 1:40,25.9,27.9
2017/8/30 1:50,25.9,27.9
2017/8/30 2:00,25.8,27.8
2017/8/30 2:10,25.9,27.9
2017/8/30 2:20,26,27.8
2017/8/30 2:30,26.1,27.8
2017/8/30 2:40,25.6,27.8
2017/8/30 2:50,25.7,27.8
2017/8/30 3:00,25.4,27.8
2017/8/30 3:10,25.2,27.7
2017/8/30 3:20,25.2,27.7
2017/8/30 3:30,25.2,27.7
2017/8/30 3:40,25,27.6
2017/8/30 3:50,25.1,27.6
2017/8/30 4:00,25.2,27.6
2017/8/30 4:10,25.2,27.6
2017/8/30 4:20,25.2,27.5
2017/8/30 4:30,25.3,27.5
2017/8/30 4:40,25,27.5
2017/8/30 4:50,24.7,27.5
2017/8/30 5:00,24.7,27.4
2017/8/30 5:10,24.4,27.4
2017/8/30 5:20,24.6,27.4
2017/8/30 5:30,25,27.3
2017/8/30 5:40,25.2,27.3
2017/8/30 5:50,25.4,27.3
2017/8/30 6:00,25.3,27.3
2017/8/30 6:10,25.4,27.3
2017/8/30 6:20,25.7,27.3
2017/8/30 6:30,25.9,27.2
2017/8/30 6:40,26.2,27.2
2017/8/30 6:50,26.5,27.2
2017/8/30 7:00,26.7,27.2
2017/8/30 7:10,27.3,27.2
2017/8/30 7:20,27.5,27.3
2017/8/30 7:30,28.1,27.3
2017/8/30 7:40,28.3,27.3
2017/8/30 7:50,28.7,27.4
2017/8/30 8:00,29.4,27.3
2017/8/30 8:10,30.3,27.4
2017/8/30 8:20,30,27.4
2017/8/30 8:30,30.9,27.5
2017/8/30 8:40,31.4,27.6
2017/8/30 8:50,32.6,27.6
2017/8/30 9:00,33.8,27.7
2017/8/30 9:10,32.9,27.8
2017/8/30 9:20,33,27.9
2017/8/30 9:30,34.4,28
2017/8/30 9:40,35.3,28.1
2017/8/30 9:50,35.8,28.3
2017/8/30 10:00,35.5,28.4
2017/8/30 10:10,36.5,28.5
2017/8/30 10:20,35.5,28.6
2017/8/30 10:30,36.3,28.8
2017/8/30 10:40,35.8,28.8
2017/8/30 10:50,37.5,29
2017/8/30 11:00,37,29.1
2017/8/30 11:10,37.7,29.3
2017/8/30 11:20,36.5,29.4
2017/8/30 11:30,38.2,29.5
2017/8/30 11:40,37.1,29.6
2017/8/30 11:50,36.6,29.7
2017/8/30 12:00,35.8,29.8
2017/8/30 12:10,36.5,29.8
2017/8/30 12:20,37.8,29.9
2017/8/30 12:30,38.1,30
2017/8/30 12:40,38.1,30
2017/8/30 12:50,36.3,30
2017/8/30 13:00,37.3,30.1
2017/8/30 13:10,37.2,30.1
2017/8/30 13:20,37.5,30.1
2017/8/30 13:30,36,30.1
2017/8/30 13:40,36.1,30.2
2017/8/30 13:50,36.5,30.1
2017/8/30 14:00,36.6,30.1
2017/8/30 14:10,35.4,30.2
2017/8/30 14:20,36.4,30.3
2017/8/30 14:30,35.4,30.2
2017/8/30 14:40,35.9,30.3
2017/8/30 14:50,36.4,30.4
2017/8/30 15:00,35.9,30.3
2017/8/30 15:10,36.3,30.4
2017/8/30 15:20,36.9,30.4
2017/8/30 15:30,36.5,30.4
2017/8/30 15:40,37.3,30.4
2017/8/30 15:50,36.5,30.5
2017/8/30 16:00,35.4,30.5
2017/8/30 16:10,35.3,30.4
2017/8/30 16:20,35.5,30.4
2017/8/30 16:30,35,30.5
2017/8/30 16:40,33.7,30.4
2017/8/30 16:50,33,30.3
2017/8/30 17:00,32.6,30.4
2017/8/30 17:10,33,30.3
2017/8/30 17:20,33,30.3
2017/8/30 17:30,32,30.2
2017/8/30 17:40,31.9,30.1
2017/8/30 17:50,31.5,30
2017/8/30 18:00,31,30
2017/8/30 18:10,30.6,30
2017/8/30 18:20,30.1,29.5
2017/8/30 18:30,29.3,29.5
2017/8/30 18:40,29.1,29.4
2017/8/30 18:50,29.1,29.3
2017/8/30 19:00,28.7,29.3
2017/8/30 19:10,28.4,29.2
2017/8/30 19:20,28.3,29.1
2017/8/30 19:30,28.1,29.1
2017/8/30 19:40,27.9,29.1
2017/8/30 19:50,27.7,29.1
2017/8/30 20:00,27.7,29
2017/8/30 20:10,27.6,28.9
2017/8/30 20:20,27.6,28.9
2017/8/30 20:30,27.4,28.8
2017/8/30 20:40,27.4,28.8
2017/8/30 20:50,27.6,28.8
2017/8/30 21:00,27.9,28.8
2017/8/30 21:10,28,28.8
2017/8/30 21:20,27.9,28.7
2017/8/30 21:30,27.7,28.7
2017/8/30 21:40,27.4,28.7
2017/8/30 21:50,27.2,28.7
2017/8/30 22:00,27.2,28.6
2017/8/30 22:10,27.1,28.7
2017/8/30 22:20,26.9,28.6
2017/8/30 22:30,27,28.6
2017/8/30 22:40,26.7,28.6
2017/8/30 22:50,26.7,28.6
2017/8/30 23:00,26.8,28.5
2017/8/30 23:10,26.7,28.5
2017/8/30 23:20,26.7,28.5
2017/8/30 23:30,26.5,28.5
2017/8/30 23:40,26.5,28.4
2017/8/30 23:50,26.4,28.4
2017/8/31 0:00,25.9,28.4
2017/8/31 0:10,25.8,28.3
2017/8/31 0:20,25.7,28.3
2017/8/31 0:30,25.8,28.2
2017/8/31 0:40,26,28.2
2017/8/31 0:50,25.9,28.1
2017/8/31 1:00,25.9,28.1
2017/8/31 1:10,25.9,28
2017/8/31 1:20,25.8,28
2017/8/31 1:30,25.7,27.9
2017/8/31 1:40,25.5,27.9
2017/8/31 1:50,25.4,27.8
2017/8/31 2:00,25.3,27.8
2017/8/31 2:10,25.4,27.7
2017/8/31 2:20,25.5,27.7
2017/8/31 2:30,25.4,27.6
2017/8/31 2:40,25.4,27.5
2017/8/31 2:50,24.6,27.5
2017/8/31 3:00,24,27.4
2017/8/31 3:10,24.1,27.4
2017/8/31 3:20,24.1,27.3
2017/8/31 3:30,24,27.2
2017/8/31 3:40,24.3,27.2
2017/8/31 3:50,24.5,27.2
2017/8/31 4:00,24.5,27.1
2017/8/31 4:10,24.6,27.1
2017/8/31 4:20,24.4,27
2017/8/31 4:30,24.2,27
2017/8/31 4:40,24,27
2017/8/31 4:50,24.1,27
2017/8/31 5:00,24.2,26.9
2017/8/31 5:10,24,26.9
2017/8/31 5:20,23.7,26.9
2017/8/31 5:30,23.5,26.8
2017/8/31 5:40,23.6,26.8
2017/8/31 5:50,23.9,26.8
2017/8/31 6:00,24.4,26.7
2017/8/31 6:10,24.5,26.7
2017/8/31 6:20,24.8,26.7
2017/8/31 6:30,24.6,26.7
2017/8/31 6:40,24.6,26.7
2017/8/31 6:50,24.4,26.6
2017/8/31 7:00,25,26.6
2017/8/31 7:10,25.5,26.6
2017/8/31 7:20,26.4,26.6
2017/8/31 7:30,26.8,26.6
2017/8/31 7:40,27,26.6
2017/8/31 7:50,27.5,26.6
2017/8/31 8:00,27.6,26.7
2017/8/31 8:10,28.1,26.6
2017/8/31 8:20,28.8,26.7
2017/8/31 8:30,29.4,26.7
2017/8/31 8:40,29.9,26.7
2017/8/31 8:50,30.5,26.8
2017/8/31 9:00,31.8,26.9
2017/8/31 9:10,31.5,26.9
2017/8/31 9:20,33.2,27
2017/8/31 9:30,32.3,27.1
2017/8/31 9:40,33.6,27.2
2017/8/31 9:50,33.7,27.3
2017/8/31 10:00,34.2,27.3
2017/8/31 10:10,33.4,27.5
2017/8/31 10:20,34.4,27.5
2017/8/31 10:30,34.1,27.6
2017/8/31 10:40,35.4,27.8
2017/8/31 10:50,35.4,27.9
2017/8/31 11:00,35.9,28
2017/8/31 11:10,35.3,28.1
2017/8/31 11:20,37.3,28.1
2017/8/31 11:30,37.3,28.3
2017/8/31 11:40,35.9,28.3
2017/8/31 11:50,35.6,28.4
2017/8/31 12:00,35.3,28.5
2017/8/31 12:10,35.8,28.6
2017/8/31 12:20,36.4,28.6
2017/8/31 12:30,36.6,28.7
2017/8/31 12:40,35.8,28.8
2017/8/31 12:50,32.8,28.8
2017/8/31 13:00,35.3,28.8
2017/8/31 13:10,32.6,28.9
2017/8/31 13:20,32,28.9
2017/8/31 13:30,31.8,28.9
2017/8/31 13:40,31.5,28.9
2017/8/31 13:50,30.8,28.8
2017/8/31 14:00,30.6,28.8
2017/8/31 14:10,29.8,28.7
2017/8/31 14:20,30.1,28.6
2017/8/31 14:30,30.9,28.6
2017/8/31 14:40,30.5,28.5
2017/8/31 14:50,29.4,28.5
2017/8/31 15:00,29.3,28.5
2017/8/31 15:10,29,28.4
2017/8/31 15:20,28.9,28.3
2017/8/31 15:30,29.4,28.4
2017/8/31 15:40,29.8,28.3
2017/8/31 15:50,30.8,28.3
2017/8/31 16:00,29.5,28.2
2017/8/31 16:10,29.3,28.3
2017/8/31 16:20,30.5,28.2
2017/8/31 16:30,29.7,28.3
2017/8/31 16:40,29,28.2
2017/8/31 16:50,28.4,28.3
2017/8/31 17:00,28.6,28.2
2017/8/31 17:10,28.6,28.2
2017/8/31 17:20,28.4,28.2
2017/8/31 17:30,27.5,28.1
2017/8/31 17:40,27.3,28.1
2017/8/31 17:50,27.2,28
2017/8/31 18:00,27.3,28
2017/8/31 18:10,27,28
2017/8/31 18:20,26.8,28
2017/8/31 18:30,26.7,27.9
2017/8/31 18:40,26.6,27.8
2017/8/31 18:50,26.6,27.8
2017/8/31 19:00,26.2,27.8
2017/8/31 19:10,26.1,27.8
2017/8/31 19:20,25.7,27.7
2017/8/31 19:30,25.6,27.6
2017/8/31 19:40,25.6,27.6
2017/8/31 19:50,25.6,27.6
2017/8/31 20:00,25.7,27.6
2017/8/31 20:10,25.4,27.5
2017/8/31 20:20,25.3,27.5
2017/8/31 20:30,25.6,27.5
2017/8/31 20:40,25.5,27.4
2017/8/31 20:50,25.6,27.4
2017/8/31 21:00,25.5,27.4
2017/8/31 21:10,25.6,27.3
2017/8/31 21:20,25.4,27.3
2017/8/31 21:30,25.5,27.3
2017/8/31 21:40,25.5,27.3
2017/8/31 21:50,25.5,27.2
2017/8/31 22:00,25.6,27.2
2017/8/31 22:10,25.3,27.2
2017/8/31 22:20,25.4,27.2
2017/8/31 22:30,25.3,27.2
2017/8/31 22:40,25.4,27.1
2017/8/31 22:50,25.3,27.1
2017/8/31 23:00,25.1,27
2017/8/31 23:10,24.7,27
2017/8/31 23:20,24.7,27
2017/8/31 23:30,24.4,27
2017/8/31 23:40,23.6,27
2017/8/31 23:50,23.5,26.9
2017/9/1 0:00,23,26.8
2017/9/1 0:10,22.9,26.7
2017/9/1 0:20,22.9,26.7
2017/9/1 0:30,22.7,26.7
2017/9/1 0:40,22.9,26.6
2017/9/1 0:50,22.7,26.4
2017/9/1 1:00,22.8,26.4
2017/9/1 1:10,22.4,26.4
2017/9/1 1:20,22.4,26.3
2017/9/1 1:30,22.1,26.2
2017/9/1 1:40,22,26.2
2017/9/1 1:50,21.9,26.1
2017/9/1 2:00,21.6,26
2017/9/1 2:10,21.2,26
2017/9/1 2:20,21.1,25.9
2017/9/1 2:30,21,25.9
2017/9/1 2:40,20.5,25.8
2017/9/1 2:50,20.3,25.7
2017/9/1 3:00,20.6,25.7
2017/9/1 3:10,20.2,25.6
2017/9/1 3:20,20.1,25.5
2017/9/1 3:30,19.8,25.5
2017/9/1 3:40,20.1,25.4
2017/9/1 3:50,20.2,25.3
2017/9/1 4:00,20.4,25.3
2017/9/1 4:10,20.5,25.2
2017/9/1 4:20,20.6,25.2
2017/9/1 4:30,20.5,25.1
2017/9/1 4:40,19.9,25
2017/9/1 4:50,19.6,25
2017/9/1 5:00,19.9,24.9
2017/9/1 5:10,20,24.9
2017/9/1 5:20,20.4,24.8
2017/9/1 5:30,20.6,24.8
2017/9/1 5:40,21.2,24.8
2017/9/1 5:50,21.4,24.8
2017/9/1 6:00,21.6,24.7
2017/9/1 6:10,21.9,24.7
2017/9/1 6:20,21.7,24.7
2017/9/1 6:30,21.9,24.7
2017/9/1 6:40,22,24.7
2017/9/1 6:50,21.8,24.7
2017/9/1 7:00,21.9,24.7
2017/9/1 7:10,22.1,24.7
2017/9/1 7:20,22.8,24.7
2017/9/1 7:30,23.5,24.6
2017/9/1 7:40,23.9,24.7
2017/9/1 7:50,24.7,24.7
2017/9/1 8:00,24.1,24.7
2017/9/1 8:10,25.4,24.8
2017/9/1 8:20,25.7,24.8
2017/9/1 8:30,27,24.9
2017/9/1 8:40,28.8,24.9
2017/9/1 8:50,31,25
2017/9/1 9:00,31.3,25.1
2017/9/1 9:10,32.1,25.1
2017/9/1 9:20,32.4,25.2
2017/9/1 9:30,32.1,25.3
2017/9/1 9:40,33.9,25.4
2017/9/1 9:50,34.9,25.6
2017/9/1 10:00,35.2,25.6
2017/9/1 10:10,33.9,25.8
2017/9/1 10:20,33.5,25.9
2017/9/1 10:30,34.1,26
2017/9/1 10:40,34.2,26.1
2017/9/1 10:50,33.8,26.3
2017/9/1 11:00,35,26.3
2017/9/1 11:10,34.6,26.5
2017/9/1 11:20,35.1,26.5
2017/9/1 11:30,34.5,26.7
2017/9/1 11:40,33.7,26.8
2017/9/1 11:50,35.1,26.9
2017/9/1 12:00,35.2,27
2017/9/1 12:10,37.2,27.1
2017/9/1 12:20,36.9,27.2
2017/9/1 12:30,37.5,27.3
2017/9/1 12:40,38,27.4
2017/9/1 12:50,38.1,27.4
2017/9/1 13:00,35.6,27.5
2017/9/1 13:10,33.5,27.5
2017/9/1 13:20,33.7,27.6
2017/9/1 13:30,32.4,27.6
2017/9/1 13:40,32.6,27.6
2017/9/1 13:50,33.2,27.6
2017/9/1 14:00,32.3,27.6
2017/9/1 14:10,31.6,27.6
2017/9/1 14:20,31.1,27.6
2017/9/1 14:30,31.8,27.6
2017/9/1 14:40,32.5,27.6
2017/9/1 14:50,32.7,27.6
2017/9/1 15:00,33,27.6
2017/9/1 15:10,34.3,27.6
2017/9/1 15:20,32.8,27.6
2017/9/1 15:30,33.8,27.7
2017/9/1 15:40,33.6,27.7
2017/9/1 15:50,33.3,27.7
2017/9/1 16:00,31.8,27.7
2017/9/1 16:10,29.9,27.7
2017/9/1 16:20,29.2,27.7
2017/9/1 16:30,29,27.6
2017/9/1 16:40,28.1,27.6
2017/9/1 16:50,28.4,27.5
2017/9/1 17:00,28.1,27.4
2017/9/1 17:10,28.1,27.4
2017/9/1 17:20,28.6,27.4
2017/9/1 17:30,28.3,27.3
2017/9/1 17:40,28.1,27.3
2017/9/1 17:50,27.9,27.2
2017/9/1 18:00,27.3,27.2
2017/9/1 18:10,26.9,27.1
2017/9/1 18:20,26.6,27.1
2017/9/1 18:30,26.5,27
2017/9/1 18:40,26.4,27
2017/9/1 18:50,26.4,27
2017/9/1 19:00,26.4,27
2017/9/1 19:10,26.2,26.9
2017/9/1 19:20,26.1,26.9
2017/9/1 19:30,26,26.8
2017/9/1 19:40,25.8,26.7
2017/9/1 19:50,25.7,26.7
2017/9/1 20:00,25.7,26.7
2017/9/1 20:10,25.4,26.6
2017/9/1 20:20,25.2,26.5
2017/9/1 20:30,24.9,26.5
2017/9/1 20:40,24.9,26.5
2017/9/1 20:50,24.6,26.5
2017/9/1 21:00,24.5,26.5
2017/9/1 21:10,24.1,26.4
2017/9/1 21:20,24.3,26.4
2017/9/1 21:30,24,26.3
2017/9/1 21:40,23.8,26.3
2017/9/1 21:50,23.4,26.2
2017/9/1 22:00,23.3,26.2
2017/9/1 22:10,23.3,26.1
2017/9/1 22:20,23.2,26.1
2017/9/1 22:30,23.2,26
2017/9/1 22:40,23.3,26
2017/9/1 22:50,23.1,25.9
2017/9/1 23:00,23.1,25.9
2017/9/1 23:10,23,25.9
2017/9/1 23:20,22.9,25.8
2017/9/1 23:30,23.1,25.8
2017/9/1 23:40,22.9,25.7
2017/9/1 23:50,22.9,25.7
2017/9/2 0:00,22.6,25.7
2017/9/2 0:10,22.5,25.6
2017/9/2 0:20,22.5,25.6
2017/9/2 0:30,22.3,25.6
2017/9/2 0:40,22.1,25.5
2017/9/2 0:50,21.9,25.5
2017/9/2 1:00,22,25.4
2017/9/2 1:10,21.8,25.4
2017/9/2 1:20,21.7,25.4
2017/9/2 1:30,21.7,25.4
2017/9/2 1:40,21.6,25.3
2017/9/2 1:50,21.6,25.3
2017/9/2 2:00,21.6,25.2
2017/9/2 2:10,21.7,25.2
2017/9/2 2:20,21.5,25.1
2017/9/2 2:30,21.7,25.2
2017/9/2 2:40,21.5,25.1
2017/9/2 2:50,21,25.1
2017/9/2 3:00,20.9,25.1
2017/9/2 3:10,21,25
2017/9/2 3:20,21,25
2017/9/2 3:30,21.4,25
2017/9/2 3:40,21.5,25
2017/9/2 3:50,21.5,25
2017/9/2 4:00,21.7,24.9
2017/9/2 4:10,21.4,24.9
2017/9/2 4:20,21.1,24.9
2017/9/2 4:30,21.4,24.9
2017/9/2 4:40,21.9,24.9
2017/9/2 4:50,21.5,24.9
2017/9/2 5:00,21.5,24.9
2017/9/2 5:10,21.5,24.9
2017/9/2 5:20,21.1,24.8
2017/9/2 5:30,21.6,24.8
2017/9/2 5:40,21.5,24.8
2017/9/2 5:50,21.5,24.8
2017/9/2 6:00,21.4,24.8
2017/9/2 6:10,21.3,24.8
2017/9/2 6:20,21.5,24.7
2017/9/2 6:30,21.4,24.7
2017/9/2 6:40,21.4,24.7
2017/9/2 6:50,21.6,24.7
2017/9/2 7:00,21.6,24.7
2017/9/2 7:10,22.1,24.7
2017/9/2 7:20,22.3,24.7
2017/9/2 7:30,22.2,24.7
2017/9/2 7:40,23.2,24.7
2017/9/2 7:50,23.9,24.7
2017/9/2 8:00,24.1,24.7
2017/9/2 8:10,25.7,24.8
2017/9/2 8:20,26,24.8
2017/9/2 8:30,26.4,24.8
2017/9/2 8:40,24.4,24.9
2017/9/2 8:50,28.4,24.9
2017/9/2 9:00,29,24.9
2017/9/2 9:10,30.1,24.9
2017/9/2 9:20,29.9,25
2017/9/2 9:30,31.2,25.1
2017/9/2 9:40,31.4,25.2
2017/9/2 9:50,31.9,25.3
2017/9/2 10:00,31,25.4
2017/9/2 10:10,32.4,25.5
2017/9/2 10:20,32.2,25.6
2017/9/2 10:30,32.8,25.7
2017/9/2 10:40,34.2,25.8
2017/9/2 10:50,34.6,25.9
2017/9/2 11:00,33.8,26
2017/9/2 11:10,33.8,26.2
2017/9/2 11:20,33.4,26.3
2017/9/2 11:30,33.2,26.4
2017/9/2 11:40,32.9,26.5
2017/9/2 11:50,33.7,26.5
2017/9/2 12:00,33.6,26.6
2017/9/2 12:10,35.1,26.7
2017/9/2 12:20,35.2,26.8
2017/9/2 12:30,34.8,26.9
2017/9/2 12:40,33.5,26.9
2017/9/2 12:50,33.2,26.9
2017/9/2 13:00,32.9,26.9
2017/9/2 13:10,32.4,27
2017/9/2 13:20,32,27
2017/9/2 13:30,31.7,27
2017/9/2 13:40,31.8,27.1
2017/9/2 13:50,31.9,27.1
2017/9/2 14:00,31.7,27.1
2017/9/2 14:10,32,27.1
2017/9/2 14:20,32,27.1
2017/9/2 14:30,31.3,27.1
2017/9/2 14:40,31.5,27.2
2017/9/2 14:50,32.1,27.2
2017/9/2 15:00,31.8,27.2
2017/9/2 15:10,32.9,27.2
2017/9/2 15:20,32.8,27.3
2017/9/2 15:30,31.8,27.3
2017/9/2 15:40,31.9,27.3
2017/9/2 15:50,31.7,27.3
2017/9/2 16:00,31.5,27.3
2017/9/2 16:10,31.1,27.3
2017/9/2 16:20,30.8,27.3
2017/9/2 16:30,30.3,27.2
2017/9/2 16:40,29.5,27.3
2017/9/2 16:50,29.5,27.2
2017/9/2 17:00,29.2,27.2
2017/9/2 17:10,29.5,27.2
2017/9/2 17:20,29,27.1
2017/9/2 17:30,28.5,27.1
2017/9/2 17:40,28.1,27.1
2017/9/2 17:50,27.9,27
2017/9/2 18:00,27.2,26.9
2017/9/2 18:10,27,26.9
2017/9/2 18:20,26.8,26.8
2017/9/2 18:30,26.1,26.7
2017/9/2 18:40,25.2,26.7
2017/9/2 18:50,24.5,26.6
2017/9/2 19:00,24.3,26.6
2017/9/2 19:10,23.9,26.6
2017/9/2 19:20,23.7,26.5
2017/9/2 19:30,23.6,26.4
2017/9/2 19:40,23.5,26.4
2017/9/2 19:50,23.1,26.3
2017/9/2 20:00,22.9,26.3
2017/9/2 20:10,22.8,26.2
2017/9/2 20:20,22.4,26.2
2017/9/2 20:30,22.6,26.2
2017/9/2 20:40,22.2,26.1
2017/9/2 20:50,22,26
2017/9/2 21:00,21.7,26
2017/9/2 21:10,21.9,25.9
2017/9/2 21:20,21.7,25.9
2017/9/2 21:30,22.1,25.8
2017/9/2 21:40,21.6,25.8
2017/9/2 21:50,21.5,25.7
2017/9/2 22:00,21.5,25.7
2017/9/2 22:10,21.6,25.6
2017/9/2 22:20,21.5,25.6
2017/9/2 22:30,21.2,25.6
2017/9/2 22:40,21.4,25.5
2017/9/2 22:50,21.2,25.5
2017/9/2 23:00,21.1,25.4
2017/9/2 23:10,20.6,25.4
2017/9/2 23:20,20.9,25.4
2017/9/2 23:30,20.8,25.3
2017/9/2 23:40,20.6,25.3
2017/9/2 23:50,20.7,25.2
2017/9/3 0:00,21.2,25.1
2017/9/3 0:10,21.2,25
2017/9/3 0:20,20.9,25
2017/9/3 0:30,21.7,24.9
2017/9/3 0:40,21.5,24.9
2017/9/3 0:50,21.4,24.8
