date,T20_mean_x,ST_mean_x,T60_mean_x,H_mean_x,T20_min_x,ST_min_x,T60_min_x,H_min_x,T20_max_x,ST_max_x,T60_max_x,H_max_x
2016-10-08,24.81192660550459,22.72844036697247,23.522935779816507,66.8440366972477,17.4,20.9,18.5,44.0,37.7,25.2,31.4,87.0
2016-10-09,25.83577981651376,23.59266055045873,24.742201834862385,77.3302752293578,20.5,22.1,21.2,58.0,40.6,25.7,32.2,91.0
2016-10-10,23.72660550458716,23.57339449541286,23.416513761467904,80.8348623853211,18.9,21.8,19.8,60.0,31.2,24.3,26.6,97.0
2016-10-11,21.768807339449545,20.762385321100915,20.668807339449536,70.29357798165138,14.7,19.3,16.0,49.0,34.8,22.6,27.7,92.0
2016-10-12,21.860550458715597,21.34587155963303,21.399999999999995,73.0091743119266,14.9,19.2,16.1,34.0,36.3,30.7,33.3,95.0
2016-10-13,21.810091743119262,22.08440366972477,22.294495412844036,67.27522935779817,15.3,15.2,15.1,19.0,31.3,33.8,33.8,100.0
2016-10-14,18.8743119266055,19.082568807339452,18.26146788990826,77.11926605504587,12.6,17.5,13.9,54.0,33.1,23.3,25.1,91.0
2016-10-15,20.25412844036698,19.35779816513762,19.28165137614679,75.81651376146789,13.9,17.7,15.0,54.0,31.6,21.2,25.6,93.0
2016-10-16,21.819266055045876,19.59266055045871,20.010091743119265,70.41284403669725,12.4,16.9,13.4,30.0,37.7,31.7,30.8,95.0
2016-10-17,21.90550458715597,19.384403669724776,20.58348623853211,66.5137614678899,13.2,17.4,14.2,38.0,36.8,22.0,30.4,87.0
2016-10-18,20.469724770642202,20.3376146788991,20.231192660550462,87.5045871559633,18.0,19.8,18.4,75.0,26.1,21.0,23.1,96.0
2016-10-19,24.27798165137614,21.211009174311922,22.637614678899084,81.46788990825688,16.1,19.3,16.9,53.0,38.2,23.9,30.8,100.0
2016-10-20,23.50642201834862,21.83761467889908,22.564220183486235,83.4862385321101,17.4,20.3,18.1,57.0,33.8,23.7,29.9,97.0
2016-10-21,24.311926605504578,22.082568807339445,22.8091743119266,80.40366972477064,17.8,20.7,18.5,49.0,35.2,23.8,29.3,100.0
2016-10-22,20.377064220183488,20.094495412844033,19.740366972477062,71.4954128440367,14.6,18.7,15.6,49.0,30.1,21.7,26.2,85.0
2016-10-23,20.28623853211009,19.877064220183485,19.7954128440367,83.06422018348624,15.4,18.7,16.2,58.0,30.2,21.1,25.9,97.0
2016-10-24,20.791743119266055,20.115596330275228,20.079816513761465,80.78899082568807,16.2,19.1,16.9,62.0,28.0,21.3,24.4,99.0
2016-10-25,18.697247706422008,18.77798165137615,18.278899082568802,72.63302752293578,13.5,17.8,14.3,46.0,29.1,20.0,24.7,93.0
2016-10-26,15.769724770642199,16.976146788990842,15.697247706422019,84.20183486238533,11.6,16.1,12.6,70.0,22.2,18.0,19.1,98.0
2016-10-27,22.136697247706415,19.548623853211005,21.138532110091745,84.5045871559633,14.9,17.6,15.5,57.0,33.4,22.2,29.2,100.0
2016-10-28,22.360550458715593,20.197247706422026,20.660550458715605,71.65137614678899,14.8,18.6,15.7,48.0,34.8,22.4,28.3,93.0
2016-10-29,17.102752293577986,18.101834862385317,17.17339449541285,92.26605504587155,13.4,17.4,14.3,80.0,20.2,18.8,19.0,100.0
2016-10-30,22.495412844036696,19.767889908256887,20.523853211009172,78.23853211009174,14.2,18.6,14.7,47.0,35.7,21.9,27.8,100.0
2016-10-31,18.530275229357798,17.789908256880736,17.38715596330275,67.0,12.6,16.5,13.5,42.0,33.0,19.6,25.6,84.0
2016-11-01,18.105504587155963,17.02110091743119,17.03211009174312,76.85321100917432,10.6,15.2,11.7,55.0,32.1,19.4,25.9,94.0
2016-11-02,18.896330275229367,17.74862385321102,17.538532110091744,78.31192660550458,13.0,16.5,13.8,56.0,33.7,19.9,25.9,95.0
2016-11-03,15.8651376146789,16.22201834862385,15.242201834862383,79.97247706422019,10.5,15.2,11.7,60.0,26.5,17.6,20.2,92.0
2016-11-04,17.366055045871555,16.590825688073398,16.06238532110092,74.60550458715596,9.7,15.0,10.9,49.0,31.1,18.6,24.0,95.0
2016-11-05,16.8256880733945,15.360550458715599,15.090825688073396,71.95412844036697,8.1,13.4,9.3,43.0,32.0,18.0,23.8,92.0
2016-11-06,16.61376146788991,15.21834862385321,15.318348623853215,78.21100917431193,7.1,12.9,8.2,44.0,29.9,18.0,24.7,99.0
2016-11-07,17.964220183486237,15.742201834862383,16.287155963302748,77.39449541284404,9.2,13.9,10.0,51.0,31.5,18.5,25.4,96.0
2016-11-08,17.330275229357795,15.833027522935781,16.07155963302752,80.77981651376147,7.9,13.7,9.2,53.0,29.3,18.3,23.8,99.0
2016-11-09,16.557798165137612,16.27155963302752,16.130275229357796,89.35779816513761,11.3,15.0,12.3,65.0,24.7,17.6,21.4,97.0
2016-11-10,14.849541284403665,15.287155963302743,13.62201834862385,76.35779816513761,7.5,13.8,8.8,47.0,27.5,16.9,20.7,96.0
