date,T20_mean,ST_mean,T60_mean,H_mean,T20_min,ST_min,T60_min,H_min,T20_max,ST_max,T60_max,H_max
2020-02-15,18.23055555555557,17.288888888888888,17.25277777777778,87.33611111111111,12.5,15.5,13.0,67.7,27.6,19.9,25.7,100.0
2020-02-16,15.166666666666673,16.319444444444443,14.998611111111106,96.64166666666668,12.8,15.7,13.1,80.2,19.6,16.8,19.0,100.0
2020-02-17,18.40694444444444,17.308333333333334,18.156944444444445,79.47083333333332,13.2,14.7,13.0,41.1,31.1,20.5,29.5,98.2
2020-02-18,17.43333333333333,16.918055555555554,17.32638888888889,76.59861111111111,12.5,15.0,12.6,48.7,32.0,19.5,28.1,92.0
2020-02-19,18.069444444444443,16.937499999999996,18.086111111111116,72.30138888888888,12.5,14.7,12.7,34.9,31.3,19.8,29.5,89.9
2020-02-20,18.41666666666666,17.27083333333334,18.258333333333336,78.03194444444442,12.1,14.9,12.7,50.1,28.8,20.1,26.3,92.2
2020-02-21,19.211111111111116,17.758333333333336,18.891666666666666,75.56666666666666,12.9,15.3,12.7,38.1,30.2,20.9,29.8,93.4
2020-02-22,16.49583333333334,16.558333333333344,15.772222222222224,93.06805555555557,13.4,14.4,13.0,73.2,22.5,17.3,21.6,100.0
2020-02-23,17.78611111111112,16.96388888888889,17.412499999999994,80.70555555555555,12.8,15.3,12.7,35.4,31.2,19.6,28.4,100.0
2020-02-24,19.39583333333333,17.430555555555557,18.88749999999999,76.7638888888889,12.7,15.1,12.7,38.8,32.4,20.2,29.8,96.0
2020-02-25,16.597222222222214,16.906944444444434,16.098611111111108,91.60000000000001,13.2,15.9,12.9,80.7,23.1,17.9,21.6,98.4
2020-02-26,19.697222222222226,17.90972222222222,18.852777777777778,81.79999999999998,13.3,14.8,13.1,43.3,35.3,21.2,30.9,99.5
2020-02-27,17.798611111111118,17.013888888888886,17.651388888888885,73.30138888888888,12.1,15.5,12.5,31.6,30.8,19.3,28.0,95.7
2020-02-28,17.6875,16.799999999999997,18.00972222222223,78.79861111111114,11.9,13.7,12.5,35.6,30.4,20.0,30.1,96.6
2020-02-29,16.76805555555556,16.69722222222223,16.04166666666667,90.06666666666663,12.5,15.5,12.8,62.7,26.9,19.1,25.5,97.1
2020-03-01,19.96111111111111,17.736111111111114,19.03472222222222,81.19305555555555,13.8,15.0,13.0,43.7,29.8,21.0,28.4,97.8
2020-03-02,20.46944444444444,18.611111111111114,19.49861111111111,83.11250000000003,14.8,16.4,13.8,43.4,31.4,21.5,31.1,99.7
2020-03-03,20.56666666666666,18.998611111111117,19.455555555555556,76.97638888888886,14.1,16.2,13.0,30.7,33.3,24.0,30.1,99.6
2020-03-04,17.773611111111123,17.383333333333333,16.613888888888887,91.9222222222222,14.3,14.7,13.2,72.8,27.7,19.7,26.4,99.9
2020-03-05,19.86666666666667,17.69305555555556,18.787499999999998,75.32638888888889,12.4,15.6,12.8,37.7,34.2,20.7,31.6,99.2
2020-03-06,18.918055555555565,17.23472222222223,18.65833333333333,70.76388888888889,12.2,11.9,12.7,29.5,35.1,20.2,31.1,91.3
2020-03-07,20.75972222222222,18.045833333333334,19.229166666666668,79.0263888888889,12.3,15.4,12.5,34.9,34.1,21.3,31.9,100.0
2020-03-08,17.158333333333335,16.14583333333334,14.065277777777775,95.57222222222222,13.5,15.4,13.2,84.2,21.8,17.8,15.7,100.0
2020-03-09,20.877777777777776,17.91805555555555,20.674999999999997,78.06666666666666,13.2,13.5,13.1,41.2,35.8,21.5,31.6,98.0
2020-03-10,18.08888888888889,17.681944444444454,16.606944444444448,98.01666666666667,15.2,17.3,15.1,89.4,22.9,18.4,18.1,100.0
2020-03-11,22.00555555555556,18.561111111111114,19.538888888888895,79.69583333333333,12.8,16.5,13.0,35.5,32.7,21.0,30.7,100.0
2020-03-12,20.288888888888884,18.433333333333337,19.880555555555553,75.42638888888891,13.2,16.1,13.0,37.0,34.3,21.4,33.1,96.9
2020-03-13,19.898611111111105,18.83055555555555,19.811111111111114,79.80416666666669,12.7,16.3,12.8,41.5,32.5,21.5,30.7,98.2
2020-03-14,16.28333333333333,17.172222222222224,15.804166666666662,96.33055555555556,13.3,15.5,13.0,84.8,27.8,18.7,22.0,100.0
2020-03-15,20.111111111111107,18.131944444444446,19.469444444444445,75.13749999999999,12.9,15.4,12.7,29.3,37.3,21.3,31.3,100.0
2020-03-16,18.83888888888888,17.768055555555556,18.830555555555552,74.49583333333332,12.6,14.1,12.9,31.6,31.4,20.3,29.9,92.8
2020-03-17,19.9875,18.441666666666666,19.843055555555562,75.83194444444445,12.6,15.9,12.6,38.4,33.8,21.6,30.6,96.4
2020-03-18,19.881944444444443,18.758333333333333,19.666666666666664,77.28472222222221,13.0,16.4,12.9,30.9,33.2,21.7,30.5,97.5
2020-03-19,21.331944444444453,19.00833333333333,21.04166666666666,80.32638888888886,12.9,15.0,13.0,36.1,38.0,21.6,33.7,97.2
2020-03-20,19.305555555555557,18.851388888888884,18.926388888888873,74.8236111111111,13.0,16.6,12.6,28.4,33.7,20.6,29.4,97.6
2020-03-21,19.469444444444452,18.433333333333334,19.379166666666677,71.94305555555555,12.7,16.4,12.5,32.9,31.6,21.0,29.7,91.7
2020-03-22,18.93472222222222,18.544444444444444,19.163888888888884,79.61388888888888,12.8,16.5,12.9,50.7,29.3,20.6,30.3,94.1
2020-03-23,17.798611111111114,17.71805555555555,17.76666666666667,72.6347222222222,10.1,15.9,10.1,30.4,29.8,19.9,29.3,94.5
2020-03-24,15.715277777777779,16.269444444444446,15.243055555555555,72.73750000000001,8.2,14.2,7.7,29.7,31.3,18.2,28.8,94.3
2020-03-25,15.998611111111119,15.700000000000005,15.544444444444444,73.89722222222224,5.6,12.5,5.5,26.1,33.1,18.8,28.7,95.8
2020-03-26,16.799999999999997,16.066666666666666,16.30416666666666,73.83611111111108,5.0,12.4,4.4,27.5,34.7,19.2,28.6,98.4
2020-03-27,16.81388888888888,17.08194444444444,16.805555555555557,95.2652777777778,13.4,15.8,13.1,81.2,23.0,18.0,23.7,100.0
2020-03-28,19.130555555555556,18.533333333333335,18.5625,94.8416666666667,14.3,16.9,13.2,62.5,30.1,20.4,30.0,100.0
2020-03-29,16.638888888888896,17.01388888888889,16.12083333333333,92.57916666666664,12.0,15.3,11.6,71.2,27.3,20.0,27.2,99.6
2020-03-30,14.686111111111112,16.131944444444446,14.47777777777778,93.4583333333333,11.5,15.0,11.2,69.4,24.2,18.2,23.7,100.0
2020-03-31,15.643055555555556,16.04583333333333,15.597222222222225,89.34305555555558,12.0,14.6,11.8,75.9,23.8,17.6,23.7,100.0
2020-04-01,16.525,16.665277777777774,16.50972222222223,89.0972222222222,13.3,15.6,13.2,74.4,22.5,17.9,23.0,98.4
2020-04-02,17.408333333333328,16.630555555555556,16.925000000000004,67.65416666666667,9.0,13.5,8.8,36.2,32.5,20.5,28.0,88.8
2020-04-03,16.388888888888886,16.158333333333335,16.187499999999993,74.7791666666667,6.2,12.1,5.9,38.8,32.2,19.8,28.7,94.7
2020-04-04,19.291666666666668,18.23888888888889,18.459722222222226,74.89722222222223,10.1,13.8,9.2,32.9,35.0,29.2,34.5,96.9
2020-04-05,17.01388888888889,16.520833333333325,15.969444444444447,63.900000000000006,9.6,13.6,8.4,31.5,30.2,19.5,28.5,92.1
2020-04-06,16.884722222222223,15.574999999999998,15.444444444444441,62.42638888888891,7.9,12.2,6.9,31.9,36.7,19.2,27.2,86.0
2020-04-07,16.6,15.472222222222221,15.112499999999999,64.66250000000004,7.3,12.4,6.0,28.9,33.6,18.7,25.9,88.4
2020-04-08,18.40555555555555,16.394444444444446,17.255555555555556,68.81527777777778,6.7,12.0,5.4,32.7,35.3,20.4,29.1,91.2
2020-04-09,18.366666666666664,16.7375,17.305555555555557,61.91666666666668,10.1,13.9,9.1,24.0,32.6,20.0,29.3,88.3
2020-04-10,17.556944444444433,16.18888888888889,16.486111111111107,56.87083333333333,9.5,13.1,8.3,27.6,32.9,19.7,28.7,81.9
2020-04-11,16.538888888888888,15.466666666666672,15.509722222222226,64.87500000000001,7.2,12.0,6.0,34.1,30.3,18.7,26.0,89.8
2020-04-12,14.681944444444447,15.295833333333329,14.005555555555553,85.87222222222222,8.8,13.3,7.5,66.2,23.3,17.2,24.0,95.1
2020-04-13,15.22916666666667,15.408333333333339,14.52777777777778,86.9291666666667,11.8,14.3,10.6,77.8,19.7,16.8,19.4,96.1
2020-04-14,17.768055555555552,16.25416666666667,16.843055555555555,62.620833333333344,9.6,12.7,8.7,26.2,34.5,20.5,29.5,92.0
2020-04-15,16.599999999999998,15.419444444444448,15.794444444444448,65.32638888888891,6.9,11.8,5.6,39.5,28.8,18.2,25.0,89.1
2020-04-16,18.797222222222224,16.766666666666666,18.28055555555555,68.4208333333333,10.1,13.4,9.1,41.7,31.0,19.8,28.3,88.7
2020-04-17,18.39722222222222,17.509722222222226,18.29861111111111,77.48055555555555,12.7,15.1,11.9,44.1,31.6,20.1,30.3,94.2
2020-04-18,17.01111111111111,16.886111111111113,16.02361111111112,93.13194444444446,13.6,15.9,13.0,67.5,26.9,18.0,25.5,100.0
2020-04-19,18.529166666666672,17.11388888888889,18.176388888888884,70.56111111111112,12.6,14.7,12.4,41.4,30.6,19.8,26.8,90.5
2020-04-20,17.20277777777778,17.39861111111112,17.045833333333334,86.04722222222225,13.2,15.1,12.7,64.9,25.3,21.1,25.2,96.4
2020-04-21,18.080555555555552,17.55138888888889,17.831944444444446,76.4541666666667,12.0,14.1,11.4,49.3,27.6,21.1,26.8,96.0
2020-04-22,15.919444444444448,16.120833333333334,15.422222222222224,61.32499999999998,9.1,13.6,8.0,37.3,25.9,18.1,25.1,81.1
2020-04-23,14.618055555555555,14.861111111111114,14.101388888888895,66.22083333333333,7.7,12.3,6.8,42.1,25.3,17.6,24.9,86.5
2020-04-24,14.913888888888891,14.980555555555558,14.091666666666663,69.30694444444447,7.0,12.1,5.8,42.8,26.5,18.1,25.9,89.5
2020-04-25,17.136111111111113,15.505555555555551,16.748611111111114,65.60000000000001,7.1,11.9,5.9,40.3,28.8,18.8,28.7,88.9
2020-04-26,18.695833333333344,17.381944444444446,18.53055555555555,74.70694444444445,10.4,14.0,9.4,50.3,30.6,20.2,31.5,90.8
2020-04-27,18.675000000000004,17.58333333333333,18.636111111111116,62.94444444444443,11.3,15.5,10.9,36.8,29.4,19.9,28.4,86.3
2020-04-28,17.950000000000003,16.56111111111111,16.856944444444448,59.21111111111112,8.4,13.9,7.7,30.6,28.9,19.3,28.1,88.3
2020-04-29,19.181944444444447,16.880555555555564,17.854166666666664,64.63750000000002,9.0,13.3,6.6,35.9,28.9,19.7,26.3,88.4
2020-04-30,20.977777777777774,18.47222222222222,20.211111111111116,73.82638888888886,11.8,15.1,9.7,39.1,31.4,21.2,31.0,90.6
2020-05-01,22.552777777777777,20.130555555555556,21.23888888888889,75.55416666666669,16.4,18.0,14.7,51.8,30.0,22.2,28.6,93.6
2020-05-02,22.68194444444445,20.33888888888888,21.434722222222224,76.33611111111107,15.6,17.7,13.4,49.8,31.4,22.7,30.5,92.6
2020-05-03,22.3986111111111,20.729166666666675,21.595833333333346,78.30277777777775,19.5,20.0,18.0,58.5,28.6,21.7,29.7,93.9
2020-05-04,21.202777777777783,20.43472222222222,20.272222222222233,86.09583333333332,18.1,19.3,16.9,68.6,27.5,21.7,28.1,98.1
2020-05-05,23.365277777777777,21.063888888888894,22.568055555555567,74.9,18.1,19.3,16.8,40.7,30.5,22.8,30.0,96.0
2020-05-06,20.50694444444444,20.7888888888889,20.487500000000004,93.8,16.9,19.7,16.7,65.8,26.5,21.7,29.2,100.0
2020-05-07,20.938888888888894,19.687499999999993,20.612499999999997,66.40277777777779,13.5,17.5,12.4,30.1,35.7,21.8,31.1,89.4
2020-05-08,20.230555555555554,20.211111111111112,20.041666666666675,73.67777777777778,13.9,17.2,13.0,41.4,32.1,22.7,30.5,100.0
2020-05-09,19.036111111111108,22.03055555555556,19.20555555555556,79.56111111111107,13.9,19.6,13.5,51.8,27.1,24.2,27.8,100.0
2020-05-10,19.718055555555555,22.911111111111108,19.51111111111111,94.26805555555556,16.5,21.9,16.0,87.4,22.7,23.9,23.1,99.7
2020-05-11,24.35972222222222,23.201388888888886,24.511111111111106,65.46527777777777,17.4,20.3,17.1,38.7,35.1,25.2,32.6,99.7
2020-05-12,22.391666666666662,21.229166666666668,22.88888888888889,71.72638888888888,13.4,18.2,12.8,43.5,33.1,23.3,35.0,93.8
2020-05-13,22.02499999999999,21.06666666666667,21.927777777777777,59.7361111111111,15.2,18.4,15.0,33.9,32.9,23.9,31.7,95.7
2020-05-14,20.601388888888884,19.75972222222222,20.654166666666658,60.062499999999986,11.5,16.5,11.0,38.4,27.8,22.2,28.7,86.4
2020-05-15,21.129166666666656,20.438888888888886,21.64166666666667,73.38611111111113,14.6,18.2,14.0,44.8,30.8,22.5,34.0,88.1
2020-05-16,18.184722222222224,20.781944444444434,17.718055555555555,94.9111111111111,17.0,19.2,16.6,83.4,19.1,23.7,19.2,100.0
2020-05-17,22.77083333333333,24.736111111111114,23.00416666666667,75.94861111111112,17.3,22.9,16.6,48.5,32.0,27.8,32.8,100.0
2020-05-18,22.38472222222222,23.39583333333333,23.08611111111111,78.14583333333334,17.8,22.0,17.2,52.8,29.6,25.0,34.3,93.8
2020-05-19,23.44166666666667,23.337499999999995,23.53472222222223,79.92083333333332,18.9,21.6,18.3,56.7,31.9,26.3,34.3,95.9
2020-05-20,22.64909090909091,21.638181818181824,23.045454545454554,64.5981818181818,16.1,19.6,15.3,46.8,29.5,23.7,29.4,89.6
