< Measurement Data Text Output >,,,,,,,,,
,,,,,,,,,
Date/Time,@date(),ch.1,ch.2,ch.3,ch.4,ch.5,ch.6,ch.7,ch.8
,,°C,°C,,,,,,
05/11/2020 17:00'00,43962.70833,32,24.3,,,,,,
05/11/2020 17:20'00,43962.72222,29.7,24.3,,,,,,
05/11/2020 17:40'00,43962.73611,28.3,24.2,,,,,,
05/11/2020 18:00'00,43962.75,28.1,24,,,,,,
05/11/2020 18:20'00,43962.76389,25.6,23.8,,,,,,
05/11/2020 18:40'00,43962.77778,23.8,23.5,,,,,,
05/11/2020 19:00'00,43962.79167,22.6,23.1,,,,,,
05/11/2020 19:20'00,43962.80556,22.5,22.8,,,,,,
05/11/2020 19:40'00,43962.81944,21.5,22.6,,,,,,
05/11/2020 20:00'00,43962.83333,21,22.3,,,,,,
05/11/2020 20:20'00,43962.84722,21.2,22.1,,,,,,
05/11/2020 20:40'00,43962.86111,20.3,21.8,,,,,,
05/11/2020 21:00'00,43962.875,19.4,21.6,,,,,,
05/11/2020 21:20'00,43962.88889,19.1,21.4,,,,,,
05/11/2020 21:40'00,43962.90278,18.7,21.2,,,,,,
05/11/2020 22:00'00,43962.91667,19,21,,,,,,
05/11/2020 22:20'00,43962.93056,19.5,20.9,,,,,,
05/11/2020 22:40'00,43962.94444,18.9,20.8,,,,,,
05/11/2020 23:00'00,43962.95833,18,20.6,,,,,,
05/11/2020 23:20'00,43962.97222,18.4,20.4,,,,,,
05/11/2020 23:40'00,43962.98611,17.1,20.3,,,,,,
05/12/2020 00:00'00,43963,18.3,20.2,,,,,,
05/12/2020 00:20'00,43963.01389,18.5,20.2,,,,,,
05/12/2020 00:40'00,43963.02778,18.1,20.1,,,,,,
05/12/2020 01:00'00,43963.04167,17.6,20.1,,,,,,
05/12/2020 01:20'00,43963.05556,17.6,20,,,,,,
05/12/2020 01:40'00,43963.06944,17.2,19.9,,,,,,
05/12/2020 02:00'00,43963.08333,16.2,19.8,,,,,,
05/12/2020 02:20'00,43963.09722,15.2,19.7,,,,,,
05/12/2020 02:40'00,43963.11111,14.7,19.6,,,,,,
05/12/2020 03:00'00,43963.125,14.2,19.3,,,,,,
05/12/2020 03:20'00,43963.13889,13.7,19.2,,,,,,
05/12/2020 03:40'00,43963.15278,13.6,18.9,,,,,,
05/12/2020 04:00'00,43963.16667,13.4,18.8,,,,,,
05/12/2020 04:20'00,43963.18056,12.9,18.6,,,,,,
05/12/2020 04:40'00,43963.19444,12.8,18.5,,,,,,
05/12/2020 05:00'00,43963.20833,12.8,18.4,,,,,,
05/12/2020 05:20'00,43963.22222,12.9,18.3,,,,,,
05/12/2020 05:40'00,43963.23611,15.1,18.2,,,,,,
05/12/2020 06:00'00,43963.25,19.8,18.3,,,,,,
05/12/2020 06:20'00,43963.26389,23.1,18.6,,,,,,
05/12/2020 06:40'00,43963.27778,25.6,18.9,,,,,,
05/12/2020 07:00'00,43963.29167,28.5,19.2,,,,,,
05/12/2020 07:20'00,43963.30556,22.8,19.4,,,,,,
05/12/2020 07:40'00,43963.31944,25.9,19.5,,,,,,
05/12/2020 08:00'00,43963.33333,27.4,19.9,,,,,,
05/12/2020 08:20'00,43963.34722,24.5,20.1,,,,,,
05/12/2020 08:40'00,43963.36111,26.5,20.5,,,,,,
05/12/2020 09:00'00,43963.375,26.2,20.6,,,,,,
05/12/2020 09:20'00,43963.38889,27.1,20.8,,,,,,
05/12/2020 09:40'00,43963.40278,31.1,21.1,,,,,,
05/12/2020 10:00'00,43963.41667,30.8,21.5,,,,,,
05/12/2020 10:20'00,43963.43056,27.9,21.7,,,,,,
05/12/2020 10:40'00,43963.44444,29.7,21.8,,,,,,
05/12/2020 11:00'00,43963.45833,31.5,22.1,,,,,,
05/12/2020 11:20'00,43963.47222,31.5,22.3,,,,,,
05/12/2020 11:40'00,43963.48611,35,22.8,,,,,,
05/12/2020 12:00'00,43963.5,30.5,23,,,,,,
