date,disease,T20_mean,ST_mean,T60_mean,H_mean,T20_min,ST_min,T60_min,H_min,T20_max,ST_max,T60_max,H_max,housa,days
2018-11-28,1,17.28888889,17.55763889,17.62916667,89.77916667,12.6,16.1,12.6,62.7,24.3,18.9,25.7,99.1,1.326594371243043,51.0
2018-11-29,1,17.24305556,17.77638889,17.75,86.47569444,13.4,16.5,13.3,60.3,24.8,19.5,26.4,96.5,1.7664910081646548,52.0
2018-11-30,1,16.51805556,17.18333333,17.11458333,85.99375,11.7,15.8,12.4,63.0,23.8,19.2,25.7,94.3,1.769534515179381,53.0
2018-12-01,1,16.075,16.62708333,16.66527778,89.91597222,11.7,15.1,12.1,68.8,23.5,19.8,25.3,95.3,1.2442494939168052,54.0
2018-12-02,1,16.21527778,16.8625,16.59305556,90.32430556,13.0,15.7,13.1,64.0,22.9,18.6,24.9,98.6,1.1893309163013963,55.0
2018-12-03,1,18.04583333,17.58541667,18.28958333,91.02361111,14.2,16.2,14.4,57.4,26.0,18.9,27.3,98.5,1.2059396163935572,56.0
2018-12-04,1,19.69791667,18.72083333,20.04236111,96.60833333,16.9,17.8,16.9,77.7,24.8,19.6,25.6,100.0,0.498925861911583,57.0
2018-12-05,1,19.29166667,19.25347222,19.7,87.98263889,15.5,18.2,15.6,59.5,25.3,20.6,26.9,97.4,1.7368992843344344,58.0
2018-12-06,1,17.22083333,18.12708333,17.30625,95.06388889,15.1,17.5,15.2,89.8,21.0,18.9,21.3,98.6,0.6299273447974091,59.0
2018-12-07,1,16.69722222,17.76458333,16.8875,93.14652778,12.9,16.6,13.0,77.4,22.0,19.1,23.2,98.7,0.8555877120694118,60.0
2018-12-08,1,15.48472222,16.82777778,15.87569444,87.4125,12.2,15.7,12.4,62.6,23.2,18.8,24.8,97.1,1.4896911722630088,61.0
2018-12-09,1,15.35208333,16.44444444,15.74861111,86.22847222,12.1,15.3,12.5,66.3,23.0,18.4,24.3,93.5,1.6188755226679206,62.0
2018-12-10,1,14.675,15.84166667,14.95902778,88.41319444,11.8,14.1,12.2,75.1,21.9,17.4,23.2,93.8,1.3060486490601837,63.0
2018-12-11,1,14.92708333,15.88819444,15.16319444,88.78958333,11.6,14.8,12.0,62.9,22.3,17.3,23.5,95.6,1.2774460580179967,64.0
2018-12-12,1,15.69375,16.41319444,16.0625,93.46180556,12.9,15.4,12.8,71.3,22.1,18.0,23.4,100.0,0.7814658301669324,65.0
2018-12-13,1,15.62847222,16.54375,16.08958333,89.29444444,12.3,15.4,12.5,61.5,24.0,18.1,23.9,98.4,1.2813968401749096,66.0
2018-12-14,1,15.68888889,16.44444444,16.09305556,86.525,12.6,15.3,12.8,61.8,25.1,18.0,23.9,93.9,1.6131805739094822,67.0
2018-12-15,1,15.56180556,16.38819444,15.90347222,84.19097222,12.3,15.4,12.6,59.9,25.2,18.0,24.1,92.1,1.8737041005578448,68.0
2018-12-16,1,15.29305556,16.16944444,15.47777778,88.73472222,12.0,15.2,12.3,69.8,22.5,17.7,23.5,96.0,1.3053586528238208,69.0
2018-12-17,1,16.16319444,16.56875,16.41319444,88.34722222,13.0,15.5,13.0,55.0,26.6,18.2,25.3,96.7,1.418828920980254,70.0
2018-12-18,1,15.34583333,16.27222222,15.54652778,89.65902778,12.7,14.6,12.9,66.3,23.0,17.6,22.7,97.5,1.2026391109796863,71.0
2018-12-19,1,15.30972222,16.22361111,15.43819444,87.95902778,12.3,15.2,12.4,59.2,23.7,17.5,23.7,95.3,1.3923101639614388,72.0
2018-12-20,1,15.17638889,15.86944444,15.40763889,92.28194444,12.4,13.8,12.6,77.9,21.8,17.0,23.1,98.3,0.8909985532748768,73.0
2018-12-21,1,15.58125,15.78,15.8625,85.31875,12.4,15.2,12.6,53.8,23.2,17.4,22.9,94.7,1.7362656989758538,74.0
2019-01-09,0,16.91458333,16.72361111,17.57986111,89.42430556,11.5,13.3,12.0,54.4,33.2,23.4,32.4,100.0,1.369115645468363,93.0
2019-01-10,0,13.45277778,15.31597222,13.81736111,92.42152778,11.3,14.7,11.1,75.4,21.0,16.0,21.6,98.2,0.8035760259997773,94.0
2019-01-11,0,17.21736111,16.54444444,18.31805556,89.54375,11.6,14.5,12.2,58.9,34.1,22.0,37.7,97.9,1.4068369602057549,95.0
2019-01-12,0,14.11041667,15.08055556,14.29513889,95.81597222,11.7,11.8,12.0,84.7,21.8,16.2,22.6,100.0,0.4551739877796495,96.0
2019-01-13,0,18.58958333,16.59236111,18.61388889,85.72569444,11.1,14.4,11.4,41.7,40.2,20.1,34.2,100.0,1.950318254167704,97.0
2019-01-14,0,18.46944444,17.06944444,18.48472222,85.19097222,11.0,14.9,11.0,41.1,40.2,20.4,34.3,98.9,2.0098376314836583,98.0
2019-01-15,0,15.52638889,16.43958333,15.67361111,94.53194444,11.8,15.4,11.6,70.6,28.5,18.1,30.2,100.0,0.6402307433438261,99.0
2019-01-16,0,17.99027778,16.68125,18.22916667,88.19236111,11.7,14.4,12.2,41.9,38.8,19.6,33.0,100.0,1.58132156574178,100.0
2019-01-17,1,17.20277778,16.625,17.24513889,87.89097222,11.8,15.2,11.9,34.9,38.9,19.4,35.3,98.4,1.540361455086807,101.0
2019-01-18,1,17.8875,17.30555556,17.72708333,85.42013889,12.2,14.8,12.2,41.6,38.8,23.2,33.1,97.5,1.902083132707676,102.0
2019-01-19,1,18.47569444,17.73958333,18.49027778,83.42430556,11.9,14.8,12.0,42.4,38.7,23.5,33.3,94.9,2.250254481875654,103.0
2019-01-20,1,14.68958333,16.12916667,14.68611111,92.13888889,12.2,15.4,11.8,61.3,27.1,17.9,25.9,99.1,0.8732778658656285,104.0
2019-01-21,1,17.58125,16.91111111,17.65625,85.04305556,11.8,14.5,12.0,38.4,39.2,22.2,33.5,95.7,1.9440619529260608,105.0
2019-01-22,0,16.03194444,16.55277778,16.16388889,89.85763889,12.1,15.1,11.8,59.3,30.0,19.6,31.3,97.6,1.2187655393806187,106.0
2019-01-23,0,18.03958333,17.31597222,18.38472222,85.79583333,11.6,14.4,11.5,50.7,34.7,22.6,33.3,95.5,1.9177445185815456,107.0
2019-01-24,0,18.14652778,17.81180556,18.14236111,86.32986111,12.4,15.3,12.1,46.2,35.1,22.9,32.4,97.8,1.8224905305964032,108.0
2019-01-25,0,17.05069444,17.13611111,17.12083333,87.52013889,12.0,14.6,11.7,45.1,37.5,21.5,33.7,94.9,1.5772097641199219,109.0
2019-01-26,0,16.96319444,17.06944444,17.19652778,87.2875,12.2,15.2,12.0,46.8,33.5,20.7,31.6,97.2,1.6130079030996078,110.0
2019-01-27,0,18.09027778,17.49166667,18.31388889,82.75833333,11.7,14.6,11.5,44.7,37.3,23.0,34.7,93.7,2.3192781338674218,111.0
2019-01-28,0,14.91875,15.89583333,15.06944444,91.15833333,12.1,13.9,11.7,80.1,21.9,17.4,23.2,97.6,1.002503934444321,112.0
2019-01-29,0,17.89236111,17.25277778,18.37361111,85.57222222,12.0,14.6,11.4,48.5,35.8,22.4,33.8,96.8,1.9468087428955785,113.0
2019-01-30,0,16.24236111,16.55208333,16.90069444,89.59236111,10.8,14.0,10.3,46.9,30.5,20.4,31.0,100.0,1.3001920181863738,114.0
2019-01-31,0,12.84305556,14.99027778,12.83125,98.8,11.4,14.3,11.1,94.6,18.7,15.7,20.7,100.0,0.1206473283217296,115.0
2019-02-01,0,17.34513889,16.48680556,17.69166667,84.55694444,11.2,13.8,11.1,46.3,34.9,21.8,31.9,98.8,2.010967255804194,116.0
2019-02-02,0,17.77013889,16.72916667,18.41944444,85.74930556,11.1,12.3,11.0,50.4,35.0,21.3,35.1,95.4,1.9275059441728144,117.0
2019-02-03,0,16.65625,16.65486111,17.37152778,90.23611111,11.0,14.5,10.8,67.5,29.1,19.4,33.2,96.2,1.2503015884182025,118.0
2019-02-04,0,17.91805556,17.20138889,18.55833333,90.84305556,12.0,14.7,11.9,41.5,35.2,21.2,35.3,100.0,1.2475190273489425,119.0
2019-02-05,0,17.31875,17.45902778,17.88958333,87.66180556,11.7,15.2,11.5,51.7,29.9,21.4,33.3,99.5,1.6233629852967253,120.0
2019-02-06,0,14.33888889,15.82430556,14.24791667,94.06944444,11.8,15.0,11.4,69.3,28.4,17.9,30.9,98.7,0.6435453406681217,121.0
2019-02-07,0,17.74097222,16.78055556,18.65138889,90.10486111,11.7,14.4,11.2,68.4,29.3,20.1,33.6,96.8,1.3546231485085105,122.0
2019-02-08,0,14.99305556,16.42986111,15.24444444,93.07569444,11.3,15.2,11.2,76.8,21.2,17.7,22.9,100.0,0.7924567127695705,123.0
2019-02-09,0,12.80625,14.81736111,12.92986111,98.22152778,10.9,14.2,10.9,93.5,17.6,15.5,18.9,100.0,0.17976363046541585,124.0
2019-02-10,0,16.14722222,15.76944444,17.19444444,88.83888889,11.2,13.7,11.1,70.8,29.6,19.4,33.8,95.8,1.4160072386045732,125.0
2019-02-11,0,13.79236111,15.03333333,14.02013889,91.7375,11.4,14.2,11.2,81.4,20.7,16.4,22.7,96.6,0.8857036669346282,126.0
2019-02-12,0,17.25486111,16.09097222,18.55486111,84.50833333,11.2,13.2,11.3,50.8,30.7,20.3,35.8,95.2,2.1101647216135007,127.0
2019-02-13,1,17.31458333,16.83402778,17.86180556,85.35277778,11.6,14.5,11.3,49.2,32.3,21.1,34.9,95.5,1.924372700031552,128.0
2019-02-14,1,15.41944444,16.11041667,15.87222222,88.05902778,11.5,14.5,11.0,75.6,23.6,18.3,30.4,94.7,1.4129166868144711,129.0
2019-02-15,1,13.35694444,14.86944444,13.91458333,92.07361111,10.8,14.0,10.5,77.5,24.7,16.2,34.5,97.3,0.8448705077793823,130.0
2019-02-16,1,16.56111111,15.73680556,17.58541667,88.4125,11.6,13.1,11.6,62.7,28.4,18.6,33.0,97.4,1.5005389435123138,131.0
2019-02-17,1,17.84930556,17.025,19.28194444,83.33263889,11.8,14.5,11.5,50.1,31.2,21.4,36.9,95.3,2.357528411633272,132.0
2019-02-18,1,17.51666667,16.975,18.52013889,84.02916667,11.5,14.7,11.1,54.6,31.1,20.9,34.3,94.5,2.1715100133927505,133.0
2019-02-19,1,14.13819444,15.69513889,14.0375,96.89583333,12.5,15.2,12.0,91.7,17.2,16.2,17.8,100.0,0.3330633065689164,134.0
2019-02-20,1,18.25208333,16.84583333,19.04097222,91.41041667,12.8,14.5,12.5,52.5,32.0,19.6,34.1,100.0,1.1999012059274008,135.0
2019-02-21,1,18.18263889,17.54583333,19.08611111,84.64027778,12.5,15.4,12.3,52.9,31.5,21.2,35.2,96.3,2.1506617513897206,136.0
2019-02-22,1,17.58333333,17.26111111,18.30277778,85.34305556,11.9,15.0,11.4,54.0,28.5,20.0,31.7,94.8,1.970451533714407,137.0
2019-02-23,1,18.82083333,18.03819444,20.35902778,86.97847222,13.1,15.7,12.6,46.1,33.0,21.2,38.8,98.7,1.9469330327869299,138.0
2019-02-24,1,18.32013889,17.90347222,19.49236111,86.81458333,12.3,15.6,11.9,57.6,28.7,20.7,32.7,96.3,1.8854120170047115,139.0
2019-02-25,1,19.98055556,18.78888889,20.92708333,84.38125,12.9,16.2,12.3,44.3,34.5,22.0,38.0,98.2,2.404206530998764,140.0
2019-02-26,1,20.16388889,19.02222222,21.96597222,82.25625,13.3,15.9,12.7,41.8,32.6,22.7,38.6,96.8,2.8797255897309713,141.0
2019-02-27,1,18.14444444,18.2625,18.92152778,88.1125,12.8,16.3,12.2,65.7,28.1,20.5,33.8,95.0,1.6503481390178352,142.0
2019-02-28,1,15.05277778,17.01527778,14.87152778,97.65416667,13.2,16.2,12.7,94.7,18.0,18.1,18.4,100.0,0.2631877031597405,143.0
2019-03-01,1,19.75555556,18.19305556,21.23125,83.01458333,12.3,15.4,12.0,41.0,33.2,21.9,38.6,99.5,2.655505505972914,144.0
2019-03-02,1,18.85138889,18.24444444,20.04166667,80.46111111,12.5,15.2,11.9,40.8,29.1,20.9,37.5,93.8,2.874135259421114,145.0
2019-03-03,1,15.89513889,17.2875,15.88819444,92.46875,14.1,16.6,13.5,80.3,21.3,18.1,22.9,97.4,0.8918902747193407,146.0
2019-03-04,1,16.48402778,16.99652778,16.81319444,92.00833333,13.0,15.9,12.6,59.0,29.5,19.1,33.7,97.4,0.9937871218871234,147.0
2019-03-05,1,18.29125,16.505,20.13,85.3825,12.4,15.5,12.1,44.7,32.3,20.1,39.0,97.1,2.1599969570515225,148.0
2019-03-07,1,22.38809524,20.09285714,23.94285714,76.01428571,14.1,17.9,13.6,45.4,30.7,22.1,35.7,91.0,4.300595532872936,150.0
2019-03-08,1,19.25555556,18.78888889,20.45555556,79.42777778,12.5,16.1,12.0,41.5,33.7,22.4,38.1,94.5,3.0911573014407847,151.0
2019-03-09,1,20.8375,19.27916667,22.70694444,80.24166667,11.8,15.9,11.5,48.7,36.5,23.7,41.3,92.3,3.329235063088733,152.0
2019-03-10,1,15.40833333,17.51527778,15.26666667,92.75555556,13.2,16.8,12.5,88.7,19.0,19.0,19.8,96.8,0.8300762732246102,153.0
2019-03-11,1,18.37916667,17.86527778,19.2875,89.04027778,13.3,15.9,12.6,50.5,29.9,20.8,36.3,98.6,1.5506522348873375,154.0
2019-03-12,1,19.68888889,18.79583333,21.23333333,84.1,12.7,16.1,12.3,49.1,34.5,21.7,38.3,96.2,2.4860752951455733,155.0
2019-03-13,1,16.42777778,17.62361111,16.9125,86.26944444,12.5,16.3,11.7,56.7,27.7,19.6,32.7,94.4,1.7163783929822864,156.0
2019-03-14,1,18.25555556,17.64583333,19.64027778,81.02777778,11.9,15.2,11.4,51.4,29.5,21.0,34.5,93.6,2.73366990980208,157.0
2019-03-15,1,18.25416667,17.7625,19.86805556,80.23333333,11.5,15.2,11.4,49.8,30.5,20.8,37.0,91.5,2.881774816974832,158.0
2019-03-16,1,18.18055556,17.85277778,19.775,81.35138889,11.5,15.3,11.3,43.7,29.4,21.2,37.3,93.8,2.7057711729860165,159.0
2019-03-17,1,17.01805556,17.32083333,18.48055556,83.85694444,11.0,15.2,11.0,61.2,26.8,19.9,35.1,92.7,2.190413241396195,160.0
2019-03-18,1,18.44305556,17.64027778,19.88333333,78.73055556,11.3,14.9,11.4,44.1,31.9,21.0,35.8,92.4,3.1033048812570714,161.0
2019-03-19,1,16.47083333,17.05277778,17.24166667,87.225,12.0,15.4,11.6,68.5,25.3,19.0,29.2,94.3,1.6247822178438769,162.0
2019-03-20,1,20.32777778,18.075,22.20833333,78.74166667,11.4,14.9,11.3,38.5,32.7,21.6,37.4,93.4,3.4927854763312847,163.0
2019-03-21,1,17.95277778,18.18055556,18.31666667,97.03333333,15.0,17.2,14.5,87.6,25.3,19.2,28.6,100.0,0.3991215306317216,164.0
2019-03-22,1,20.60833333,19.42638889,22.28888889,82.82083333,12.8,17.6,12.2,48.1,31.4,22.4,41.2,99.9,2.8341099492090405,165.0
2019-03-23,1,16.61666667,17.38611111,17.85138889,84.94444444,10.6,15.5,9.9,56.4,26.9,19.8,34.0,92.9,1.9769440492404755,166.0
2019-03-24,1,17.29027778,17.09722222,19.50972222,78.14722222,8.0,13.9,7.4,34.3,28.7,20.3,38.3,97.9,3.127579653920828,167.0
2019-03-25,1,15.72916667,16.83888889,17.575,82.86805556,7.2,13.7,6.7,43.1,30.2,19.5,39.8,95.3,2.217314989093907,168.0
2019-03-26,1,16.77916667,17.7125,17.91111111,79.87916667,11.9,16.2,10.9,35.0,28.2,20.2,35.3,98.4,2.6503195783851567,169.0
2019-03-27,1,15.78194444,16.54861111,17.34861111,79.38888889,8.4,14.6,7.3,41.3,25.5,19.1,34.1,94.4,2.6361590471959278,170.0
2019-03-28,1,16.375,16.47777778,17.48888889,84.79305556,8.9,13.9,8.1,48.7,27.7,19.4,37.1,98.2,1.9593163979303283,171.0
2019-03-29,1,16.40694444,16.27638889,18.21527778,77.03472222,9.2,13.7,8.3,41.5,25.6,19.2,33.2,93.3,3.0733678981456314,172.0
2019-03-30,1,16.33055556,16.4375,17.09861111,88.70416667,10.5,14.6,9.7,47.5,25.4,18.4,30.3,96.9,1.4259068006494269,173.0
2019-03-31,1,15.86805556,16.40277778,17.39305556,79.07638889,8.9,14.2,7.6,41.5,26.6,19.3,35.6,96.8,2.682369763936964,174.0
2019-04-01,1,15.025,15.44722222,16.95138889,70.92638889,6.7,12.6,5.4,31.6,28.5,18.6,37.1,93.0,3.64176568349072,175.0
2019-04-02,1,13.66666667,14.69444444,15.10555556,75.3375,5.7,11.9,4.5,31.4,26.5,17.9,31.7,90.0,2.8017193810574845,176.0
2019-04-03,1,15.69305556,15.19861111,17.44027778,68.85972222,4.7,11.2,3.6,25.1,30.2,19.8,38.3,91.9,4.00201927522002,177.0
2019-04-04,1,15.51388889,15.09166667,17.19444444,67.79722222,5.3,11.7,4.1,27.0,27.6,18.3,35.2,90.4,4.08555796911644,178.0
2019-04-05,1,18.24166667,16.48055556,19.80555556,75.8,5.8,12.0,4.6,31.8,33.5,20.3,40.5,93.4,3.516768181325572,179.0
2019-04-06,1,20.38333333,18.45555556,21.83055556,74.49305556,10.8,15.1,9.9,36.0,34.4,21.9,40.9,94.1,4.111290775063232,180.0
2019-04-07,1,19.25833333,17.95416667,20.28611111,72.23333333,8.6,14.6,7.6,34.8,29.6,20.6,33.6,92.7,4.136062800242486,181.0
2019-04-08,1,19.80138889,18.92916667,20.78472222,76.44444444,12.5,16.6,11.9,41.2,31.8,21.2,38.0,93.8,3.5996208288457168,182.0
2019-04-09,1,19.6125,18.43611111,21.02083333,70.67777778,9.4,15.1,8.7,32.9,33.7,22.0,41.6,90.8,4.535268554549981,183.0
2019-04-10,1,15.03333333,16.92777778,14.99166667,89.99861111,11.5,15.8,10.8,76.8,22.7,18.4,25.1,94.0,1.1293064272941404,184.0
2019-04-11,1,19.075,17.82916667,20.71527778,78.56111111,10.3,14.5,9.6,36.8,32.9,21.3,41.3,94.1,3.2645403801332726,185.0
2019-04-12,1,17.84861111,17.7,18.54583333,83.10972222,10.7,15.6,10.0,41.8,27.1,20.2,31.3,94.8,2.299594156819598,186.0
2019-04-13,1,18.875,17.76388889,20.29861111,76.75138889,6.8,13.6,6.0,44.5,34.8,21.4,42.0,93.3,3.4652864480512533,187.0
2019-04-14,1,16.90972222,17.46111111,17.28055556,80.89444444,11.5,15.8,10.8,56.9,24.4,18.9,27.9,93.6,2.4348933067500926,188.0
2019-04-15,0,14.96666667,15.02777778,15.70972222,57.44722222,9.8,12.8,9.4,28.9,22.0,16.5,26.8,94.2,4.991872750762514,189.0
2019-04-16,0,15.82222222,14.58888889,17.09722222,58.15972222,7.1,11.3,6.2,32.7,27.2,17.8,33.0,87.3,5.281238049250163,190.0
2019-04-17,0,13.6125,14.93333333,13.40972222,88.13888889,11.6,14.4,10.9,81.6,15.9,15.4,16.9,93.5,1.2303759643396681,191.0
2019-04-18,0,17.13472222,16.19166667,18.69583333,76.08888889,9.9,13.6,9.3,41.7,25.3,18.5,31.8,94.6,3.280944262667755,192.0
2019-04-19,0,18.02638889,16.80277778,19.10138889,68.22222222,12.8,15.3,12.2,47.9,26.3,18.6,32.1,90.7,4.453032447444481,193.0
2019-04-20,0,18.45138889,16.85416667,19.82083333,64.75833333,10.5,13.6,9.8,44.7,28.6,19.9,35.3,88.9,5.12538696750881,194.0
2019-04-21,0,19.35277778,17.96805556,20.59722222,74.65833333,11.6,15.3,11.1,44.0,29.0,20.5,33.5,91.6,3.835562280922136,195.0
2019-04-22,0,20.2375,19.10277778,21.05833333,74.5,15.1,17.7,14.5,50.9,26.4,20.4,31.1,92.6,3.951647313111581,196.0
2019-04-23,0,21.26944444,19.45416667,21.98055556,72.38333333,15.8,18.0,15.2,43.5,28.6,21.0,31.2,97.3,4.485370762115312,197.0
2019-04-24,0,19.30972222,19.23472222,19.26388889,90.09444444,17.7,18.8,17.3,77.3,21.7,19.5,22.5,99.2,1.3997916103932144,198.0
2019-04-25,0,21.48472222,20.17916667,22.40138889,84.83333333,18.3,19.1,17.9,67.3,26.8,21.6,30.8,100.0,2.5163881188162787,199.0
2019-04-26,0,19.85972222,19.19166667,20.43472222,73.94861111,16.1,17.6,16.0,50.8,25.7,20.2,29.3,95.3,3.9102695596057457,200.0
2019-04-27,0,15.12777778,15.82361111,15.84583333,52.52916667,9.7,14.0,9.1,35.3,22.2,17.4,24.8,80.3,5.609142322546751,201.0
2019-04-28,0,15.00972222,15.02083333,15.97222222,58.00138889,7.0,12.6,6.0,30.7,22.6,16.7,27.7,88.7,4.995879571300093,202.0
2019-04-29,0,16.6875,16.47361111,16.93472222,74.00833333,13.5,15.4,12.8,49.7,23.9,17.9,27.2,91.3,3.2528689693375736,203.0
2019-04-30,0,17.83888889,17.87638889,17.69305556,80.86527778,13.7,16.0,13.2,57.3,25.0,22.6,23.8,98.2,2.4918705290946384,204.0
2019-05-27,0,26.48194444,27.19861111,25.59305556,65.08194444,17.3,17.1,17.3,30.4,39.6,41.4,37.1,92.4,6.796616221501914,1.0
2019-05-28,0,21.85694444,23.14027778,21.63333333,82.11944444,18.0,21.1,17.9,65.1,25.9,24.3,25.2,94.3,2.853296780282736,2.0
2019-05-29,0,21.45555556,20.99583333,21.54027778,53.65138889,16.1,17.6,16.1,28.9,26.8,24.5,26.5,95.0,7.361160815044067,3.0
2019-05-30,0,23.25138889,22.95972222,22.75694444,54.09305556,11.2,16.3,11.0,30.2,35.4,29.9,33.3,83.2,7.754764829034207,4.0
2019-05-31,0,23.63611111,23.4125,23.19861111,66.41388889,18.1,20.7,18.0,38.0,33.0,27.7,31.7,84.7,5.801169104557777,5.0
2019-06-01,0,24.02083333,24.17916667,23.45,62.99027778,18.1,20.8,18.1,32.0,31.9,29.0,30.3,89.3,6.4738080513446485,6.0
2019-06-02,0,22.72916667,23.02083333,22.38611111,75.18472222,17.5,20.5,17.3,50.5,30.6,25.9,29.8,90.9,4.114062787631197,7.0
2019-06-03,0,24.30416667,24.49166667,23.69444444,67.28333333,18.0,20.4,17.8,40.7,34.6,29.6,32.7,89.9,5.793492039505585,8.0
2019-06-04,0,25.23194444,25.00694444,24.61944444,66.95555556,17.9,21.1,17.8,42.1,35.0,29.6,32.8,90.2,6.128402715467505,9.0
2019-06-05,0,24.66666667,24.48333333,24.09722222,70.95555556,19.6,21.8,19.5,43.2,34.5,28.8,33.5,89.2,5.247987012703486,10.0
2019-06-06,0,25.58194444,25.025,25.02916667,64.14166667,18.2,21.5,18.2,34.5,34.9,29.3,32.9,92.6,6.78720541610266,11.0
2019-06-07,0,21.15555556,22.48055556,20.9875,85.4125,19.5,21.7,19.3,70.2,26.9,23.7,26.2,95.7,2.2524096270992207,12.0
2019-06-08,0,24.04027778,23.54861111,23.61666667,70.91527778,19.7,21.5,19.7,50.8,31.6,27.5,29.1,98.2,5.1302933192846485,13.0
2019-06-09,0,22.01666667,22.17916667,21.63611111,73.35,18.1,20.7,18.0,48.5,30.8,24.8,29.0,93.5,4.2532852935631205,14.0
2019-06-10,0,20.97222222,22.16111111,20.98888889,85.94444444,16.5,20.9,17.5,66.3,26.6,23.2,26.2,100.0,2.170427798358176,15.0
2019-06-11,0,22.45694444,23.21527778,22.3625,77.14027778,15.5,20.0,16.6,45.6,33.4,27.7,31.7,100.0,3.785330717906527,16.0
2019-06-12,0,22.98888889,23.24444444,22.4125,70.90138889,17.1,20.4,17.1,43.2,33.3,27.0,31.6,89.9,4.830631111975414,17.0
2019-06-13,0,25.05277778,24.3375,24.55,64.89166667,16.7,20.4,16.7,38.2,36.9,28.5,39.2,87.9,6.488677837118468,18.0
2019-06-14,0,24.43194444,24.09444444,23.98333333,65.87638889,18.5,21.8,18.4,35.6,35.2,27.1,34.1,85.0,6.1307084121373965,19.0
2019-06-15,0,22.10694444,22.09722222,21.80694444,72.80416667,17.5,20.8,17.5,49.6,30.3,24.3,28.7,87.7,4.378256622676882,20.0
2019-06-16,0,22.39722222,21.81111111,22.26111111,60.75,18.6,19.6,18.5,44.9,27.6,24.2,27.0,90.0,6.466114263289369,21.0
2019-06-17,0,23.30416667,22.04027778,22.86805556,56.29444444,17.7,18.8,17.6,36.7,31.7,25.3,29.6,81.8,7.4243986374313105,22.0
2019-06-18,0,23.99305556,23.11944444,23.19722222,67.30833333,16.2,20.1,16.2,39.6,33.5,25.7,31.2,89.4,5.646281401590793,23.0
2019-06-19,0,26.29444444,24.16666667,25.44027778,66.82916667,16.8,20.7,16.9,38.3,37.6,28.3,36.1,90.8,6.407876118948759,24.0
2019-06-20,0,26.30138889,24.87638889,25.49444444,70.17361111,18.9,22.3,19.1,40.2,37.1,30.8,34.2,91.8,5.777280709821942,25.0
2019-06-21,0,25.43472222,24.64861111,25.11666667,76.07361111,20.6,21.6,20.8,44.4,36.3,29.5,31.9,98.5,4.548468934076143,26.0
2019-06-22,0,26.1,24.59444444,25.56111111,69.48611111,20.3,21.7,20.6,35.1,37.6,27.2,33.6,91.7,5.929986244041437,27.0
2019-06-23,0,24.94444444,24.24166667,24.56944444,67.22083333,20.8,22.6,20.9,46.2,32.1,26.1,30.6,87.4,6.064077965230561,28.0
2019-06-24,0,25.59333333,24.22,24.67234043,71.23111111,20.2,22.6,20.3,39.5,35.4,28.1,32.4,92.7,5.349536603990685,29.0
2019-06-25,0,27.27083333,25.61944444,25.99583333,68.69583333,18.7,21.4,18.8,36.9,39.0,30.7,32.6,93.5,6.215679356166557,30.0
2019-06-26,0,26.46388889,25.225,25.9125,72.10416667,19.5,22.3,19.6,38.3,40.1,28.7,35.3,91.8,5.516192392706484,31.0
2019-06-27,0,24.74722222,24.8375,24.89027778,85.64861111,21.8,23.8,22.0,75.4,28.9,25.6,28.2,94.2,2.6977204753914177,32.0
2019-06-28,0,27.44583333,25.9,27.21666667,75.70555556,22.5,24.1,22.7,46.9,36.3,27.8,33.2,93.8,5.122083232874512,33.0
2019-06-29,0,27.47083333,26.36805556,27.28611111,79.98472222,24.1,24.9,24.3,52.5,36.6,28.6,34.9,92.4,4.234251826370706,34.0
2019-06-30,0,25.93888889,26.00833333,26.03055556,87.05416667,24.4,25.2,24.6,73.0,29.5,26.7,29.1,95.7,2.5749007450404258,35.0
2019-07-01,0,24.67222222,24.97916667,24.57916667,83.36527778,22.3,24.3,22.4,66.4,28.4,25.6,28.0,94.4,3.0788805087387217,36.0
2019-07-02,0,25.08888889,24.93055556,24.83333333,81.85833333,22.0,24.0,22.1,54.0,32.6,26.5,30.5,97.2,3.4005583673413766,37.0
2019-07-03,0,26.31944444,25.44583333,26.24305556,80.50277778,21.5,23.6,21.7,48.5,38.0,27.1,35.5,94.2,3.9187970764419706,38.0
2019-07-04,0,26.10833333,25.48472222,26.00416667,82.2125,22.3,23.8,22.3,56.2,33.5,27.1,32.8,97.0,3.533295426425504,39.0
2019-07-05,0,23.70416667,24.50138889,23.75416667,83.9375,20.3,23.0,20.2,63.7,29.8,25.8,29.6,97.2,2.8528878711386936,40.0
2019-07-06,0,24.7125,24.00833333,24.70138889,77.95277778,20.1,22.5,20.0,50.0,34.1,26.1,33.3,94.9,4.105585912956369,41.0
2019-07-07,0,25.65,24.6375,25.49583333,77.10694444,21.9,23.2,22.0,54.4,33.1,26.4,32.0,89.2,4.434620127820224,42.0
2019-07-08,0,24.30555556,24.47916667,24.54583333,80.83472222,21.5,23.5,21.5,63.4,29.3,25.3,30.1,92.0,3.5413668980414768,43.0
2019-07-09,0,24.875,24.14166667,24.85972222,74.06944444,21.0,23.0,21.0,43.1,37.9,26.0,35.9,88.2,4.866927939343084,44.0
2019-07-10,0,26.92083333,24.70555556,26.68333333,65.41527778,19.8,22.5,19.8,38.3,39.7,26.9,37.3,83.6,7.103449803421213,45.0
2019-07-11,0,22.43055556,23.46666667,22.47222222,78.57777778,20.3,22.6,19.8,66.1,26.3,24.2,27.0,91.7,3.567040223653472,46.0
