,date,disease,T20_mean,ST_mean,T60_mean,H_mean,T20_min,ST_min,T60_min,H_min,T20_max,ST_max,T60_max,H_max
562,2020-03-27,1,16.861111111111118,17.46805555555555,16.830555555555552,46.65277777777778,13.8,16.2,13.4,23.3,23.1,18.7,23.3,77.4
563,2020-03-28,1,18.375,19.175,18.83472222222222,51.58888888888888,13.9,17.0,13.5,11.1,28.8,22.8,32.1,77.4
564,2020-03-29,1,16.463888888888892,17.715277777777782,16.38333333333334,41.96388888888888,12.2,16.0,11.9,21.9,26.9,20.6,27.9,48.6
565,2020-03-30,1,14.731944444444444,16.680555555555557,14.520833333333336,41.26944444444445,12.0,15.7,11.6,17.4,24.7,18.6,25.8,47.7
566,2020-03-31,1,15.612499999999994,16.437499999999993,15.488888888888885,36.736111111111114,11.8,15.1,11.4,22.2,23.6,18.0,25.1,47.6
567,2020-04-01,1,16.456944444444446,17.026388888888892,16.395833333333336,36.40277777777778,13.2,16.0,13.1,19.2,22.2,18.2,22.0,45.3
568,2020-04-02,1,16.188888888888883,16.816666666666666,16.622222222222213,14.84861111111111,9.3,14.1,9.0,3.1,26.4,20.2,29.0,36.4
569,2020-04-03,1,16.133333333333333,16.3875,16.781944444444445,19.825000000000006,6.8,12.5,6.3,2.6,28.5,20.0,31.8,40.3
570,2020-04-04,1,19.58055555555556,18.7375,18.909722222222214,22.766666666666666,9.9,14.2,9.6,1.0,41.3,30.0,33.7,43.0
571,2020-04-05,1,15.954166666666673,17.023611111111116,16.46666666666666,13.548611111111116,9.0,14.5,8.7,3.2,27.0,20.0,27.9,36.8
572,2020-04-06,1,15.57083333333333,15.981944444444446,16.04027777777777,10.216666666666667,7.5,13.0,7.1,3.1,26.9,20.3,29.9,26.2
573,2020-04-07,1,15.6625,15.804166666666667,16.08194444444445,14.495833333333328,6.7,12.5,6.3,3.3,26.8,18.8,28.3,33.7
574,2020-04-08,1,17.54722222222223,17.070833333333336,18.04861111111111,18.29027777777777,6.7,13.2,6.0,2.5,29.2,20.6,31.2,38.9
575,2020-04-09,1,17.50277777777778,17.250000000000004,18.066666666666666,9.900000000000006,9.8,14.3,9.5,2.6,29.2,20.4,29.1,26.9
576,2020-04-10,1,16.677777777777774,16.75277777777778,17.123611111111117,7.740277777777778,8.9,13.6,8.5,2.9,28.1,20.4,30.0,20.3
577,2020-04-11,1,15.873611111111105,15.965277777777786,16.291666666666664,12.111111111111114,6.5,12.4,6.1,2.6,29.0,19.3,29.2,33.0
578,2020-04-12,1,14.118055555555555,15.690277777777784,14.112500000000004,27.99166666666666,8.7,13.8,8.0,8.9,22.5,17.8,24.6,39.3
579,2020-04-13,1,14.404166666666667,15.624999999999995,14.356944444444444,31.81666666666667,10.6,14.6,10.4,21.9,18.7,16.8,19.5,44.2
580,2020-04-14,1,16.556944444444447,16.076388888888882,16.668055555555554,14.172222222222226,8.8,13.4,8.7,2.4,30.5,19.1,28.4,38.2
581,2020-04-15,1,16.08194444444445,16.037499999999998,16.569444444444443,14.061111111111105,6.7,12.7,6.1,3.1,27.3,18.7,27.9,38.7
582,2020-04-16,1,18.200000000000006,17.294444444444444,18.794444444444448,16.924999999999994,9.8,14.3,9.5,2.8,28.0,20.0,30.3,36.9
583,2020-04-17,1,18.39444444444445,18.222222222222214,18.600000000000005,24.68194444444444,12.2,16.0,12.0,2.5,30.6,20.9,32.4,40.0
584,2020-04-18,1,16.098611111111108,17.43194444444444,16.216666666666676,40.433333333333344,13.3,16.5,13.2,13.2,23.4,18.9,24.4,65.9
585,2020-04-19,1,18.454166666666666,17.947222222222226,18.977777777777774,22.34722222222223,12.3,15.4,12.4,3.4,27.9,20.6,29.3,41.1
586,2020-04-20,1,16.908333333333342,17.845833333333328,17.16944444444444,37.894444444444424,12.9,16.2,12.5,14.0,25.4,19.9,26.3,67.1
587,2020-04-21,1,17.968055555555562,18.06805555555555,18.481944444444448,25.358333333333334,11.8,15.9,11.3,6.7,27.5,20.4,28.7,46.5
588,2020-04-22,1,16.31388888888889,17.26666666666667,16.67083333333333,14.93611111111111,8.9,14.7,8.2,3.2,26.5,20.3,29.3,32.3
589,2020-04-23,1,14.473611111111113,15.898611111111105,14.82083333333333,17.344444444444438,7.5,13.3,7.0,3.4,24.5,18.7,27.2,39.1
590,2020-04-24,1,14.277777777777779,14.152777777777779,14.78611111111111,25.21388888888889,6.6,8.7,5.9,3.4,24.9,18.8,28.0,48.4
591,2020-04-25,1,16.70277777777777,15.137499999999996,17.297222222222224,18.458333333333343,7.0,6.7,6.3,2.8,28.6,23.2,30.4,45.1
592,2020-04-26,1,18.420833333333334,17.84444444444445,19.009722222222226,22.46250000000001,10.0,14.3,9.5,3.1,29.2,20.8,32.4,40.7
593,2020-04-27,1,18.57638888888889,18.162500000000005,19.25694444444445,16.376388888888883,11.4,15.9,11.0,2.3,30.0,21.2,31.2,40.8
594,2020-04-28,1,17.191666666666666,17.211111111111116,17.54861111111111,15.140277777777774,8.6,13.9,7.9,2.6,28.7,20.7,29.2,41.1
595,2020-04-29,1,18.036111111111108,17.51805555555556,18.65694444444444,16.71111111111111,7.4,13.7,6.9,2.8,28.2,20.4,30.1,38.8
596,2020-04-30,1,20.070833333333336,19.70972222222223,20.115277777777774,23.204166666666666,10.6,15.5,10.0,2.3,30.1,25.7,31.5,41.8
597,2020-05-01,1,21.337499999999995,20.522222222222226,21.67361111111111,24.44166666666667,14.9,18.2,14.4,5.2,29.0,22.6,30.8,43.2
598,2020-05-02,1,21.441666666666674,20.63611111111111,21.859722222222217,25.50138888888889,14.3,18.2,13.6,3.2,30.3,22.7,31.3,43.1
599,2020-05-03,1,21.1611111111111,21.075,21.45694444444445,27.562499999999996,18.2,20.2,17.9,10.3,26.5,22.0,27.8,42.3
600,2020-05-04,1,20.3375,20.641666666666673,20.379166666666674,32.027777777777764,17.4,19.6,16.9,14.0,27.0,21.8,28.3,43.1
601,2020-05-05,1,22.472222222222218,21.297222222222224,23.08194444444443,24.33055555555555,17.1,19.5,16.5,2.6,29.1,22.9,32.3,43.1
602,2020-05-06,1,20.380555555555556,21.204166666666673,20.623611111111114,40.515277777777754,16.8,20.1,16.6,16.4,27.2,22.3,30.4,72.6
603,2020-05-07,1,20.491666666666664,20.408333333333328,20.83333333333334,17.30833333333333,13.5,18.1,12.9,2.1,31.7,25.5,33.6,35.6
604,2020-05-08,1,19.831944444444442,19.92361111111111,20.477777777777774,27.504166666666666,13.6,17.6,13.1,2.9,30.5,22.3,31.4,70.0
605,2020-05-09,1,19.026388888888892,19.475,19.254166666666666,24.77916666666668,14.2,18.1,13.7,8.4,27.4,20.9,29.0,45.6
606,2020-05-10,1,19.491666666666667,19.809722222222234,19.511111111111113,40.27777777777778,16.5,18.7,15.9,32.8,22.7,20.7,23.9,43.8
607,2020-05-11,1,24.229166666666664,21.87916666666668,25.101388888888877,17.081944444444446,17.5,19.9,17.0,1.9,32.8,24.0,34.1,43.2
608,2020-05-12,1,22.273611111111112,21.509722222222234,23.01805555555556,20.402777777777764,13.4,18.8,12.7,2.8,32.5,23.5,35.8,41.2
609,2020-05-13,1,22.305555555555557,21.62083333333334,22.86666666666667,15.147222222222226,15.5,19.4,15.0,2.0,32.4,24.0,34.4,43.1
610,2020-05-14,1,20.64722222222223,20.22638888888889,21.470833333333328,13.188888888888886,11.5,17.4,10.9,2.7,28.0,22.4,31.6,33.0
611,2020-05-15,1,21.15694444444444,20.766666666666673,21.69305555555556,20.608333333333334,14.8,18.7,14.2,2.6,30.0,22.7,34.2,35.2
612,2020-05-16,1,17.93472222222222,19.483333333333324,17.56666666666667,40.91666666666666,17.1,19.0,16.5,30.6,19.2,20.4,19.2,45.2
613,2020-05-17,1,22.906944444444452,21.240277777777788,23.727777777777785,22.38888888888889,16.8,18.4,16.3,3.4,32.2,24.1,35.2,43.1
614,2020-05-18,0,22.918055555555558,22.198611111111106,23.54861111111111,28.413888888888888,17.8,19.8,17.2,8.5,31.4,24.4,36.3,42.5
615,2020-05-19,0,23.50416666666667,22.676388888888887,23.99166666666667,27.768055555555566,18.9,20.8,18.2,8.4,32.5,25.1,35.5,43.0
616,2020-05-20,0,23.030909090909084,21.73272727272728,24.45636363636363,16.930909090909093,16.1,19.8,15.3,2.5,29.7,23.3,32.6,41.7
617,2018-08-11,0,30.04166666666666,29.33541666666665,30.41527777777777,81.9638888888889,26.4,27.8,26.4,42.6,37.2,31.7,40.8,98.9
618,2018-08-12,0,29.243749999999995,28.7875,29.191666666666656,87.34375000000004,26.3,27.8,26.3,63.5,36.1,30.3,36.3,99.6
619,2018-08-13,0,30.11388888888888,29.47986111111112,30.59305555555556,83.52986111111116,25.9,27.4,25.9,45.8,37.1,32.1,41.2,100.0
620,2018-08-14,0,30.00833333333333,29.678472222222236,30.498611111111124,83.47291666666666,26.4,28.2,26.6,49.7,37.7,32.3,41.0,98.9
621,2018-08-15,0,27.04444444444444,28.057638888888906,27.22638888888887,91.73611111111107,25.0,27.2,25.2,62.0,36.3,30.1,36.9,99.6
622,2018-08-16,0,28.088888888888878,28.01180555555554,28.048611111111132,87.9652777777778,25.4,26.4,25.4,63.5,34.3,29.8,35.4,100.0
623,2018-08-17,0,27.21458333333334,25.2625,27.0701388888889,59.97500000000001,22.5,23.1,22.7,29.4,36.1,27.1,35.5,83.6
624,2018-08-18,0,25.547916666666666,25.565972222222214,25.753472222222214,66.1541666666667,19.6,23.4,19.8,40.6,34.8,27.8,35.1,86.4
625,2018-08-19,0,25.372916666666665,25.302777777777766,25.595138888888894,70.36527777777779,19.3,23.4,19.7,39.6,35.2,27.8,35.0,91.2
626,2018-08-20,0,26.24583333333334,25.636111111111077,26.118055555555557,81.13888888888884,20.5,23.7,20.9,59.2,32.4,27.3,32.4,100.0
627,2018-08-21,0,30.252777777777773,28.06319444444443,29.993055555555557,80.71111111111115,25.6,26.3,25.6,56.1,38.7,30.3,38.5,95.7
628,2018-08-22,0,31.551388888888912,29.05694444444445,31.07083333333334,78.65416666666665,26.2,27.4,26.3,48.7,41.8,31.1,40.5,98.8
629,2018-08-23,0,29.66944444444444,28.568750000000016,29.477777777777792,82.84305555555557,27.0,27.3,26.9,66.3,38.0,30.5,37.6,99.1
630,2018-08-24,0,28.347916666666652,28.45208333333335,28.394444444444442,91.54027777777776,26.9,27.8,26.9,71.4,34.4,29.5,34.9,100.0
631,2018-08-25,0,29.021527777777766,28.413888888888877,28.809027777777793,89.67430555555555,25.6,27.5,26.1,71.7,37.0,29.7,35.4,98.3
632,2018-08-26,0,30.446527777777764,28.792361111111106,30.03402777777778,81.92569444444443,24.0,26.9,24.5,54.2,38.3,30.7,38.9,99.5
633,2018-08-27,0,30.390277777777772,28.68680555555554,29.78680555555555,79.67361111111114,23.5,26.9,23.9,53.6,38.3,30.3,38.7,97.2
634,2018-08-28,0,29.050694444444442,28.25347222222223,28.632638888888877,82.02013888888888,23.7,27.0,24.3,59.3,38.9,29.6,36.7,97.1
635,2018-08-29,0,29.817361111111087,28.46458333333333,29.27777777777776,82.30069444444446,24.6,27.0,24.9,55.7,38.6,30.1,37.1,97.6
636,2018-08-30,0,28.715277777777768,28.222916666666666,28.175694444444453,88.80069444444445,24.5,27.1,25.1,66.7,35.9,29.6,33.1,100.0
637,2018-08-31,0,30.096527777777766,28.461111111111123,29.300694444444453,82.81527777777772,24.3,26.7,24.3,54.1,40.3,30.9,38.0,100.0
638,2018-09-01,0,26.145138888888887,26.94791666666667,26.090277777777782,85.71597222222223,23.8,26.3,24.1,68.6,32.2,27.5,30.5,95.9
639,2018-09-02,0,27.29444444444445,26.899305555555557,27.01736111111112,84.1111111111111,23.2,25.7,23.6,61.1,37.0,28.9,35.2,95.7
640,2018-09-03,0,28.62777777777779,27.16458333333333,28.159722222222214,80.6541666666667,22.6,25.4,23.0,55.3,40.3,29.3,37.5,94.7
641,2018-09-04,0,27.02638888888889,27.21249999999999,26.979166666666647,92.36458333333336,24.2,26.4,24.7,78.6,35.3,28.3,32.6,97.7
642,2018-09-05,0,28.219444444444445,27.31736111111111,27.912499999999994,84.52777777777774,23.6,26.3,24.3,61.9,38.2,29.0,35.8,99.2
643,2018-09-06,0,26.68888888888889,26.429861111111123,26.421527777777783,82.61527777777779,22.1,25.3,22.7,55.9,36.3,27.3,31.8,94.5
644,2018-09-07,0,26.70833333333333,26.54722222222223,26.71736111111112,87.62013888888886,22.9,25.5,23.2,76.6,32.8,27.4,30.6,96.4
645,2018-09-08,0,27.395138888888887,26.95555555555556,27.29583333333333,87.76527777777773,24.6,26.4,25.0,72.7,34.6,28.0,33.2,95.9
646,2018-09-09,0,28.28750000000001,27.339583333333348,28.12777777777778,86.05208333333331,24.5,26.2,24.9,62.5,38.5,29.3,36.8,98.3
647,2018-09-10,0,24.41527777777778,25.906944444444427,24.60069444444445,91.00416666666666,21.2,24.2,21.7,83.5,31.0,26.9,29.2,96.1
648,2018-09-11,0,23.09861111111111,23.90763888888889,23.07013888888891,80.18680555555551,19.6,23.0,20.0,63.4,29.9,24.8,27.6,90.2
649,2018-09-12,0,21.74791666666666,23.05972222222222,22.03263888888889,78.28194444444446,19.5,22.2,19.9,61.4,27.8,23.8,27.2,90.3
650,2018-09-13,0,23.42222222222223,23.1597222222222,23.302083333333336,78.40069444444447,19.4,21.8,19.7,54.2,32.5,24.4,30.4,90.9
651,2018-09-14,0,22.861111111111125,23.46249999999999,23.01458333333333,87.23194444444445,20.2,22.7,20.6,77.2,28.1,24.3,27.0,94.8
652,2018-09-15,0,23.36666666666666,23.84236111111112,23.49791666666667,91.56458333333336,21.7,23.3,22.0,75.8,27.7,24.5,27.5,97.2
653,2018-09-16,0,27.31875000000001,25.341666666666665,26.864583333333343,82.95555555555555,22.2,23.7,22.5,57.5,36.2,27.1,34.4,97.5
654,2018-09-17,0,27.230555555555554,25.21736111111113,26.866666666666674,67.40347222222225,23.4,23.8,23.4,42.0,33.4,25.9,32.2,88.9
655,2018-09-18,0,25.56736111111111,24.41597222222222,25.34375000000001,71.04236111111112,18.8,22.6,19.5,46.8,34.1,26.4,33.1,90.1
656,2018-09-19,0,24.95347222222223,23.58958333333333,24.576388888888896,73.22638888888889,18.4,21.1,19.1,45.9,36.0,29.4,32.9,90.8
657,2018-09-20,0,21.099305555555546,21.64097222222223,21.24791666666666,88.12430555555551,19.7,20.3,20.1,81.6,24.0,22.9,23.7,93.1
658,2018-09-21,0,21.232638888888886,22.520138888888926,21.45138888888891,89.35555555555555,18.9,22.0,19.4,80.8,24.0,23.0,23.7,93.4
659,2018-09-22,0,25.175,23.656249999999996,24.81041666666666,77.32430555555545,21.1,22.7,21.6,54.6,35.4,25.2,31.7,95.5
660,2018-09-23,0,25.20486111111109,23.65,24.64027777777777,75.6215277777778,19.5,22.1,20.0,49.6,36.5,25.2,31.5,91.8
661,2018-09-24,0,25.17222222222221,24.590972222222227,24.957638888888887,84.93680555555558,21.5,23.3,21.8,58.7,33.6,26.2,30.8,97.9
662,2018-09-25,0,21.679166666666664,22.94097222222223,21.87777777777775,88.72986111111112,19.8,21.4,20.1,79.1,24.4,24.0,23.9,94.6
663,2018-09-26,0,21.902083333333334,22.691666666666666,21.92708333333333,83.6215277777778,17.9,21.7,18.5,61.7,28.0,23.7,26.6,94.4
664,2018-09-27,0,19.5701388888889,21.605555555555554,19.74166666666666,86.10416666666666,16.5,20.7,17.2,67.4,24.3,22.1,23.3,95.8
665,2018-09-28,0,21.92777777777778,21.42638888888889,21.37638888888889,77.2638888888889,14.0,19.3,14.8,48.6,36.2,23.3,30.5,92.7
666,2018-09-29,0,19.828472222222207,21.26944444444446,20.046527777777783,85.30208333333333,18.6,20.9,19.1,78.4,21.3,21.6,21.2,92.0
667,2018-09-30,0,24.128472222222207,22.615277777777816,23.86666666666667,89.6215277777778,19.6,21.1,19.9,71.3,29.9,23.9,28.4,99.7
668,2018-10-01,0,25.743055555555557,23.94027777777778,24.9951388888889,75.2645833333333,17.5,21.9,18.4,49.1,38.9,26.2,34.4,93.5
669,2018-10-02,0,23.881944444444446,22.62083333333334,23.179166666666664,71.42916666666662,15.9,20.4,16.3,41.5,38.0,25.0,33.5,90.4
670,2018-10-03,0,23.48958333333334,22.57291666666667,23.040972222222226,76.77916666666668,15.1,20.4,16.2,43.9,39.0,24.7,34.2,91.5
671,2018-10-04,0,22.54513888888889,22.772222222222233,22.540972222222212,89.03263888888887,19.2,21.9,19.8,77.7,27.8,23.8,26.5,94.2
672,2018-10-05,0,23.979999999999997,22.873749999999994,23.557500000000008,86.44624999999998,20.6,22.4,21.0,65.9,31.3,24.1,28.9,95.7
673,2017-08-01,0,30.50000000000001,28.66250000000001,29.5090277777778,80.3888888888889,24.8,26.5,25.8,64.0,38.1,31.7,35.0,97.0
674,2017-08-02,0,27.596527777777794,27.12708333333333,27.7111111111111,88.1111111111111,24.3,25.5,24.7,75.0,37.4,29.4,35.1,100.0
675,2017-08-03,0,29.431249999999995,27.093750000000004,28.36805555555555,73.47916666666667,23.4,25.0,24.0,45.0,41.8,30.1,36.3,94.0
676,2017-08-04,0,30.579861111111107,27.880555555555553,29.563194444444452,76.4236111111111,24.0,25.6,24.7,51.0,41.7,30.7,36.7,100.0
677,2017-08-05,0,29.77916666666665,28.199305555555547,29.02361111111113,83.52083333333333,25.4,26.7,26.3,58.0,40.7,30.5,36.1,100.0
678,2017-08-06,0,31.98611111111109,29.156249999999986,31.665972222222226,85.27083333333333,25.1,26.7,26.1,54.0,45.1,32.4,38.1,100.0
679,2017-08-07,0,28.140277777777786,28.01944444444447,28.50833333333333,91.46527777777777,26.4,27.5,27.4,78.0,35.5,29.3,31.8,100.0
680,2017-08-08,0,29.73263888888889,27.866666666666674,29.13124999999999,76.93055555555556,24.8,26.3,26.2,56.0,40.2,30.3,34.9,100.0
681,2017-08-09,0,31.22430555555555,27.909027777777787,30.309027777777793,68.38194444444444,24.6,25.5,25.2,47.0,42.6,31.0,37.3,100.0
682,2017-08-10,0,31.45138888888891,28.50486111111111,30.004861111111094,76.55555555555556,24.0,25.9,25.0,51.0,42.7,32.0,37.8,100.0
683,2017-08-11,0,29.520138888888873,28.40763888888889,29.07708333333333,84.96527777777777,25.3,26.2,26.4,62.0,40.3,31.0,35.6,100.0
684,2017-08-12,0,28.684027777777768,28.030555555555573,28.590277777777768,84.16666666666667,24.4,26.5,25.6,63.0,36.2,30.5,34.0,98.0
685,2017-08-13,0,29.27430555555555,27.691666666666666,28.434027777777786,80.97222222222223,22.7,25.3,23.8,61.0,39.8,30.4,35.3,100.0
686,2017-08-14,0,28.574305555555576,27.49305555555554,28.049999999999986,79.1736111111111,23.7,25.8,24.8,61.0,37.2,29.7,33.9,93.0
687,2017-08-15,0,27.059027777777796,26.93750000000001,27.038888888888888,85.54166666666667,24.1,25.8,24.9,67.0,34.3,28.5,30.9,92.0
688,2017-08-16,0,27.38819444444445,26.70833333333333,27.92777777777779,88.09027777777777,23.8,25.3,24.6,64.0,37.4,28.7,35.1,100.0
689,2017-08-17,0,29.29722222222223,27.75138888888889,28.654166666666665,79.8888888888889,24.6,25.9,25.6,58.0,39.8,30.5,34.9,94.0
690,2017-08-18,0,28.43541666666667,27.72986111111112,28.749305555555573,90.61805555555556,24.7,26.4,25.7,78.0,38.3,29.6,35.8,100.0
691,2017-08-19,0,30.35347222222222,28.454861111111107,29.4625,78.94444444444444,24.1,26.1,25.0,56.0,42.2,31.3,36.0,96.0
692,2017-08-20,0,29.46597222222221,28.185416666666654,29.429861111111123,83.64583333333333,23.7,25.9,24.6,62.0,38.0,30.8,38.2,100.0
693,2017-08-21,0,29.731249999999992,28.40625,29.04791666666668,80.84722222222223,24.5,26.5,25.5,58.0,41.4,31.1,35.5,93.0
694,2017-08-22,0,29.486805555555566,28.37638888888889,28.78194444444444,81.8263888888889,24.4,26.6,25.2,64.0,42.3,31.0,36.1,94.0
695,2017-08-23,0,29.8125,28.188194444444445,29.49791666666665,80.74305555555556,24.0,26.2,24.9,51.0,39.8,30.6,35.8,100.0
696,2017-08-24,0,31.42916666666667,29.16944444444444,30.506250000000005,78.41666666666667,25.9,27.0,26.5,56.0,39.9,32.0,36.5,100.0
697,2017-08-25,0,30.96875,29.18194444444445,30.17916666666666,80.4513888888889,25.3,27.1,26.1,57.0,38.4,31.8,36.0,100.0
698,2017-08-26,0,29.37708333333333,28.070138888888877,28.90347222222221,68.24305555555556,23.5,25.6,24.2,40.0,38.5,30.7,35.7,95.0
699,2017-08-27,0,27.970833333333324,26.747916666666665,27.12361111111111,76.69444444444444,21.3,24.1,22.2,58.0,38.2,29.6,33.0,100.0
700,2017-08-28,0,28.171527777777772,27.03263888888889,27.366666666666685,78.69444444444444,22.8,24.8,23.6,53.0,41.5,29.6,35.0,92.0
701,2017-08-29,0,29.84791666666668,28.163888888888888,29.41458333333334,86.77083333333331,24.5,26.2,25.4,58.0,38.3,30.5,35.4,100.0
702,2017-08-30,0,30.9875,28.80763888888887,30.77013888888888,80.05555555555556,24.9,26.9,25.7,50.0,41.9,31.3,36.8,100.0
703,2017-08-31,0,28.561805555555548,27.441666666666666,27.76388888888891,79.625,23.5,25.8,23.9,53.0,40.7,30.0,34.4,100.0
704,2017-09-01,0,27.336805555555557,25.76666666666667,26.53541666666667,61.6875,19.6,22.9,20.7,43.0,40.4,29.0,33.5,81.0
705,2017-09-02,0,26.57986111111111,25.46319444444445,25.992361111111112,73.5138888888889,20.7,23.4,21.4,46.0,36.4,28.4,32.8,100.0
706,2017-09-03,0,25.37708333333333,24.26250000000001,24.47569444444443,71.27777777777777,18.1,21.6,19.0,46.0,37.1,27.5,31.8,100.0
707,2017-09-04,0,24.979861111111106,24.352083333333336,24.417361111111113,75.35416666666667,19.7,22.3,20.4,60.0,32.0,26.4,29.0,92.0
708,2017-09-05,0,26.05694444444444,24.98680555555556,25.442361111111122,83.27083333333333,19.8,22.5,20.6,57.0,36.5,27.8,31.9,100.0
709,2017-09-06,0,25.4625,25.140277777777772,25.77499999999999,88.4861111111111,22.3,24.0,23.0,66.0,32.5,26.9,29.9,100.0
710,2017-09-07,0,27.431944444444426,26.334027777777766,27.02708333333333,85.5625,22.1,24.2,23.1,66.0,37.8,28.7,33.3,98.0
711,2017-09-08,0,28.00555555555556,26.28750000000001,27.44652777777778,76.94444444444444,23.4,24.7,23.9,39.0,36.8,28.8,34.5,100.0
712,2017-09-09,0,27.088888888888874,25.926388888888887,26.575000000000006,79.8611111111111,21.2,23.6,22.0,52.0,37.3,28.7,33.6,100.0
713,2017-09-10,0,26.759027777777767,25.77569444444445,26.183333333333348,78.88194444444444,21.8,23.8,22.7,53.0,38.0,29.2,33.3,94.0
714,2017-09-11,0,26.13680555555553,25.32777777777777,26.44375000000001,85.33333333333333,22.2,23.9,22.7,64.0,35.3,27.4,33.7,100.0
715,2017-09-12,0,25.578472222222203,25.565277777777773,25.874305555555548,89.89583333333331,22.7,24.5,23.7,78.0,29.9,26.8,28.8,100.0
716,2017-09-13,0,26.972916666666674,25.328472222222214,26.506944444444443,76.4861111111111,20.7,23.1,21.6,56.0,36.9,28.2,33.7,100.0
717,2017-09-14,0,25.45069444444444,24.0361111111111,25.31458333333333,72.13194444444444,19.0,22.0,19.7,49.0,35.5,26.8,33.1,100.0
718,2017-09-15,0,22.975694444444446,22.56666666666667,23.125694444444452,79.2986111111111,17.3,20.4,18.0,62.0,33.9,24.6,35.8,100.0
719,2017-09-16,0,20.03055555555555,21.602083333333336,12.542361111111115,95.67361111111113,18.8,21.2,5.2,81.0,21.1,22.1,21.3,100.0
720,2017-09-17,0,23.679861111111123,22.922222222222228,18.491666666666674,95.48611111111113,18.4,20.9,7.6,79.0,32.4,25.3,29.5,100.0
721,2017-09-18,0,26.396527777777766,24.74097222222222,26.04861111111111,83.9513888888889,18.9,22.1,19.6,52.0,36.1,27.7,34.8,100.0
722,2017-09-19,0,24.78263888888889,23.75000000000001,24.00555555555556,86.77777777777777,16.6,20.6,17.1,58.0,36.1,27.2,32.9,100.0
723,2017-09-20,0,23.69375000000001,23.4736111111111,23.123611111111092,86.79166666666669,19.7,22.0,19.4,67.0,32.5,25.5,29.5,100.0
724,2017-09-21,0,24.50972222222222,23.175694444444453,23.77569444444445,72.78472222222223,18.5,20.6,18.9,46.0,36.0,27.0,31.9,100.0
725,2017-09-22,0,21.14236111111111,21.72430555555555,20.82222222222223,92.3125,16.6,20.0,17.0,69.0,26.9,23.3,26.2,100.0
726,2017-09-23,0,23.934027777777768,23.484027777777786,23.054166666666664,88.02777777777777,19.5,20.7,18.3,66.0,33.8,27.0,30.6,100.0
727,2017-09-24,0,23.76805555555556,23.47222222222224,22.772222222222208,92.15277777777777,18.4,21.9,18.3,70.0,33.7,25.4,29.1,100.0
728,2017-09-25,0,24.01250000000001,22.3475,22.226249999999997,89.0875,17.3,20.9,17.2,58.0,35.5,25.7,31.6,100.0
729,2017-05-12,1,22.488888888888887,22.429861111111123,22.65069444444444,67.52777777777777,14.4,17.4,13.8,35.0,31.4,30.7,33.0,100.0
730,2017-05-13,1,18.21111111111111,19.086111111111123,17.911805555555567,88.15972222222223,16.3,16.9,14.9,76.0,21.2,21.1,21.6,100.0
731,2017-05-14,1,22.284027777777773,23.198611111111106,22.23680555555555,74.43055555555556,14.3,17.4,13.0,44.0,32.8,29.5,33.5,100.0
732,2017-05-15,1,21.57638888888889,22.54305555555557,21.55694444444445,74.94444444444444,16.9,19.5,16.7,49.0,31.5,27.1,31.6,100.0
733,2017-05-16,1,20.143055555555566,21.10208333333333,20.10416666666667,57.90277777777778,14.7,16.8,14.3,32.0,29.4,26.5,30.5,84.0
734,2017-05-17,1,19.873611111111103,21.168749999999992,20.641666666666673,72.49305555555556,13.4,17.1,12.9,41.0,27.7,25.3,52.5,99.0
735,2017-05-18,1,22.336111111111123,23.52847222222222,22.648611111111112,69.43055555555556,14.6,17.7,13.9,22.0,32.6,32.1,34.2,100.0
736,2017-05-19,1,22.87986111111111,24.39583333333334,23.175,72.97916666666667,14.9,18.4,14.2,22.0,33.4,33.3,36.3,100.0
737,2017-05-20,1,23.988194444444453,24.85763888888889,24.458333333333357,63.32638888888889,14.7,18.8,14.4,26.0,34.0,33.1,37.2,97.0
738,2017-05-21,1,24.97361111111111,25.42847222222223,25.34930555555555,64.52083333333333,16.2,19.6,16.0,26.0,36.4,33.1,37.8,93.0
739,2017-05-22,1,24.09652777777779,25.571527777777767,24.761805555555547,68.34722222222223,17.1,20.5,16.7,34.0,32.1,33.0,34.9,95.0
740,2017-05-23,1,24.29791666666666,25.840277777777768,23.13642857142858,68.3125,16.7,20.4,4.5,30.0,33.0,33.8,36.1,100.0
741,2017-05-24,1,23.86458333333332,24.254861111111094,23.000694444444452,70.6388888888889,17.8,21.0,10.7,40.0,32.4,32.2,33.3,100.0
742,2017-05-25,1,21.597222222222214,22.12777777777778,21.64583333333334,84.31944444444444,19.7,19.7,19.5,61.0,27.8,25.4,28.7,97.0
743,2017-05-26,1,21.96319444444445,22.479861111111113,21.87569444444443,84.9236111111111,16.6,20.2,16.5,54.0,30.4,29.2,31.1,100.0
744,2017-05-27,1,23.09375000000001,21.968749999999996,23.609722222222228,51.09027777777778,15.2,16.5,15.0,26.0,33.5,28.5,33.8,91.0
745,2017-05-28,1,23.55624999999999,22.29583333333333,23.97361111111111,56.40277777777778,13.5,13.5,13.4,26.0,34.5,29.0,36.2,100.0
746,2017-05-29,1,23.68194444444445,23.984027777777786,24.27986111111112,64.0138888888889,14.7,19.4,14.3,31.0,33.5,29.6,35.9,97.0
747,2017-05-30,0,25.12500000000001,24.65416666666666,25.497222222222213,65.4861111111111,16.2,20.3,16.0,31.0,34.8,30.1,36.6,98.0
