date,T20_x,ST_x,T60_x,H_x,T20_y,ST_y,T60_y,H_y,T20,ST,T60,H
2016-08-22,29.552777777777763,27.665972222222237,28.617361111111126,84.65972222222223,25.3,26.5,25.5,66,36.3,29.3,32.6,98
2016-08-23,30.032638888888876,28.165277777777774,29.12777777777777,81.33333333333333,24.3,26.2,25.0,50,37.6,36.5,38.1,99
2016-08-24,28.794444444444448,27.460416666666653,28.13333333333334,83.79861111111111,24.5,26.2,25.0,68,35.6,28.8,32.9,97
2016-08-25,29.190972222222204,27.410416666666666,28.21319444444445,82.13194444444444,24.3,26.2,24.9,58,37.1,28.7,33.1,98
2016-08-26,29.10000000000001,27.242361111111098,28.23194444444445,81.30555555555556,23.0,25.4,23.7,58,37.3,28.9,33.5,99
2016-08-27,28.466666666666665,27.248611111111103,27.914583333333322,83.3125,23.6,25.8,24.3,57,40.1,29.6,36.4,98
2016-08-28,28.749305555555548,27.053472222222233,27.975000000000005,78.22222222222223,24.4,25.8,24.8,53,39.1,29.6,37.8,93
2016-08-29,29.65277777777779,27.064583333333342,28.326388888888886,76.78472222222223,24.6,26.0,25.2,58,37.8,28.5,33.7,89
2016-08-30,26.430555555555543,25.456249999999997,25.79791666666668,72.13194444444444,20.8,23.8,21.6,48,37.4,27.8,32.9,90
2016-08-31,27.80069444444446,25.302777777777777,26.374999999999996,72.375,19.0,22.8,20.0,45,40.3,31.9,33.8,93
2016-09-01,28.588194444444436,26.428472222222226,27.036805555555567,81.47222222222223,22.2,24.5,22.8,57,41.5,28.7,34.2,97
2016-09-02,29.06319444444445,26.612500000000004,27.363888888888887,79.08333333333333,20.9,24.3,21.9,57,39.4,28.9,34.8,95
2016-09-03,29.88680555555556,27.25625000000001,28.333333333333353,78.51388888888889,24.1,25.8,24.5,58,41.4,29.1,36.4,98
2016-09-04,29.320833333333333,27.472222222222243,28.243750000000002,82.1875,22.9,26.2,23.8,63,39.5,29.1,34.3,96
2016-09-05,26.37083333333333,26.545833333333334,26.169444444444455,92.4375,22.5,25.4,23.4,77,34.3,27.6,30.5,100
2016-09-06,27.81666666666667,26.884027777777774,27.136805555555554,91.90972222222223,24.4,26.0,24.9,67,40.3,28.2,34.6,100
2016-09-07,28.222222222222218,27.02152777777778,27.502083333333335,89.10416666666667,23.7,26.0,24.5,71,36.3,28.1,31.7,100
2016-09-08,26.283333333333342,26.476388888888895,26.02013888888889,92.95138888888889,22.5,25.1,23.3,78,33.9,27.4,30.4,100
2016-09-09,27.260416666666657,25.58402777777777,25.83055555555556,76.48611111111111,21.2,24.2,22.1,58,40.2,27.8,33.2,90
2016-09-10,26.830555555555566,25.111111111111107,25.295138888888875,83.59722222222223,19.4,23.1,20.3,60,40.7,27.2,32.6,100
2016-09-11,26.73125,25.583333333333346,25.79236111111111,87.28472222222223,21.5,24.2,22.4,65,38.6,27.1,31.9,100
2016-09-12,26.906249999999993,25.796527777777776,26.08888888888888,87.56944444444444,23.5,25.0,24.0,74,40.0,26.9,30.2,100
2016-09-13,26.60416666666667,25.736805555555545,25.909722222222218,94.88888888888889,22.9,24.6,23.4,85,33.5,26.7,29.2,100
2016-09-14,26.374999999999996,25.8798611111111,26.01944444444444,91.26388888888889,23.2,25.2,23.9,70,36.1,26.9,30.9,100
2016-09-15,25.407500000000002,25.148749999999986,25.070000000000004,90.4875,22.5,24.6,23.3,73,31.3,25.8,28.4,100
