date,disease,H_mean_x,T20_max_x,T60_max_x,H_max_x,T20_max_y,H_max_y,T20_mean_z,H_mean_z,T20_min_z,T60_min_z,T20_max_z,ST_max_z,H_max_z
2016-11-20,1,94.08333333333331,25.9,23.9,99.0,22.0,99.0,13.025000000000002,85.1736111111111,7.7,8.1,26.3,16.9,99.0
2016-11-21,1,99.0,22.0,20.2,99.0,25.9,99.0,12.43125,87.45833333333331,6.4,6.6,22.0,15.8,99.0
2016-11-22,1,94.5,24.9,23.7,99.0,22.0,99.0,15.334722222222226,94.08333333333331,9.0,9.2,25.9,17.0,99.0
2016-11-23,1,98.50694444444444,21.5,20.2,99.0,24.9,99.0,15.674305555555556,99.0,13.4,13.4,22.0,16.7,99.0
2016-11-24,1,92.02777777777777,23.5,22.4,99.0,21.5,99.0,17.29583333333333,94.5,13.0,13.1,24.9,18.0,99.0
2016-11-25,1,89.50694444444444,19.0,17.6,99.0,23.5,99.0,16.39027777777777,98.50694444444444,13.1,13.2,21.5,17.4,99.0
2016-11-26,1,98.20833333333331,22.7,20.7,99.0,19.0,99.0,16.564583333333335,92.02777777777777,12.3,12.2,23.5,18.1,99.0
2016-11-27,1,92.59722222222223,22.1,20.5,99.0,22.7,99.0,13.303472222222226,89.50694444444444,10.3,10.4,19.0,16.2,99.0
2016-11-28,1,93.65972222222223,24.6,22.8,99.0,22.1,99.0,11.724305555555553,98.20833333333331,7.6,7.5,22.7,15.8,99.0
2016-11-29,1,98.65277777777777,24.4,22.4,99.0,24.6,99.0,11.676388888888884,92.59722222222223,6.0,6.0,22.1,15.0,99.0
2016-11-30,1,90.56944444444444,21.5,19.1,99.0,24.4,99.0,14.766666666666666,93.65972222222223,10.3,10.5,24.6,16.1,99.0
2016-12-01,1,88.22222222222223,20.3,18.7,99.0,21.5,99.0,15.963888888888883,98.65277777777777,13.6,13.5,24.4,16.5,99.0
2016-12-02,1,94.96527777777777,22.4,20.6,99.0,20.3,99.0,14.422916666666667,90.56944444444444,11.8,12.1,21.5,15.9,99.0
2016-12-03,1,97.09722222222223,24.1,22.0,99.0,22.4,99.0,14.365277777777774,88.22222222222223,11.5,11.6,20.3,15.8,99.0
2016-12-04,1,85.3888888888889,17.2,16.4,99.0,24.1,99.0,14.67708333333333,94.96527777777777,12.0,12.1,22.4,16.0,99.0
2016-12-05,1,92.26388888888887,24.6,22.5,99.0,17.2,99.0,15.336805555555555,97.09722222222223,12.7,12.6,24.1,16.1,99.0
2016-12-06,1,96.19444444444444,25.3,23.3,99.0,24.6,99.0,13.607638888888893,85.3888888888889,11.1,11.3,17.2,15.4,99.0
2016-12-07,1,91.22222222222223,20.4,19.1,99.0,25.3,99.0,15.256250000000005,92.26388888888887,11.7,11.5,24.6,16.5,99.0
2016-12-08,1,89.22916666666669,19.8,18.9,99.0,20.4,99.0,16.024305555555564,96.19444444444444,12.5,12.5,25.3,17.0,99.0
2016-12-09,1,89.0,18.1,16.7,99.0,19.8,99.0,14.965972222222225,91.22222222222223,12.7,12.7,20.4,16.4,99.0
2016-12-10,1,89.85416666666669,19.9,18.6,99.0,18.1,99.0,14.097222222222225,89.22916666666669,11.4,11.7,19.8,16.0,99.0
2016-12-11,1,94.42361111111113,23.6,22.0,99.0,19.9,99.0,13.80347222222222,89.0,11.6,11.1,18.1,15.1,99.0
2016-12-12,1,89.34027777777777,20.0,17.9,99.0,23.6,99.0,14.197222222222221,89.85416666666669,11.9,11.6,19.9,15.5,99.0
2016-12-13,1,88.35416666666669,18.8,16.8,99.0,20.0,99.0,15.381944444444445,94.42361111111113,12.2,12.4,23.6,15.6,99.0
2016-12-14,1,92.02083333333331,20.1,18.2,99.0,18.8,99.0,13.515277777777774,89.34027777777777,10.8,11.0,20.0,15.2,99.0
2016-12-15,1,98.54166666666669,16.5,15.6,99.0,20.1,99.0,13.561111111111117,88.35416666666669,10.8,11.0,18.8,14.8,99.0
2016-12-16,1,90.27777777777777,21.4,19.4,99.0,16.5,99.0,13.94375,92.02083333333331,12.0,11.1,20.1,14.8,99.0
2016-12-17,1,87.1875,15.0,14.2,99.0,21.4,99.0,13.674305555555561,98.54166666666669,12.3,12.2,16.5,14.8,99.0
2016-12-18,1,90.30555555555556,16.5,14.6,99.0,15.0,99.0,14.142361111111107,90.27777777777777,11.4,11.4,21.4,15.5,99.0
2016-12-19,1,92.77777777777777,18.6,17.1,99.0,16.5,99.0,12.681944444444444,87.1875,9.9,9.7,15.0,14.1,99.0
2016-12-20,1,94.89583333333331,22.2,20.7,99.0,18.6,99.0,12.636805555555556,90.30555555555556,9.1,9.5,16.5,13.8,99.0
2016-12-21,1,95.88888888888887,23.0,21.8,99.0,22.2,99.0,13.315277777777775,92.77777777777777,11.0,10.4,18.6,13.4,99.0
2016-12-22,1,98.97916666666669,19.8,18.7,99.0,23.0,99.0,14.64097222222222,94.89583333333331,11.9,11.6,22.2,15.1,99.0
2016-12-23,1,96.92361111111113,23.8,22.4,99.0,19.8,99.0,15.184027777777768,95.88888888888887,12.0,11.8,23.0,15.9,99.0
2016-12-24,1,99.0,19.8,18.7,99.0,23.8,99.0,14.74375,98.97916666666669,12.4,12.5,19.8,15.6,99.0
2016-12-25,1,97.38194444444444,19.3,17.7,99.0,19.8,99.0,15.660416666666665,96.92361111111113,12.4,12.3,23.8,16.4,99.0
2016-12-26,1,92.5625,19.2,17.6,99.0,19.3,99.0,15.388194444444444,99.0,12.7,12.7,19.8,15.8,99.0
2016-12-27,1,93.77777777777777,21.5,20.0,99.0,19.2,99.0,14.38055555555556,97.38194444444444,12.5,12.4,19.3,15.8,99.0
2016-12-28,1,97.10416666666669,23.4,21.6,99.0,21.5,99.0,13.959722222222226,92.5625,11.9,11.6,19.2,15.2,99.0
2016-12-29,1,98.51388888888887,23.1,21.7,99.0,23.4,99.0,14.62013888888889,93.77777777777777,11.2,11.6,21.5,15.4,99.0
2016-12-30,1,95.6875,26.7,24.5,99.0,23.1,99.0,15.20347222222222,97.10416666666669,12.0,12.0,23.4,16.2,99.0
2016-12-31,1,98.26388888888887,28.4,26.8,99.0,26.7,99.0,15.000694444444445,98.51388888888887,12.4,12.1,23.1,16.3,99.0
2017-01-01,1,97.45833333333331,28.1,26.3,99.0,28.4,99.0,15.122222222222225,95.6875,10.7,10.5,26.7,16.3,99.0
2017-01-02,1,98.54861111111113,28.7,26.8,99.0,28.1,99.0,15.872222222222225,98.26388888888887,11.9,11.8,28.4,16.9,99.0
2017-01-03,1,97.875,29.1,27.1,99.0,28.7,99.0,15.564583333333335,97.45833333333331,11.4,11.0,28.1,16.6,99.0
2017-01-04,1,98.31944444444444,29.7,27.7,99.0,29.1,99.0,15.96388888888889,98.54861111111113,11.7,11.4,28.7,16.7,99.0
2017-01-05,1,97.625,29.4,27.6,99.0,29.7,99.0,16.10833333333333,97.875,11.5,11.5,29.1,16.7,99.0
2017-01-06,1,96.40277777777777,26.5,25.2,99.0,29.4,99.0,16.4,98.31944444444444,11.8,12.0,29.7,17.1,99.0
2017-01-07,1,92.21527777777777,27.3,23.8,99.0,26.5,99.0,15.650000000000002,97.625,11.7,12.1,29.4,16.8,99.0
2017-01-08,1,96.5,21.1,20.5,99.0,27.3,99.0,15.715277777777775,96.40277777777777,11.9,11.8,26.5,16.9,99.0
2017-01-09,0,97.52083333333331,30.7,28.6,99.0,21.1,99.0,14.895833333333336,92.21527777777777,11.5,11.0,27.3,16.1,99.0
2017-01-10,0,99.0,14.6,14.2,99.0,30.7,99.0,14.47708333333333,96.5,11.3,10.8,21.1,15.7,99.0
2017-01-18,0,89.82638888888891,26.2,28.9,99.0,25.2,99.0,14.546527777777774,98.50694444444444,12.7,12.3,21.2,16.9,99.0
2017-01-19,0,87.77083333333331,27.7,28.0,99.0,26.2,99.0,16.234027777777776,91.16666666666669,12.4,12.3,25.2,18.6,99.0
2017-01-20,0,88.46527777777777,28.6,30.2,99.0,27.7,99.0,16.527083333333326,89.82638888888891,12.8,12.5,26.2,18.2,99.0
2017-01-21,0,96.42361111111113,26.8,26.2,99.0,28.6,99.0,17.231944444444448,87.77083333333331,12.7,12.5,27.7,19.5,99.0
2017-01-22,0,96.59722222222223,28.6,29.2,99.0,26.8,99.0,17.75138888888889,88.46527777777777,12.8,12.5,28.6,20.3,99.0
2017-01-23,0,88.85416666666669,27.4,28.9,99.0,28.6,99.0,16.708333333333332,96.42361111111113,13.3,13.2,26.8,19.8,99.0
2017-01-24,0,93.1875,29.9,29.4,99.0,27.4,99.0,16.038194444444443,96.59722222222223,13.0,12.8,28.6,18.8,99.0
2017-01-25,0,92.79861111111113,27.0,26.0,99.0,29.9,99.0,17.674305555555566,88.85416666666669,13.0,12.9,27.4,20.5,99.0
2017-01-26,0,88.54861111111109,29.9,29.2,99.0,27.0,99.0,16.612500000000004,93.1875,12.9,12.8,29.9,19.8,99.0
2017-01-27,0,88.22222222222223,30.4,30.5,99.0,29.9,99.0,16.74097222222221,92.79861111111113,12.9,12.9,27.0,19.9,99.0
2017-01-28,0,89.41666666666669,30.1,30.2,99.0,30.4,99.0,17.26597222222223,88.54861111111109,12.6,12.5,29.9,20.0,99.0
2017-01-29,0,93.9375,28.4,29.0,99.0,30.1,99.0,17.818055555555556,88.22222222222223,12.7,12.6,30.4,20.6,99.0
2017-01-30,0,88.8125,29.8,30.1,99.0,28.4,99.0,17.756250000000012,89.41666666666669,12.7,12.6,30.1,20.7,99.0
2017-01-31,0,93.65277777777777,29.3,28.8,99.0,29.8,99.0,17.50347222222222,93.9375,12.7,12.9,28.4,20.1,99.0
2017-02-01,0,97.13194444444444,26.7,26.5,99.0,29.3,99.0,18.481250000000006,88.8125,13.0,13.1,29.8,20.7,99.0
2017-02-02,0,90.70833333333331,29.8,28.6,99.0,26.7,99.0,17.694444444444454,93.65277777777777,12.7,12.7,29.3,20.6,99.0
2017-02-03,0,91.54861111111113,27.2,30.1,99.0,29.8,99.0,15.992361111111116,97.13194444444444,13.2,13.4,26.7,19.3,99.0
2017-02-04,0,88.72222222222223,29.4,31.5,99.0,27.2,99.0,17.991666666666656,90.70833333333331,12.8,12.8,29.8,20.7,99.0
2017-02-05,0,88.45833333333331,29.9,31.5,99.0,29.4,99.0,17.10138888888888,91.54861111111113,12.5,12.8,27.2,19.7,99.0
2017-02-06,0,87.3125,30.3,31.2,99.0,29.9,99.0,17.61180555555556,88.72222222222223,12.7,12.6,29.4,20.5,99.0
2017-02-07,0,99.0,16.1,14.8,99.0,30.3,99.0,17.920833333333327,88.45833333333331,12.9,12.9,29.9,20.9,99.0
2017-02-08,0,92.56944444444444,29.5,28.9,99.0,16.1,99.0,18.49097222222222,87.3125,12.8,12.7,30.3,20.5,99.0
2017-02-09,0,90.53472222222223,29.2,30.2,99.0,29.5,99.0,14.202777777777774,99.0,13.0,13.0,16.1,18.2,99.0
2017-02-10,0,90.09027777777777,29.2,30.6,99.0,29.2,99.0,17.076388888888882,92.56944444444444,13.1,13.1,29.5,19.1,99.0
2017-02-11,0,98.96527777777777,20.2,20.0,99.0,29.2,99.0,17.461111111111116,90.53472222222223,12.8,12.8,29.2,19.3,99.0
2017-02-12,0,87.42361111111109,29.7,29.9,99.0,20.2,99.0,17.848611111111122,90.09027777777777,12.7,12.8,29.2,19.8,99.0
2017-02-13,0,90.85416666666669,29.4,28.4,99.0,29.7,99.0,15.278472222222225,98.96527777777777,12.8,13.1,20.2,18.1,99.0
2017-02-14,0,86.27083333333331,29.7,29.7,99.0,29.4,99.0,17.434027777777786,87.42361111111109,12.8,13.1,29.7,20.7,99.0
2017-02-15,0,85.15972222222223,29.9,31.2,99.0,29.7,99.0,16.92777777777778,90.85416666666669,12.6,13.1,29.4,20.1,99.0
2017-02-16,1,85.45833333333333,30.2,31.5,99.0,29.9,99.0,17.954166666666673,86.27083333333331,12.6,13.0,29.7,21.2,99.0
2017-02-17,1,83.0486111111111,30.7,32.7,99.0,30.2,99.0,18.337500000000006,85.15972222222223,12.7,13.2,29.9,21.5,99.0
2017-02-18,1,85.7986111111111,31.0,33.0,99.0,30.7,99.0,18.425000000000008,85.45833333333333,12.8,13.3,30.2,21.3,99.0
2017-02-19,1,98.28472222222223,21.0,20.2,99.0,31.0,99.0,18.70972222222222,83.0486111111111,12.8,13.3,30.7,22.1,99.0
2017-02-20,1,87.83333333333331,29.7,30.4,99.0,21.0,99.0,19.048611111111114,85.7986111111111,12.9,13.5,31.0,21.4,99.0
2017-02-21,1,83.93055555555556,30.4,30.2,99.0,29.7,99.0,14.975,98.28472222222223,13.3,13.7,21.0,18.4,99.0
2017-02-22,1,96.22916666666669,26.0,24.5,99.0,30.4,99.0,18.620138888888885,87.83333333333331,13.1,13.5,29.7,21.4,99.0
2017-02-23,1,84.2361111111111,30.2,28.4,99.0,26.0,99.0,18.871527777777786,83.93055555555556,13.1,13.6,30.4,21.9,99.0
2017-02-24,1,90.02777777777777,28.9,27.3,99.0,30.2,99.0,17.034027777777773,96.22916666666669,13.3,13.8,26.0,20.0,99.0
2017-02-25,1,98.77083333333331,23.3,21.6,99.0,28.9,99.0,18.34444444444445,84.2361111111111,12.9,13.5,30.2,21.5,99.0
2017-02-26,1,83.75,30.5,28.5,99.0,23.3,99.0,18.40972222222221,90.02777777777777,12.8,13.4,28.9,20.8,99.0
2017-02-27,1,84.97916666666667,32.8,29.0,99.0,30.5,99.0,16.48472222222222,98.77083333333331,13.4,13.8,23.3,19.2,99.0
2017-02-28,1,85.0625,30.6,28.9,99.0,32.8,99.0,18.980555555555547,83.75,13.0,13.6,30.5,21.7,99.0
2017-03-01,1,82.875,32.9,32.1,99.0,30.6,99.0,19.447222222222205,84.97916666666667,12.9,13.6,32.8,21.8,99.0
2017-03-02,1,83.69444444444444,33.2,29.4,99.0,32.9,99.0,19.102083333333344,85.0625,13.0,13.7,30.6,21.9,99.0
2017-03-03,1,89.09027777777777,31.1,28.2,98.0,33.2,99.0,19.928472222222226,82.875,13.1,13.7,32.9,22.7,99.0
2017-03-04,1,97.5625,24.0,21.6,99.0,31.1,98.0,19.19097222222221,83.69444444444444,13.4,14.0,33.2,22.4,99.0
2017-03-05,1,80.375,31.9,30.9,99.0,24.0,99.0,18.595138888888897,89.09027777777777,12.9,13.9,31.1,22.1,98.0
2017-03-06,1,82.5763888888889,32.2,30.1,99.0,31.9,99.0,15.34583333333334,97.5625,13.4,13.7,24.0,18.9,99.0
2017-03-07,1,87.95138888888891,32.4,30.7,99.0,32.2,99.0,19.39305555555556,80.375,13.2,13.7,31.9,22.0,99.0
2017-03-08,1,98.07638888888887,21.7,20.4,99.0,32.4,99.0,19.634722222222226,82.5763888888889,13.0,13.8,32.2,22.5,99.0
2017-03-09,1,85.3263888888889,30.3,26.9,99.0,21.7,99.0,19.338888888888878,87.95138888888891,13.0,13.7,32.4,22.1,99.0
2017-03-10,1,84.29166666666667,31.4,28.6,99.0,30.3,99.0,15.529166666666672,98.07638888888887,13.3,13.9,21.7,19.3,99.0
2017-05-16,0,74.43055555555556,32.8,33.5,100.0,21.2,100.0,22.488888888888887,67.52777777777777,14.4,13.8,31.4,30.7,100.0
2017-05-17,0,74.94444444444444,31.5,31.6,100.0,32.8,100.0,18.21111111111111,88.15972222222223,16.3,14.9,21.2,21.1,100.0
2017-05-18,0,57.90277777777778,29.4,30.5,84.0,31.5,100.0,22.284027777777773,74.43055555555556,14.3,13.0,32.8,29.5,100.0
2017-05-19,0,72.49305555555556,27.7,52.5,99.0,29.4,84.0,21.57638888888889,74.94444444444444,16.9,16.7,31.5,27.1,100.0
2017-05-20,0,69.43055555555556,32.6,34.2,100.0,27.7,99.0,20.143055555555566,57.90277777777778,14.7,14.3,29.4,26.5,84.0
2017-05-21,0,72.97916666666667,33.4,36.3,100.0,32.6,100.0,19.873611111111103,72.49305555555556,13.4,12.9,27.7,25.3,99.0
2017-05-22,0,63.32638888888889,34.0,37.2,97.0,33.4,100.0,22.33611111111113,69.43055555555556,14.6,13.9,32.6,32.1,100.0
2017-05-23,0,64.52083333333333,36.4,37.8,93.0,34.0,97.0,22.87986111111111,72.97916666666667,14.9,14.2,33.4,33.3,100.0
2017-05-24,0,68.34722222222223,32.1,34.9,95.0,36.4,93.0,23.988194444444453,63.32638888888889,14.7,14.4,34.0,33.1,97.0
2017-05-25,0,68.3125,33.0,36.1,100.0,32.1,95.0,24.97361111111111,64.52083333333333,16.2,16.0,36.4,33.1,93.0
2017-05-26,0,70.6388888888889,32.4,33.3,100.0,33.0,100.0,24.09652777777779,68.34722222222223,17.1,16.7,32.1,33.0,95.0
2017-05-27,0,84.31944444444444,27.8,28.7,97.0,32.4,100.0,24.29791666666666,68.3125,16.7,4.5,33.0,33.8,100.0
2017-05-28,0,84.9236111111111,30.4,31.1,100.0,27.8,97.0,23.86458333333332,70.6388888888889,17.8,10.7,32.4,32.2,100.0
2017-05-29,0,51.09027777777778,33.5,33.8,91.0,30.4,100.0,21.597222222222207,84.31944444444444,19.7,19.5,27.8,25.4,97.0
2017-05-30,0,56.40277777777778,34.5,36.2,100.0,33.5,91.0,21.96319444444445,84.9236111111111,16.6,16.5,30.4,29.2,100.0
2017-05-31,0,64.0138888888889,33.5,35.9,97.0,34.5,100.0,23.09375000000001,51.09027777777778,15.2,15.0,33.5,28.5,91.0
2017-06-01,0,65.4861111111111,34.8,36.6,98.0,33.5,97.0,23.55624999999999,56.40277777777778,13.5,13.4,34.5,29.0,100.0
2017-06-02,0,78.7062937062937,32.3,33.8,100.0,34.8,98.0,23.68194444444445,64.0138888888889,14.7,14.3,33.5,29.6,97.0
2017-06-03,0,78.3888888888889,34.7,36.1,100.0,32.3,100.0,25.12500000000001,65.4861111111111,16.2,16.0,34.8,30.1,98.0
2017-06-04,0,59.71527777777778,32.4,35.5,100.0,34.7,100.0,24.706250000000008,78.7062937062937,20.9,2.4,32.3,27.4,100.0
2017-06-05,0,47.64583333333334,32.1,34.6,92.0,32.4,100.0,24.65694444444444,78.3888888888889,19.7,6.0,34.7,28.2,100.0
2017-06-06,0,44.875,34.9,36.8,82.0,32.1,92.0,22.395833333333336,59.71527777777778,15.9,14.5,32.4,27.8,100.0
2017-06-07,0,57.71527777777778,33.3,36.1,92.0,34.9,82.0,22.52083333333333,47.64583333333334,14.3,14.0,32.1,26.4,92.0
2017-06-08,0,68.46527777777777,35.4,37.6,100.0,33.3,92.0,23.64236111111112,44.875,14.9,14.6,34.9,28.9,82.0
2017-06-09,0,83.5,30.0,31.9,100.0,35.4,100.0,22.88125,57.71527777777778,11.9,11.6,33.3,26.9,92.0
2017-06-10,0,88.54861111111109,27.1,27.6,100.0,30.0,100.0,23.44166666666668,68.46527777777777,15.6,14.7,35.4,26.6,100.0
2017-06-11,0,71.40972222222223,35.4,36.3,100.0,27.1,100.0,21.35763888888888,83.5,17.6,16.6,30.0,24.3,100.0
2017-06-12,0,64.3263888888889,38.4,40.2,100.0,35.4,100.0,20.53402777777777,88.54861111111109,17.3,16.6,27.1,23.6,100.0
2017-06-13,0,55.25,33.5,33.7,75.0,38.4,100.0,24.20138888888889,71.40972222222223,15.5,15.0,35.4,27.1,100.0
2017-06-14,0,45.069444444444436,36.2,39.0,69.0,33.5,75.0,26.428472222222233,64.3263888888889,15.6,15.0,38.4,29.0,100.0
2017-06-15,0,66.20833333333333,33.2,33.8,100.0,36.2,69.0,23.33125,55.25,18.4,18.1,33.5,25.2,75.0
2017-06-16,0,72.94444444444444,34.2,33.7,100.0,33.2,100.0,24.14583333333333,45.069444444444436,16.4,16.2,36.2,29.2,69.0
2017-06-17,0,67.6388888888889,36.6,37.9,100.0,34.2,100.0,23.19583333333333,66.20833333333333,13.9,13.9,33.2,26.1,100.0
2017-06-18,0,63.25,37.4,36.3,100.0,36.6,100.0,23.62638888888889,72.94444444444444,15.8,15.2,34.2,31.1,100.0
2017-06-19,0,62.423611111111114,35.8,35.6,87.0,37.4,100.0,24.63194444444445,67.6388888888889,15.4,15.0,36.6,29.2,100.0
2017-06-20,0,83.35416666666667,27.3,25.8,99.0,35.8,87.0,25.824305555555558,63.25,15.9,15.6,37.4,28.8,100.0
2017-06-21,0,69.35416666666667,36.7,36.9,97.0,27.3,99.0,25.15208333333333,62.423611111111114,16.3,15.9,35.8,28.2,87.0
2017-06-22,0,76.5763888888889,39.4,39.1,100.0,36.7,97.0,21.9763888888889,83.35416666666667,18.5,17.9,27.3,24.2,99.0
2017-06-23,0,90.35416666666669,30.8,30.1,100.0,39.4,100.0,26.422916666666666,69.35416666666667,17.8,17.4,36.7,28.7,97.0
2017-06-24,0,72.85416666666667,34.5,31.9,97.0,30.8,100.0,26.04652777777777,76.5763888888889,16.8,16.3,39.4,29.7,100.0
2017-06-25,0,74.125,37.9,38.0,100.0,34.5,97.0,22.64027777777777,90.35416666666669,18.3,18.0,30.8,25.4,100.0
2017-06-26,0,76.65277777777777,37.0,35.6,100.0,37.9,100.0,24.371527777777786,72.85416666666667,19.7,19.6,34.5,26.6,97.0
2017-06-27,0,88.68055555555556,28.9,27.8,95.0,37.0,100.0,26.41875000000001,74.125,18.1,18.0,37.9,29.7,100.0
2017-06-28,0,79.80555555555556,31.4,29.9,100.0,28.9,95.0,26.004166666666652,76.65277777777777,19.7,19.2,37.0,28.8,100.0
2017-06-29,0,82.88194444444444,35.0,32.7,100.0,31.4,100.0,23.47499999999999,88.68055555555556,20.6,20.3,28.9,25.3,95.0
2017-06-30,0,87.77083333333331,31.9,30.7,99.0,35.0,100.0,25.08055555555555,79.80555555555556,21.1,21.1,31.4,26.4,100.0
2017-07-01,0,87.29861111111109,30.8,29.4,100.0,31.9,99.0,25.191666666666684,82.88194444444444,20.7,19.1,35.0,27.4,100.0
2017-07-02,0,90.85416666666669,31.4,29.4,100.0,30.8,100.0,24.781944444444427,87.77083333333331,21.5,22.0,31.9,27.3,99.0
2017-07-03,0,80.625,39.6,39.2,100.0,31.4,100.0,24.82083333333334,87.29861111111109,21.0,21.6,30.8,26.5,100.0
2017-07-04,0,77.15972222222223,39.9,40.0,100.0,39.6,100.0,24.758333333333336,90.85416666666669,21.3,21.8,31.4,26.7,100.0
2017-07-05,0,70.1111111111111,39.8,39.7,98.0,39.9,100.0,28.810416666666665,80.625,22.4,23.4,39.6,30.5,100.0
2017-07-06,0,83.63194444444444,38.1,35.9,99.0,39.8,98.0,29.980555555555554,77.15972222222223,22.9,23.5,39.9,32.6,100.0
2017-08-05,0,73.47916666666667,41.8,36.3,94.0,37.4,100.0,30.50000000000001,80.3888888888889,24.8,25.8,38.1,31.7,97.0
2017-08-06,0,76.4236111111111,41.7,36.7,100.0,41.8,94.0,27.596527777777794,88.11111111111109,24.3,24.7,37.4,29.4,100.0
2017-08-07,0,83.52083333333333,40.7,36.1,100.0,41.7,100.0,29.431249999999995,73.47916666666667,23.4,24.0,41.8,30.1,94.0
2017-08-08,0,85.27083333333333,45.1,38.1,100.0,40.7,100.0,30.57986111111111,76.4236111111111,24.0,24.7,41.7,30.7,100.0
2017-08-09,0,91.46527777777777,35.5,31.8,100.0,45.1,100.0,29.77916666666665,83.52083333333333,25.4,26.3,40.7,30.5,100.0
2017-08-10,0,76.93055555555556,40.2,34.9,100.0,35.5,100.0,31.98611111111109,85.27083333333333,25.1,26.1,45.1,32.4,100.0
2017-08-11,0,68.38194444444444,42.6,37.3,100.0,40.2,100.0,28.140277777777786,91.46527777777777,26.4,27.4,35.5,29.3,100.0
2017-08-12,1,76.55555555555556,42.7,37.8,100.0,42.6,100.0,29.73263888888889,76.93055555555556,24.8,26.2,40.2,30.3,100.0
2017-08-13,1,84.96527777777777,40.3,35.6,100.0,42.7,100.0,31.22430555555555,68.38194444444444,24.6,25.2,42.6,31.0,100.0
2017-08-14,1,84.16666666666667,36.2,34.0,98.0,40.3,100.0,31.45138888888891,76.55555555555556,24.0,25.0,42.7,32.0,100.0
2017-08-15,1,80.97222222222223,39.8,35.3,100.0,36.2,98.0,29.520138888888873,84.96527777777777,25.3,26.4,40.3,31.0,100.0
2017-08-16,1,79.1736111111111,37.2,33.9,93.0,39.8,100.0,28.684027777777768,84.16666666666667,24.4,25.6,36.2,30.5,98.0
2017-08-17,1,85.54166666666667,34.3,30.9,92.0,37.2,93.0,29.27430555555555,80.97222222222223,22.7,23.8,39.8,30.4,100.0
2017-08-18,1,88.09027777777777,37.4,35.1,100.0,34.3,92.0,28.574305555555572,79.1736111111111,23.7,24.8,37.2,29.7,93.0
2017-08-19,1,79.8888888888889,39.8,34.9,94.0,37.4,100.0,27.0590277777778,85.54166666666667,24.1,24.9,34.3,28.5,92.0
2017-08-20,1,90.61805555555556,38.3,35.8,100.0,39.8,94.0,27.38819444444445,88.09027777777777,23.8,24.6,37.4,28.7,100.0
2017-08-21,1,78.94444444444444,42.2,36.0,96.0,38.3,100.0,29.29722222222223,79.8888888888889,24.6,25.6,39.8,30.5,94.0
2017-08-22,1,83.64583333333333,38.0,38.2,100.0,42.2,96.0,28.43541666666667,90.61805555555556,24.7,25.7,38.3,29.6,100.0
2017-08-23,1,80.84722222222223,41.4,35.5,93.0,38.0,100.0,30.35347222222222,78.94444444444444,24.1,25.0,42.2,31.3,96.0
2017-08-24,1,81.8263888888889,42.3,36.1,94.0,41.4,93.0,29.46597222222221,83.64583333333333,23.7,24.6,38.0,30.8,100.0
2017-08-25,1,80.74305555555556,39.8,35.8,100.0,42.3,94.0,29.731249999999992,80.84722222222223,24.5,25.5,41.4,31.1,93.0
2017-08-26,1,78.41666666666667,39.9,36.5,100.0,39.8,100.0,29.486805555555573,81.8263888888889,24.4,25.2,42.3,31.0,94.0
2017-08-27,1,80.4513888888889,38.4,36.0,100.0,39.9,100.0,29.8125,80.74305555555556,24.0,24.9,39.8,30.6,100.0
2017-08-28,1,68.24305555555556,38.5,35.7,95.0,38.4,100.0,31.42916666666667,78.41666666666667,25.9,26.5,39.9,32.0,100.0
2017-08-29,1,76.69444444444444,38.2,33.0,100.0,38.5,95.0,30.96875,80.4513888888889,25.3,26.1,38.4,31.8,100.0
2017-08-30,1,78.69444444444444,41.5,35.0,92.0,38.2,100.0,29.37708333333333,68.24305555555556,23.5,24.2,38.5,30.7,95.0
2017-08-31,1,86.77083333333331,38.3,35.4,100.0,41.5,92.0,27.970833333333324,76.69444444444444,21.3,22.2,38.2,29.6,100.0
2017-09-01,1,80.05555555555556,41.9,36.8,100.0,38.3,100.0,28.17152777777777,78.69444444444444,22.8,23.6,41.5,29.6,92.0
