date,disease,T20_mean_x,H_mean_x,T60_min_x,T20_max_x,ST_max_x,T60_max_x,H_max_x,T20_max_y,ST_max_y,T60_max_y,H_max_y,H_mean_z,H_min_z,T20_max_z,ST_max_z,T60_max_z
2016-07-25,0,27.64368932038835,70.7864077669903,21.5,35.8,30.7,39.6,100.0,33.1,28.8,34.7,90.0,74.05555555555556,45.0,34.5,31.0,36.5
2016-07-26,0,28.755339805825237,70.40776699029126,21.6,36.0,30.8,39.6,100.0,35.8,30.7,39.6,100.0,71.6111111111111,48.0,33.1,28.8,34.7
2016-07-27,0,23.9873786407767,94.4757281553398,22.5,26.7,25.5,26.3,100.0,36.0,30.8,39.6,100.0,73.0763888888889,43.0,35.8,30.7,39.6
2016-07-28,0,26.819417475728155,85.73786407766991,22.2,36.1,28.8,37.1,100.0,26.7,25.5,26.3,100.0,75.33333333333333,41.0,36.0,30.8,39.6
2016-07-29,0,28.74951456310679,81.55339805825244,23.7,38.3,29.4,37.7,99.0,36.1,28.8,37.1,100.0,96.04861111111113,84.0,26.7,25.5,26.3
2016-07-30,0,28.87378640776699,81.7864077669903,22.3,38.3,33.2,36.8,100.0,38.3,29.4,37.7,100.0,86.76388888888891,53.0,36.1,28.8,37.1
2016-07-31,0,29.19708737864079,78.89320388349516,21.8,36.8,29.3,35.0,100.0,38.3,33.2,36.8,100.0,83.7361111111111,55.0,38.3,29.4,37.7
2016-08-01,0,29.745631067961153,77.47572815533981,22.4,35.9,29.4,35.4,100.0,36.8,29.3,35.0,100.0,83.6111111111111,51.0,38.3,33.2,36.8
2016-08-02,0,29.76213592233009,81.52427184466019,23.7,37.6,30.0,35.4,100.0,35.9,29.4,35.4,100.0,79.68055555555556,53.0,36.8,29.3,35.0
2016-08-03,0,29.763106796116514,85.16504854368931,24.0,37.0,29.4,34.0,100.0,37.6,30.0,35.4,100.0,79.60416666666667,53.0,35.9,29.4,35.4
2016-08-04,0,29.8126213592233,85.1747572815534,24.4,39.3,29.2,34.6,100.0,37.0,29.4,34.0,100.0,86.53472222222223,56.0,37.6,30.0,35.4
2016-08-05,0,30.40194174757281,80.19417475728156,24.0,38.9,30.5,35.3,100.0,39.3,29.2,34.6,100.0,87.17361111111109,65.0,37.0,29.4,34.0
2016-08-06,0,30.70776699029125,80.46601941747574,24.4,38.0,30.0,35.4,100.0,38.9,30.5,35.3,100.0,86.5,64.0,39.3,29.2,34.6
2016-08-07,0,30.585436893203877,81.16504854368931,24.5,39.2,29.9,35.9,100.0,38.0,30.0,35.4,100.0,82.36805555555556,59.0,38.9,30.5,35.3
2016-08-08,0,30.2873786407767,83.92233009708737,24.7,39.4,30.2,36.8,100.0,39.2,29.9,35.9,100.0,82.79166666666667,61.0,38.0,30.0,35.4
2016-08-09,0,31.48640776699029,77.83495145631069,24.2,38.5,32.4,35.5,100.0,39.4,30.2,36.8,100.0,82.25,62.0,39.2,29.9,35.9
2016-08-10,0,32.45533980582525,66.76699029126213,24.5,39.2,32.4,35.7,82.0,38.5,32.4,35.5,100.0,85.0625,61.0,39.4,30.2,36.8
2016-08-11,0,30.10291262135923,67.71844660194175,23.5,37.5,28.6,34.2,89.0,39.2,32.4,35.7,83.0,74.5138888888889,55.0,38.5,32.4,35.5
2016-08-12,0,28.88640776699029,78.61165048543691,21.7,35.6,28.4,34.0,97.0,37.5,28.6,34.2,94.0,67.53472222222223,52.0,39.2,32.4,35.7
2016-08-13,0,28.987378640776697,80.98058252427184,23.9,35.6,29.9,36.2,100.0,35.6,28.4,34.0,97.0,71.9236111111111,45.0,37.5,28.6,34.2
2016-08-14,0,29.42912621359223,80.6504854368932,24.2,37.1,29.7,35.3,93.0,35.6,29.9,36.2,100.0,81.25,58.0,35.6,28.4,34.0
2016-08-15,0,27.258252427184463,85.96116504854368,24.4,32.1,27.3,30.4,98.0,37.1,29.7,35.3,93.0,80.34027777777777,50.0,35.6,29.9,36.2
2016-08-16,0,29.713592233009702,83.22330097087378,23.8,37.4,30.0,36.9,98.0,32.1,27.3,30.4,98.0,81.52083333333333,62.0,37.1,29.7,35.3
2016-08-17,0,29.952427184466014,83.80582524271844,24.5,36.5,29.0,33.6,100.0,37.4,30.0,36.9,98.0,85.8125,73.0,32.1,27.3,30.4
2016-08-18,0,30.767961165048558,78.85436893203884,25.7,35.5,29.0,33.9,98.0,36.5,29.0,33.6,100.0,84.85416666666667,62.0,37.4,30.0,36.9
2016-08-19,0,31.32815533980583,85.07766990291263,26.6,37.6,31.0,35.8,99.0,35.5,29.0,33.9,98.0,84.1875,61.0,36.5,29.0,33.6
2016-08-20,0,30.761165048543692,84.11650485436894,25.5,39.1,29.7,34.1,98.0,37.6,31.0,35.8,99.0,81.8263888888889,58.0,35.5,29.0,33.9
2016-08-21,0,30.467961165048536,83.06796116504856,24.8,37.0,29.4,34.5,100.0,39.1,29.7,34.1,99.0,86.16666666666669,65.0,37.6,31.0,35.8
2016-08-22,0,30.802912621359216,73.18446601941747,24.3,40.2,39.1,41.7,91.0,37.0,29.4,34.5,100.0,85.5,66.0,39.1,29.7,34.1
2016-08-23,0,29.85242718446602,85.88349514563106,25.5,36.3,29.3,32.6,98.0,40.2,39.1,41.7,95.0,81.5763888888889,59.0,37.0,29.4,34.5
2016-08-24,0,31.06601941747571,79.24271844660194,25.0,37.6,36.5,38.1,99.0,36.3,29.3,32.6,98.0,76.1388888888889,34.0,40.2,39.1,41.7
2016-08-25,0,29.432038834951467,82.55339805825244,25.0,35.6,28.8,32.9,97.0,37.6,36.5,38.1,99.0,84.65972222222223,66.0,36.3,29.3,32.6
2016-08-26,0,30.25922330097086,80.35922330097088,25.1,37.1,28.7,33.1,98.0,35.6,28.8,32.9,97.0,81.33333333333333,50.0,37.6,36.5,38.1
2016-08-27,0,30.16990291262136,78.87378640776699,23.7,37.3,28.9,33.5,99.0,37.1,28.7,33.1,98.0,83.7986111111111,68.0,35.6,28.8,32.9
2016-08-28,0,29.49223300970873,82.61165048543691,24.3,40.1,29.6,36.4,98.0,37.3,28.9,33.5,99.0,82.13194444444444,58.0,37.1,28.7,33.1
2016-08-29,0,29.424271844660176,78.9126213592233,24.8,39.1,29.6,37.8,93.0,40.1,29.6,36.4,98.0,81.30555555555556,58.0,37.3,28.9,33.5
2016-08-30,0,30.70970873786408,74.48543689320388,25.4,37.8,28.5,33.7,89.0,39.1,29.6,37.8,93.0,83.3125,57.0,40.1,29.6,36.4
2016-08-31,0,27.45728155339805,73.84466019417475,22.7,37.4,27.8,32.9,90.0,37.8,28.5,33.7,89.0,78.22222222222223,53.0,39.1,29.6,37.8
2016-09-01,0,28.572815533980588,70.58252427184465,20.0,40.3,31.9,33.8,89.0,37.4,27.8,32.9,90.0,76.78472222222223,58.0,37.8,28.5,33.7
2016-09-02,0,30.20776699029125,79.81553398058253,22.8,41.5,28.7,34.2,97.0,40.3,31.9,33.8,93.0,72.13194444444444,48.0,37.4,27.8,32.9
2016-09-03,0,30.058252427184467,78.14563106796116,21.9,39.4,28.9,34.8,95.0,41.5,28.7,34.2,97.0,72.375,45.0,40.3,31.9,33.8
2016-09-04,0,30.74077669902913,79.4271844660194,24.5,41.4,29.1,36.4,98.0,39.4,28.9,34.8,95.0,81.47222222222223,57.0,41.5,28.7,34.2
2016-09-05,0,30.379611650485433,81.04854368932037,25.0,39.5,29.1,34.3,96.0,41.4,29.1,36.4,98.0,79.08333333333333,57.0,39.4,28.9,34.8
2016-09-06,0,26.6631067961165,90.48543689320387,23.4,34.3,27.6,30.5,100.0,39.5,29.1,34.3,96.0,78.5138888888889,58.0,41.4,29.1,36.4
2016-09-07,0,28.62621359223301,90.79611650485435,24.9,40.3,28.2,34.6,100.0,34.3,27.6,30.5,100.0,82.1875,63.0,39.5,29.1,34.3
2016-09-08,0,29.01747572815535,87.40776699029126,24.5,36.3,28.1,31.7,100.0,40.3,28.2,34.6,100.0,92.4375,77.0,34.3,27.6,30.5
2016-09-09,0,27.19708737864079,95.60194174757281,24.9,33.9,27.4,30.4,100.0,36.3,28.1,31.7,100.0,91.90972222222223,67.0,40.3,28.2,34.6
2016-09-10,0,28.696116504854363,77.00970873786406,22.1,40.2,27.8,33.2,90.0,33.9,27.4,30.4,100.0,89.10416666666669,71.0,36.3,28.1,31.7
2016-09-11,0,28.051456310679608,78.25242718446601,20.3,40.7,27.2,32.6,93.0,40.2,27.8,33.2,90.0,92.95138888888887,78.0,33.9,27.4,30.4
2016-09-12,0,27.658252427184447,85.97087378640775,22.4,38.6,27.1,31.9,100.0,40.7,27.2,32.6,100.0,76.4861111111111,58.0,40.2,27.8,33.2
2016-09-13,0,27.60388349514563,88.19417475728157,24.0,40.0,26.9,30.2,100.0,38.6,27.1,31.9,100.0,83.59722222222223,60.0,40.7,27.2,32.6
2016-09-14,0,27.15145631067962,93.24271844660194,23.4,33.5,26.7,29.2,100.0,40.0,26.9,30.2,100.0,87.28472222222223,65.0,38.6,27.1,31.9
2016-09-15,0,27.16310679611649,89.71844660194176,24.3,36.1,26.9,30.9,100.0,33.5,26.7,29.2,100.0,87.56944444444444,74.0,40.0,26.9,30.2
2016-09-19,0,25.5388349514563,96.59223300970874,24.2,27.4,25.8,26.7,100.0,35.0,27.2,31.5,100.0,90.75694444444444,73.0,33.4,26.1,29.1
2016-09-20,0,27.985436893203893,86.10679611650484,23.0,37.5,28.1,33.5,100.0,27.4,25.8,26.7,100.0,88.90277777777777,67.0,35.0,27.2,31.5
2016-09-21,1,23.925242718446608,90.23300970873787,22.6,28.2,25.4,26.4,100.0,37.5,28.1,33.5,100.0,97.46527777777777,86.0,27.4,25.8,26.7
2016-09-22,1,24.35631067961165,86.5631067961165,21.4,32.2,25.2,28.5,100.0,28.2,25.4,26.4,100.0,87.86111111111109,64.0,37.5,28.1,33.5
2016-09-23,1,23.088349514563106,95.5728155339806,20.4,29.9,27.8,28.6,100.0,32.2,25.2,28.5,100.0,92.13194444444444,79.0,28.2,25.4,26.4
2016-09-24,1,24.10679611650485,96.8252427184466,22.6,30.2,24.5,27.0,100.0,29.9,27.8,28.6,100.0,86.77777777777777,61.0,32.2,25.2,28.5
2016-09-25,1,22.766019417475725,98.4271844660194,20.9,27.1,23.6,24.4,100.0,30.2,24.5,27.0,100.0,96.32638888888887,79.0,29.9,27.8,28.6
2016-09-26,1,25.738834951456322,83.90291262135922,19.4,36.6,25.5,29.5,100.0,27.1,23.6,24.4,100.0,97.68055555555556,80.0,30.2,24.5,27.0
2016-09-27,1,26.91941747572816,85.1747572815534,21.6,36.1,26.9,32.1,100.0,36.6,25.5,29.5,100.0,98.57638888888887,89.0,27.1,23.6,24.4
2016-09-28,1,28.148543689320398,83.06796116504856,22.1,39.2,34.2,35.4,100.0,36.1,26.9,32.1,100.0,86.11805555555556,62.0,36.6,25.5,29.5
2016-09-29,1,26.231067961165053,94.26213592233007,24.3,32.9,26.3,29.3,100.0,39.2,34.2,35.4,100.0,88.03472222222223,62.0,36.1,26.9,32.1
2016-09-30,1,27.33009708737864,88.45631067961166,23.7,36.8,27.4,33.6,100.0,32.9,26.3,29.3,100.0,86.14583333333331,48.0,39.2,34.2,35.4
2016-10-01,1,23.270873786407762,77.32038834951456,19.3,30.5,24.4,26.7,86.0,36.8,27.4,33.6,100.0,95.88194444444444,81.0,32.9,26.3,29.3
2016-10-02,1,25.010679611650485,85.03883495145631,21.7,31.5,25.5,29.4,98.0,30.5,24.4,26.7,86.0,84.6736111111111,58.0,36.8,27.4,33.6
2016-10-03,1,26.441747572815533,82.23300970873788,22.9,34.5,33.5,34.6,99.0,31.5,25.5,29.4,98.0,78.2986111111111,69.0,30.5,24.4,26.7
2016-10-04,1,24.69320388349515,91.2718446601942,22.4,28.8,27.5,27.7,99.0,34.5,33.5,34.6,99.0,86.14583333333331,71.0,31.5,25.5,29.4
2016-10-05,1,26.7242718446602,84.04854368932037,21.3,38.0,27.2,32.1,100.0,28.8,27.5,27.7,100.0,85.86805555555556,56.0,34.5,33.5,34.6
2016-10-06,1,24.00679611650486,86.22330097087378,19.9,31.4,25.0,29.2,100.0,38.0,27.2,32.1,100.0,93.63194444444444,76.0,28.8,27.5,27.7
2016-10-07,1,27.39611650485437,73.0873786407767,21.0,41.6,35.0,34.2,100.0,31.4,25.0,29.2,100.0,85.92361111111109,60.0,38.0,27.2,32.1
2016-10-08,1,24.308737864077678,72.28155339805825,18.3,38.0,25.4,29.3,94.0,41.6,35.0,34.2,100.0,89.98611111111109,65.0,31.4,25.0,29.2
2016-10-09,1,24.82912621359223,82.47572815533981,20.9,35.2,25.1,30.4,96.0,38.0,25.4,29.3,94.0,73.49305555555556,39.0,41.6,35.0,34.2
2016-10-10,1,23.70679611650485,85.61165048543691,21.0,29.6,24.3,26.5,100.0,35.2,25.1,30.4,100.0,74.03472222222223,50.0,38.0,25.4,29.3
2016-10-11,1,21.07572815533981,76.53398058252426,16.0,31.0,22.4,25.7,100.0,29.6,24.3,26.5,100.0,86.79166666666669,65.0,35.2,25.1,30.4
2016-10-12,1,21.815533980582515,77.99029126213594,16.0,32.7,32.6,32.4,100.0,31.0,22.4,25.7,100.0,83.97222222222223,61.0,29.6,24.3,26.5
2016-10-13,1,23.087378640776702,71.10679611650484,15.0,34.4,35.0,34.1,100.0,32.7,32.6,32.4,100.0,80.34722222222223,53.0,31.0,22.4,25.7
2016-10-14,1,18.309708737864078,82.84466019417475,13.6,28.9,23.6,24.0,100.0,34.4,35.0,34.1,100.0,82.19444444444444,42.0,32.7,32.6,32.4
2016-10-15,1,19.68446601941748,82.18446601941747,14.9,28.5,21.0,24.8,100.0,28.9,23.6,24.0,100.0,74.25694444444444,26.0,34.4,35.0,34.1
2016-10-16,1,20.83883495145632,74.90291262135922,13.1,32.2,31.9,31.8,100.0,28.5,21.0,24.8,100.0,86.77083333333331,53.0,28.9,23.6,24.0
2016-10-17,1,21.56796116504855,72.5631067961165,13.8,36.6,22.7,29.4,98.0,32.2,31.9,31.8,100.0,86.59722222222223,58.0,28.5,21.0,24.8
2016-10-18,1,19.944660194174762,92.41747572815537,18.0,24.1,20.8,22.2,100.0,36.6,22.7,29.4,98.0,79.83333333333333,33.0,32.2,31.9,31.8
2016-10-19,1,23.640776699029125,84.41747572815535,16.7,37.1,24.0,29.9,100.0,24.1,20.8,22.2,100.0,74.19444444444444,43.0,36.6,22.7,29.4
2016-10-20,1,22.62621359223301,87.87378640776699,17.6,31.8,23.9,29.1,100.0,37.1,24.0,29.9,100.0,94.5625,77.0,24.1,20.8,22.2
2016-10-21,1,23.79902912621359,83.02912621359224,18.0,33.8,24.2,29.5,100.0,31.8,23.9,29.1,100.0,88.04861111111109,54.0,37.1,24.0,29.9
2016-10-22,1,19.612621359223294,77.28155339805825,15.2,27.7,21.6,25.1,95.0,33.8,24.2,29.5,100.0,90.91666666666669,61.0,31.8,23.9,29.1
2016-10-23,1,19.929126213592237,88.01941747572815,15.8,27.1,21.1,24.6,100.0,27.7,21.6,25.1,100.0,84.66666666666667,49.0,33.8,24.2,29.5
2016-10-24,1,20.661165048543683,86.51456310679613,16.7,26.5,21.5,24.7,100.0,27.1,21.1,24.6,100.0,83.08333333333333,54.0,27.7,21.6,25.1
2016-10-25,1,18.365048543689326,77.19417475728156,14.7,26.0,19.9,23.5,100.0,26.5,21.5,24.7,100.0,91.38888888888887,59.0,27.1,21.1,24.6
2016-10-26,1,15.466019417475732,91.06796116504854,12.4,20.5,18.0,19.0,100.0,26.0,19.9,23.5,100.0,89.25,65.0,26.5,21.5,24.7
2016-10-27,1,21.697087378640777,87.06796116504854,15.1,31.6,22.0,27.2,100.0,20.5,18.0,19.0,100.0,83.40972222222223,48.0,26.0,19.9,23.5
2016-10-28,1,21.596116504854365,76.25242718446601,15.6,30.9,26.0,28.1,100.0,31.6,22.0,27.2,100.0,93.61111111111113,77.0,20.5,18.0,19.0
2016-10-29,1,16.858252427184464,98.50485436893204,14.1,19.5,18.8,18.9,100.0,30.9,26.0,28.1,100.0,90.61805555555556,63.0,31.6,22.0,27.2
2016-10-30,1,21.854368932038845,81.22330097087378,16.3,30.7,23.1,27.7,100.0,19.5,18.9,18.9,100.0,80.84722222222223,46.0,30.9,26.0,28.1
2016-10-31,1,17.714563106796124,73.7864077669903,13.7,26.8,19.6,23.0,95.0,30.7,23.1,27.7,100.0,98.93055555555556,87.0,19.5,18.9,18.9
2016-11-01,1,17.127184466019422,81.9126213592233,11.4,26.3,19.0,22.6,100.0,26.8,19.6,23.0,99.0,81.60416666666667,48.0,30.7,23.1,27.7
2016-11-02,1,18.652427184466017,86.03883495145632,13.9,30.3,20.2,25.5,100.0,26.3,19.0,22.6,100.0,79.27777777777777,40.0,26.8,19.6,23.0
2016-11-03,1,15.610679611650484,86.52427184466019,11.5,23.7,17.9,20.2,99.0,30.3,20.2,25.5,100.0,86.75694444444444,53.0,26.3,19.0,22.6
2016-11-04,1,17.768932038834947,80.63106796116504,10.7,29.9,19.7,25.6,100.0,23.7,17.9,20.2,100.0,85.83333333333333,56.0,30.3,20.2,25.5
2016-11-05,1,16.351456310679612,77.22330097087378,9.4,27.3,18.1,22.2,100.0,29.9,19.7,25.6,100.0,90.29861111111113,65.0,23.7,17.9,20.2
2016-11-06,1,15.839805825242712,80.52427184466019,7.9,26.9,18.0,22.8,100.0,27.3,18.1,22.2,100.0,83.18055555555556,51.0,29.9,19.7,25.6
2016-11-07,1,17.601941747572816,83.6504854368932,9.3,28.2,19.1,25.1,100.0,26.9,18.0,22.8,100.0,82.65277777777777,41.0,27.3,18.1,22.2
2016-11-08,1,16.25922330097088,83.41747572815535,9.3,24.4,17.4,20.1,100.0,28.2,19.1,25.1,100.0,85.39583333333333,45.0,26.9,18.0,22.8
2016-11-09,1,16.199029126213592,95.15533980582524,11.6,22.3,17.5,20.2,100.0,24.4,17.4,20.1,100.0,87.82638888888891,52.0,28.2,19.1,25.1
2016-11-10,1,15.719417475728152,82.5728155339806,9.2,26.5,18.3,22.8,100.0,22.3,17.5,20.2,100.0,87.36805555555556,54.0,24.4,17.4,20.1
2016-11-19,1,16.805825242718445,87.99029126213594,9.9,27.1,17.8,23.0,100.0,24.7,17.7,22.0,100.0,87.39583333333331,49.0,26.5,18.0,21.4
2016-11-20,1,16.336893203883495,99.2718446601942,13.9,22.8,17.5,20.6,100.0,27.1,17.8,23.0,100.0,89.71527777777777,55.0,24.7,17.7,22.0
2016-11-21,1,18.819417475728155,91.96116504854368,12.8,27.3,19.2,23.8,100.0,22.8,17.5,20.6,100.0,91.20833333333331,59.0,27.1,17.8,23.0
2016-11-22,1,16.680582524271838,95.53398058252426,13.4,21.8,17.9,20.2,100.0,27.3,19.2,23.8,100.0,99.47916666666669,92.0,22.8,17.5,20.6
2016-11-23,1,19.19611650485437,91.23300970873787,14.7,26.0,19.5,23.6,100.0,21.8,17.9,20.2,100.0,94.25,70.0,27.3,19.2,23.8
2016-11-24,1,16.190291262135922,90.87378640776699,13.3,21.9,17.7,19.9,100.0,26.0,19.5,23.6,100.0,96.80555555555556,77.0,21.8,17.9,20.2
2016-11-25,1,14.439805825242715,98.05825242718448,11.1,24.6,17.4,21.9,100.0,21.9,17.7,19.9,100.0,93.625,62.0,26.0,19.5,23.6
2016-11-26,1,12.751456310679606,86.58252427184465,6.7,22.0,15.6,18.2,100.0,24.6,17.4,21.9,100.0,93.03472222222223,58.0,21.9,17.7,19.9
2016-11-27,1,14.991262135922327,78.96116504854369,10.6,23.7,16.4,20.7,98.0,22.0,15.6,18.2,100.0,97.8125,73.0,24.6,17.4,21.9
2016-11-28,1,17.041747572815535,94.7864077669903,14.4,25.0,17.3,21.7,100.0,23.7,16.4,20.7,100.0,87.90277777777777,57.0,22.0,15.6,18.2
2016-11-29,1,16.99126213592233,88.0873786407767,14.2,24.0,17.6,21.7,100.0,25.0,17.3,21.7,100.0,83.2638888888889,48.0,23.7,16.4,20.7
2016-11-30,1,16.849514563106798,80.81553398058253,13.7,23.9,17.9,21.9,93.0,24.0,17.6,21.7,100.0,96.27083333333331,77.0,25.0,17.3,21.7
2016-12-01,1,16.053398058252426,85.61165048543691,13.5,21.2,16.6,19.2,98.0,23.9,17.9,21.9,93.0,89.0,62.0,24.0,17.6,21.7
2016-12-02,1,16.557281553398052,92.01941747572815,13.4,23.3,16.8,20.2,100.0,21.2,16.6,19.2,100.0,83.34722222222223,56.0,23.9,17.9,21.9
2016-12-03,1,15.949514563106801,82.7864077669903,13.4,21.0,16.9,19.7,100.0,23.3,16.8,20.2,100.0,89.36111111111109,61.0,21.2,16.6,19.2
2016-12-04,1,16.665048543689323,77.33980582524272,13.1,24.1,17.3,20.9,93.0,21.0,16.9,19.7,100.0,94.29166666666669,69.0,23.3,16.8,20.2
2016-12-05,1,17.10873786407767,84.12621359223301,13.0,24.8,17.8,21.6,96.0,24.1,17.3,20.9,93.0,84.36805555555556,49.0,21.0,16.9,19.7
2016-12-06,1,17.12621359223301,87.68932038834951,13.8,22.9,17.8,21.0,100.0,24.8,17.8,21.6,100.0,80.84722222222223,50.0,24.1,17.3,20.9
2016-12-07,1,16.212621359223302,84.75728155339806,13.5,23.6,17.4,21.8,99.0,22.9,17.8,21.0,100.0,88.24305555555556,67.0,24.8,17.8,21.6
2016-12-08,1,16.256310679611648,76.55339805825244,13.8,22.6,17.0,20.8,90.0,23.6,17.4,21.8,99.0,90.98611111111113,57.0,22.9,17.8,21.0
2016-12-09,1,15.910679611650483,73.64077669902912,13.1,21.7,16.8,19.0,90.0,22.6,17.0,20.8,90.0,84.55555555555556,52.0,23.6,17.4,21.8
2016-12-10,1,16.64368932038835,79.28155339805825,12.8,22.7,16.8,20.1,93.0,21.7,16.8,19.0,90.0,78.44444444444444,48.0,22.6,17.0,20.8
2016-12-11,1,16.175728155339804,79.13592233009709,13.6,22.0,17.0,19.8,94.0,22.7,16.8,20.1,95.0,76.30555555555556,48.0,21.7,16.8,19.0
2016-12-12,1,16.160194174757276,75.07766990291263,13.5,21.9,16.9,20.3,88.0,22.0,17.0,19.8,94.0,82.65277777777777,56.0,22.7,16.8,20.1
2016-12-13,1,15.940776699029126,76.13592233009709,13.4,21.6,16.7,19.2,89.0,21.9,16.9,20.3,88.0,79.81944444444444,50.0,22.0,17.0,19.8
2016-12-14,1,14.904854368932039,87.74757281553399,13.3,17.8,16.0,16.9,96.0,21.6,16.7,19.2,89.0,76.81944444444444,55.0,21.9,16.9,20.3
2016-12-15,1,15.965048543689324,81.27184466019419,13.2,22.3,16.6,19.4,100.0,17.8,16.0,16.9,98.0,78.72916666666667,60.0,21.6,16.7,19.2
2016-12-16,1,15.541747572815533,73.13592233009709,12.9,19.0,16.0,17.7,87.0,22.3,16.6,19.4,100.0,89.93055555555556,82.0,17.8,16.0,16.9
2016-12-17,1,15.699029126213588,77.23300970873788,13.3,21.0,16.5,19.1,97.0,19.0,16.0,17.7,87.0,81.34027777777777,51.0,22.3,16.6,19.4
2016-12-18,1,15.583495145631067,75.16504854368931,12.5,21.7,16.2,19.3,87.0,21.0,16.5,19.1,97.0,75.09722222222223,48.0,19.0,16.0,17.7
2016-12-19,1,16.665048543689316,77.97087378640776,12.9,23.8,17.5,21.8,88.0,21.7,16.2,19.3,87.0,79.6111111111111,49.0,21.0,16.5,19.1
