,date,T20_x,ST_x,T60_x,H_x,T20_y,ST_y,T60_y,H_y,T20,ST,T60,H
102,2020-05-11,24.359722222222217,23.20138888888889,24.511111111111106,65.46527777777777,17.4,20.3,17.1,38.7,35.1,25.2,32.6,99.7
103,2020-05-12,22.391666666666666,21.229166666666668,22.88888888888889,71.72638888888888,13.4,18.2,12.8,43.5,33.1,23.3,35.0,93.8
104,2020-05-13,22.02499999999999,21.066666666666674,21.927777777777774,59.7361111111111,15.2,18.4,15.0,33.9,32.9,23.9,31.7,95.7
105,2020-05-14,20.601388888888884,19.75972222222222,20.654166666666654,60.06249999999999,11.5,16.5,11.0,38.4,27.8,22.2,28.7,86.4
106,2020-05-15,21.129166666666656,20.438888888888886,21.64166666666667,73.38611111111112,14.6,18.2,14.0,44.8,30.8,22.5,34.0,88.1
107,2020-05-16,18.184722222222227,20.781944444444434,17.718055555555555,94.91111111111108,17.0,19.2,16.6,83.4,19.1,23.7,19.2,100.0
108,2020-05-17,22.77083333333333,24.73611111111111,23.00416666666667,75.94861111111112,17.3,22.9,16.6,48.5,32.0,27.8,32.8,100.0
109,2020-05-18,22.38472222222222,23.39583333333333,23.086111111111112,78.14583333333334,17.8,22.0,17.2,52.8,29.6,25.0,34.3,93.8
110,2020-05-19,23.44166666666667,23.337499999999995,23.534722222222232,79.9208333333333,18.9,21.6,18.3,56.7,31.9,26.3,34.3,95.9
111,2020-05-20,22.64909090909091,21.638181818181824,23.045454545454554,64.5981818181818,16.1,19.6,15.3,46.8,29.5,23.7,29.4,89.6
0,2018-08-11,30.58055555555555,30.090277777777768,30.6,83.47222222222223,26.4,28.1,26.8,50.0,38.4,33.1,39.4,100.0
1,2018-08-12,29.591666666666665,29.46041666666666,29.372222222222227,89.9375,26.4,28.2,26.7,65.0,36.9,31.5,35.2,100.0
2,2018-08-13,30.686805555555548,30.21249999999999,30.38194444444445,86.44444444444444,26.0,27.8,26.3,58.0,38.3,34.0,37.7,100.0
3,2018-08-14,30.491666666666656,30.201388888888893,30.285416666666656,85.22916666666667,26.5,28.7,26.9,59.0,39.5,32.9,37.3,100.0
4,2018-08-15,27.49166666666665,28.492361111111087,27.51319444444444,93.70833333333331,25.4,27.6,25.8,68.0,37.7,30.7,35.4,100.0
5,2018-08-16,28.27986111111112,28.42430555555555,28.12291666666667,90.25,25.6,27.4,25.9,67.0,35.3,30.5,33.7,100.0
6,2018-08-17,28.63194444444445,27.63402777777777,27.79375,66.13194444444444,22.1,25.2,22.5,36.0,39.9,30.8,35.5,83.0
7,2018-08-18,26.213888888888878,26.31319444444444,25.559722222222227,69.34027777777777,19.6,23.7,20.1,47.0,38.6,29.3,34.0,87.0
8,2018-08-19,26.35277777777777,25.996527777777768,25.60763888888889,73.47222222222223,19.4,23.6,20.0,48.0,38.2,29.1,34.5,92.0
9,2018-08-20,26.88333333333333,26.397916666666678,26.39513888888891,84.65972222222223,20.7,24.1,21.4,64.0,35.8,28.6,33.3,100.0
10,2018-08-21,30.89930555555557,28.9597222222222,29.888888888888875,86.6736111111111,25.4,26.8,25.8,64.0,41.9,31.6,37.7,100.0
11,2018-08-22,32.150694444444454,29.82083333333333,30.7,83.84027777777777,26.3,27.9,26.7,58.0,43.8,32.3,38.1,100.0
12,2018-08-23,30.334722222222208,29.420138888888893,29.5875,87.95833333333331,26.6,27.8,26.7,74.0,43.4,31.8,37.7,99.0
13,2018-08-24,28.69513888888884,28.950000000000006,28.607638888888875,92.32638888888887,26.9,28.2,27.4,77.0,36.4,30.1,34.0,100.0
14,2018-08-25,29.51180555555554,28.856944444444427,28.94166666666668,90.63194444444444,25.9,27.9,26.7,77.0,39.1,30.3,33.3,99.0
15,2018-08-26,30.927083333333307,29.29513888888888,29.820138888888888,84.8125,24.3,27.1,25.1,62.0,39.9,31.7,36.2,100.0
16,2018-08-27,30.774999999999977,29.13541666666667,29.539583333333308,82.36805555555556,23.7,27.0,24.6,63.0,39.7,31.2,35.6,99.0
17,2018-08-28,29.62013888888889,28.78125000000001,28.75277777777779,85.8263888888889,23.9,27.1,24.9,66.0,39.3,30.5,35.2,98.0
18,2018-08-29,30.32222222222222,29.00000000000001,29.27986111111113,84.4861111111111,24.6,27.3,25.7,66.0,39.6,30.6,34.6,96.0
19,2018-08-30,29.331944444444442,28.770833333333314,28.690277777777762,90.27777777777777,24.7,27.4,25.6,64.0,40.9,30.3,32.8,100.0
20,2018-08-31,30.839583333333344,29.09513888888889,29.57708333333332,86.16666666666669,24.5,27.2,25.8,63.0,41.6,31.5,35.7,100.0
21,2018-09-01,26.85069444444445,27.634027777777767,26.71944444444446,89.4375,24.0,26.9,25.0,80.0,36.3,28.4,30.2,95.0
22,2018-09-02,28.10694444444445,27.50902777777777,27.26805555555555,87.19444444444444,23.3,26.2,24.3,64.0,39.8,29.6,33.9,96.0
23,2018-09-03,29.168055555555558,27.730555555555572,28.09791666666666,84.06944444444444,22.8,25.9,23.8,65.0,43.1,30.0,35.6,95.0
24,2018-09-04,27.07291666666668,27.610416666666694,27.225000000000005,95.26388888888887,24.3,26.8,25.2,88.0,35.2,28.8,31.4,100.0
25,2018-09-05,28.437500000000004,27.90208333333333,28.065972222222253,87.88194444444444,24.2,26.8,25.1,68.0,38.9,29.7,34.2,100.0
26,2018-09-06,27.07083333333333,27.1125,26.773611111111112,87.3125,22.3,25.7,23.3,73.0,35.5,28.4,32.0,97.0
27,2018-09-07,26.919444444444462,27.100000000000005,26.99375,90.22916666666669,23.1,26.0,24.0,81.0,32.4,28.0,30.0,98.0
28,2018-09-08,27.67569444444446,27.50277777777778,27.61458333333333,90.22222222222223,25.0,26.9,25.7,74.0,34.3,28.6,32.2,97.0
29,2018-09-09,28.494444444444426,27.814583333333346,28.175,88.22222222222223,24.8,26.7,25.5,67.0,37.7,29.8,34.8,99.0
30,2018-09-10,24.72361111111111,26.49722222222221,25.15625000000001,93.23611111111113,21.3,24.9,22.2,87.0,32.0,27.4,28.6,98.0
31,2018-09-11,23.418055555555547,24.74583333333334,23.54375,85.56944444444444,19.7,23.7,20.3,76.0,30.2,25.6,28.1,94.0
32,2018-09-12,22.15694444444444,23.79583333333333,22.22430555555555,84.84027777777777,19.6,22.7,20.2,74.0,30.1,24.7,26.2,100.0
33,2018-09-13,23.91041666666666,23.958333333333343,23.690277777777787,84.59722222222223,19.4,22.4,20.0,70.0,36.3,25.6,31.1,94.0
34,2018-09-14,23.172916666666666,24.07569444444445,23.352083333333336,90.96527777777777,20.4,23.2,20.8,82.0,28.5,25.0,26.6,99.0
35,2018-09-15,23.809722222222234,24.397222222222236,23.96388888888889,94.97222222222223,22.0,23.8,22.6,83.0,29.2,25.1,27.0,100.0
36,2018-09-16,27.78333333333333,25.996527777777768,27.11111111111112,86.46527777777777,22.5,24.1,23.1,67.0,39.5,28.1,33.8,100.0
37,2018-09-17,27.991666666666678,26.48333333333333,27.202083333333334,75.5625,22.4,25.0,23.2,57.0,40.1,28.4,33.7,95.0
38,2018-09-18,25.847916666666674,25.36458333333335,25.26527777777777,78.03472222222223,19.3,23.4,20.2,63.0,37.3,27.4,31.7,93.0
39,2018-09-19,25.672916666666666,24.16666666666665,24.558333333333326,79.52083333333333,18.5,21.4,19.3,53.0,39.3,29.2,32.1,94.0
40,2018-09-20,21.28541666666668,21.941666666666656,21.3986111111111,90.67361111111113,19.8,20.6,20.4,85.0,24.3,23.9,24.0,97.0
41,2018-09-21,21.55763888888889,22.96041666666667,21.851388888888888,92.51388888888887,19.2,22.2,19.7,88.0,25.3,23.6,24.2,96.0
42,2018-09-22,25.57361111111112,24.666666666666657,25.25833333333333,83.15277777777777,20.8,23.2,21.6,61.0,36.1,27.1,32.9,100.0
43,2018-09-23,25.28680555555556,24.62361111111109,24.860416666666666,82.2361111111111,19.4,22.7,20.2,63.0,35.6,26.7,31.3,94.0
44,2018-09-24,25.303472222222233,25.227777777777767,25.191666666666666,89.2986111111111,21.5,23.9,22.1,72.0,33.7,26.7,30.0,100.0
45,2018-09-25,22.021527777777774,23.87569444444444,22.488194444444453,92.74305555555556,20.1,22.8,20.5,86.0,24.9,24.8,24.4,98.0
46,2018-09-26,22.15486111111112,23.246527777777786,22.19791666666666,88.85416666666669,17.8,22.0,19.0,71.0,29.5,24.5,26.8,100.0
47,2018-09-27,20.07638888888889,22.068055555555528,20.25902777777778,92.36111111111113,16.4,21.0,17.3,76.0,26.6,23.2,25.0,100.0
48,2018-09-28,22.32569444444444,22.086805555555557,21.56319444444444,82.10416666666667,14.1,19.4,14.8,59.0,36.8,24.6,29.7,99.0
49,2018-09-29,20.03958333333334,21.686111111111146,20.254166666666674,88.08333333333331,18.8,21.3,19.3,81.0,22.0,22.0,21.6,94.0
50,2018-09-30,24.280555555555548,23.122916666666693,23.943750000000005,94.38194444444444,19.8,21.5,20.1,78.0,30.0,24.5,28.0,100.0
51,2018-10-01,24.71319444444445,24.025,25.172916666666666,72.9513888888889,20.7,23.9,19.0,45.0,29.9,24.1,34.0,91.0
52,2018-10-02,22.896527777777766,,23.09583333333333,69.99305555555556,18.9,,16.6,43.0,27.9,,32.8,93.0
53,2018-10-03,22.98611111111111,,23.121527777777782,77.22222222222223,19.1,,16.7,50.0,27.7,,32.9,91.0
54,2018-10-04,22.98194444444444,,22.768750000000008,90.59722222222223,21.6,,20.3,80.0,24.8,,26.2,95.0
55,2018-10-05,22.533928571428557,,23.36875000000001,95.5875,22.2,,21.5,74.0,24.1,,26.8,100.0
0,2016-07-22,27.09652777777778,26.780555555555555,27.288888888888877,74.05555555555556,23.2,24.7,23.2,45.0,34.5,31.0,36.5,96.0
1,2016-07-23,25.844444444444452,25.793055555555572,26.34166666666668,71.6111111111111,22.3,24.0,22.1,48.0,33.1,28.8,34.7,90.0
2,2016-07-24,26.68611111111111,26.38958333333333,27.42013888888889,73.0763888888889,21.5,23.8,21.5,43.0,35.8,30.7,39.6,100.0
3,2016-07-25,27.43055555555555,26.800694444444453,28.029861111111103,75.33333333333333,21.5,24.0,21.6,41.0,36.0,30.8,39.6,100.0
4,2016-07-26,23.3902777777778,24.84930555555555,23.490972222222208,96.04861111111113,21.7,24.0,22.0,84.0,26.7,25.5,26.3,100.0
5,2016-07-27,26.343055555555548,25.635416666666664,26.45555555555555,86.7638888888889,21.8,23.7,22.2,53.0,36.1,28.8,37.1,100.0
6,2016-07-28,27.82569444444445,26.507638888888888,27.461111111111112,83.7361111111111,23.7,24.9,23.6,55.0,38.3,29.4,37.7,100.0
7,2016-07-29,28.03125000000001,26.947222222222212,27.24027777777778,83.6111111111111,22.0,24.5,22.3,51.0,38.3,33.2,36.8,100.0
8,2016-07-30,28.26319444444445,26.916666666666675,27.68888888888889,79.68055555555556,21.3,24.4,21.8,53.0,36.8,29.3,35.0,100.0
9,2016-07-31,28.868749999999995,27.2097222222222,28.45902777777779,79.60416666666667,21.9,24.7,22.4,53.0,35.9,29.4,35.4,100.0
10,2016-08-01,28.589583333333326,27.62569444444444,28.29166666666667,86.53472222222223,23.4,25.6,23.7,56.0,37.6,30.0,35.4,100.0
11,2016-08-02,28.879861111111122,27.7,28.127777777777787,87.1736111111111,23.6,25.8,24.0,65.0,37.0,29.4,34.0,100.0
12,2016-08-03,28.92847222222223,27.51527777777776,28.1,86.5,23.8,26.1,24.4,64.0,39.3,29.2,34.6,100.0
13,2016-08-04,29.415277777777767,27.899305555555554,28.88958333333334,82.36805555555556,23.6,25.6,24.0,59.0,38.9,30.5,35.3,100.0
14,2016-08-05,29.686111111111103,28.020138888888887,29.13541666666667,82.79166666666667,23.9,26.0,24.4,61.0,38.0,30.0,35.4,100.0
15,2016-08-06,29.740277777777766,28.10069444444446,29.147222222222208,82.25,24.2,26.3,24.5,62.0,39.2,29.9,35.9,100.0
16,2016-08-07,29.25138888888889,28.02499999999999,28.71180555555555,85.0625,24.3,26.3,24.7,61.0,39.4,30.2,36.8,100.0
17,2016-08-08,31.04444444444445,28.136111111111113,29.963194444444447,74.5138888888889,23.6,26.1,24.2,55.0,38.5,32.4,35.5,100.0
18,2016-08-09,31.35277777777777,28.324305555555558,30.017361111111107,67.53472222222223,24.7,25.3,24.5,52.0,39.2,32.4,35.7,83.0
19,2016-08-10,28.892361111111107,26.62013888888889,27.915972222222226,71.9236111111111,22.4,25.3,23.0,45.0,37.5,28.6,34.2,94.0
20,2016-08-11,28.286111111111122,26.60069444444445,27.56736111111111,81.25,21.1,24.2,21.7,58.0,35.6,28.4,34.0,97.0
21,2016-08-12,28.315972222222214,27.070138888888888,27.91319444444445,80.34027777777777,23.4,25.6,23.9,50.0,35.6,29.9,36.2,100.0
22,2016-08-13,28.718749999999986,27.24236111111111,28.02847222222222,81.52083333333333,24.3,25.5,24.2,62.0,37.1,29.7,35.3,93.0
23,2016-08-14,26.78263888888891,26.50277777777778,26.549305555555566,85.8125,23.8,25.7,24.4,73.0,32.1,27.3,30.4,98.0
24,2016-08-15,28.923611111111104,27.323611111111106,28.18125000000001,84.85416666666667,23.4,25.2,23.8,62.0,37.4,30.0,36.9,98.0
25,2016-08-16,28.983333333333324,27.46875000000001,28.20486111111111,84.1875,23.9,26.1,24.5,61.0,36.5,29.0,33.6,100.0
26,2016-08-17,30.08263888888891,27.738888888888898,29.27291666666666,81.8263888888889,25.5,26.5,25.7,58.0,35.5,29.0,33.9,98.0
27,2016-08-18,30.38055555555555,28.675694444444442,29.61597222222223,86.16666666666669,26.6,27.2,26.6,65.0,37.6,31.0,35.8,99.0
28,2016-08-19,29.85625,28.28611111111111,28.936111111111103,85.5,24.9,26.8,25.5,66.0,39.1,29.7,34.1,99.0
29,2016-08-20,29.88055555555555,27.933333333333326,28.971527777777766,81.5763888888889,24.0,26.4,24.8,59.0,37.0,29.4,34.5,100.0
30,2016-08-21,30.09791666666667,29.062499999999986,29.540972222222194,76.1388888888889,23.6,25.8,24.3,34.0,40.2,39.1,41.7,95.0
31,2016-08-22,29.552777777777766,27.665972222222237,28.61736111111113,84.65972222222223,25.3,26.5,25.5,66.0,36.3,29.3,32.6,98.0
32,2016-08-23,30.03263888888888,28.165277777777767,29.127777777777766,81.33333333333333,24.3,26.2,25.0,50.0,37.6,36.5,38.1,99.0
33,2016-08-24,28.79444444444445,27.46041666666665,28.13333333333334,83.7986111111111,24.5,26.2,25.0,68.0,35.6,28.8,32.9,97.0
34,2016-08-25,29.190972222222204,27.410416666666666,28.21319444444445,82.13194444444444,24.3,26.2,24.9,58.0,37.1,28.7,33.1,98.0
35,2016-08-26,29.10000000000001,27.24236111111109,28.23194444444445,81.30555555555556,23.0,25.4,23.7,58.0,37.3,28.9,33.5,99.0
36,2016-08-27,28.466666666666665,27.248611111111106,27.914583333333322,83.3125,23.6,25.8,24.3,57.0,40.1,29.6,36.4,98.0
37,2016-08-28,28.749305555555548,27.053472222222233,27.975000000000005,78.22222222222223,24.4,25.8,24.8,53.0,39.1,29.6,37.8,93.0
38,2016-08-29,29.652777777777793,27.064583333333346,28.32638888888889,76.78472222222223,24.6,26.0,25.2,58.0,37.8,28.5,33.7,89.0
39,2016-08-30,26.43055555555555,25.45625,25.79791666666668,72.13194444444444,20.8,23.8,21.6,48.0,37.4,27.8,32.9,90.0
40,2016-08-31,27.80069444444446,25.302777777777774,26.375,72.375,19.0,22.8,20.0,45.0,40.3,31.9,33.8,93.0
41,2016-09-01,28.58819444444444,26.42847222222223,27.036805555555574,81.47222222222223,22.2,24.5,22.8,57.0,41.5,28.7,34.2,97.0
42,2016-09-02,29.063194444444452,26.612500000000004,27.363888888888887,79.08333333333333,20.9,24.3,21.9,57.0,39.4,28.9,34.8,95.0
43,2016-09-03,29.886805555555558,27.25625000000001,28.333333333333353,78.5138888888889,24.1,25.8,24.5,58.0,41.4,29.1,36.4,98.0
44,2016-09-04,29.32083333333333,27.472222222222246,28.24375,82.1875,22.9,26.2,23.8,63.0,39.5,29.1,34.3,96.0
45,2016-09-05,26.37083333333333,26.54583333333333,26.16944444444445,92.4375,22.5,25.4,23.4,77.0,34.3,27.6,30.5,100.0
46,2016-09-06,27.81666666666667,26.884027777777767,27.136805555555554,91.90972222222223,24.4,26.0,24.9,67.0,40.3,28.2,34.6,100.0
47,2016-09-07,28.222222222222214,27.02152777777778,27.50208333333333,89.10416666666669,23.7,26.0,24.5,71.0,36.3,28.1,31.7,100.0
48,2016-09-08,26.283333333333346,26.476388888888888,26.020138888888887,92.95138888888887,22.5,25.1,23.3,78.0,33.9,27.4,30.4,100.0
49,2016-09-09,27.260416666666657,25.584027777777766,25.83055555555556,76.4861111111111,21.2,24.2,22.1,58.0,40.2,27.8,33.2,90.0
50,2016-09-10,26.830555555555573,25.11111111111111,25.295138888888875,83.59722222222223,19.4,23.1,20.3,60.0,40.7,27.2,32.6,100.0
51,2016-09-11,26.73125,25.583333333333343,25.792361111111113,87.28472222222223,21.5,24.2,22.4,65.0,38.6,27.1,31.9,100.0
52,2016-09-12,26.906249999999996,25.796527777777772,26.088888888888878,87.56944444444444,23.5,25.0,24.0,74.0,40.0,26.9,30.2,100.0
53,2016-09-13,26.60416666666667,25.73680555555555,25.909722222222214,94.88888888888887,22.9,24.6,23.4,85.0,33.5,26.7,29.2,100.0
54,2016-09-14,26.375,25.8798611111111,26.019444444444442,91.26388888888887,23.2,25.2,23.9,70.0,36.1,26.9,30.9,100.0
55,2016-09-15,25.4075,25.148749999999986,25.070000000000004,90.4875,22.5,24.6,23.3,73.0,31.3,25.8,28.4,100.0
0,2017-05-12,21.683333333333334,21.845138888888908,22.10833333333333,71.9513888888889,14.0,16.2,14.1,37.0,30.4,29.8,30.7,100.0
1,2017-05-13,18.240972222222226,18.95486111111111,18.417361111111113,92.52777777777777,16.4,17.0,16.6,79.0,21.5,21.4,22.1,100.0
2,2017-05-14,21.715277777777786,22.23194444444445,22.46388888888889,81.5138888888889,14.7,17.3,14.8,46.0,31.5,28.2,33.1,100.0
3,2017-05-15,21.413888888888884,22.072222222222226,21.016666666666676,84.52777777777777,16.7,19.2,7.5,52.0,30.8,26.1,31.3,100.0
4,2017-05-16,19.39444444444445,20.122916666666672,19.469444444444434,65.95833333333333,14.3,16.8,11.8,30.0,28.6,25.4,32.8,100.0
5,2017-05-17,19.40555555555555,20.185416666666672,19.71597222222222,81.89583333333333,13.7,16.7,13.8,44.0,26.3,23.5,27.2,100.0
6,2017-05-18,21.534722222222232,22.23541666666666,22.376388888888894,74.0763888888889,14.3,17.2,14.3,23.0,31.7,30.8,33.8,100.0
7,2017-05-19,22.515972222222217,22.675694444444453,22.53263888888889,78.27083333333333,14.6,18.0,14.6,21.0,33.8,31.3,35.6,100.0
8,2017-05-20,23.346527777777766,22.840972222222234,23.448611111111113,70.7361111111111,14.4,18.0,14.3,27.0,33.0,30.8,35.0,100.0
9,2017-05-21,24.82569444444445,23.88402777777778,24.87013888888889,69.34027777777777,15.9,18.9,15.5,29.0,36.4,31.8,38.5,98.0
10,2017-05-22,23.690277777777773,23.684722222222227,23.92916666666666,74.2986111111111,16.8,19.9,16.7,34.0,32.3,29.8,34.3,100.0
11,2017-05-23,23.7375,23.538888888888877,23.33958333333333,77.02777777777777,16.4,19.6,8.2,33.0,32.6,30.1,35.0,100.0
12,2017-05-24,23.231250000000006,23.484722222222214,21.92638888888888,76.2986111111111,17.7,20.3,9.0,44.0,31.0,30.8,31.8,100.0
13,2017-05-25,21.40694444444445,21.826388888888893,21.543055555555554,90.25694444444444,19.7,19.7,19.8,71.0,26.2,24.2,26.5,100.0
14,2017-05-26,22.31944444444445,22.55555555555557,22.349305555555553,91.47916666666669,16.6,20.4,16.7,58.0,32.8,30.9,32.1,100.0
15,2017-05-27,22.286111111111108,22.016666666666666,23.62708333333333,59.1875,15.1,16.4,15.0,25.0,32.8,30.9,36.7,97.0
16,2017-05-28,22.761111111111088,21.97013888888889,23.80416666666667,60.41666666666666,13.3,13.3,13.2,26.0,34.6,31.9,38.2,94.0
17,2017-05-29,23.015972222222214,22.45555555555556,23.411805555555574,69.95833333333333,14.3,18.2,14.1,33.0,32.6,27.6,35.2,100.0
18,2017-05-30,23.9625,23.065277777777787,24.17916666666667,73.65972222222223,15.9,19.6,15.7,34.0,35.6,27.4,35.6,100.0
19,2017-05-31,24.46875000000001,23.94374999999999,25.17222222222223,85.9513888888889,20.7,22.3,20.0,58.0,31.9,26.3,32.6,100.0
20,2017-06-01,24.30694444444444,23.899305555555557,24.24097222222223,82.15277777777777,19.7,22.0,18.0,46.0,33.5,27.4,37.4,100.0
21,2017-06-02,21.84861111111111,22.715277777777782,22.38055555555555,67.97916666666667,16.2,19.8,15.9,24.0,31.3,27.5,35.7,100.0
22,2017-06-03,21.722222222222214,21.743055555555554,21.470138888888897,58.88888888888889,14.4,18.4,14.0,36.0,31.2,26.6,32.2,93.0
23,2017-06-04,22.405555555555548,21.961805555555557,22.6125,55.97916666666666,14.9,18.4,14.6,29.0,33.2,27.5,36.9,85.0
24,2017-06-05,21.202777777777776,21.146527777777774,21.131249999999994,68.79166666666667,11.7,17.4,11.7,33.0,29.7,24.9,33.0,96.0
25,2017-06-06,22.55694444444444,22.195138888888877,22.30208333333334,78.875,15.4,19.2,15.4,44.0,31.2,25.6,32.4,100.0
26,2017-06-07,21.01319444444444,21.28680555555556,20.927777777777788,87.71527777777777,17.4,19.1,17.9,63.0,28.1,24.2,28.9,100.0
27,2017-06-08,20.65,20.925694444444442,20.598611111111115,92.54861111111113,17.5,18.8,17.5,73.0,27.6,23.6,27.1,100.0
28,2017-06-09,23.197916666666657,22.493749999999995,22.814583333333346,81.15972222222223,15.4,19.4,15.6,53.0,32.7,25.7,32.3,100.0
29,2017-06-10,24.95555555555556,22.675694444444453,23.732638888888896,73.6736111111111,15.5,19.2,15.7,41.0,35.1,26.0,33.6,100.0
30,2017-06-11,22.75555555555555,21.56041666666666,21.64444444444443,67.34027777777777,17.9,19.9,17.7,31.0,32.2,23.6,29.2,85.0
31,2017-06-12,22.899305555555557,21.37638888888889,22.027777777777786,61.40972222222222,16.0,18.4,15.9,31.0,34.4,25.5,34.9,100.0
32,2017-06-13,21.879861111111122,21.1375,20.845833333333346,79.7013888888889,13.3,17.7,13.5,38.0,31.7,25.7,32.2,100.0
33,2017-06-14,22.199305555555558,21.48472222222221,20.852083333333336,79.38194444444444,15.5,18.8,5.4,30.0,31.0,25.0,30.3,100.0
34,2017-06-15,23.418749999999985,21.890277777777772,22.65416666666665,74.6111111111111,15.0,18.3,14.8,35.0,32.6,26.2,33.3,100.0
35,2017-06-16,24.69375,22.73402777777777,22.874305555555555,71.59722222222223,15.7,18.8,8.8,34.0,35.3,28.0,36.5,100.0
36,2017-06-17,24.040972222222234,22.831250000000008,23.763194444444462,68.77083333333333,16.0,19.0,16.1,41.0,33.7,27.1,34.0,88.0
37,2017-06-18,21.61041666666665,22.02430555555555,21.38819444444444,85.16666666666667,18.4,20.8,18.5,72.0,26.8,23.4,25.3,98.0
38,2017-06-19,25.26388888888889,23.19652777777777,24.33888888888889,74.3125,17.7,20.2,18.1,37.0,36.5,27.1,33.0,100.0
39,2017-06-20,24.93263888888889,23.67083333333333,24.03749999999999,88.28472222222223,16.7,19.7,16.9,53.0,36.2,27.6,35.2,100.0
40,2017-06-21,22.417361111111106,23.218749999999996,22.445833333333322,95.41666666666669,18.5,21.8,18.7,80.0,29.2,24.8,29.0,100.0
41,2017-06-22,23.759722222222234,22.85902777777777,23.315972222222232,77.04166666666667,19.7,21.3,19.6,46.0,32.8,25.0,31.0,97.0
42,2017-06-23,25.336805555555557,24.046527777777772,24.81944444444445,82.8611111111111,17.9,21.1,18.2,51.0,34.1,27.6,34.1,100.0
43,2017-06-24,25.19236111111111,24.22708333333334,24.82986111111111,82.2361111111111,19.5,22.3,19.6,56.0,33.1,26.6,32.1,100.0
44,2017-06-25,23.150694444444447,23.62291666666666,23.248611111111103,94.13888888888887,20.8,22.8,21.1,76.0,27.1,24.3,26.3,100.0
45,2017-06-26,24.538194444444443,23.511111111111127,23.749305555555548,84.50694444444444,21.3,22.6,21.4,60.0,30.7,24.5,27.9,100.0
46,2017-06-27,24.45972222222223,23.71319444444444,24.018055555555573,90.78472222222223,20.7,22.4,20.5,65.0,32.6,25.7,30.6,100.0
47,2017-06-28,24.309722222222234,24.058333333333344,24.314583333333346,92.85416666666669,21.6,23.1,22.2,66.0,31.4,25.7,29.3,100.0
48,2017-06-29,24.41944444444445,23.940972222222232,24.113888888888887,93.15972222222223,21.2,23.1,21.8,66.0,29.8,25.0,28.0,100.0
49,2017-06-30,24.665972222222226,24.113888888888887,24.547916666666666,95.34722222222223,21.3,23.0,21.8,77.0,30.5,25.6,28.9,100.0
50,2017-07-01,28.02916666666667,25.699305555555554,27.31805555555555,87.5625,22.2,23.6,22.9,58.0,37.6,28.0,34.4,100.0
51,2017-07-02,29.056944444444447,26.695138888888888,28.643055555555566,82.19444444444444,22.9,24.6,23.6,55.0,38.1,29.3,36.6,100.0
52,2017-07-03,30.06805555555556,27.338888888888878,29.136805555555572,80.59722222222223,24.1,25.4,24.6,56.0,38.3,29.4,35.4,100.0
53,2017-07-04,28.677083333333357,27.09513888888889,27.849999999999987,87.47916666666669,24.7,25.9,25.0,64.0,35.8,28.7,34.2,100.0
54,2017-07-05,27.43263888888889,26.363194444444442,27.08402777777779,82.52083333333333,23.3,25.1,23.9,55.0,35.7,28.2,34.6,100.0
55,2017-07-06,27.4375,25.20750000000001,26.36875000000001,76.95,21.3,23.7,21.7,49.0,37.0,28.0,35.5,100.0
