date,disease,T20_mean_x,ST_mean_x,T60_mean_x,ST_min_x,ST_max_x,T60_max_x
2017-01-21,0,16.55596330275229,17.044036697247712,16.142201834862384,16.1,18.8,29.2
2017-01-22,0,18.71834862385321,17.61284403669725,18.429357798165146,15.9,20.5,28.9
2017-01-23,0,17.322018348623853,17.506422018348626,17.097247706422017,16.1,19.8,29.4
2017-01-24,0,17.542201834862382,17.259633027522945,16.94770642201835,16.0,19.9,26.0
2017-01-25,0,18.21467889908257,17.245871559633027,17.866055045871555,15.8,20.0,29.2
2017-01-26,0,18.94495412844037,17.619266055045873,18.513761467889914,15.8,20.6,30.5
2017-01-27,0,18.874311926605515,17.77064220183486,18.333027522935787,16.0,20.7,30.2
2017-01-28,0,18.453211009174304,17.83302752293579,18.033944954128444,16.1,20.1,29.0
2017-01-29,0,19.78165137614679,17.882568807339453,19.277981651376148,16.3,20.7,30.1
2017-01-30,0,18.713761467889913,18.064220183486235,18.32568807339449,16.4,20.6,28.8
2017-01-31,0,16.52385321100918,17.332110091743132,16.27522935779817,16.6,19.3,26.5
2017-02-01,0,19.177981651376147,17.711926605504594,18.507339449541284,16.1,20.7,28.6
2017-02-02,0,18.036697247706414,17.633944954128438,17.804587155963297,16.2,19.7,30.1
2017-02-03,0,18.714678899082575,17.834862385321106,18.488073394495405,16.2,20.5,31.5
2017-02-04,0,19.133027522935773,18.052293577981647,18.840366972477067,16.3,20.9,31.5
2017-02-05,0,19.7788990825688,17.85688073394495,19.395412844036702,16.3,20.5,31.2
2017-02-06,0,14.204587155963294,17.295412844036687,13.897247706422016,16.9,18.2,14.8
2017-02-07,0,17.999999999999993,17.21651376146788,17.607339449541286,16.4,19.1,28.9
2017-02-08,0,18.549541284403674,17.499082568807346,17.966972477064218,16.2,19.3,30.2
2017-02-09,0,19.05688073394496,17.733944954128443,18.520183486238533,16.6,19.8,30.6
2017-02-10,0,15.638532110091743,17.463302752293586,15.553211009174314,17.0,18.1,20.0
2017-02-11,0,18.484403669724763,17.67981651376147,18.10091743119266,16.0,20.7,29.9
2017-02-12,0,17.811926605504595,17.486238532110086,17.410091743119267,14.6,20.1,28.4
2017-02-13,0,19.168807339449536,18.03211009174311,18.67339449541284,16.2,21.2,29.7
2017-02-14,0,19.68715596330276,18.465137614678927,19.147706422018352,16.5,21.5,31.2
2017-02-15,0,19.778899082568817,18.6091743119266,19.379816513761465,16.7,21.3,31.5
2017-02-16,1,20.102752293577982,18.843119266055037,19.750458715596327,16.9,22.1,32.7
2017-02-17,1,20.54403669724771,18.76788990825689,19.976146788990842,17.0,21.4,33.0
2017-02-18,1,15.373394495412846,17.779816513761467,15.440366972477062,17.2,18.4,20.2
2017-02-19,1,19.92844036697248,18.28715596330275,19.46055045871561,16.5,21.4,30.4
2017-02-20,1,20.289908256880725,18.875229357798176,19.72935779816513,17.0,21.9,30.2
2017-02-21,1,17.902752293577983,18.449541284403672,17.64311926605505,17.3,20.0,24.5
2017-02-22,1,19.66238532110092,18.495412844036693,19.099082568807333,16.8,21.5,28.4
2017-02-23,1,19.4651376146789,18.268807339449545,18.733944954128443,16.9,20.8,27.3
2017-02-24,1,17.140366972477064,18.03853211009174,16.965137614678902,17.5,19.2,21.6
2017-02-25,1,20.463302752293565,18.61009174311927,19.743119266055047,16.8,21.7,28.5
2017-02-26,1,20.97706422018348,18.77431192660552,19.91926605504587,16.1,21.8,29.0
2017-02-27,1,20.48256880733946,19.161467889908266,19.821100917431192,17.3,21.9,28.9
2017-02-28,1,21.405504587155963,19.51009174311927,20.68623853211009,17.5,22.7,32.1
2017-03-01,1,20.61743119266055,19.59357798165138,20.03761467889908,17.7,22.4,29.4
2017-03-02,1,19.789908256880747,19.39633027522936,19.45779816513762,17.6,22.1,28.2
2017-03-03,1,15.718348623853213,17.88073394495414,15.730275229357796,17.3,18.9,21.6
2017-03-04,1,20.95229357798165,18.70733944954129,20.187155963302754,16.8,22.0,30.9
2017-03-05,1,21.161467889908256,19.30917431192661,20.45779816513761,17.3,22.5,30.1
2017-03-06,1,20.45412844036697,19.55504587155962,19.940366972477054,17.8,22.1,30.7
2017-03-07,1,15.956880733944958,18.502752293577984,16.101834862385328,17.9,19.3,20.4
2017-03-08,1,19.321100917431192,18.467889908256886,18.800917431192666,17.1,20.7,26.9
2017-03-09,1,19.28165137614679,18.622935779816515,18.76055045871559,17.2,20.7,28.6
2017-03-10,1,21.10825688073395,19.03486238532109,20.330275229357806,17.2,21.9,31.9
2017-05-13,0,23.03211009174311,22.95688073394496,23.234862385321087,17.4,30.7,33.0
2017-05-14,0,18.596330275229363,19.00825688073395,18.52477064220184,16.9,21.1,21.6
2017-05-15,0,23.107339449541282,23.388073394495397,23.01834862385321,17.4,29.5,33.5
2017-05-16,0,22.44128440366972,22.686238532110103,22.55871559633028,19.8,27.1,31.6
2017-05-17,0,21.095412844036698,21.54495412844036,21.078899082568807,16.8,26.5,30.5
2017-05-18,0,20.60183486238532,21.29266055045871,21.70000000000001,17.1,25.3,52.5
2017-05-19,0,23.66422018348625,24.22477064220184,24.221100917431198,17.7,32.1,34.2
2017-05-20,0,24.16788990825688,24.90183486238533,24.68532110091743,18.4,33.3,36.3
2017-05-21,0,25.17431192660551,25.28807339449541,25.813761467889925,18.8,33.1,37.2
2017-05-22,0,26.27247706422019,25.84311926605505,26.81834862385321,19.6,33.1,37.8
2017-05-23,0,25.347706422018362,26.094495412844033,26.25412844036696,20.5,33.0,34.9
2017-05-24,0,25.47981651376145,26.523853211009172,27.008256880733953,20.4,33.8,36.1
2017-05-25,0,24.621100917431196,25.124770642201828,23.436697247706427,21.0,32.2,33.3
2017-05-26,0,21.965137614678888,22.088990825688075,22.117431192660565,19.7,25.4,28.7
2017-05-27,0,22.797247706422034,22.67339449541285,22.7559633027523,20.6,29.2,31.1
2017-05-28,0,24.55596330275231,23.067889908256873,25.24587155963302,18.3,28.5,33.8
2017-05-29,0,24.80183486238533,22.230275229357805,25.400917431192656,13.5,29.0,36.2
2017-05-30,0,24.854128440366978,24.11467889908257,25.69908256880736,19.4,29.6,35.9
2017-05-31,0,26.05321100917431,24.661467889908252,26.636697247706408,20.3,30.1,36.6
2017-06-01,0,25.522935779816518,24.90366972477064,26.170642201834852,22.9,27.4,33.8
2017-06-02,0,25.61559633027523,24.664220183486236,22.411926605504583,22.2,28.2,36.1
2017-06-03,0,23.867889908256878,23.912844036697248,24.335779816513767,21.0,27.8,35.5
2017-06-04,0,23.61926605504588,22.339449541284413,24.17155963302752,18.6,26.4,34.6
2017-06-05,0,25.08807339449542,23.266972477064208,26.056880733944954,18.5,28.9,36.8
2017-06-06,0,24.006422018348626,22.966972477064214,25.1605504587156,18.7,26.9,36.1
2017-06-07,0,24.561467889908272,23.42752293577981,25.14311926605505,20.1,26.6,37.6
2017-06-08,0,22.272477064220187,22.53761467889908,21.84495412844037,21.0,24.3,31.9
2017-06-09,0,20.62844036697247,21.361467889908266,20.290825688073387,20.3,23.6,27.6
2017-06-10,0,25.506422018348626,23.335779816513767,25.405504587155967,19.7,27.1,36.3
2017-06-11,0,27.413761467889923,24.20917431192661,26.91559633027524,19.7,29.0,40.2
2017-06-12,0,24.409174311926602,22.54770642201833,24.106422018348628,20.4,25.2,33.7
2017-06-13,0,25.64036697247706,23.289908256880736,26.126605504587154,18.5,29.2,39.0
2017-06-14,0,24.38623853211009,22.800917431192666,23.944954128440372,19.2,26.1,33.8
2017-06-15,0,25.0348623853211,24.31192660550459,24.595412844036694,19.8,31.1,33.7
2017-06-16,0,25.93211009174313,23.911009174311925,25.84495412844037,19.3,29.2,37.9
2017-06-17,0,27.44770642201836,24.103669724770647,26.305504587155966,19.7,28.8,36.3
2017-06-18,0,26.261467889908253,23.37981651376147,25.55963302752293,19.0,28.2,35.6
2017-06-19,0,22.597247706422024,22.585321100917426,21.800917431192666,21.2,24.2,25.8
2017-06-20,0,27.82935779816514,24.338532110091734,27.007339449541288,20.3,28.7,36.9
2017-06-21,0,26.922935779816516,24.68165137614679,25.94220183486237,20.6,29.7,39.1
2017-06-22,0,22.755045871559638,23.089908256880737,22.278899082568817,21.2,25.4,30.1
2017-06-23,0,25.266972477064233,23.13486238532111,24.38990825688073,20.5,26.6,31.9
2017-06-24,0,27.869724770642208,25.30733944954128,27.486238532110075,21.2,29.7,38.0
2017-06-25,0,26.91009174311925,25.176146788990806,26.152293577981663,22.3,28.8,35.6
2017-06-26,0,23.811009174311923,24.102752293577968,23.702752293577976,22.8,25.3,27.8
2017-06-27,0,25.93577981651376,24.35412844036697,25.20091743119265,22.4,26.4,29.9
2017-06-28,0,25.99908256880735,24.50550458715596,25.08256880733945,22.5,27.4,32.7
2017-06-29,0,25.43669724770641,24.65779816513761,25.234862385321087,23.1,27.3,30.7
2017-06-30,0,25.592660550458717,24.621100917431217,25.235779816513762,23.2,26.5,29.4
2017-07-01,0,25.137614678899077,24.322018348623853,24.811009174311927,23.1,26.7,29.4
2017-07-02,0,29.9394495412844,27.05779816513763,29.688990825688077,23.8,30.5,39.2
