date,disease,T20_mean_x,ST_mean_x,T60_mean_x,ST_min_x,T20_max_x,ST_max_x,T60_max_x,T20_mean_y,ST_mean_y,T60_mean_y,T20_max_y,ST_max_y,T60_max_y,T20_mean_z,ST_mean_z,T60_mean_z,ST_max_z,T60_max_z
2018/4/25,0,20.51553398,20.54368932,20.31262136,19.8,25.2,21.3,24.5,23.19791667,21.50763889,22.64930556,35.3,25.9,33.8,21.97777778,20.65972222,21.10069444,25.4,32.7
2018/4/26,0,22.47669903,20.95825243,21.72427184,19.6,31.9,24.5,27.7,19.97222222,20.35972222,19.82916667,25.2,21.3,24.5,23.19791667,21.50763889,22.64930556,25.9,33.8
2018/4/27,0,21.83106796,19.8368932,20.74368932,16.8,33.3,23.9,30.9,20.91458333,20.7375,20.43333333,31.9,24.5,27.7,19.97222222,20.35972222,19.82916667,21.3,24.5
2018/4/28,0,21.24368932,19.99320388,20.53495146,18.2,28,21.8,25.7,20.87916667,20.05069444,20.09513889,33.3,23.9,30.9,20.91458333,20.7375,20.43333333,24.5,27.7
2018/4/29,0,21.88349515,19.64174757,20.71747573,16.6,33.6,23.6,29.2,20.27569444,19.93125,19.76875,28,21.8,25.7,20.87916667,20.05069444,20.09513889,23.9,30.9
2018/4/30,0,23.32427184,20.44271845,22.16213592,17,34.5,25.1,31.7,20.78541667,19.80069444,19.95833333,33.6,23.6,29.2,20.27569444,19.93125,19.76875,21.8,25.7
2018/5/1,0,21.88058252,20.30097087,21.03009709,17.5,33.4,23.5,30.3,21.96527778,20.57986111,21.12986111,34.5,25.1,31.7,20.78541667,19.80069444,19.95833333,23.6,29.2
2018/5/2,0,23.69029126,21.00970874,22.7184466,18.1,33.5,24.6,30.6,21.03125,20.36319444,20.43125,33.4,23.5,30.3,21.96527778,20.57986111,21.12986111,25.1,31.7
2018/5/3,0,19.90776699,19.82427184,19.64854369,18.5,27.1,21.2,26.2,22.43472222,21.08611111,21.67708333,33.5,24.6,30.6,21.03125,20.36319444,20.43125,23.5,30.3
2018/5/4,0,22.24854369,20.62912621,21.77475728,19.5,26.6,21.9,25.1,19.52222222,19.81597222,19.33541667,27.1,21.2,26.2,22.43472222,21.08611111,21.67708333,24.6,30.6
2018/5/5,0,20.22912621,19.23786408,19.24174757,16.7,29.6,22.9,25.9,20.68541667,20.28472222,20.35208333,26.6,21.9,25.1,19.52222222,19.81597222,19.33541667,21.2,26.2
2018/5/6,0,19.96990291,18.42135922,18.97475728,15.2,30.1,22.3,28.1,18.48055556,19.01875,17.79097222,29.6,22.9,25.9,20.68541667,20.28472222,20.35208333,21.9,25.1
2018/5/7,0,21.75825243,19.68834951,20.82330097,16.5,33.8,24,31,19.31319444,18.75277778,18.60763889,30.1,22.3,28.1,18.48055556,19.01875,17.79097222,22.9,25.9
2018/5/8,0,17.55048544,18.63592233,17.46990291,18.2,20.7,19.4,20.3,21.03125,19.91875,20.36805556,33.8,24,31,19.31319444,18.75277778,18.60763889,22.3,28.1
2018/5/9,0,19.61359223,19.21747573,19.35339806,18.6,23.2,20.2,22.4,17.77569444,18.74791667,17.70902778,20.7,19.4,20.3,21.03125,19.91875,20.36805556,24,31
2018/5/10,0,20.3368932,19.08932039,19.71553398,17.6,31.3,22.1,28.4,18.73194444,19.07430556,18.54236111,23.2,20.2,22.4,17.77569444,18.74791667,17.70902778,19.4,20.3
2018/5/11,0,19.65728155,18.57864078,18.70776699,15.7,29,22.3,26.8,19.24722222,19.05277778,18.78194444,31.3,22.1,28.4,18.73194444,19.07430556,18.54236111,20.2,22.4
2018/5/12,0,20.23009709,18.31067961,19.14174757,14.6,32.2,22.8,28.8,18.18263889,18.44791667,17.51180556,29,22.3,26.8,19.24722222,19.05277778,18.78194444,22.1,28.4
2018/5/13,0,21.33980583,19.15533981,20.36699029,15.9,33.8,23.4,30.9,19.15416667,18.56805556,18.37708333,32.2,22.8,28.8,18.18263889,18.44791667,17.51180556,22.3,26.8
2018/5/14,0,18.61067961,18.94757282,18.4815534,18.4,20.5,19.4,20.2,20.53263889,19.49583333,19.84652778,33.8,23.4,30.9,19.15416667,18.56805556,18.37708333,22.8,28.8
2018/5/15,0,24.86019417,21.3184466,23.48640777,18.5,33.1,25.2,29.9,18.54166667,18.98888889,18.45277778,20.5,19.4,20.2,20.53263889,19.49583333,19.84652778,23.4,30.9
2018/5/16,0,23.9631068,21.50873786,23.1815534,18.3,33.8,26,32.6,23.4625,21.37847222,22.44583333,33.1,25.2,29.9,18.54166667,18.98888889,18.45277778,19.4,20.2
2018/5/17,0,23.94951456,21.75242718,22.92135922,19.8,31.3,23.8,28.6,23.06666667,21.79375,22.61388889,33.8,26,32.6,23.4625,21.37847222,22.44583333,25.2,29.9
2018/6/1,0,20.15242718,21.36213592,20.26407767,20.7,24.9,22,24.8,21.91875,22.64513889,21.99097222,28.5,24,29.1,23.59513889,23.01875,23.32291667,24.5,29.3
2018/6/2,0,25.78737864,22.81262136,27.31650485,19.5,36.4,26.9,40.5,19.71944444,21.23472222,19.79513889,24.9,22,24.8,21.91875,22.64513889,21.99097222,24,29.1
2018/6/3,0,25.2631068,23.08349515,26.4,20.5,33.7,26.9,39.3,24.72013889,22.99861111,25.76875,36.4,26.9,40.5,19.71944444,21.23472222,19.79513889,22,24.8
2018/6/4,0,26.08446602,24.19320388,26.82330097,21.2,33.9,27.9,39,24.27847222,23.38055556,24.88541667,33.7,26.9,39.3,24.72013889,22.99861111,25.76875,26.9,40.5
2018/6/5,0,26.74563107,24.33786408,27.39417476,21.6,34.9,27.6,39.3,25.0875,24.29791667,25.56111111,33.9,27.9,39,24.27847222,23.38055556,24.88541667,26.9,39.3
2018/6/6,0,25.22621359,24.13106796,25.37572816,22.1,33.4,26.6,35.9,25.69027778,24.54305556,26.09791667,34.9,27.6,39.3,25.0875,24.29791667,25.56111111,27.9,39
2018/6/7,0,21.29223301,22.67961165,21.38640777,21.6,26.7,23.5,26.4,24.51666667,24.00972222,24.57083333,33.4,26.6,35.9,25.69027778,24.54305556,26.09791667,27.6,39.3
2018/6/8,0,24.79902913,23.56213592,25.32427184,22.2,33.1,26.2,37.8,21.21944444,22.65833333,21.28472222,26.7,23.5,26.4,24.51666667,24.00972222,24.57083333,26.6,35.9
2018/6/9,0,24.76019417,23.91941748,25.77961165,21.8,34.2,26.5,40.5,23.92777778,23.69861111,24.3125,33.1,26.2,37.8,21.21944444,22.65833333,21.28472222,23.5,26.4
2018/6/10,0,27.40291262,24.8776699,27.52135922,23.4,36.6,27.5,40.7,24.12986111,24.03402778,24.85902778,34.2,26.5,40.5,23.92777778,23.69861111,24.3125,26.2,37.8
2018/6/11,0,24.36504854,23.7038835,23.84466019,22.6,31,24.9,29.4,26.33888889,24.90138889,26.29097222,36.6,27.5,40.7,24.12986111,24.03402778,24.85902778,26.5,40.5
2018/6/12,0,27.0631068,24.10485437,26.1631068,23,36.1,26.2,34.7,23.92638889,23.73402778,23.42152778,31,24.9,29.4,26.33888889,24.90138889,26.29097222,27.5,40.7
2018/6/13,0,28.93980583,25.33883495,28.47572816,23.3,36.6,28,36.9,26.44791667,24.42361111,25.68611111,36.1,26.2,34.7,23.92638889,23.73402778,23.42152778,24.9,29.4
2018/6/14,0,26.03786408,23.88446602,25.03203883,22.1,35.5,25.8,33.6,27.34236111,25.29027778,26.92291667,36.6,28,36.9,26.44791667,24.42361111,25.68611111,26.2,34.7
2018/6/15,0,24.95436893,23.16407767,24.89902913,21.1,33.5,25.8,33.5,24.93819444,23.7625,24.07083333,35.5,25.8,33.6,27.34236111,25.29027778,26.92291667,28,36.9
2018/6/16,0,23.35631068,23.5815534,23.01553398,23,28.1,24.4,26.5,24.43333333,23.54444444,24.38680556,33.5,25.8,33.5,24.93819444,23.7625,24.07083333,25.8,33.6
2018/6/17,0,23.22135922,22.56504854,23.05145631,21.3,32.5,24.5,30.6,22.65138889,23.49375,22.47708333,28.1,24.4,26.5,24.43333333,23.54444444,24.38680556,25.8,33.5
2018/6/18,0,25.0038835,23.1368932,25.00873786,20.7,34.6,26.1,35.1,22.38888889,22.7375,22.33472222,32.5,24.6,30.6,22.65138889,23.49375,22.47708333,24.4,26.5
2018/6/19,0,22.08737864,22.59708738,21.68252427,21.8,31.9,24.1,29.1,24.21041667,23.45625,24.26666667,34.6,26.1,35.1,22.38888889,22.7375,22.33472222,24.6,30.6
2018/6/20,0,24.68543689,23.16213592,24.57961165,21.7,34.9,25.5,35.1,22.09652778,22.80694444,21.73888889,31.9,24.2,29.1,24.21041667,23.45625,24.26666667,26.1,35.1
2018/6/21,0,21.7,22.72912621,21.63883495,22.3,24.6,23.3,24,23.91597222,23.34027778,23.90763889,34.9,25.5,35.1,22.09652778,22.80694444,21.73888889,24.2,29.1
2018/6/22,0,24.79320388,23.23300971,24.3,21.4,30.6,24.5,30,21.85208333,22.83402778,21.82638889,24.6,23.3,24,23.91597222,23.34027778,23.90763889,25.5,35.1
2018/6/23,0,27,23.33495146,26.09902913,21.1,37.2,26.1,34.8,24.04166667,23.32847222,23.65208333,30.6,24.5,30,21.85208333,22.83402778,21.82638889,23.3,24
2018/6/24,0,21.08446602,22.35145631,21.13398058,21,25.9,24,25.7,25.7875,23.63958333,25.15416667,37.2,26.1,34.8,24.04166667,23.32847222,23.65208333,24.5,30
2018/6/25,0,25.2776699,23.3961165,25.60776699,20.7,34.7,27.4,36.4,20.81388889,22.19722222,20.88888889,25.9,24,25.7,25.7875,23.63958333,25.15416667,26.1,34.8
2018/6/26,0,28.95436893,25.32524272,28.9368932,21.8,38.2,29.9,39.3,24.69444444,23.63402778,24.92083333,34.7,27.4,36.4,20.81388889,22.19722222,20.88888889,24,25.7
2018/6/27,0,28.0038835,26.22524272,28.10970874,23.9,36.4,29.4,39,27.88541667,25.46180556,27.83402778,38.2,29.9,39.3,24.69444444,23.63402778,24.92083333,27.4,36.4
2018/6/28,0,28.16699029,26.18640777,28.24466019,24.5,35.4,28.4,39.2,27.34791667,26.25486111,27.41805556,36.4,29.4,39,27.88541667,25.46180556,27.83402778,29.9,39.3
2018/6/29,0,29.52038835,27.06796117,29.20873786,25.5,38.9,29.9,38.9,27.60694444,26.39236111,27.66180556,35.4,28.4,39.2,27.34791667,26.25486111,27.41805556,29.4,39
2018/6/30,0,28.71067961,27.22912621,28.55436893,25.9,34.8,29.1,34.5,28.44375,27.05486111,28.24583333,38.9,29.9,38.9,27.60694444,26.39236111,27.66180556,28.4,39.2
2018/7/1,0,29.02330097,27.51747573,28.92718447,26.2,36.8,29.8,38.4,28.07638889,27.25347222,27.98541667,34.8,29.1,34.5,28.44375,27.05486111,28.24583333,29.9,38.9
2018/7/2,0,30.1631068,28.08737864,30.28640777,26.4,36.9,30.4,37.6,28.40416667,27.59722222,28.36944444,36.8,29.8,38.4,28.07638889,27.25347222,27.98541667,29.1,34.5
2018/7/3,0,29.75242718,27.71262136,29.3,25.6,37.2,29.7,36.3,29.20208333,28.06805556,29.30555556,36.9,30.4,37.6,28.40416667,27.59722222,28.36944444,29.8,38.4
2018/7/4,0,29.73300971,27.68446602,29.32912621,25.9,37,29.6,35.7,28.93333333,27.77638889,28.60972222,37.2,29.7,36.3,29.20208333,28.06805556,29.30555556,30.4,37.6
2018/7/5,0,27.46407767,27.1592233,27.11747573,26.6,31.2,27.7,29.9,28.77777778,27.67361111,28.50833333,37,29.6,35.7,28.93333333,27.77638889,28.60972222,29.7,36.3
2018/7/6,0,25.89126214,26.04757282,25.74271845,25.6,27.9,26.5,27.4,26.80555556,26.98541667,26.58958333,31.2,27.7,29.9,28.77777778,27.67361111,28.50833333,29.6,35.7
2018/7/7,0,26.15145631,26.48737864,26.27669903,25.3,30,29.4,30.5,25.78541667,26.07777778,25.67152778,27.9,26.5,27.4,26.80555556,26.98541667,26.58958333,27.7,29.9
2018/7/8,0,28.03592233,26.90679612,27.80097087,24.8,33.3,32.2,34,26.08680556,26.32361111,26.15763889,30,29.4,30.5,25.78541667,26.07777778,25.67152778,26.5,27.4
2018/7/9,0,30.39223301,27.25242718,29.46990291,25.9,40,29.6,36.6,27.27708333,26.79791667,27.15138889,33.3,32.2,34,26.08680556,26.32361111,26.15763889,29.4,30.5
2018/7/10,0,30.62427184,27.42330097,29.33300971,25.4,40.7,29.9,36.7,29.28819444,27.39722222,28.61041667,40,29.6,36.6,27.27708333,26.79791667,27.15138889,32.2,34
2018/7/11,0,31.44368932,27.57669903,29.51747573,25.8,41.4,29.8,36.8,29.47291667,27.5875,28.60625,40.7,29.9,36.7,29.28819444,27.39722222,28.61041667,29.6,36.6
2018/7/12,0,30.46019417,27.6184466,29.12135922,26.4,39.1,29.2,36.7,30.20347222,27.74305556,28.81736111,41.4,29.8,36.8,29.47291667,27.5875,28.60625,29.9,36.7
2018/7/13,0,31.95242718,28.20291262,30.20582524,26.9,42.6,30.2,38,29.7875,27.77430556,28.77916667,39.1,29.2,36.7,30.20347222,27.74305556,28.81736111,29.8,36.8
2018/7/14,0,33.00679612,28.36213592,30.62912621,26.6,44,30.7,38.2,30.45347222,28.23472222,29.31597222,42.6,30.2,38,29.7875,27.77430556,28.77916667,29.2,36.7
2018/7/15,0,32.72524272,28.61650485,30.60582524,26.9,41.4,30.7,37.3,31.90277778,28.56736111,30.07152778,44,30.7,38.2,30.45347222,28.23472222,29.31597222,30.2,38
2018/7/16,0,33.36407767,28.99805825,31.10776699,27.2,42.5,31.2,37,31.39375,28.75902778,29.86805556,41.4,30.7,37.3,31.90277778,28.56736111,30.07152778,30.7,38.2
2018/7/17,0,31.82330097,28.95631068,30.5407767,27.6,41.8,31,37.6,32.01388889,29.14791667,30.39861111,42.5,31.2,37,31.39375,28.75902778,29.86805556,30.7,37.3
2018/7/18,0,31.70485437,29.22621359,30.68349515,28.1,40,31,36.6,30.83194444,29.1125,29.96319444,41.8,31,37.6,32.01388889,29.14791667,30.39861111,31.2,37
2018/7/19,0,33.36990291,29.7,31.74466019,28.2,41.2,31.6,37.5,30.84861111,29.32638889,30.13194444,40,31,36.6,30.83194444,29.1125,29.96319444,31,37.6
2018/7/20,0,32.27087379,29.70582524,30.94660194,28.6,41.2,31.2,36.6,32.21180556,29.83125,31.06875,41.2,31.6,37.5,30.84861111,29.32638889,30.13194444,31,36.6
2018/7/21,0,30.98252427,28.9776699,29.67184466,28,39.7,29.9,34.7,31.17222222,29.69513889,30.27291667,41.2,31.2,36.6,32.21180556,29.83125,31.06875,31.6,37.5
2018/7/22,0,30.02524272,28.3,29.10970874,28.3,35.1,28.3,32.4,30.17777778,29.01805556,29.20902778,39.7,30,34.7,31.17222222,29.69513889,30.27291667,31.2,36.6
2018/8/14,0,31.81262136,30.45533981,31.64466019,28,40.9,34.1,39,29.66041667,29.65277778,29.60138889,37.6,31.8,37,30.65902778,30.40694444,30.70763889,34.2,39.4
2018/8/15,0,31.4776699,30.66893204,31.47281553,28.8,38.7,33.4,39,30.87291667,30.49236111,30.74930556,40.9,34.1,39,29.66041667,29.65277778,29.60138889,31.8,37
2018/8/16,0,27.99029126,28.98932039,28.00873786,27.9,37.6,31,37.8,30.50694444,30.54027778,30.49375,38.7,33.4,39,30.87291667,30.49236111,30.74930556,34.1,39
2018/8/17,0,28.92815534,28.66213592,29.06504854,27.4,35.7,30.6,36.1,27.41736111,28.74444444,27.43333333,37.6,31,37.8,30.50694444,30.54027778,30.49375,33.4,39
2018/8/18,0,30.15825243,28.0592233,30.23786408,25.6,40,31.3,41.9,28.32569444,28.62777778,28.27638889,35.7,30.6,36.1,27.41736111,28.74444444,27.43333333,31,37.8
2018/8/19,0,27.52815534,26.7,27.68252427,24.1,37,29.4,40.6,28.75833333,28.07847222,28.81319444,40,31.3,41.9,28.32569444,28.62777778,28.27638889,30.6,36.1
2018/8/20,0,27.39320388,26.23495146,27.35339806,23.9,38.3,29.6,39.8,26.21180556,26.67083333,26.33402778,37,29.4,40.6,28.75833333,28.07847222,28.81319444,31.3,41.9
2018/8/21,0,26.96699029,26.0815534,26.87475728,24.3,37.5,28.7,37.6,26.28958333,26.37083333,26.26597222,38.3,29.6,39.8,26.21180556,26.67083333,26.33402778,29.4,40.6
2018/8/22,0,31.96019417,28.83398058,31.73300971,26.8,41,31.7,43.5,26.88819444,26.55416667,26.67361111,37.5,28.7,37.6,26.28958333,26.37083333,26.26597222,29.6,39.8
2018/8/23,0,33.53300971,29.76213592,32.8038835,27.9,43.8,32.3,43.3,30.77638889,28.9875,30.57777778,41,31.7,43.5,26.88819444,26.55416667,26.67361111,28.7,37.6
2018/8/24,0,31.27475728,29.26116505,30.93980583,27.9,42.3,31.5,40.4,32.13472222,29.80277778,31.49305556,43.8,32.3,43.3,30.77638889,28.9875,30.57777778,31.7,43.5
2018/8/25,0,29.12330097,29.0631068,29.19514563,28.5,35.8,30.1,36.5,30.19305556,29.33958333,29.95902778,42.3,31.5,40.4,32.13472222,29.80277778,31.49305556,32.3,43.3
2018/8/26,0,30.33106796,28.71262136,29.77281553,27.9,39,30.2,36.7,28.62083333,28.96597222,28.64305556,35.8,30.1,36.5,30.19305556,29.33958333,29.95902778,31.5,40.4
2018/8/27,1,32.62621359,29.22038835,31.71456311,27.2,41,31.7,39.6,29.52152778,28.84236111,29.10833333,39,30.2,36.7,28.62083333,28.96597222,28.64305556,30.1,36.5
2018/8/28,1,32.30582524,29.08640777,30.90582524,27.1,41.8,31.2,39.8,31.24097222,29.32430556,30.57361111,41,31.7,39.6,29.52152778,28.84236111,29.10833333,30.2,36.7
2018/8/29,1,30.78834951,28.75048544,29.39126214,27.2,41.5,30.4,37.2,31.10833333,29.19583333,30.06527778,41.8,31.2,39.8,31.24097222,29.32430556,30.57361111,31.7,39.6
2018/8/30,1,31.65631068,28.88058252,30.32427184,27.3,40.9,30.5,37.9,29.83472222,28.78541667,28.83611111,41.5,30.4,37.2,31.10833333,29.19583333,30.06527778,31.2,39.8
2018/8/31,1,30.50776699,28.76407767,29.38543689,27.4,38,30.1,33.8,30.37291667,28.95069444,29.45416667,40.9,30.5,37.9,29.83472222,28.78541667,28.83611111,30.4,37.2
2018/9/1,1,32.75825243,28.96116505,30.94368932,27.2,43.1,31.4,39.2,29.225,28.68680556,28.45486111,38,30.1,33.8,30.37291667,28.95069444,29.45416667,30.5,37.9
2018/9/2,1,27.54951456,27.59902913,26.71553398,27,36.6,28.1,31.1,30.89097222,29.01319444,29.7,43.1,31.4,39.2,29.225,28.68680556,28.45486111,30.1,33.8
2018/9/3,1,29.32330097,27.41553398,27.90873786,26.2,41,29.3,35.2,26.80555556,27.53402778,26.30902778,36.6,28.1,31.1,30.89097222,29.01319444,29.7,31.4,39.2
2018/9/4,1,29.97572816,27.31262136,28.79223301,25.9,42.3,29.6,38.2,27.99722222,27.40138889,27.11388889,41,29.3,35.2,26.80555556,27.53402778,26.30902778,28.1,31.1
2018/9/5,1,27.27864078,27.42718447,27.01165049,26.7,35.6,28.4,32.1,28.83888889,27.55972222,28.12361111,42.3,29.6,38.2,27.99722222,27.40138889,27.11388889,29.3,35.2
2018/9/6,1,30.14466019,27.72427184,29.07475728,26.8,40.1,29.3,36.1,27,27.48055556,26.87986111,35.6,28.4,32.1,28.83888889,27.55972222,28.12361111,29.6,38.2
2018/9/7,1,27.31165049,26.86699029,26.89320388,25.7,35.2,28,32.7,28.73888889,27.72222222,28.08055556,40.1,29.3,36.1,27,27.48055556,26.87986111,28.4,32.1
2018/9/8,1,26.87961165,26.8223301,26.82718447,25.9,31.9,27.8,30.5,26.80416667,26.95,26.59236111,35.2,28,32.7,28.73888889,27.72222222,28.08055556,29.3,36.1
2018/9/9,1,28.41359223,27.34271845,28.04563107,26.8,34.6,28.3,33.1,26.74722222,26.95555556,26.74236111,31.9,27.8,30.5,26.80416667,26.95,26.59236111,28,32.7
2018/9/10,1,29.08932039,27.61650485,28.91262136,26.6,37,29.4,37.2,27.62291667,27.36319444,27.44444444,34.6,28.3,33.1,26.74722222,26.95555556,26.74236111,27.8,30.5
2018/9/11,1,25.34563107,26.75533981,25.39126214,26,31.9,27.3,29.1,28.2125,27.67083333,28.19930556,37,29.4,37.2,27.62291667,27.36319444,27.44444444,28.3,33.1
2018/9/12,1,23.74854369,24.65145631,23.50970874,23.8,31,25.4,28.6,24.57638889,26.40277778,24.71597222,31.9,27.3,29.1,28.2125,27.67083333,28.19930556,29.4,37.2
2018/9/13,1,22.95048544,23.88349515,22.72135922,23.3,30.1,24.4,27.5,23.45069444,24.6875,23.34583333,31,25.4,28.6,24.57638889,26.40277778,24.71597222,27.3,29.1
2018/9/14,1,24.38834951,23.49514563,23.76796117,22.3,35.8,25.1,32.4,22.05555556,23.68125,22.03055556,30.1,24.4,27.5,23.45069444,24.6875,23.34583333,25.4,28.6
2018/9/15,1,23.25339806,23.81262136,23.10291262,23.2,28.4,24.7,26.9,23.91944444,23.75069444,23.56597222,35.8,25.1,32.4,22.05555556,23.68125,22.03055556,24.4,27.5
2018/9/16,1,24.00873786,24.21941748,23.82427184,23.7,28.8,24.9,27.4,23.04861111,23.92013889,23.025,28.4,24.7,26.9,23.91944444,23.75069444,23.56597222,25.1,32.4
2018/9/17,1,28.88058252,25.45533981,27.64466019,24,39.3,27.7,35,23.68680556,24.24861111,23.62152778,28.8,24.9,27.4,23.04861111,23.92013889,23.025,24.7,26.9
2018/9/18,1,29.4223301,26.34660194,27.90873786,25.2,38.5,27.7,34.5,27.95625,25.76180556,27.1375,39.3,27.7,35,23.68680556,24.24861111,23.62152778,24.9,27.4
2018/9/19,1,27.23203883,25.09417476,25.98932039,23.5,39.3,27,33.2,27.95694444,26.27361111,26.97013889,38.5,27.7,34.5,27.95625,25.76180556,27.1375,27.7,35
2018/9/20,1,26.76407767,24.50582524,25.40291262,22.7,37.3,28.7,33.4,25.97708333,25.22013889,25.23402778,39.3,27,33.2,27.95694444,26.27361111,26.97013889,27.7,34.5
2018/9/21,1,21.62135922,21.43980583,21.63009709,20.4,24.4,23.4,24.3,25.625,23.95625,24.60138889,37.3,28.7,33.4,25.97708333,25.22013889,25.23402778,27,33.2
2018/9/22,1,21.48932039,22.71650485,21.47281553,22.2,25.1,23.4,24,21.17708333,21.84444444,21.27361111,24.4,23.4,24.3,25.625,23.95625,24.60138889,28.7,33.4
2018/9/23,1,26.78446602,24.21553398,25.73786408,23.1,36.6,26.2,33.4,21.54583333,22.86111111,21.59166667,25.1,23.4,24,21.17708333,21.84444444,21.27361111,23.4,24.3
2018/9/24,1,25.51747573,24.02524272,24.83883495,22.8,33.6,25.9,32.1,25.52638889,24.34930556,24.90208333,36.6,26.2,33.4,21.54583333,22.86111111,21.59166667,23.4,24
2018/9/25,1,26.01456311,24.87864078,25.37378641,23.8,34,26.1,30.5,24.98819444,24.32361111,24.59930556,33.6,25.9,32.1,25.52638889,24.34930556,24.90208333,26.2,33.4
2018/9/26,1,22.51067961,24.0592233,22.5368932,23.6,25.5,24.7,24.3,25.28125,24.96875,24.90625,34,26.1,30.5,24.98819444,24.32361111,24.59930556,25.9,32.1
2018/9/27,1,23.46019417,23.31359223,23.04563107,22.6,30,24.1,27.2,21.96527778,23.82708333,22.07013889,25.5,24.7,24.3,25.28125,24.96875,24.90625,26.1,30.5
2018/9/28,1,20.85631068,22.05533981,20.52621359,21.5,26.9,22.9,24.7,22.25277778,23.18263889,22.0625,30,24.1,27.2,21.96527778,23.82708333,22.07013889,24.7,24.3
2018/9/29,1,22.92621359,21.61553398,21.84466019,19.7,34,23.9,29.9,20.13958333,22.02013889,20.01111111,26.9,22.9,24.7,22.25277778,23.18263889,22.0625,24.1,27.2
2018/9/30,1,20.1184466,21.74174757,20.18446602,21.5,21.8,22,21.4,22.15138889,21.94652778,21.48263889,34,23.9,29.9,20.13958333,22.02013889,20.01111111,22.9,24.7
2018/10/1,1,23.95048544,22.38640777,23.45436893,21.4,29.9,24,28.3,19.88472222,21.64097222,19.99791667,21.8,22,21.4,22.15138889,21.94652778,21.48263889,23.9,29.9
2018/10/2,1,27.7368932,24.1,27.28446602,24.1,37.8,24.1,34.5,24.19583333,22.84861111,23.79375,29.9,24.4,28.3,19.88472222,21.64097222,19.99791667,22,21.4
2019/1/12,0,19.37864078,17.24368932,20.97184466,16,33.1,20.3,38.7,14.26597222,16.7,14.37916667,21.1,17.3,22.7,17.87430556,17.65902778,18.54166667,21.6,37.4
2019/1/13,0,15.30291262,16.43398058,15.3223301,12.6,22.2,17.4,23.3,17.94791667,17.51041667,19.03125,33.1,20.3,38.7,14.26597222,16.7,14.37916667,17.3,22.7
2019/1/14,0,20.11650485,17.10194175,21.85533981,15.7,35.1,20.4,39.8,14.78194444,16.50833333,14.79166667,22.2,17.4,23.3,17.94791667,17.51041667,19.03125,20.3,38.7
2019/1/15,0,20.0368932,17.57184466,21.79902913,16,34.1,20.7,40.5,18.63125,17.49791667,19.79513889,35.1,20.4,39.8,14.78194444,16.50833333,14.79166667,17.4,23.3
2019/1/16,0,17.03300971,17.44951456,17.45533981,16.5,28.1,19,30.9,18.52777778,17.89375,19.71458333,34.1,20.7,40.5,18.63125,17.49791667,19.79513889,20.4,39.8
2019/1/17,0,19.62038835,17.20485437,21.34854369,12.4,32.5,19.9,37.6,16.13125,17.44097222,16.36527778,28.1,19,30.9,18.52777778,17.89375,19.71458333,20.7,40.5
2019/1/18,0,18.62135922,17.54951456,19.62038835,16.4,32.6,19.8,38,18.16597222,17.49375,19.29236111,32.5,19.9,37.6,16.13125,17.44097222,16.36527778,19,30.9
2019/1/19,1,19.32912621,17.47864078,20.8368932,13.9,34.3,21.6,37,17.43888889,17.675,18.07291667,32.6,19.8,38,18.16597222,17.49375,19.29236111,19.9,37.6
2019/1/20,1,19.94174757,18.00582524,21.48834951,16.2,34.2,22.2,38.5,17.95277778,17.7875,18.91805556,34.3,21.6,37,17.43888889,17.675,18.07291667,19.8,38
2019/1/21,1,15.79029126,17.25339806,16.09029126,16.6,26.7,18.7,31.4,18.51111111,18.42083333,19.54236111,34.2,22.2,38.5,17.95277778,17.7875,18.91805556,21.6,37
2019/1/22,1,19.17572816,17.3961165,20.70679612,15,34.1,21.1,38.3,15.29236111,17.32291667,15.46736111,26.7,18.7,31.4,18.51111111,18.42083333,19.54236111,22.2,38.5
2019/1/23,1,17.75825243,17.4776699,18.15145631,16.3,30.9,19.8,34.8,17.81319444,17.7125,18.79583333,34.1,21.1,38.3,15.29236111,17.32291667,15.46736111,18.7,31.4
2019/1/24,1,20.22330097,17.59223301,21.47087379,15.3,38,21.9,39.7,16.66875,17.6125,16.92013889,30.9,19.8,34.8,17.81319444,17.7125,18.79583333,21.1,38.3
2019/1/25,1,20.41359223,18.17669903,21.51941748,16.5,37.8,22,37.9,18.65416667,18.03958333,19.45625,38,21.9,39.7,16.66875,17.6125,16.92013889,19.8,34.8
2019/1/26,1,18.71456311,17.68640777,19.83398058,15.6,34.7,20.7,37.4,18.80486111,18.48888889,19.51388889,37.8,22,37.9,18.65416667,18.03958333,19.45625,21.9,39.7
2019/1/27,1,19.00582524,17.7961165,20.27281553,16.4,33.3,20.6,36.5,17.35763889,17.94722222,18.11388889,34.7,20.7,37.4,18.80486111,18.48888889,19.51388889,22,37.9
2019/1/28,1,20.19029126,17.68252427,21.53106796,15.9,37.9,21.9,39.3,17.52430556,17.94027778,18.39305556,33.3,20.6,36.5,17.35763889,17.94722222,18.11388889,20.7,37.4
2019/1/29,1,16.06407767,16.85436893,16.45145631,13.6,22.5,18.4,25.8,18.68472222,18.12083333,19.55972222,37.9,21.9,39.3,17.52430556,17.94027778,18.39305556,20.6,36.5
2019/1/30,1,20.00194175,17.59708738,21.74271845,15.9,36.5,21.6,37.9,15.55416667,17.02638889,15.77777778,22.5,18.4,25.8,18.68472222,18.12083333,19.55972222,21.9,39.3
