date,disease,T20_mean_x,ST_mean_x,T60_mean_x,H_mean_x,T20_min_x,ST_min_x,T60_min_x,H_min_x,T20_max_x,ST_max_x,T60_max_x,H_max_x
2017-02-14,0,21.178899082568808,18.027522935779814,18.738532110091747,81.9816513761468,12.3,16.0,13.3,49.0,36.7,20.8,26.7,100.0
2017-02-15,0,21.533027522935786,18.276146788990825,18.87614678899083,82.86238532110092,12.4,16.3,13.4,52.0,37.3,21.0,26.5,100.0
2017-02-16,1,21.80183486238533,18.460550458715588,19.34403669724772,81.13761467889908,12.6,16.4,13.6,47.0,38.6,21.3,27.2,100.0
2017-02-17,1,21.992660550458712,18.587155963302752,19.445871559633023,82.83486238532109,12.6,16.5,13.6,49.0,37.8,21.2,28.4,100.0
2017-02-18,0,15.484403669724767,17.344954128440346,15.712844036697252,97.09174311926607,13.1,16.8,14.0,92.0,22.3,18.0,19.9,100.0
2017-02-19,0,20.980733944954128,18.197247706422008,19.238532110091747,87.59633027522936,13.2,16.3,13.9,50.0,33.2,20.7,26.3,100.0
2017-02-20,0,21.551376146788982,18.598165137614693,19.469724770642195,81.9908256880734,12.9,16.6,13.8,46.0,35.6,21.4,26.6,100.0
2017-02-21,0,18.158715596330282,18.06880733944954,17.65321100917431,95.69724770642202,13.1,16.8,14.0,83.0,28.0,19.9,23.4,100.0
2017-02-22,1,20.86880733944955,18.2348623853211,18.900917431192667,83.73394495412846,12.7,16.3,13.6,46.0,35.8,20.9,26.2,100.0
2017-02-23,1,19.51834862385321,18.022018348623853,18.062385321100926,92.04587155963304,12.5,16.3,13.5,79.0,31.0,20.4,24.3,100.0
2017-02-24,1,17.56605504587156,17.833944954128444,17.355045871559632,99.9724770642202,14.1,17.1,14.9,99.0,24.2,19.2,21.7,100.0
2017-02-25,1,21.770642201834864,18.519266055045875,19.732110091743113,83.60550458715595,13.1,16.4,13.9,43.0,34.2,21.4,27.2,100.0
2017-02-26,1,21.462385321100914,18.608256880733954,19.49174311926605,83.80733944954129,12.5,16.5,13.5,48.0,36.2,21.5,27.0,100.0
2017-02-27,1,21.02293577981652,18.782568807339448,19.310091743119266,83.8532110091743,12.8,16.7,13.7,47.0,35.4,21.6,26.6,100.0
2017-02-28,1,21.452293577981653,18.988990825688067,19.59633027522936,81.86238532110092,12.8,16.9,13.8,47.0,35.2,21.6,27.1,100.0
2017-03-01,0,21.08348623853211,19.011009174311933,19.32477064220183,82.23853211009174,13.2,17.1,14.3,45.0,35.0,21.5,26.7,99.0
2017-03-02,0,20.094495412844037,18.65045871559633,18.733944954128443,88.3302752293578,12.5,16.6,13.4,68.0,32.9,21.6,26.6,97.0
2017-03-03,0,15.937614678899081,17.373394495412846,15.887155963302758,95.92660550458716,13.0,16.7,12.4,89.0,26.3,18.7,21.2,100.0
2017-03-04,1,22.55412844036697,18.437614678899084,19.872477064220192,78.80733944954129,13.0,16.3,13.7,38.0,36.8,21.4,28.6,100.0
2017-03-05,1,22.39908256880734,18.98990825688073,19.93211009174312,78.72477064220182,12.7,16.7,13.6,44.0,36.2,21.9,27.5,96.0
2017-03-06,1,21.18532110091744,18.960550458715602,19.31192660550459,86.66055045871559,12.4,16.9,13.2,60.0,38.9,21.8,29.7,100.0
