date,disease,T20_mean_x,H_min_x,H_mean_y,H_max_y,H_max_z,H_mean_a,H_max_a,T20_mean_b,ST_min_b,H_max_b
2017-06-30,0,25.085321100917433,66.0,92.85416666666669,100.0,100.0,84.50694444444444,100.0,23.15069444444445,22.8,100.0
2017-07-01,1,25.01834862385321,77.0,93.15972222222223,100.0,100.0,90.78472222222223,100.0,24.53819444444445,22.6,100.0
2017-07-02,1,28.955045871559626,58.0,95.34722222222223,100.0,100.0,92.85416666666669,100.0,24.459722222222233,22.4,100.0
2017-07-03,1,29.76880733944955,55.0,87.5625,100.0,100.0,93.15972222222223,100.0,24.309722222222234,23.1,100.0
2017-07-04,1,30.445871559633023,56.0,82.19444444444444,100.0,100.0,95.34722222222223,100.0,24.41944444444445,23.1,100.0
2017-07-05,1,29.73853211009176,64.0,80.59722222222223,100.0,100.0,87.5625,100.0,24.665972222222226,23.0,100.0
2017-07-06,1,28.05412844036696,55.0,87.47916666666669,100.0,100.0,82.19444444444444,100.0,28.02916666666667,23.6,100.0
2018-06-03,0,25.31009174311927,40.4,66.05416666666667,95.4,97.2,88.19236111111113,97.9,23.73333333333332,21.8,100.0
2018-06-04,0,26.155963302752284,34.5,73.2097222222222,100.0,95.4,90.05625000000003,97.2,22.12708333333333,22.0,97.9
2018-06-05,0,26.895412844036702,37.1,70.1875,93.9,100.0,66.05416666666667,95.4,19.822222222222205,21.0,97.2
2018-06-06,0,25.205504587155968,43.8,69.72569444444447,91.9,93.9,73.2097222222222,100.0,24.36944444444444,20.0,95.4
2018-06-07,0,21.39633027522936,90.4,80.25069444444442,99.8,91.9,70.1875,93.9,24.21041666666667,21.2,100.0
2018-06-08,0,24.68165137614677,51.0,96.96319444444441,100.0,99.8,69.72569444444447,91.9,25.132638888888888,21.9,93.9
2018-06-09,0,24.705504587155968,53.9,87.66736111111109,100.0,100.0,80.25069444444442,99.8,25.815972222222207,22.4,91.9
2018-06-10,0,27.23486238532111,48.1,84.33611111111105,98.5,100.0,96.96319444444441,100.0,24.540277777777792,23.0,99.8
2018-06-11,0,24.377064220183463,68.9,83.33680555555559,100.0,98.5,87.66736111111109,100.0,21.291666666666664,21.8,100.0
2018-06-12,0,26.76880733944953,62.7,86.81875000000008,100.0,100.0,84.33611111111105,98.5,23.859027777777786,22.5,100.0
2018-06-13,0,28.256880733944953,47.9,83.74652777777777,99.8,100.0,83.33680555555559,100.0,24.19374999999999,22.4,98.5
2018-06-14,0,25.88807339449541,46.3,71.96666666666665,95.8,99.8,86.81875000000008,100.0,26.159722222222232,23.8,100.0
2018-06-15,0,24.951376146789,52.5,71.2708333333334,87.4,95.8,83.74652777777777,99.8,23.972916666666652,23.2,100.0
2018-06-16,0,23.293577981651392,75.1,77.14097222222225,92.5,87.4,71.96666666666665,95.8,26.19236111111111,23.4,99.8
2018-06-17,0,23.44128440366973,59.1,89.90555555555555,96.9,92.5,71.2708333333334,87.4,26.81666666666668,23.8,95.8
2018-06-18,0,25.31376146788991,51.4,81.80624999999998,97.2,96.9,77.14097222222225,92.5,24.729861111111113,22.8,87.4
2018-06-19,0,22.433944954128428,71.1,77.32638888888884,96.1,97.2,89.90555555555555,96.9,24.445138888888913,21.9,92.5
2018-06-20,0,24.64495412844037,70.9,87.80833333333334,94.8,96.1,81.80624999999998,97.2,22.684027777777786,23.2,96.9
2018-06-21,0,21.827522935779815,96.9,90.65555555555555,100.0,94.8,77.32638888888884,96.1,22.488194444444442,21.9,97.2
2018-06-22,0,24.7440366972477,77.1,99.28472222222223,100.0,100.0,87.80833333333334,94.8,24.36111111111111,21.4,96.1
2018-06-23,0,26.788990825688074,54.3,94.43819444444449,100.0,100.0,90.65555555555555,100.0,22.097916666666666,22.4,94.8
2018-06-24,0,21.28348623853209,81.0,82.9055555555556,100.0,100.0,99.28472222222223,100.0,23.94444444444445,22.3,100.0
2018-06-25,0,25.34495412844037,58.9,96.14027777777778,100.0,100.0,94.43819444444449,100.0,21.94027777777779,22.6,100.0
2018-06-26,0,28.78532110091744,55.3,86.21666666666663,100.0,100.0,82.9055555555556,100.0,23.93958333333333,22.2,100.0
2018-06-27,0,28.66422018348625,64.2,81.79930555555555,100.0,100.0,96.14027777777778,100.0,25.60625000000001,21.5,100.0
2018-06-28,0,28.92935779816514,73.3,87.88680555555555,100.0,100.0,86.21666666666663,100.0,20.96111111111111,21.1,100.0
2018-06-29,0,30.110091743119273,66.4,91.56527777777771,100.0,100.0,81.79930555555555,100.0,24.63125,21.5,100.0
2018-06-30,0,29.66605504587156,75.9,89.58263888888891,100.0,100.0,87.88680555555555,100.0,27.705555555555573,22.8,100.0
2018-07-01,0,29.741284403669724,71.1,90.87430555555555,100.0,100.0,91.56527777777771,100.0,27.91041666666667,24.6,100.0
2018-07-02,0,31.354128440366985,69.9,95.24722222222216,100.0,100.0,89.58263888888891,100.0,28.18888888888889,24.4,100.0
2018-07-03,0,30.64036697247705,80.9,88.23263888888886,100.0,100.0,90.87430555555555,100.0,28.99236111111113,25.9,100.0
2018-07-04,0,30.7440366972477,73.9,94.63125,100.0,100.0,95.24722222222216,100.0,28.83819444444445,26.2,100.0
2018-07-05,0,27.885321100917434,86.8,94.10902777777771,100.0,100.0,88.23263888888886,100.0,28.985416666666666,26.6,100.0
2018-07-06,0,26.135779816513768,94.2,96.72222222222223,100.0,100.0,94.63125,100.0,30.10625000000001,26.8,100.0
2018-07-07,0,26.4394495412844,92.4,98.80416666666667,100.0,100.0,94.10902777777771,100.0,29.594444444444427,26.6,100.0
2018-07-08,0,28.07247706422018,75.7,99.2375,100.0,100.0,96.72222222222223,100.0,29.556944444444426,26.7,100.0
2018-07-09,0,30.38623853211009,43.7,97.3201388888889,100.0,100.0,98.80416666666667,100.0,27.21805555555556,26.4,100.0
2018-07-10,0,30.881651376146785,46.4,74.56319444444446,100.0,100.0,99.2375,100.0,25.97291666666667,26.0,100.0
2018-07-11,0,31.222018348623862,42.0,76.25763888888885,98.2,100.0,97.3201388888889,100.0,26.27847222222221,25.3,100.0
2018-07-12,0,30.14495412844036,33.6,70.07986111111113,97.9,98.2,74.56319444444446,100.0,27.349305555555574,24.6,100.0
2018-07-13,0,31.539449541284426,36.7,54.18263888888888,75.2,97.9,76.25763888888885,98.2,29.211111111111112,26.1,100.0
2018-07-14,0,32.99357798165138,35.8,62.369444444444454,97.5,75.2,70.07986111111113,97.9,29.70625,25.5,98.2
2018-07-15,0,32.758715596330255,35.2,55.12083333333332,93.4,97.5,54.18263888888888,75.2,29.98472222222223,25.9,97.9
2018-07-16,0,33.492660550458716,33.8,54.38194444444443,90.6,93.4,62.369444444444454,97.5,29.54444444444444,26.5,75.2
2018-07-17,0,31.381651376146788,35.2,48.02777777777776,66.7,90.6,55.12083333333332,93.4,30.290972222222226,27.1,97.5
2018-07-18,0,31.4788990825688,33.7,54.06388888888888,95.2,66.7,54.38194444444443,90.6,31.84999999999999,26.9,93.4
2018-07-19,0,33.30733944954127,32.7,46.546527777777754,62.7,95.2,48.02777777777776,66.7,31.433333333333305,27.2,90.6
2018-07-20,0,31.990825688073397,29.0,51.131944444444436,91.6,62.7,54.06388888888888,95.2,32.125694444444434,27.4,66.7
2018-07-21,0,31.008256880733942,30.6,42.77361111111113,55.0,91.6,46.546527777777754,62.7,30.52083333333334,27.8,95.2
2018-07-22,0,29.903669724770648,24.4,51.83750000000001,93.5,55.0,51.131944444444436,91.6,30.693750000000005,28.2,62.7
2018-08-16,0,27.99816513761468,68.0,85.22916666666667,100.0,100.0,89.9375,100.0,30.58055555555555,28.1,100.0
2018-08-17,0,28.822935779816532,67.0,93.70833333333331,100.0,100.0,86.44444444444444,100.0,29.591666666666665,28.2,100.0
2018-08-18,0,29.97981651376148,36.0,90.25,100.0,100.0,85.22916666666667,100.0,30.686805555555548,27.8,100.0
2018-08-19,0,27.56422018348623,47.0,66.13194444444444,83.0,100.0,93.70833333333331,100.0,30.491666666666656,28.7,100.0
2018-08-20,0,27.56238532110093,48.0,69.34027777777777,87.0,83.0,90.25,100.0,27.49166666666665,27.6,100.0
2018-08-21,0,27.06422018348624,64.0,73.47222222222223,92.0,87.0,66.13194444444444,83.0,28.27986111111112,27.4,100.0
2018-08-22,0,32.028440366972475,64.0,84.65972222222223,100.0,92.0,69.34027777777777,87.0,28.63194444444445,25.2,83.0
2018-08-23,0,33.57798165137616,58.0,86.67361111111109,100.0,100.0,73.47222222222223,92.0,26.213888888888878,23.7,87.0
2018-08-24,0,31.27155963302751,74.0,83.84027777777777,100.0,100.0,84.65972222222223,100.0,26.352777777777767,23.6,92.0
2018-08-25,0,29.15504587155961,77.0,87.95833333333331,99.0,100.0,86.67361111111109,100.0,26.88333333333333,24.1,100.0
2018-08-26,0,30.358715596330274,77.0,92.32638888888887,100.0,99.0,83.84027777777777,100.0,30.89930555555557,26.8,100.0
2018-08-27,0,32.190825688073375,62.0,90.63194444444444,99.0,100.0,87.95833333333331,99.0,32.150694444444454,27.9,100.0
2018-08-28,0,31.85137614678898,63.0,84.8125,100.0,99.0,92.32638888888887,100.0,30.334722222222208,27.8,99.0
2018-08-29,1,30.4302752293578,66.0,82.36805555555556,99.0,100.0,90.63194444444444,99.0,28.69513888888884,28.2,100.0
2018-08-30,1,31.479816513761467,66.0,85.8263888888889,98.0,99.0,84.8125,100.0,29.51180555555554,27.9,99.0
2018-08-31,1,30.387155963302746,64.0,84.4861111111111,96.0,98.0,82.36805555555556,99.0,30.927083333333307,27.1,100.0
2018-09-01,1,32.51009174311928,63.0,90.27777777777777,100.0,96.0,85.8263888888889,98.0,30.774999999999977,27.0,99.0
2018-09-02,1,27.53211009174313,80.0,86.16666666666669,100.0,100.0,84.4861111111111,96.0,29.62013888888889,27.1,98.0
2018-09-03,1,29.20917431192661,64.0,89.4375,95.0,100.0,90.27777777777777,100.0,30.32222222222222,27.3,96.0
2018-09-04,1,30.302752293577985,65.0,87.19444444444444,96.0,95.0,86.16666666666669,100.0,29.331944444444442,27.4,100.0
2018-09-05,1,27.35871559633029,88.0,84.06944444444444,95.0,96.0,89.4375,95.0,30.839583333333344,27.2,100.0
2018-09-06,1,29.56788990825688,68.0,95.26388888888887,100.0,95.0,87.19444444444444,96.0,26.85069444444445,26.9,95.0
2018-09-07,1,27.577064220183484,73.0,87.88194444444444,100.0,100.0,84.06944444444444,95.0,28.10694444444445,26.2,96.0
2018-09-08,1,27.089908256880733,81.0,87.3125,97.0,100.0,95.26388888888887,100.0,29.168055555555558,25.9,95.0
2018-09-09,1,28.337614678899087,74.0,90.22916666666669,98.0,97.0,87.88194444444444,100.0,27.07291666666668,26.8,100.0
2018-09-10,1,29.26880733944953,67.0,90.22222222222223,97.0,98.0,87.3125,97.0,28.437500000000004,26.8,100.0
2018-09-11,1,25.477981651376137,87.0,88.22222222222223,99.0,97.0,90.22916666666669,98.0,27.07083333333333,25.7,97.0
2018-09-12,1,23.693577981651373,76.0,93.23611111111113,98.0,99.0,90.22222222222223,97.0,26.919444444444466,26.0,98.0
2018-09-13,1,22.88256880733945,74.0,85.56944444444444,94.0,98.0,88.22222222222223,99.0,27.67569444444446,26.9,97.0
2018-09-14,1,24.295412844036694,70.0,84.84027777777777,100.0,94.0,93.23611111111113,98.0,28.494444444444426,26.7,99.0
2018-09-15,1,23.378899082568804,82.0,84.59722222222223,94.0,100.0,85.56944444444444,94.0,24.72361111111111,24.9,98.0
2018-09-16,1,24.0816513761468,83.0,90.96527777777777,99.0,94.0,84.84027777777777,100.0,23.418055555555547,23.7,94.0
2018-09-17,1,28.521100917431177,67.0,94.97222222222223,100.0,99.0,84.59722222222223,94.0,22.15694444444444,22.7,100.0
2018-09-18,1,29.19174311926607,57.0,86.46527777777777,100.0,100.0,90.96527777777777,99.0,23.91041666666666,22.4,94.0
2018-09-19,1,26.962385321100932,63.0,75.5625,95.0,100.0,94.97222222222223,100.0,23.172916666666666,23.2,99.0
2018-09-20,1,26.777064220183487,53.0,78.03472222222223,93.0,95.0,86.46527777777777,100.0,23.809722222222234,23.8,100.0
2018-09-21,1,21.649541284403682,85.0,79.52083333333333,94.0,93.0,75.5625,95.0,27.78333333333333,24.1,100.0
2018-09-22,1,21.50550458715596,88.0,90.67361111111113,97.0,94.0,78.03472222222223,93.0,27.991666666666678,25.0,95.0
2018-09-23,1,26.71834862385321,61.0,92.51388888888887,96.0,97.0,79.52083333333333,94.0,25.847916666666674,23.4,93.0
2018-09-24,1,25.835779816513767,63.0,83.15277777777777,100.0,96.0,90.67361111111113,97.0,25.672916666666666,21.4,94.0
2018-09-25,1,25.94220183486241,72.0,82.2361111111111,94.0,100.0,92.51388888888887,96.0,21.28541666666668,20.6,97.0
2018-09-26,1,22.496330275229358,86.0,89.29861111111109,100.0,94.0,83.15277777777777,100.0,21.55763888888889,22.2,96.0
2018-09-27,1,23.213761467889913,71.0,92.74305555555556,98.0,100.0,82.2361111111111,94.0,25.57361111111112,23.2,100.0
2018-09-28,1,20.775229357798164,76.0,88.85416666666669,100.0,98.0,89.29861111111109,100.0,25.28680555555556,22.7,94.0
2018-09-29,1,23.13211009174311,59.0,92.36111111111113,100.0,100.0,92.74305555555556,98.0,25.303472222222233,23.9,100.0
2018-09-30,1,20.18899082568808,83.0,82.10416666666667,99.0,100.0,88.85416666666669,100.0,22.021527777777774,22.8,98.0
2018-10-01,1,24.170642201834866,78.0,88.08333333333331,94.0,99.0,92.36111111111113,100.0,22.15486111111112,22.0,100.0
2018-10-02,1,25.59816513761468,45.0,94.38194444444444,100.0,94.0,82.10416666666667,99.0,20.07638888888889,21.0,100.0
2016-07-27,0,23.738532110091747,78.0,70.34027777777777,96.0,97.0,66.81944444444444,84.0,26.940277777777766,25.1,92.0
2016-07-28,0,27.18256880733943,44.0,91.77083333333331,100.0,96.0,69.20833333333333,97.0,26.363194444444442,24.2,84.0
2016-07-29,0,28.990825688073386,40.0,80.8125,100.0,100.0,70.34027777777777,96.0,27.26597222222221,23.9,97.0
2016-07-30,0,28.492660550458712,38.0,73.1875,91.0,100.0,91.77083333333331,100.0,27.975000000000005,24.2,96.0
2016-07-31,0,30.108256880733943,35.0,74.47916666666667,99.0,91.0,80.8125,100.0,23.269444444444453,23.9,100.0
2016-08-01,0,30.707339449541287,38.0,68.5,100.0,99.0,73.1875,91.0,26.64583333333332,23.6,100.0
2016-08-02,0,30.435779816513755,37.0,68.19444444444444,99.0,100.0,74.47916666666667,99.0,28.035416666666656,25.0,91.0
2016-08-03,0,30.261467889908253,44.0,76.6111111111111,100.0,99.0,68.5,100.0,27.74513888888889,24.6,99.0
2016-08-04,0,30.106422018348628,48.0,76.47222222222223,100.0,100.0,68.19444444444444,99.0,29.04722222222221,24.5,100.0
2016-08-05,0,30.903669724770648,42.0,76.7986111111111,100.0,100.0,76.6111111111111,100.0,29.70902777777779,24.9,99.0
2016-08-06,0,31.23486238532111,43.0,73.79166666666667,100.0,100.0,76.47222222222223,100.0,29.277083333333344,25.8,100.0
2016-08-07,0,31.077981651376138,47.0,73.875,99.0,100.0,76.7986111111111,100.0,29.29375000000001,26.2,100.0
2016-08-08,0,30.60183486238532,35.0,73.375,99.0,99.0,73.79166666666667,100.0,29.210416666666674,26.3,100.0
2016-08-09,0,32.01100917431193,41.0,75.22222222222223,100.0,99.0,73.875,99.0,29.87083333333333,26.1,100.0
2016-08-10,0,32.52568807339448,38.0,66.7361111111111,98.0,100.0,73.375,99.0,30.179166666666678,26.3,99.0
2016-08-11,0,30.48990825688073,35.0,58.77083333333334,78.0,98.0,75.22222222222223,100.0,30.18263888888889,26.6,99.0
2016-08-12,0,29.31192660550459,41.0,65.09722222222223,94.0,78.0,66.7361111111111,98.0,29.56250000000001,26.6,100.0
2016-08-13,0,29.131192660550465,32.0,72.6875,97.0,94.0,58.77083333333334,78.0,31.42986111111113,26.4,98.0
2016-08-14,0,29.71467889908256,42.0,71.7986111111111,99.0,97.0,65.09722222222223,94.0,31.48541666666665,26.1,78.0
2016-08-15,0,27.48990825688073,55.0,70.84027777777777,88.0,99.0,72.6875,97.0,29.27708333333332,25.7,94.0
2016-08-16,0,29.852293577981637,46.0,79.74305555555556,94.0,88.0,71.7986111111111,99.0,28.661111111111087,24.7,97.0
2016-08-17,0,30.28715596330275,44.0,76.72222222222223,95.0,94.0,70.84027777777777,88.0,28.461805555555557,25.9,99.0
2016-08-18,0,31.4183486238532,56.0,77.64583333333333,100.0,95.0,79.74305555555556,94.0,29.00694444444443,25.8,88.0
2016-08-19,0,31.7165137614679,44.0,76.28472222222223,95.0,100.0,76.72222222222223,95.0,26.969444444444452,25.9,94.0
2016-08-20,0,31.1256880733945,51.0,78.2638888888889,94.0,95.0,77.64583333333333,100.0,29.07986111111111,25.4,95.0
2016-08-21,0,30.781651376146808,50.0,78.72916666666667,96.0,94.0,76.28472222222223,95.0,29.28749999999999,26.3,100.0
2016-08-22,0,30.66697247706421,40.0,75.88194444444444,99.0,96.0,78.2638888888889,94.0,30.647222222222208,26.8,95.0
2016-08-23,0,29.94862385321101,59.0,70.56944444444444,91.0,99.0,78.72916666666667,96.0,30.79583333333335,27.6,94.0
2016-08-24,0,31.022935779816518,43.0,79.27777777777777,95.0,91.0,75.88194444444444,99.0,30.17083333333333,27.2,96.0
2016-08-25,0,29.659633027522933,55.0,76.15972222222223,99.0,95.0,70.56944444444444,91.0,30.145138888888912,26.7,99.0
2016-08-26,0,30.517431192660545,49.0,76.74305555555556,94.0,99.0,79.27777777777777,95.0,30.05624999999999,26.0,91.0
2016-08-27,0,30.734862385321087,48.0,75.0763888888889,97.0,94.0,76.15972222222223,99.0,29.581944444444453,26.8,95.0
2016-08-28,0,29.245871559633013,53.0,75.5763888888889,97.0,97.0,76.74305555555556,94.0,30.103472222222226,26.6,99.0
2016-08-29,0,29.215596330275226,47.0,79.34027777777777,96.0,97.0,75.0763888888889,97.0,29.01805555555556,26.5,94.0
2016-08-30,0,30.87706422018348,46.0,70.90972222222223,89.0,96.0,75.5763888888889,97.0,29.49583333333333,26.4,97.0
2016-08-31,0,26.821100917431203,41.0,69.16666666666667,84.0,89.0,79.34027777777777,96.0,29.63680555555554,25.6,97.0
2016-09-01,0,28.31192660550459,36.0,66.77083333333333,89.0,84.0,70.90972222222223,89.0,28.405555555555555,26.0,96.0
2016-09-02,0,29.84587155963304,44.0,64.7638888888889,87.0,89.0,69.16666666666667,84.0,28.71041666666665,25.9,89.0
2016-09-03,0,29.606422018348628,41.0,73.52083333333333,93.0,87.0,66.77083333333333,89.0,29.84375000000001,25.9,84.0
2016-09-04,0,30.54036697247705,41.0,69.96527777777777,93.0,93.0,64.7638888888889,87.0,26.093055555555573,24.1,89.0
2016-09-05,0,30.041284403669714,51.0,67.40972222222223,91.0,93.0,73.52083333333333,93.0,27.71111111111113,22.9,87.0
2016-09-06,0,26.56513761467892,68.0,73.7638888888889,91.0,91.0,69.96527777777777,93.0,28.49513888888889,24.7,93.0
2016-09-07,0,28.39816513761467,57.0,87.70833333333331,100.0,91.0,67.40972222222223,91.0,28.855555555555547,24.4,93.0
2016-09-08,0,29.11834862385319,60.0,85.8888888888889,98.0,100.0,73.7638888888889,91.0,29.88680555555554,26.1,91.0
2016-09-09,0,27.207339449541287,73.0,81.5,98.0,98.0,87.70833333333331,100.0,29.20486111111111,26.4,91.0
2016-09-10,0,27.86238532110093,48.0,87.72222222222223,98.0,98.0,85.8888888888889,98.0,26.320138888888913,25.4,100.0
2016-09-11,0,27.31559633027523,46.0,69.7638888888889,83.0,98.0,81.5,98.0,27.75694444444443,26.1,98.0
2016-09-12,0,27.41467889908257,51.0,76.15277777777777,100.0,83.0,87.72222222222223,98.0,28.424999999999976,26.1,98.0
2016-09-13,0,27.37064220183486,61.0,78.53472222222223,96.0,100.0,69.7638888888889,83.0,26.406944444444452,25.2,98.0
2016-09-14,0,26.905504587155953,76.0,79.75694444444444,96.0,96.0,76.15277777777777,100.0,26.82638888888889,24.2,83.0
2016-09-15,0,27.356880733944955,54.0,88.28472222222223,96.0,96.0,78.53472222222223,96.0,26.45,23.2,100.0
2016-09-21,1,24.283486238532106,72.0,81.94444444444444,98.0,98.0,81.89583333333333,95.0,25.93263888888889,24.6,94.0
2016-09-22,1,24.875229357798162,53.0,86.98611111111109,96.0,98.0,93.3125,98.0,27.23541666666668,24.4,95.0
2016-09-23,1,22.98440366972477,75.0,80.95833333333333,98.0,96.0,81.94444444444444,98.0,25.468055555555573,25.6,98.0
2016-09-24,1,24.231192660550466,75.0,93.81944444444444,100.0,98.0,86.98611111111109,96.0,27.59513888888889,24.5,98.0
2016-09-25,1,22.685321100917434,84.0,94.45138888888887,100.0,100.0,80.95833333333333,98.0,23.711805555555557,23.8,96.0
2016-09-26,1,25.804587155963286,53.0,94.94444444444444,99.0,100.0,93.81944444444444,100.0,24.07291666666666,20.5,98.0
2016-09-27,1,27.296330275229355,54.0,80.85416666666667,98.0,99.0,94.45138888888887,100.0,22.79791666666666,20.4,100.0
2016-09-28,1,28.891743119266057,50.0,81.56944444444444,95.0,98.0,94.94444444444444,99.0,23.872222222222234,23.4,100.0
2016-09-29,1,26.493577981651374,75.0,80.1736111111111,95.0,95.0,80.85416666666667,98.0,22.16319444444445,22.4,99.0
2016-09-30,1,27.877981651376142,63.0,90.36111111111113,96.0,95.0,81.56944444444444,95.0,24.81944444444443,21.6,98.0
2016-10-01,1,23.609174311926605,64.0,79.39583333333333,97.0,96.0,80.1736111111111,95.0,26.436111111111106,22.9,95.0
2016-10-02,1,25.48532110091743,63.0,74.03472222222223,82.0,97.0,90.36111111111113,96.0,27.87708333333333,23.8,95.0
2016-10-03,1,26.723853211009175,53.0,81.22222222222223,91.0,82.0,79.39583333333333,97.0,25.99791666666668,25.1,96.0
2016-10-04,1,24.953211009174318,73.0,81.40277777777777,95.0,91.0,74.03472222222223,82.0,26.55833333333333,23.5,97.0
2016-10-05,1,27.210091743119268,55.0,88.96527777777777,96.0,95.0,81.22222222222223,91.0,23.162500000000005,22.4,82.0
2016-10-06,1,24.483486238532105,60.0,80.00694444444444,96.0,96.0,81.40277777777777,95.0,25.007638888888888,22.8,91.0
2016-10-07,1,26.86697247706421,42.0,85.125,100.0,96.0,88.96527777777777,96.0,26.07291666666667,23.5,95.0
2016-10-08,1,24.81192660550459,44.0,69.0486111111111,94.0,100.0,80.00694444444444,96.0,24.10208333333334,23.2,96.0
2016-10-09,1,25.835779816513767,58.0,68.18055555555556,87.0,94.0,85.125,100.0,25.81805555555556,22.8,96.0
2016-10-10,1,23.72660550458716,60.0,80.8611111111111,94.0,87.0,69.0486111111111,94.0,24.467361111111106,22.2,100.0
2016-10-11,1,21.76880733944955,49.0,79.22222222222223,97.0,94.0,68.18055555555556,87.0,25.245138888888878,21.7,94.0
2016-10-12,1,21.8605504587156,34.0,73.84722222222223,92.0,97.0,80.8611111111111,94.0,23.95138888888888,20.9,87.0
2016-10-13,0,21.810091743119262,19.0,77.10416666666667,97.0,92.0,79.22222222222223,97.0,25.320138888888888,22.1,94.0
2016-10-14,0,18.8743119266055,54.0,69.61805555555556,100.0,97.0,73.84722222222223,92.0,22.14652777777779,20.2,97.0
2016-10-15,0,20.25412844036698,54.0,79.43055555555556,91.0,100.0,77.10416666666667,97.0,20.90694444444444,19.3,92.0
2016-10-16,0,21.81926605504588,30.0,79.25694444444444,93.0,91.0,69.61805555555556,100.0,21.174305555555552,18.2,97.0
2016-10-17,0,21.905504587155967,38.0,74.08333333333333,95.0,93.0,79.43055555555556,91.0,20.40625,15.2,100.0
2016-10-18,0,20.4697247706422,75.0,69.1736111111111,87.0,95.0,79.25694444444444,93.0,18.231250000000006,17.5,91.0
2016-10-19,0,24.27798165137614,53.0,90.03472222222223,100.0,87.0,74.08333333333333,95.0,18.892361111111114,17.7,93.0
2016-10-20,0,23.506422018348626,57.0,83.9513888888889,100.0,100.0,69.1736111111111,87.0,20.22430555555556,16.9,95.0
2016-10-21,0,24.31192660550457,49.0,85.8125,97.0,100.0,90.03472222222223,100.0,21.390277777777786,17.4,87.0
2016-10-22,0,20.377064220183488,49.0,80.90277777777777,100.0,97.0,83.9513888888889,100.0,20.024999999999988,19.8,100.0
2016-10-23,0,20.28623853211009,58.0,76.2013888888889,96.0,100.0,85.8125,97.0,23.29444444444444,19.3,100.0
2016-10-24,0,20.79174311926605,62.0,86.13194444444444,99.0,96.0,80.90277777777777,100.0,22.89027777777777,20.3,97.0
2016-10-25,0,18.697247706422008,46.0,82.27777777777777,99.0,99.0,76.2013888888889,96.0,22.85416666666667,20.5,100.0
2016-10-26,0,15.769724770642199,70.0,77.5138888888889,95.0,99.0,86.13194444444444,99.0,19.527777777777786,18.7,96.0
2016-10-27,0,22.136697247706408,57.0,87.21527777777777,100.0,95.0,82.27777777777777,99.0,19.751388888888886,18.7,99.0
2016-10-28,0,22.36055045871559,48.0,87.25694444444444,100.0,100.0,77.5138888888889,95.0,19.546527777777776,18.7,99.0
2016-10-29,0,17.102752293577982,80.0,74.66666666666667,93.0,100.0,87.21527777777777,100.0,17.252777777777773,16.8,95.0
2016-10-30,0,22.495412844036693,47.0,94.14583333333331,100.0,93.0,87.25694444444444,100.0,15.943750000000005,16.1,100.0
2016-10-31,0,18.5302752293578,42.0,77.06944444444444,100.0,100.0,74.66666666666667,93.0,21.6125,17.6,100.0
2016-11-01,0,18.105504587155963,55.0,71.6388888888889,89.0,100.0,94.14583333333331,100.0,20.345138888888886,17.7,93.0
2016-11-02,0,18.896330275229367,56.0,79.80555555555556,94.0,89.0,77.06944444444444,100.0,17.41805555555557,17.4,100.0
2016-11-03,0,15.8651376146789,60.0,77.8611111111111,95.0,94.0,71.6388888888889,89.0,20.59236111111112,17.6,100.0
2016-11-04,0,17.366055045871555,49.0,83.2361111111111,97.0,95.0,79.80555555555556,94.0,16.799305555555552,15.9,89.0
2016-11-05,0,16.8256880733945,43.0,76.00694444444444,95.0,97.0,77.8611111111111,95.0,17.44791666666666,15.2,94.0
2016-11-06,0,16.61376146788991,44.0,75.94444444444444,92.0,95.0,83.2361111111111,97.0,17.301388888888894,16.0,95.0
2016-11-07,0,17.964220183486233,51.0,81.20833333333333,99.0,92.0,76.00694444444444,95.0,15.532638888888883,15.2,97.0
2016-11-08,0,17.330275229357795,53.0,80.4236111111111,96.0,99.0,75.94444444444444,92.0,15.649305555555555,14.5,95.0
2016-11-09,0,16.557798165137612,65.0,82.6111111111111,99.0,96.0,81.20833333333333,99.0,15.025,13.4,92.0
2016-11-10,0,14.849541284403665,47.0,91.55555555555556,100.0,99.0,80.4236111111111,96.0,15.188888888888883,12.9,99.0
2016-11-21,0,19.63302752293578,70.0,97.63888888888887,100.0,100.0,83.58333333333333,98.0,15.216666666666674,13.3,94.0
2016-11-22,0,16.990825688073393,80.0,92.17361111111113,100.0,100.0,89.25694444444444,100.0,14.081944444444444,12.7,98.0
2016-11-23,0,19.52201834862386,65.0,94.95833333333331,100.0,100.0,97.63888888888887,100.0,16.638194444444448,13.2,100.0
2016-11-24,0,15.829357798165145,60.0,89.95833333333331,100.0,100.0,92.17361111111113,100.0,16.190972222222232,15.5,100.0
2016-11-25,0,14.077064220183482,71.0,87.60416666666669,100.0,100.0,94.95833333333331,100.0,18.555555555555546,15.5,100.0
2016-11-26,0,13.653211009174305,61.0,91.98611111111113,99.0,100.0,89.95833333333331,100.0,16.815277777777773,15.8,100.0
2016-11-27,0,16.304587155963304,62.0,85.7638888888889,95.0,99.0,87.60416666666669,100.0,17.95694444444446,16.0,100.0
2016-11-28,0,17.408256880733955,87.0,84.125,98.0,95.0,91.98611111111113,99.0,14.896527777777774,14.7,100.0
2016-11-29,0,16.73027522935779,66.0,96.56944444444444,100.0,98.0,85.7638888888889,95.0,12.661111111111104,12.8,99.0
