date,T20_mean_x,ST_mean_x,T60_mean_x,H_mean_x,T20_min_x,ST_min_x,T60_min_x,H_min_x,T20_max_x,ST_max_x,T60_max_x,H_max_x
2018-01-05,16.32201834862385,15.069724770642203,14.836697247706429,96.04587155963303,11.2,13.5,10.7,70.0,25.4,17.6,29.0,100.0
2018-01-06,14.502752293577988,14.399999999999991,5.839449541284399,100.0,11.5,12.2,-2.0,100.0,23.5,15.6,11.7,100.0
2018-01-07,15.34495412844037,14.75688073394496,10.887155963302753,99.12844036697248,11.2,13.5,3.3,84.0,23.7,16.8,20.5,100.0
2018-01-08,15.803669724770637,14.786238532110096,14.010091743119272,96.05504587155963,11.0,13.5,10.0,75.0,24.2,17.0,21.1,100.0
2018-01-09,12.653211009174315,13.97798165137616,10.411009174311928,100.0,11.2,13.6,9.2,100.0,16.0,14.4,12.1,100.0
2018-01-10,15.540366972477072,14.473394495412837,12.565137614678896,97.1651376146789,11.2,13.2,8.1,66.0,24.8,16.9,23.4,100.0
2018-01-11,16.260550458715606,14.955963302752291,14.459633027522933,95.63302752293578,11.0,13.4,9.8,73.0,26.9,17.4,23.2,100.0
2018-01-12,15.61834862385321,14.95779816513762,14.011926605504584,97.43119266055047,10.8,13.6,10.3,79.0,23.1,16.9,19.8,100.0
2018-01-13,15.756880733944948,14.701834862385326,12.272477064220183,100.0,11.0,11.4,3.0,100.0,24.3,16.9,29.4,100.0
2018-01-14,15.892660550458709,14.914678899082569,14.227522935779819,96.8440366972477,11.1,13.5,10.2,78.0,24.8,17.3,22.0,100.0
2018-01-15,16.41009174311926,15.121100917431194,14.614678899082572,95.27522935779817,11.3,13.6,10.1,71.0,26.2,17.7,23.0,100.0
2018-01-16,16.901834862385318,15.374311926605492,14.791743119266055,96.0091743119266,11.5,13.8,10.0,77.0,24.9,17.8,23.8,100.0
2018-01-17,16.848623853211013,15.143119266055047,8.929357798165135,100.0,11.4,12.3,4.1,100.0,23.9,17.4,12.2,100.0
2018-01-18,13.871559633027529,14.535779816513763,10.066055045871565,100.0,11.9,14.0,9.0,100.0,17.2,15.3,11.2,100.0
2018-01-19,17.1348623853211,15.413761467889902,13.619266055045868,94.64220183486239,11.7,13.8,9.0,70.0,24.5,17.7,21.4,100.0
2018-01-20,17.182568807339454,15.632110091743128,14.99174311926605,93.08256880733946,11.5,14.0,10.2,64.0,25.3,18.0,22.8,100.0
2018-01-21,16.78990825688073,15.375229357798162,16.83761467889908,94.45871559633028,11.3,13.9,10.4,66.0,24.6,18.0,29.1,100.0
2018-01-22,16.4302752293578,15.416513761467899,13.105504587155963,98.46788990825688,11.4,14.0,-0.6,73.0,24.8,17.5,23.5,100.0
2018-01-23,13.249541284403668,14.414678899082565,11.9954128440367,100.0,11.3,14.0,8.8,100.0,18.6,15.2,15.8,100.0
2018-01-24,15.20917431192661,14.704587155963305,12.998165137614677,97.38532110091744,10.9,13.5,8.4,74.0,24.8,17.1,21.7,100.0
2018-01-25,15.24403669724771,14.306422018348632,8.176146788990826,100.0,11.1,11.7,-0.5,100.0,23.7,16.0,13.3,100.0
2018-01-26,14.670642201834864,14.188073394495397,13.017431192660545,96.59633027522936,11.1,13.3,10.6,75.0,22.8,15.7,18.3,100.0
2018-01-27,15.002752293577977,14.258715596330282,13.468807339449542,98.03669724770643,11.1,13.2,10.5,83.0,22.6,16.2,19.0,100.0
2018-01-28,15.895412844036695,14.405504587155965,14.462385321100916,93.02752293577981,11.0,12.0,10.6,65.0,24.8,16.9,21.3,100.0
2018-01-29,13.080733944954131,12.800917431192659,12.022935779816512,100.0,11.1,11.3,10.5,100.0,22.4,18.2,18.1,100.0
2018-01-30,15.673394495412845,13.477064220183488,8.322018348623853,100.0,11.2,11.4,2.7,100.0,23.6,16.2,13.6,100.0
2018-01-31,16.40917431192661,14.984403669724774,14.669724770642206,92.13761467889908,11.3,13.6,10.3,63.0,25.3,17.2,22.1,100.0
2018-02-01,16.008256880733942,15.097247706422008,14.381651376146786,97.6697247706422,11.3,13.8,10.5,83.0,23.7,17.2,21.7,100.0
2018-02-02,13.659633027522943,14.513761467889912,12.00275229357798,100.0,11.6,14.0,10.2,100.0,20.1,15.5,16.9,100.0
2018-02-03,15.621100917431193,14.768807339449555,13.53394495412844,98.5045871559633,11.7,13.7,9.7,80.0,24.2,16.6,21.8,100.0
2018-02-04,16.71926605504588,15.208256880733954,14.777064220183485,93.07339449541284,11.8,13.9,10.0,61.0,25.1,17.5,22.9,100.0
2018-02-05,16.66422018348624,15.475229357798156,15.242201834862387,91.86238532110092,12.1,14.2,11.6,58.0,25.4,17.3,22.0,100.0
2018-02-06,16.63853211009175,15.360550458715586,13.810091743119264,95.78899082568807,12.1,14.1,7.3,68.0,25.3,17.2,20.4,100.0
2018-02-07,17.134862385321103,15.597247706422023,15.488990825688067,91.07339449541284,12.0,14.1,10.6,64.0,25.6,17.8,22.1,100.0
2018-02-08,16.71467889908257,15.557798165137624,15.27064220183486,89.54128440366972,11.6,14.2,11.2,58.0,25.6,17.6,22.3,100.0
2018-02-09,17.274311926605506,15.551376146788986,13.596330275229356,96.29357798165138,11.9,14.0,4.3,65.0,26.4,17.5,22.0,100.0
2018-02-10,17.71009174311926,15.818348623853211,16.048623853211016,91.5045871559633,11.7,14.2,11.3,57.0,30.8,18.1,26.4,100.0
2018-02-11,15.841284403669727,15.577981651376147,14.568807339449537,97.4770642201835,11.8,14.4,11.5,77.0,25.2,17.4,22.3,100.0
2018-02-12,17.50091743119265,15.851376146788995,15.668807339449547,89.26605504587155,12.4,14.5,11.2,58.0,25.1,18.0,22.5,100.0
