Date/Time,T20,ST
2017/6/8 20:00,19.8,22.1
2017/6/8 20:10,20,22
2017/6/8 20:20,20,22
2017/6/8 20:30,19.9,21.9
2017/6/8 20:40,20.4,21.9
2017/6/8 20:50,20.2,21.8
2017/6/8 21:00,20,21.8
2017/6/8 21:10,19.7,21.7
2017/6/8 21:20,19.5,21.6
2017/6/8 21:30,19.6,21.6
2017/6/8 21:40,19.6,21.5
2017/6/8 21:50,19.7,21.5
2017/6/8 22:00,19.7,21.4
2017/6/8 22:10,19.7,21.4
2017/6/8 22:20,19.6,21.4
2017/6/8 22:30,19.5,21.3
2017/6/8 22:40,19.4,21.3
2017/6/8 22:50,19.4,21.2
2017/6/8 23:00,19.4,21.2
2017/6/8 23:10,19,21.1
2017/6/8 23:20,19,21.1
2017/6/8 23:30,18.7,21
2017/6/8 23:40,18.5,20.9
2017/6/8 23:50,18.3,20.9
2017/6/9 0:00,17.9,20.8
2017/6/9 0:10,18.1,20.8
2017/6/9 0:20,17.8,20.7
2017/6/9 0:30,17.7,20.6
2017/6/9 0:40,17.5,20.6
2017/6/9 0:50,17.9,20.5
2017/6/9 1:00,18.2,20.5
2017/6/9 1:10,18.2,20.4
2017/6/9 1:20,18.2,20.4
2017/6/9 1:30,18.1,20.4
2017/6/9 1:40,18,20.4
2017/6/9 1:50,18.1,20.3
2017/6/9 2:00,18.1,20.3
2017/6/9 2:10,17.8,20.3
2017/6/9 2:20,17.7,20.2
2017/6/9 2:30,17.3,20.2
2017/6/9 2:40,17.5,20.1
2017/6/9 2:50,17.3,20.1
2017/6/9 3:00,17.2,20
2017/6/9 3:10,17.2,20
2017/6/9 3:20,16.5,19.9
2017/6/9 3:30,15.9,19.8
2017/6/9 3:40,15.6,19.7
2017/6/9 3:50,15.5,19.6
2017/6/9 4:00,15.7,19.6
2017/6/9 4:10,15.8,19.5
2017/6/9 4:20,15.6,19.5
2017/6/9 4:30,15.4,19.4
2017/6/9 4:40,15.5,19.4
2017/6/9 4:50,16,19.4
2017/6/9 5:00,16.6,19.4
2017/6/9 5:10,16.9,19.4
2017/6/9 5:20,17.3,19.4
2017/6/9 5:30,17.5,19.4
2017/6/9 5:40,17.8,19.5
2017/6/9 5:50,18,19.5
2017/6/9 6:00,18.7,19.6
2017/6/9 6:10,19.6,19.7
2017/6/9 6:20,20.8,19.8
2017/6/9 6:30,21.1,20
2017/6/9 6:40,21.4,20.1
2017/6/9 6:50,22.3,20.2
2017/6/9 7:00,22.8,20.4
2017/6/9 7:10,23.5,20.5
2017/6/9 7:20,24.3,20.7
2017/6/9 7:30,25.5,20.8
2017/6/9 7:40,24.2,21
2017/6/9 7:50,24.1,21.2
2017/6/9 8:00,24.6,21.3
2017/6/9 8:10,24.2,21.4
2017/6/9 8:20,24.5,21.6
2017/6/9 8:30,24.8,21.7
2017/6/9 8:40,25.5,21.8
2017/6/9 8:50,25.2,21.9
2017/6/9 9:00,26.5,22.1
2017/6/9 9:10,26.9,22.3
2017/6/9 9:20,30,22.6
2017/6/9 9:30,28.3,22.9
2017/6/9 9:40,29,23.3
2017/6/9 9:50,29.5,23.7
2017/6/9 10:00,30.9,24
2017/6/9 10:10,30,24.3
2017/6/9 10:20,29.1,24.5
2017/6/9 10:30,29.8,24.5
2017/6/9 10:40,30.5,24.9
2017/6/9 10:50,29.2,25.4
2017/6/9 11:00,31.2,25.7
2017/6/9 11:10,29.9,25.7
2017/6/9 11:20,30.5,25.4
2017/6/9 11:30,30,25.5
2017/6/9 11:40,31.2,25.6
2017/6/9 11:50,30.6,25.6
2017/6/9 12:00,30.6,25.5
2017/6/9 12:10,30.5,25.6
2017/6/9 12:20,30.8,25.6
2017/6/9 12:30,31.1,25.6
2017/6/9 12:40,31.8,25.6
2017/6/9 12:50,32.3,25.7
2017/6/9 13:00,32.7,25.6
2017/6/9 13:10,31.4,25.6
2017/6/9 13:20,30.3,25.6
2017/6/9 13:30,29.2,25.4
2017/6/9 13:40,29.2,25.3
2017/6/9 13:50,31.1,25.4
2017/6/9 14:00,31.9,25.6
2017/6/9 14:10,30.8,25.6
2017/6/9 14:20,30.4,25.6
2017/6/9 14:30,28.6,25.5
2017/6/9 14:40,29.9,25.4
2017/6/9 14:50,29.3,25.4
2017/6/9 15:00,28.5,25.3
2017/6/9 15:10,28.9,25.3
2017/6/9 15:20,29.2,25.3
2017/6/9 15:30,29.5,25.2
2017/6/9 15:40,29.7,25.3
2017/6/9 15:50,28.7,25.3
2017/6/9 16:00,28.6,25.2
2017/6/9 16:10,27.6,25.1
2017/6/9 16:20,27.4,25
2017/6/9 16:30,27.2,24.9
2017/6/9 16:40,27.4,24.8
2017/6/9 16:50,27.1,24.8
2017/6/9 17:00,26.4,24.7
2017/6/9 17:10,25.8,24.6
2017/6/9 17:20,25.7,24.5
2017/6/9 17:30,25.5,24.4
2017/6/9 17:40,24.8,24.3
2017/6/9 17:50,23.6,24.1
2017/6/9 18:00,23.1,23.9
2017/6/9 18:10,23.1,23.7
2017/6/9 18:20,22.7,23.6
2017/6/9 18:30,22.5,23.5
2017/6/9 18:40,22.3,23.3
2017/6/9 18:50,22.2,23.2
2017/6/9 19:00,22.1,23.1
2017/6/9 19:10,21.8,23
2017/6/9 19:20,21.7,22.9
2017/6/9 19:30,21.5,22.7
2017/6/9 19:40,21.5,22.7
2017/6/9 19:50,21.5,22.6
2017/6/9 20:00,21.2,22.5
2017/6/9 20:10,20.9,22.4
2017/6/9 20:20,20.6,22.4
2017/6/9 20:30,20.6,22.3
2017/6/9 20:40,20.6,22.3
2017/6/9 20:50,20.3,22.2
2017/6/9 21:00,20.1,22.1
2017/6/9 21:10,20.3,22
2017/6/9 21:20,20.1,22
2017/6/9 21:30,19.8,21.9
2017/6/9 21:40,19.7,21.9
2017/6/9 21:50,19.7,21.8
2017/6/9 22:00,19.5,21.8
2017/6/9 22:10,19.2,21.7
2017/6/9 22:20,18.9,21.6
2017/6/9 22:30,18.4,21.5
2017/6/9 22:40,18.2,21.4
2017/6/9 22:50,18,21.3
2017/6/9 23:00,18,21.2
2017/6/9 23:10,18,21.2
2017/6/9 23:20,17.8,21.1
2017/6/9 23:30,17.7,21
2017/6/9 23:40,17.9,21
2017/6/9 23:50,17.9,20.9
2017/6/10 0:00,17.8,20.9
2017/6/10 0:10,17.7,20.8
2017/6/10 0:20,17.4,20.7
2017/6/10 0:30,17.2,20.6
2017/6/10 0:40,17.1,20.6
2017/6/10 0:50,16.9,20.5
2017/6/10 1:00,16.7,20.4
2017/6/10 1:10,16.8,20.4
2017/6/10 1:20,16.8,20.3
2017/6/10 1:30,16.6,20.3
2017/6/10 1:40,16.4,20.2
2017/6/10 1:50,16.3,20.1
2017/6/10 2:00,16.4,20.1
2017/6/10 2:10,16.4,20
2017/6/10 2:20,16.3,20
2017/6/10 2:30,16.2,19.9
2017/6/10 2:40,16.3,19.8
2017/6/10 2:50,16.2,19.8
2017/6/10 3:00,16.2,19.8
2017/6/10 3:10,16.1,19.7
2017/6/10 3:20,15.9,19.7
2017/6/10 3:30,15.6,19.6
2017/6/10 3:40,15.8,19.5
2017/6/10 3:50,16.1,19.5
2017/6/10 4:00,16.1,19.5
2017/6/10 4:10,15.9,19.5
2017/6/10 4:20,15.8,19.4
2017/6/10 4:30,15.5,19.4
2017/6/10 4:40,15.6,19.3
2017/6/10 4:50,15.6,19.3
2017/6/10 5:00,15.6,19.3
2017/6/10 5:10,15.7,19.2
2017/6/10 5:20,16,19.2
2017/6/10 5:30,16.4,19.2
2017/6/10 5:40,17.2,19.3
2017/6/10 5:50,18,19.4
2017/6/10 6:00,18.6,19.5
2017/6/10 6:10,19.2,19.7
2017/6/10 6:20,20,19.8
2017/6/10 6:30,20.7,19.9
2017/6/10 6:40,21.5,20.1
2017/6/10 6:50,22.2,20.2
2017/6/10 7:00,23.7,20.4
2017/6/10 7:10,25.1,20.6
2017/6/10 7:20,26.7,20.8
2017/6/10 7:30,25.1,21
2017/6/10 7:40,26.3,21.2
2017/6/10 7:50,26.5,21.5
2017/6/10 8:00,26.2,21.8
2017/6/10 8:10,26.3,22.2
2017/6/10 8:20,26.7,22.5
2017/6/10 8:30,27,21.8
2017/6/10 8:40,27.2,22
2017/6/10 8:50,29.4,22.2
2017/6/10 9:00,29.4,22.4
2017/6/10 9:10,31.6,22.6
2017/6/10 9:20,31.8,22.8
2017/6/10 9:30,32.8,23
2017/6/10 9:40,32.6,23.4
2017/6/10 9:50,32.9,23.7
2017/6/10 10:00,32.9,23.9
2017/6/10 10:10,32.3,24.2
2017/6/10 10:20,30.9,24.3
2017/6/10 10:30,31.1,24.4
2017/6/10 10:40,31.8,24.6
2017/6/10 10:50,32.9,24.9
2017/6/10 11:00,32.6,25.2
2017/6/10 11:10,33,25.2
2017/6/10 11:20,31.7,25.3
2017/6/10 11:30,32.8,25.5
2017/6/10 11:40,33.7,25.7
2017/6/10 11:50,33.6,25.9
2017/6/10 12:00,33.7,25.9
2017/6/10 12:10,32.4,25.8
2017/6/10 12:20,33.6,25.8
2017/6/10 12:30,33.9,25.9
2017/6/10 12:40,32.7,25.9
2017/6/10 12:50,32.1,25.9
2017/6/10 13:00,34,25.9
2017/6/10 13:10,34.4,26
2017/6/10 13:20,32.9,26
2017/6/10 13:30,32.8,25.9
2017/6/10 13:40,33.2,25.9
2017/6/10 13:50,34,25.9
2017/6/10 14:00,34,25.9
2017/6/10 14:10,35.1,25.9
2017/6/10 14:20,34.6,25.8
2017/6/10 14:30,33.9,25.8
2017/6/10 14:40,32.9,25.6
2017/6/10 14:50,33.3,25.5
2017/6/10 15:00,32.5,25.4
2017/6/10 15:10,32,25.3
2017/6/10 15:20,32.3,25.1
2017/6/10 15:30,32,25
2017/6/10 15:40,31.3,24.9
2017/6/10 15:50,31.7,24.8
2017/6/10 16:00,31.7,24.8
2017/6/10 16:10,31.4,24.8
2017/6/10 16:20,31.1,24.7
2017/6/10 16:30,31,24.7
2017/6/10 16:40,30.4,24.7
2017/6/10 16:50,30.2,24.6
2017/6/10 17:00,29.9,24.5
2017/6/10 17:10,30,24.4
2017/6/10 17:20,28.9,24.4
2017/6/10 17:30,28.5,24.4
2017/6/10 17:40,28,24.3
2017/6/10 17:50,27.1,24.2
2017/6/10 18:00,26.7,24.2
2017/6/10 18:10,26.7,24.1
2017/6/10 18:20,26.3,24.1
2017/6/10 18:30,25.8,24
2017/6/10 18:40,25.4,23.9
2017/6/10 18:50,25,23.8
2017/6/10 19:00,24.6,23.7
2017/6/10 19:10,24.1,23.6
2017/6/10 19:20,24,23.5
2017/6/10 19:30,23.8,23.4
2017/6/10 19:40,23.7,23.4
2017/6/10 19:50,23.6,23.3
2017/6/10 20:00,23.6,23.3
2017/6/10 20:10,23.2,23.2
2017/6/10 20:20,23.2,23.1
2017/6/10 20:30,23.2,23.1
2017/6/10 20:40,23,23
2017/6/10 20:50,22.9,22.9
2017/6/10 21:00,22.8,22.9
2017/6/10 21:10,22.5,22.8
2017/6/10 21:20,22.5,22.8
2017/6/10 21:30,22.3,22.7
2017/6/10 21:40,22.5,22.7
2017/6/10 21:50,22.2,22.6
2017/6/10 22:00,22.1,22.5
2017/6/10 22:10,21.8,22.4
2017/6/10 22:20,21.7,22.3
2017/6/10 22:30,21.6,22.2
2017/6/10 22:40,21.8,22.2
2017/6/10 22:50,21.7,22.2
2017/6/10 23:00,21.5,22.1
2017/6/10 23:10,21.2,22.1
2017/6/10 23:20,21.1,22
2017/6/10 23:30,21.1,21.9
2017/6/10 23:40,20.7,21.8
2017/6/10 23:50,20.8,21.8
2017/6/11 0:00,20.9,21.7
2017/6/11 0:10,20.9,21.6
2017/6/11 0:20,20.8,21.6
2017/6/11 0:30,20.8,21.5
2017/6/11 0:40,20.6,21.5
2017/6/11 0:50,20.6,21.4
2017/6/11 1:00,20.1,21.3
2017/6/11 1:10,20,21.3
2017/6/11 1:20,20.1,21.2
2017/6/11 1:30,20.2,21.2
2017/6/11 1:40,20.1,21.1
2017/6/11 1:50,20.2,21.1
2017/6/11 2:00,20,21.1
2017/6/11 2:10,19.9,21
2017/6/11 2:20,19.8,21
2017/6/11 2:30,19.7,20.9
2017/6/11 2:40,19.6,20.9
2017/6/11 2:50,19.4,20.8
2017/6/11 3:00,19.4,20.8
2017/6/11 3:10,19.4,20.7
2017/6/11 3:20,19.3,20.7
2017/6/11 3:30,19.1,20.7
2017/6/11 3:40,19.2,20.6
2017/6/11 3:50,19.1,20.6
2017/6/11 4:00,19,20.6
2017/6/11 4:10,19,20.5
2017/6/11 4:20,19.1,20.5
2017/6/11 4:30,19,20.4
2017/6/11 4:40,19,20.4
2017/6/11 4:50,18.7,20.4
2017/6/11 5:00,18.5,20.3
2017/6/11 5:10,18.8,20.3
2017/6/11 5:20,19.2,20.3
2017/6/11 5:30,19.4,20.4
2017/6/11 5:40,19.4,20.4
2017/6/11 5:50,19.6,20.4
2017/6/11 6:00,19.6,20.4
2017/6/11 6:10,19.8,20.4
2017/6/11 6:20,20.4,20.4
2017/6/11 6:30,20.7,20.5
2017/6/11 6:40,20.8,20.6
2017/6/11 6:50,20.9,20.6
2017/6/11 7:00,21.2,20.6
2017/6/11 7:10,21.5,20.7
2017/6/11 7:20,23,20.9
2017/6/11 7:30,23.1,20.9
2017/6/11 7:40,24.2,21
2017/6/11 7:50,24.1,21.2
2017/6/11 8:00,23.5,21.3
2017/6/11 8:10,24.5,21.5
2017/6/11 8:20,25.1,21.6
2017/6/11 8:30,25,21.7
2017/6/11 8:40,24.7,21.7
2017/6/11 8:50,25.5,21.8
2017/6/11 9:00,26.4,21.9
2017/6/11 9:10,25.1,22
2017/6/11 9:20,25,22
2017/6/11 9:30,27.4,22.3
2017/6/11 9:40,25.9,22.5
2017/6/11 9:50,26.1,22.6
2017/6/11 10:00,24.8,22.4
2017/6/11 10:10,24,22.3
2017/6/11 10:20,23.8,22.1
2017/6/11 10:30,24.8,22
2017/6/11 10:40,25,22.1
2017/6/11 10:50,24,22
2017/6/11 11:00,23.4,21.8
2017/6/11 11:10,23.9,21.8
2017/6/11 11:20,23.6,21.7
2017/6/11 11:30,22.9,21.5
2017/6/11 11:40,23.3,21.4
2017/6/11 11:50,24,21.5
2017/6/11 12:00,23.4,21.4
2017/6/11 12:10,24.1,21.4
2017/6/11 12:20,24.4,21.5
2017/6/11 12:30,25.9,21.6
2017/6/11 12:40,27.2,21.8
2017/6/11 12:50,26.3,21.9
2017/6/11 13:00,26.1,21.9
2017/6/11 13:10,29.2,22
2017/6/11 13:20,30,22.4
2017/6/11 13:30,31.8,22.9
2017/6/11 13:40,32,23.2
2017/6/11 13:50,32,23.3
2017/6/11 14:00,31.8,23.5
2017/6/11 14:10,32.2,23.6
2017/6/11 14:20,30.8,23.6
2017/6/11 14:30,29.4,23.5
2017/6/11 14:40,29.5,23.4
2017/6/11 14:50,29.9,23.4
2017/6/11 15:00,27.9,23.2
2017/6/11 15:10,29.2,23.1
2017/6/11 15:20,27.3,23
2017/6/11 15:30,28.2,23
2017/6/11 15:40,27.7,23
2017/6/11 15:50,27.8,23
2017/6/11 16:00,27.7,23.1
2017/6/11 16:10,27.6,23
2017/6/11 16:20,27.1,23.1
2017/6/11 16:30,27.4,23.1
2017/6/11 16:40,26.5,23.2
2017/6/11 16:50,27.1,23.1
2017/6/11 17:00,26.5,23.1
2017/6/11 17:10,26.3,23.1
2017/6/11 17:20,25.4,23.1
2017/6/11 17:30,25.7,23
2017/6/11 17:40,24.6,22.8
2017/6/11 17:50,23.8,22.6
2017/6/11 18:00,23.6,22.6
2017/6/11 18:10,23,22.5
2017/6/11 18:20,22.6,22.4
2017/6/11 18:30,22.4,22.3
2017/6/11 18:40,22,22.2
2017/6/11 18:50,21.8,22.1
2017/6/11 19:00,21.6,22
2017/6/11 19:10,21.3,21.9
2017/6/11 19:20,21.3,21.9
2017/6/11 19:30,21,21.8
2017/6/11 19:40,20.7,21.7
2017/6/11 19:50,20.4,21.6
2017/6/11 20:00,19.8,21.5
2017/6/11 20:10,19.6,21.4
2017/6/11 20:20,19.6,21.3
2017/6/11 20:30,19.7,21.2
2017/6/11 20:40,19.5,21.1
2017/6/11 20:50,19.6,21
2017/6/11 21:00,18.7,20.9
2017/6/11 21:10,17.9,20.8
2017/6/11 21:20,18.1,20.7
2017/6/11 21:30,18.6,20.6
2017/6/11 21:40,19.1,20.6
2017/6/11 21:50,19.1,20.5
2017/6/11 22:00,19.5,20.4
2017/6/11 22:10,19.2,20.4
2017/6/11 22:20,19.2,20.4
2017/6/11 22:30,19.2,20.3
2017/6/11 22:40,19.4,20.3
2017/6/11 22:50,19.4,20.2
2017/6/11 23:00,19.2,20.2
2017/6/11 23:10,19.2,20.2
2017/6/11 23:20,18.6,20.1
2017/6/11 23:30,17.9,20
2017/6/11 23:40,18.1,19.9
2017/6/11 23:50,18.2,19.9
2017/6/12 0:00,18.1,19.8
2017/6/12 0:10,17.5,19.7
2017/6/12 0:20,17.7,19.7
2017/6/12 0:30,17.6,19.7
2017/6/12 0:40,17.3,19.6
2017/6/12 0:50,17.1,19.5
2017/6/12 1:00,17.2,19.4
2017/6/12 1:10,17.2,19.4
2017/6/12 1:20,17,19.4
2017/6/12 1:30,16.8,19.3
2017/6/12 1:40,16.9,19.2
2017/6/12 1:50,17.3,19.2
2017/6/12 2:00,17.3,19.2
2017/6/12 2:10,17.4,19.1
2017/6/12 2:20,17.1,19.1
2017/6/12 2:30,16.9,19.1
2017/6/12 2:40,16.8,19
2017/6/12 2:50,16.9,19
2017/6/12 3:00,17,18.9
2017/6/12 3:10,17.1,18.9
2017/6/12 3:20,17,18.9
2017/6/12 3:30,17,18.9
2017/6/12 3:40,16.7,18.8
2017/6/12 3:50,16.6,18.8
2017/6/12 4:00,16.3,18.7
2017/6/12 4:10,16.2,18.7
2017/6/12 4:20,16,18.6
2017/6/12 4:30,16.1,18.5
2017/6/12 4:40,16.1,18.5
2017/6/12 4:50,16.3,18.5
2017/6/12 5:00,16.4,18.5
2017/6/12 5:10,16.5,18.4
2017/6/12 5:20,16.5,18.4
2017/6/12 5:30,16.7,18.4
2017/6/12 5:40,17.3,18.5
2017/6/12 5:50,17.7,18.5
2017/6/12 6:00,18.4,18.5
2017/6/12 6:10,18.9,18.6
2017/6/12 6:20,19.1,18.6
2017/6/12 6:30,19.8,18.7
2017/6/12 6:40,20.5,18.9
2017/6/12 6:50,20.5,19
2017/6/12 7:00,20.6,19.1
2017/6/12 7:10,21.5,19.3
2017/6/12 7:20,22.2,19.4
2017/6/12 7:30,24.5,19.5
2017/6/12 7:40,24.8,19.8
2017/6/12 7:50,24.6,20.1
2017/6/12 8:00,23.3,20.3
2017/6/12 8:10,24.5,20.5
2017/6/12 8:20,25.1,20.7
2017/6/12 8:30,25.8,20.9
2017/6/12 8:40,25.8,21
2017/6/12 8:50,27.5,20.9
2017/6/12 9:00,27.7,20.9
2017/6/12 9:10,28.6,21
2017/6/12 9:20,28.9,21.2
2017/6/12 9:30,29.4,21.5
2017/6/12 9:40,29.9,21.8
2017/6/12 9:50,29.6,22.1
2017/6/12 10:00,30.1,22.4
2017/6/12 10:10,31.1,22.7
2017/6/12 10:20,30.7,23
2017/6/12 10:30,30.9,23.3
2017/6/12 10:40,31.4,23.5
2017/6/12 10:50,31.9,23.9
2017/6/12 11:00,31.5,24.2
2017/6/12 11:10,32.3,24.4
2017/6/12 11:20,33.2,24.7
2017/6/12 11:30,33.8,25
2017/6/12 11:40,34.4,25.2
2017/6/12 11:50,33.2,25.3
2017/6/12 12:00,34,25.4
2017/6/12 12:10,33.5,25.5
2017/6/12 12:20,33.9,25.2
2017/6/12 12:30,33.9,25.2
2017/6/12 12:40,33,25.2
2017/6/12 12:50,33.3,25.1
2017/6/12 13:00,32.6,25.1
2017/6/12 13:10,33,25.1
2017/6/12 13:20,32.7,25.2
2017/6/12 13:30,32.8,25.2
2017/6/12 13:40,32.6,25.3
2017/6/12 13:50,33.6,25.4
2017/6/12 14:00,32.4,25.3
2017/6/12 14:10,31.9,25.2
2017/6/12 14:20,31.2,25.1
2017/6/12 14:30,29.7,25
2017/6/12 14:40,30.2,24.8
2017/6/12 14:50,29.9,24.7
2017/6/12 15:00,29.4,24.5
2017/6/12 15:10,27.7,24.4
2017/6/12 15:20,25.9,24.2
2017/6/12 15:30,26.2,24
2017/6/12 15:40,26.6,23.9
2017/6/12 15:50,25.6,23.7
2017/6/12 16:00,25.4,23.6
2017/6/12 16:10,24.6,23.5
2017/6/12 16:20,25.1,23.4
2017/6/12 16:30,25.5,23.3
2017/6/12 16:40,24.3,23.2
2017/6/12 16:50,25.1,23.1
2017/6/12 17:00,24.7,23
2017/6/12 17:10,24.1,23
2017/6/12 17:20,23.8,22.9
2017/6/12 17:30,23.8,22.8
2017/6/12 17:40,22.9,22.7
2017/6/12 17:50,22.3,22.5
2017/6/12 18:00,22.1,22.4
2017/6/12 18:10,21.8,22.3
2017/6/12 18:20,21.8,22.1
2017/6/12 18:30,21.5,22
2017/6/12 18:40,21.4,21.9
2017/6/12 18:50,21.2,21.8
2017/6/12 19:00,21.1,21.7
2017/6/12 19:10,21,21.6
2017/6/12 19:20,20.8,21.5
2017/6/12 19:30,20.5,21.4
2017/6/12 19:40,20.3,21.3
2017/6/12 19:50,20.2,21.2
2017/6/12 20:00,20,21.1
2017/6/12 20:10,19.9,21.1
2017/6/12 20:20,19.5,21
2017/6/12 20:30,19.4,20.9
2017/6/12 20:40,19.1,20.9
2017/6/12 20:50,19.1,20.8
2017/6/12 21:00,18.8,20.7
2017/6/12 21:10,18.6,20.6
2017/6/12 21:20,18.5,20.6
2017/6/12 21:30,18.2,20.5
2017/6/12 21:40,18,20.5
2017/6/12 21:50,17.7,20.4
2017/6/12 22:00,17.7,20.4
2017/6/12 22:10,17.4,20.3
2017/6/12 22:20,17.2,20.2
2017/6/12 22:30,17.2,20.1
2017/6/12 22:40,17,20
2017/6/12 22:50,17.1,20
2017/6/12 23:00,17,19.9
2017/6/12 23:10,16.8,19.8
2017/6/12 23:20,16.9,19.8
2017/6/12 23:30,16.8,19.7
2017/6/12 23:40,16.5,19.7
2017/6/12 23:50,16.6,19.6
2017/6/13 0:00,16.3,19.5
2017/6/13 0:10,16.5,19.4
2017/6/13 0:20,16.3,19.4
2017/6/13 0:30,16,19.3
2017/6/13 0:40,15.9,19.3
2017/6/13 0:50,15.9,19.2
2017/6/13 1:00,15.8,19.1
2017/6/13 1:10,15.6,19
2017/6/13 1:20,15.4,19
2017/6/13 1:30,14.9,18.9
2017/6/13 1:40,14.9,18.9
2017/6/13 1:50,14.6,18.8
2017/6/13 2:00,14.6,18.7
2017/6/13 2:10,14.4,18.6
2017/6/13 2:20,14.3,18.5
2017/6/13 2:30,14.3,18.5
2017/6/13 2:40,14.1,18.4
2017/6/13 2:50,14.2,18.3
2017/6/13 3:00,13.9,18.3
2017/6/13 3:10,13.9,18.2
2017/6/13 3:20,13.8,18.2
2017/6/13 3:30,13.6,18.1
2017/6/13 3:40,13.5,18
2017/6/13 3:50,13.5,18
2017/6/13 4:00,13.4,18
2017/6/13 4:10,13.4,17.9
2017/6/13 4:20,13.3,17.8
2017/6/13 4:30,13.5,17.8
2017/6/13 4:40,13.5,17.8
2017/6/13 4:50,14.1,17.7
2017/6/13 5:00,14.3,17.8
2017/6/13 5:10,14.5,17.8
2017/6/13 5:20,14.6,17.8
2017/6/13 5:30,14.8,17.8
2017/6/13 5:40,15.5,17.9
2017/6/13 5:50,15.8,18
2017/6/13 6:00,16.5,18.1
2017/6/13 6:10,17.2,18.2
2017/6/13 6:20,17.2,18.3
2017/6/13 6:30,18.4,18.4
2017/6/13 6:40,20.1,18.6
2017/6/13 6:50,20.9,18.7
2017/6/13 7:00,22.1,18.9
2017/6/13 7:10,22.9,19.1
2017/6/13 7:20,23.4,19.3
2017/6/13 7:30,24.9,19.6
2017/6/13 7:40,23.4,19.9
2017/6/13 7:50,22.8,20.1
2017/6/13 8:00,22.4,20.3
2017/6/13 8:10,22.9,20.5
2017/6/13 8:20,23.6,20.7
2017/6/13 8:30,24.2,20.9
2017/6/13 8:40,24.2,20.6
2017/6/13 8:50,25.8,20.7
2017/6/13 9:00,25.6,20.8
2017/6/13 9:10,26.5,20.8
2017/6/13 9:20,26.2,20.9
2017/6/13 9:30,27.6,21
2017/6/13 9:40,27.5,21.2
2017/6/13 9:50,25.9,21.3
2017/6/13 10:00,27.3,21.6
2017/6/13 10:10,27.6,21.9
2017/6/13 10:20,27.9,22.2
2017/6/13 10:30,27.9,22.5
2017/6/13 10:40,27.8,22.4
2017/6/13 10:50,27.5,22.3
2017/6/13 11:00,27.8,22.4
2017/6/13 11:10,29.2,22.4
2017/6/13 11:20,28.9,22.6
2017/6/13 11:30,29.3,22.7
2017/6/13 11:40,29.1,22.9
2017/6/13 11:50,28.9,23
2017/6/13 12:00,30.3,23.2
2017/6/13 12:10,29.2,23.2
2017/6/13 12:20,29.1,23.3
2017/6/13 12:30,29.2,23.4
2017/6/13 12:40,30.6,23.5
2017/6/13 12:50,29.8,23.7
2017/6/13 13:00,30.8,23.9
2017/6/13 13:10,31.2,24.2
2017/6/13 13:20,29.4,24.4
2017/6/13 13:30,30.6,24.4
2017/6/13 13:40,29.7,25.7
2017/6/13 13:50,30.4,25.7
2017/6/13 14:00,30.9,25.5
2017/6/13 14:10,30.8,25.3
2017/6/13 14:20,31.7,25.4
2017/6/13 14:30,31.1,25.1
2017/6/13 14:40,30,25.1
2017/6/13 14:50,31.3,25.1
2017/6/13 15:00,30.2,24.9
2017/6/13 15:10,27.5,24.8
2017/6/13 15:20,28.6,24.7
2017/6/13 15:30,27.2,24.3
2017/6/13 15:40,26.2,23.8
2017/6/13 15:50,27,23.8
2017/6/13 16:00,27.5,23.8
2017/6/13 16:10,27.8,23.7
2017/6/13 16:20,27.3,23.7
2017/6/13 16:30,27.2,23.7
2017/6/13 16:40,26.4,23.6
2017/6/13 16:50,25.3,23.5
2017/6/13 17:00,26.2,23.4
2017/6/13 17:10,25.3,23.3
2017/6/13 17:20,25.1,23.3
2017/6/13 17:30,24.6,23.2
2017/6/13 17:40,24,23.1
2017/6/13 17:50,23.4,22.9
2017/6/13 18:00,22.8,22.7
2017/6/13 18:10,22.4,22.6
2017/6/13 18:20,21.9,22.4
2017/6/13 18:30,21.6,22.3
2017/6/13 18:40,21.4,22.2
2017/6/13 18:50,21.1,22.1
2017/6/13 19:00,20.8,22
2017/6/13 19:10,20.6,21.9
2017/6/13 19:20,20.4,21.8
2017/6/13 19:30,20.3,21.7
2017/6/13 19:40,20.3,21.7
2017/6/13 19:50,20.2,21.6
2017/6/13 20:00,20.1,21.5
2017/6/13 20:10,19.9,21.5
2017/6/13 20:20,19.8,21.4
2017/6/13 20:30,19.7,21.3
2017/6/13 20:40,19.6,21.3
2017/6/13 20:50,19.5,21.2
2017/6/13 21:00,19.4,21.2
2017/6/13 21:10,19.4,21.1
2017/6/13 21:20,19.4,21.1
2017/6/13 21:30,19.3,21.1
2017/6/13 21:40,19.2,21
2017/6/13 21:50,18.9,21
2017/6/13 22:00,18.7,20.9
2017/6/13 22:10,18.6,20.8
2017/6/13 22:20,18.7,20.7
2017/6/13 22:30,18.6,20.7
2017/6/13 22:40,18.6,20.6
2017/6/13 22:50,18.4,20.6
2017/6/13 23:00,18.3,20.5
2017/6/13 23:10,18.3,20.5
2017/6/13 23:20,18.4,20.4
2017/6/13 23:30,18.6,20.5
2017/6/13 23:40,18.3,20.4
2017/6/13 23:50,18,20.4
2017/6/14 0:00,18,20.3
2017/6/14 0:10,18,20.3
2017/6/14 0:20,18,20.3
2017/6/14 0:30,17.9,20.2
2017/6/14 0:40,17.8,20.2
2017/6/14 0:50,17.9,20.1
